network_id,station_id,start_date,gap_length,season,task,n_train_days,n_gap_days_with_donor,fill_mae,climate_mae,achieved_skill,acf30,heuristic_explained_variance,recoverability_r,predicted_skill,predicted_conditional_risk,operator_withheld,right_boundary_allowed,truth_source,geometry_source,formal_evidence
mahoning_river_huc50,03091500,2021-07-15,12,JJA,offline_archival,5520,12,0.6402985623862136,0.39642857142857163,-0.6151675447580156,0.8344816362939557,0.9893308240153802,0.9390057653417113,0.9400314506168306,0.3841270393511822,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03091500,2020-07-20,52,JJA,offline_archival,5480,52,0.7269153947660759,0.6210164835164844,-0.1705251214105341,0.8333881997889759,0.9153936296391396,0.9499811721583967,0.9507645865645824,0.31407055775508097,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03091500,2018-11-18,54,SON,offline_archival,5478,54,0.1767911173717516,1.3187301587301585,0.8659383679053881,0.8323363087524249,0.9050856139996851,0.9481746711087746,0.949442214203491,0.32325299957904907,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03094000,2020-10-27,7,SON,offline_archival,5538,7,0.6944888747666899,1.2076190476190474,0.4249106320938293,0.8224226177769021,0.9703754236336407,0.9612367384380406,0.9650307761771607,0.22955550963071908,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03094000,2020-09-28,9,SON,offline_archival,5536,9,0.7170201343454791,2.027460317460318,0.6463456630097458,0.8223080587274689,0.9703554167884036,0.9661245595288498,0.9681471199307494,0.209110464261314,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03094000,2020-08-25,10,JJA,offline_archival,5535,10,0.3541348390064165,0.8649999999999981,0.5905955618422922,0.8222571467016321,0.9703364913883793,0.9647956991909963,0.9666506679805871,0.21865620638165473,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03094000,2023-07-21,7,JJA,offline_archival,5538,7,0.42691588462158897,1.3163265306122436,0.6756763047060794,0.8225120193045479,0.9703393490278721,0.9603273309220921,0.9642817078206392,0.23424293884912184,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03094000,2023-07-26,8,JJA,offline_archival,5537,8,0.29511502981299964,0.9169642857142866,0.6781608243519384,0.8224614079395993,0.9703530386138379,0.9678219117602063,0.9693861220375611,0.20073378994812813,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03094000,2022-06-02,12,JJA,offline_archival,5533,12,0.3570874484644886,0.5428571428571421,0.3422073317759412,0.8219482098793598,0.9534295229085451,0.9699487711468785,0.9717644247523416,0.18529515546916703,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03094000,2022-08-02,52,JJA,offline_archival,5493,52,0.3412187129105331,0.6726120033812344,0.492696069657961,0.8197510580170065,0.8670871922005617,0.971647363061834,0.972539224309659,0.1798144483064109,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03094000,2022-01-31,32,DJF,offline_archival,5513,32,0.32767921468841527,1.3473729395604397,0.7568013984344114,0.8206012570552856,0.9050484566905225,0.9771751121121094,0.9782591488080372,0.14208001904937695,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03098600,2019-10-18,7,SON,offline_archival,4433,7,0.21667305457481362,0.8540816326530614,0.7463087294106125,0.8134136329505418,0.9749946380535781,0.9744506353974332,0.9744543182808859,0.17301984966499204,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03098600,2017-10-21,9,SON,offline_archival,4431,9,0.20942631309828266,1.3460317460317461,0.8444120551274551,0.8132231998572133,0.97486326382446,0.9745340527312211,0.974537074512105,0.17249767409459715,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03098600,2020-08-09,10,JJA,offline_archival,4430,10,0.1435546624819292,1.0658974358974356,0.8653203791966505,0.8139443296688488,0.9749234232346478,0.9744787920885317,0.974481874240805,0.17254110204966494,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03098600,2021-06-04,8,JJA,offline_archival,4432,8,0.21980341590374586,2.267708333333333,0.903072448659809,0.8144838451768982,0.9747332627723875,0.9743599021493294,0.9743629746236353,0.17349348598991102,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03098600,2017-06-16,12,JJA,offline_archival,4428,12,0.17814419149062152,1.7691239316239316,0.8993037241166606,0.8137567651702698,0.9579348645020401,0.974544643358742,0.9745470328060091,0.17216868637532554,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03098600,2023-06-18,52,JJA,offline_archival,4388,52,0.16783765166624615,0.9293885601577905,0.8194106761570737,0.8117596586782375,0.8618811998647709,0.9782005865097482,0.9783455390624898,0.14621975455007877,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03098600,2023-10-28,54,SON,offline_archival,4386,54,0.23547313051569474,1.4091387830276718,0.8328957137850128,0.8096792227821703,0.8542839141519726,0.9776821072698443,0.9778128762510783,0.15056905839505214,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03098600,2019-01-06,32,DJF,offline_archival,4408,32,0.17655054111548305,1.070798611111111,0.835122553126693,0.8118655093833447,0.9021402074783089,0.9756109883545598,0.9756126369694962,0.16428977589911223,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03099500,2023-10-21,7,SON,offline_archival,5191,7,0.22674956702234716,0.778571428571429,0.7087620240079946,0.828022269419973,0.9793822965572688,0.9732890417835802,0.9732906983849756,0.17683155856868785,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03099500,2020-09-23,9,SON,offline_archival,5189,9,0.08139818592595383,0.893162393162393,0.9088651889632862,0.8279207663725978,0.9794042396681134,0.973546625080298,0.9735490624240375,0.175064791612674,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03099500,2017-07-01,10,JJA,offline_archival,5188,10,0.13231704424349502,0.8561538461538447,0.8454517901917845,0.8278578911998534,0.9793241734849398,0.9737782625275673,0.9737875210166008,0.1733331522923024,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03099500,2017-07-02,12,JJA,offline_archival,5186,12,0.14798098270673746,0.8839743589743575,0.8325958426232699,0.8277048788434107,0.9646181043905853,0.9748235276177275,0.9749265011575926,0.16578716364416993,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03099500,2021-08-08,52,JJA,offline_archival,5146,52,0.20021548062278194,1.1281065088757403,0.8225207646197213,0.8259184656524307,0.8768003263467046,0.9810594014384856,0.9811625856780587,0.1244439249765191,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03099500,2023-10-05,54,SON,offline_archival,5144,54,0.19388020191415242,1.0617724867724874,0.8173994859261253,0.822303422164507,0.8662723278646512,0.980958315373523,0.9810943252503577,0.12571715464421382,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03099500,2023-01-18,32,DJF,offline_archival,5166,32,0.17041365447848578,1.780769230769231,0.9043033473770923,0.8272119726620063,0.9132080982354762,0.9806336520111457,0.9807536643395893,0.12701510681253117,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mahoning_river_huc50,03099500,2020-09-30,31,SON,offline_archival,5167,31,0.12222346753519235,1.0697447713576753,0.8857452068869929,0.8259581830971616,0.912865463362687,0.9812726674599636,0.981383723146356,0.12358881433785597,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mckenzie_river_huc17,14158500,2024-09-02,7,SON,offline_archival,2714,7,0.6490585340454064,0.7959183673469388,0.18451620081474585,0.8012613510285357,0.9509752022845247,0.8528233138011994,0.8530180513832666,0.2235866195871687,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mckenzie_river_huc17,14158500,2023-11-13,9,SON,offline_archival,2712,9,0.29099607540421807,0.28730158730158745,-0.01285926798153203,0.8014082519158645,0.9510132128247061,0.8522075325414615,0.852400245435555,0.2290165202610435,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mckenzie_river_huc17,14158500,2024-02-04,116,DJF,offline_archival,2605,116,0.2052116471685239,0.34468390804597715,0.40463815577618767,0.7807023861369523,0.6242099984240232,0.9999510938496702,0.9999510938496702,7.978845608028655e-05,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mckenzie_river_huc17,14158740,2024-10-26,9,SON,offline_archival,3033,9,0.05171303826338934,0.20694444444444443,0.750111492955434,0.8128608905346356,0.960456243696825,0.7837522320301014,0.7838803244420611,0.05189636664744107,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mckenzie_river_huc17,14158740,2024-06-05,12,JJA,offline_archival,3030,12,0.05951290632675995,0.2714285714285718,0.7807419240593058,0.8132079347125133,0.9467624113193868,0.781691999107894,0.7817774131441059,0.05125996985561012,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mckenzie_river_huc17,14159110,2024-09-13,7,SON,offline_archival,1720,7,0.17107462889481795,0.32499999999999957,0.47361652647748254,0.7855757176150819,0.9498085542711343,0.9238091231391085,0.9238982004577644,0.12150557547793037,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mckenzie_river_huc17,14159110,2024-11-27,9,SON,offline_archival,1718,9,0.10602325842459297,0.611111111111111,0.8265073953052116,0.7867437367071797,0.9494509724474939,0.9234551295740183,0.9235530543748975,0.12115793249895056,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mckenzie_river_huc17,14159110,2024-08-03,10,JJA,offline_archival,1717,10,0.2275622238735208,0.2624999999999993,0.13309629000563272,0.7830564143888187,0.949277288061294,0.9227968704380907,0.9228514867866728,0.12010955752428687,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mckenzie_river_huc17,14159110,2024-08-11,7,JJA,offline_archival,1720,7,0.3438004789234232,0.4821428571428574,0.28693234001067813,0.7842240781937383,0.9494128612348869,0.923971057893881,0.9240483982350431,0.1198280774083717,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mckenzie_river_huc17,14159110,2024-06-01,8,JJA,offline_archival,1719,8,0.25669258539740225,0.6249999999999991,0.5892918633641557,0.7839153988016777,0.9495881302057504,0.9240269209681334,0.9240990238234248,0.12105407816188862,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mckenzie_river_huc17,14159110,2024-06-29,12,JJA,offline_archival,1715,12,0.16393466959521152,0.3722222222222225,0.5595784995949544,0.7831408953021134,0.9278255646983493,0.9236277348093048,0.9236743766104992,0.11815964444776228,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mckenzie_river_huc17,14159110,2024-08-30,52,JJA,offline_archival,1675,52,0.1418948406703554,0.30019230769230765,0.5273201976387905,0.7680348583109178,0.8181059495897586,0.9701137300955189,0.9704700923300398,0.04754218147715739,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mckenzie_river_huc17,14159110,2023-11-02,54,SON,offline_archival,1673,54,0.2168264916167212,0.6509259259259258,0.6668952902616516,0.7747879337046273,0.8183125654744539,0.9767718373051303,0.9770780326780603,0.03730322830724473,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mckenzie_river_huc17,14162500,2024-09-04,9,SON,offline_archival,4862,9,0.1757955630187459,1.0182539682539684,0.8273558773159627,0.7930872822352658,0.9621450353568292,0.9242395467943071,0.9243954097856628,0.1706553860451168,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mckenzie_river_huc17,14162500,2024-06-17,7,JJA,offline_archival,4864,7,0.3737029333446676,1.0809523809523807,0.6542836299454616,0.7927957802792547,0.9620980754495426,0.9211304647322057,0.9211813036757768,0.1785578747932444,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mckenzie_river_huc17,14162500,2024-11-27,31,SON,offline_archival,4840,31,0.19117007170201653,0.8194168734491314,0.7666998595021193,0.7951829658024641,0.889531465803418,0.9563501727447773,0.9574343036932789,0.0949541480300391,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mckenzie_river_huc17,14163900,2024-09-17,9,SON,offline_archival,4247,9,0.2757153219895737,0.985185185185186,0.7201385829429141,0.7802518651094554,0.9549821097583715,0.9247648164625156,0.9248972604007091,0.20331436293241448,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mckenzie_river_huc17,14163900,2024-10-17,54,SON,offline_archival,4202,54,0.21844862730044382,0.689531425364759,0.683192644650118,0.7786345070399027,0.8104915054820145,0.9674929734059223,0.9677543501271674,0.08915781485175561,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mckenzie_river_huc17,14163900,2024-10-17,31,SON,offline_archival,4225,31,0.18359998063463095,0.6294477028347997,0.7083157507640991,0.7761105822825769,0.869626961465743,0.9435593976055251,0.9436675400349755,0.1570758111001215,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mckenzie_river_huc17,14163900,2024-05-16,91,MAM,offline_archival,4165,91,0.45480876959971994,0.9108935508935504,0.5007004175695715,0.7733887449525838,0.6980873671413671,0.9986739602467419,0.9988320925642123,0.0024647542884022626,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mckenzie_river_huc17,14163900,2023-09-18,92,SON,offline_archival,4164,92,0.5128516669697436,0.9512664690382077,0.46087486139580847,0.7689049343003117,0.693935016346852,0.9991130976041896,0.9992967138156007,0.001997040704030931,False,True,held_out_observed_days,real_missing_blocks_length_season,False
mckenzie_river_huc17,14163900,2024-01-07,118,DJF,offline_archival,4138,118,0.41690461416696656,0.7377401129943502,0.43488959482651945,0.7748616863365841,0.600410632952375,0.9984149231976943,0.99875494541998,0.0033944839864453002,False,True,held_out_observed_days,real_missing_blocks_length_season,False
rio_grande_huc13,08313000,2024-11-30,7,SON,offline_archival,1556,7,1.4097195581451576,0.9,-0.5663550646057307,0.6833727814015513,0.9558727044339363,0.935208573677455,0.9380162549000557,0.2591852533674499,False,True,held_out_observed_days,real_missing_blocks_length_season,False
rio_grande_huc13,08313000,2024-11-12,9,SON,offline_archival,1554,9,1.508149131627005,1.0814814814814813,-0.3945214573263405,0.6791385059982511,0.9555623459874902,-2336239.075085088,-1880131.763644241,8087465.120183188,False,True,held_out_observed_days,real_missing_blocks_length_season,False
rio_grande_huc13,08313000,2024-06-07,10,JJA,offline_archival,1553,10,0.7562304630897962,2.9875000000000007,0.7468684642377252,0.6831135337530388,0.95598921034419,-1446444.85960657,-1139561.6539648937,4927171.903788052,False,True,held_out_observed_days,real_missing_blocks_length_season,False
rio_grande_huc13,08313000,2024-06-03,7,JJA,offline_archival,1556,7,0.8851605951061623,3.378571428571429,0.7380074348522987,0.6839515666954338,0.9560226258929736,-9529826.181283634,-7953596.996454644,34812330.962241046,False,True,held_out_observed_days,real_missing_blocks_length_season,False
rio_grande_huc13,08313000,2024-06-02,8,JJA,offline_archival,1555,8,0.8117263603062166,3.190625,0.7455901711087274,0.683554691925365,0.9559847377789946,-13026030.109296454,-11324877.065756772,49587816.33366837,False,True,held_out_observed_days,real_missing_blocks_length_season,False
rio_grande_huc13,08313000,2024-06-07,12,JJA,offline_archival,1551,12,0.6580458627306672,2.9062500000000004,0.7735756171249317,0.6827997926083588,0.9335688603643143,-2816662.8365929257,-2507486.41359138,10714141.591983851,False,True,held_out_observed_days,real_missing_blocks_length_season,False
rio_grande_huc13,08313000,2024-02-11,54,SON,offline_archival,1509,54,1.8996919692910192,1.1601851851851854,-0.6374040916474863,0.6749700205148635,0.7631975181723146,-7214963.156124033,-6013093.914796721,27977682.28060351,False,True,held_out_observed_days,real_missing_blocks_length_season,False
rio_grande_huc13,08313000,2024-02-15,32,DJF,offline_archival,1531,32,1.446385209677817,1.022135416666667,-0.4150622178758765,0.6799681948576385,0.8565560584086479,-5360555.535750421,-4757101.279892026,21294367.457084756,False,True,held_out_observed_days,real_missing_blocks_length_season,False
rio_grande_huc13,08317400,2024-06-02,7,JJA,offline_archival,6516,7,0.40607335717611803,0.4244631185807662,0.04332475685080983,0.8246816635218119,0.9955062109837111,-2577038.0106809726,-2386549.3809035025,9593340.861042904,False,True,held_out_observed_days,real_missing_blocks_length_season,False
rio_grande_huc13,08317400,2024-06-14,8,JJA,offline_archival,6515,8,0.458078659256567,1.3037173202614385,0.648636516415455,0.8245814592887923,0.9955066778412259,-2714105.2230485636,-1966211.1616634624,7703525.759831519,False,True,held_out_observed_days,real_missing_blocks_length_season,False
rio_grande_huc13,08329918,2024-07-26,8,JJA,offline_archival,4069,8,1.0172455553300221,1.3450000000000006,0.24368360198511396,0.8015990766790864,0.9724158297638741,0.8597247215227677,0.8836220788631796,0.48611891544597524,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,0208062765,2021-10-11,7,SON,offline_archival,9012,7,0.28679746253626853,1.8399350649350654,0.8441263129324674,0.8417645951222026,0.9886190842740663,0.9999873107610017,0.9999873107610017,7.978845608028655e-05,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,0208062765,2015-10-25,9,SON,offline_archival,9010,9,0.2585161155488489,0.4949074074074077,0.4776475120809043,0.841879220233923,0.9886276699055513,0.999987314889618,0.999987314889618,7.978845608028654e-05,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,0208062765,2013-07-07,10,JJA,offline_archival,9009,10,0.19364321910624938,0.8108283926218736,0.761178541762592,0.8417509406463289,0.9886155039319973,0.9937372740637149,0.9951690386526035,0.030360820567377267,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,0208062765,2016-06-28,7,JJA,offline_archival,9012,7,0.36024861310791384,0.9748706004140786,0.630465199222443,0.8418079056728701,0.9886301046909175,0.9999873064206234,0.9999873064206234,7.978845608028656e-05,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,0208062765,2017-06-21,8,JJA,offline_archival,9011,8,0.31327136869644523,0.25615942028985605,-0.222954706650899,0.8416713270658631,0.9886182000100426,0.9999873056893901,0.9999873056893901,7.978845608028655e-05,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,0208062765,2015-10-08,54,SON,offline_archival,8965,54,0.2506683826853303,1.1668642951251647,0.7851777762567993,0.8396523687622698,0.9012590531646909,0.9830020230431602,0.9835465750268406,0.10385398190788495,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,0208062765,2020-09-07,31,SON,offline_archival,8988,31,0.2964557659336472,1.2303821879382897,0.7590539193107076,0.8409868702081152,0.9507947856718513,0.9834066579196388,0.9845139482995731,0.0974288261860523,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,0208062765,2013-11-13,92,SON,offline_archival,8927,92,0.333156512398224,1.0413116872887667,0.6800607191246897,0.83736629692488,0.7984158049147968,0.9810608268061966,0.9813392748889164,0.11675479304487504,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02081022,2019-11-01,7,SON,offline_archival,7933,7,0.2795008325214532,1.6238095238095223,0.8278733875967589,0.009175153000773595,5.727137449957665e-05,0.9761684654056947,0.9776653514865958,0.14304398642046395,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02081022,2021-09-24,9,SON,offline_archival,7931,9,0.30272413394773146,0.5338624338624341,0.43295479369552814,0.009168062066293227,5.715341937116987e-05,0.9772827183920393,0.978355092340698,0.13858764205215074,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02081022,2021-06-21,10,JJA,offline_archival,7930,10,0.49550582850915353,0.699761904761905,0.29189367821080503,0.009166036088698004,5.711247260233095e-05,0.9769542555236695,0.9776496057432924,0.14304822792043023,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02081022,2014-08-23,7,JJA,offline_archival,7933,7,0.27857360878531523,1.2539115646258507,0.7778363190481957,0.009168973870294762,5.716097725737867e-05,0.9761314294995533,0.9776466064743086,0.14307059582443582,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02081022,2013-07-18,8,JJA,offline_archival,7932,8,0.2273360620853424,0.8805357142857151,0.7418207366299094,0.009167689593602276,5.7136832010465294e-05,0.977094033038499,0.9793905215632336,0.13188371800119378,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02081022,2017-08-06,12,JJA,offline_archival,7928,12,0.17568851217074202,0.5201587301587299,0.6622405777614662,0.009163475663493672,4.887844383481052e-05,0.9826432689316487,0.9836085029205942,0.10486861403839344,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02081022,2012-08-27,52,JJA,offline_archival,7888,52,0.42939955434908916,1.0014972527472528,0.5712424041392189,0.00913415523880896,0.00013401543313596454,0.9793373892291336,0.9798535744973046,0.12911290817050297,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02081022,2013-09-19,54,SON,offline_archival,7886,54,0.47904493101281986,1.0987213403880072,0.5639977914294012,0.009157974592492301,0.00012487004584510298,0.9782686935981255,0.9785376265187999,0.13787310325282354,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02081094,2012-11-22,7,SON,offline_archival,9089,7,0.2234183540420851,1.1130434782608707,0.7992725725403144,0.8340043190982374,0.9890015525756817,0.979983857106869,0.9833179981025647,0.10666196741985252,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02081094,2014-11-12,9,SON,offline_archival,9087,9,0.3281462477927357,1.1268518518518515,0.7087937981790019,0.8336769245344661,0.9889753915331173,0.9770786127348748,0.9780910791827321,0.14012885222721513,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02081094,2020-08-22,7,JJA,offline_archival,9089,7,0.2913269760595725,0.5273809523809524,0.44759670453715383,0.8339886038396807,0.9889966188704788,0.9802474630674685,0.9834244702506851,0.10594422536768495,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02081094,2020-07-08,8,JJA,offline_archival,9088,8,0.12984335748482545,2.1963541666666657,0.9408823224162046,0.8338346641753057,0.9890048725972288,0.9803014453621267,0.9826626142143855,0.11084589276892903,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02081094,2018-07-25,52,JJA,offline_archival,9044,52,0.25129381388222244,1.5154647435897433,0.8341803628588729,0.8328251953529594,0.8936729423001379,0.9812375947145239,0.9820141913395171,0.1147298613181184,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02081094,2012-10-12,54,SON,offline_archival,9042,54,0.6123377083270836,1.7286195286195294,0.6457649018832416,0.831265416244315,0.8834377075805624,0.9811415527568289,0.9816836883581019,0.11734204552310745,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02081094,2014-02-19,32,DJF,offline_archival,9064,32,0.23299558578312365,2.606714221014493,0.910617134818697,0.8323216060639611,0.9343205111599484,0.9813423143841428,0.9819514638432503,0.11510678670938801,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02081094,2015-10-19,31,SON,offline_archival,9065,31,0.1513709026544861,1.5309022907900895,0.9011230804440403,0.8331499374472943,0.9346238701144258,0.984511845023604,0.9853246075293074,0.0940487387883286,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,0208114150,2020-11-11,7,SON,offline_archival,8809,7,0.18427613019264782,2.8857142857142866,0.9361419350817557,0.8328621796038066,0.9880758469855007,0.977305116070621,0.981787242005211,0.11714289213611292,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,0208114150,2016-10-20,9,SON,offline_archival,8807,9,0.23512186689556655,1.0835547504025773,0.7830087803055538,0.8327538435449998,0.9881207459702096,0.9787172795928624,0.9794948467270385,0.13190806362014032,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,0208114150,2016-07-26,10,JJA,offline_archival,8806,10,0.32926658027655514,1.3479166666666664,0.7557218569818447,0.8326902778671242,0.9880884524956481,0.9813392909141343,0.9829012748144154,0.10981542867813746,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,0208114150,2013-08-16,7,JJA,offline_archival,8809,7,0.26804228891686016,1.7113095238095235,0.8433700711720609,0.83290223207085,0.9881043560861661,0.9778937509902481,0.9829227405029015,0.10977138997389017,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,0208114150,2021-07-09,8,JJA,offline_archival,8808,8,0.30920943310296184,0.24916213768115947,-0.24099687047412455,0.8328716066134324,0.9880913845086396,0.9786350968857457,0.981215314897308,0.12072229121710576,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,0208114150,2012-07-29,12,JJA,offline_archival,8804,12,0.40281358542769635,1.2170138888888904,0.6690147999909375,0.8326471747750759,0.9793771261327311,0.9853265134535553,0.9863004925611184,0.08797226894230818,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,0208114150,2018-08-10,52,JJA,offline_archival,8764,52,0.19720581354443295,1.5843053232998885,0.8755253733960316,0.8315360304548338,0.8930430745084907,0.9777399834120741,0.9781104345204316,0.14045554478485842,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,0208114150,2021-10-01,54,SON,offline_archival,8762,54,0.393994281982929,1.4436795491143313,0.7270902104108653,0.8287949917715228,0.8805797188831623,0.9786671411727095,0.9791284156246266,0.1343462181002248,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02079500,2016-11-16,7,SON,offline_archival,6211,7,2.137310851888309,1.752083333333333,-0.21986826267109216,0.8307741504217189,0.9911186771389974,0.9947653297097689,0.9963210869536654,0.017811981745122312,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02079500,2018-10-28,9,SON,offline_archival,6209,9,0.19063151715155868,0.5985515873015864,0.6815119678974186,0.8297762724216935,0.9910794033152598,0.9999835212414919,0.9999835212414919,7.978845608028654e-05,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02079500,2020-06-21,10,JJA,offline_archival,6208,10,0.8932441538890916,0.91546568627451,0.024273473838051673,0.8310194597186776,0.9911290801617316,0.9999835175764084,0.9999835175764084,7.978845608028652e-05,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02079500,2014-07-25,7,JJA,offline_archival,6211,7,0.851587766537416,0.9183823529411755,0.07273069456294079,0.8311278743445043,0.9911598080254914,0.9947129806571877,0.9962849757149668,0.017979835922372935,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02079500,2013-06-13,8,JJA,offline_archival,6210,8,0.994334917145486,1.367141544117648,0.27269058465542495,0.8307643694407384,0.9911679144031903,0.9999835170866688,0.9999835170866688,7.978845608028654e-05,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02079500,2012-08-13,12,JJA,offline_archival,6206,12,1.492324868764645,1.10343137254902,-0.35244012984445816,0.8308816196766068,0.9873583706901065,0.9847049411557539,0.9862324147922141,0.06661042068919715,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02079500,2019-07-16,52,JJA,offline_archival,6166,52,0.9582757365916077,1.6049090309200607,0.40290962407866304,0.8281163340941436,0.9193528167735506,0.9517937358851718,0.9564475542193096,0.21004135532454335,False,True,held_out_observed_days,real_missing_blocks_length_season,False
roanoke_river_huc30,02079500,2014-09-18,54,SON,offline_archival,6164,54,2.8190392685499956,0.5195510426392776,-4.425913985716402,0.8276674430894879,0.9077889623792119,0.945095168428443,0.9489242434355585,0.2472737207701841,False,True,held_out_observed_days,real_missing_blocks_length_season,False
