network_id,station_id,gap_length,predicted_loss,observed_recovery_loss,conformal_radius,conformal_multiplier,conformal_scale_power,conformal_calibration_networks,prediction_lower,prediction_upper
chmi_botic,0-203-1-200600,7,0.39444191021038955,0.44390441830196076,3.36938034275296,6.461924812371041,0.7,51,0.0,3.763822252963349
chmi_botic,0-203-1-200600,14,1.1904294749569722,0.5356875637628195,7.300531353981962,6.461924812371041,0.7,51,0.0,8.490960828938935
chmi_botic,0-203-1-200600,30,0.6511933975433516,0.6414860138588827,4.785847904398681,6.461924812371041,0.7,51,0.0,5.437041301942032
chmi_botic,0-203-1-200600,60,1.1904294749569722,0.8464627195131683,7.300531353981962,6.461924812371041,0.7,51,0.0,8.490960828938935
chmi_botic,0-203-1-200600,90,1.051607971233369,1.0954001712894441,6.693597735872304,6.461924812371041,0.7,51,0.0,7.745205707105673
chmi_botic,0-203-1-200600,180,2.2340900696202133,2.2339520999500833,11.343116046788827,6.461924812371041,0.7,51,0.0,13.577206116409041
chmi_botic,0-203-1-200600,365,1.1904294749569722,4.326125979488324,7.300531353981962,6.461924812371041,0.7,51,0.0,8.490960828938935
chmi_dyje,0-203-1-430000,7,0.5924146902707612,0.6758476422859769,4.479195044346568,6.461924812371041,0.7,51,0.0,5.071609734617329
chmi_dyje,0-203-1-430000,14,1.4953121802614178,0.8048008735573736,8.563951717571296,6.461924812371041,0.7,51,0.0,10.059263897832714
chmi_dyje,0-203-1-430000,30,0.9709041200085325,1.1775486229240304,6.329732274794731,6.461924812371041,0.7,51,0.0,7.300636394803264
chmi_dyje,0-203-1-430000,60,1.4953121802614178,1.4674769184958283,8.563951717571296,6.461924812371041,0.7,51,0.0,10.059263897832714
chmi_dyje,0-203-1-430000,90,1.8334800968583096,1.9135243580706358,9.877686547439076,6.461924812371041,0.7,51,0.0,11.711166644297386
chmi_dyje,0-203-1-430000,180,4.189781954522594,4.071418700280327,17.615537359978838,6.461924812371041,0.7,51,0.0,21.805319314501432
chmi_dyje,0-203-1-430000,365,1.4953121802614178,7.938042476220227,8.563951717571296,6.461924812371041,0.7,51,0.0,10.059263897832714
chmi_dyje,0-203-1-434000,7,0.2520881423190372,0.2846118506042606,2.4629102887880707,6.461924812371041,0.7,51,0.0,2.714998431107108
chmi_dyje,0-203-1-434000,14,1.4953121802614178,0.3075041391045032,8.563951717571296,6.461924812371041,0.7,51,0.0,10.059263897832714
chmi_dyje,0-203-1-434000,30,0.3378605981523093,0.36850067958557525,3.0232786915335312,6.461924812371041,0.7,51,0.0,3.3611392896858403
chmi_dyje,0-203-1-434000,60,1.4953121802614178,0.4223606837743219,8.563951717571296,6.461924812371041,0.7,51,0.0,10.059263897832714
chmi_dyje,0-203-1-434000,90,0.8645725917023354,0.8681238265207044,5.836102690354191,6.461924812371041,0.7,51,0.0,6.700675282056526
chmi_dyje,0-203-1-434000,180,1.8422548196440487,1.8768798380537421,9.910753886606201,6.461924812371041,0.7,51,0.0,11.75300870625025
chmi_dyje,0-203-1-434000,365,1.4953121802614178,2.9231558295801774,8.563951717571296,6.461924812371041,0.7,51,0.0,10.059263897832714
chmi_dyje,0-203-1-437000,7,0.3480902949445795,0.5908019141545371,3.087068319839845,6.461924812371041,0.7,51,0.0,3.4351586147844246
chmi_dyje,0-203-1-437000,14,1.4953121802614178,0.7019358441615406,8.563951717571296,6.461924812371041,0.7,51,0.0,10.059263897832714
chmi_dyje,0-203-1-437000,30,0.5860476145272565,1.0501224389427508,4.445441835162512,6.461924812371041,0.7,51,0.0,5.031489449689769
chmi_dyje,0-203-1-437000,60,1.4953121802614178,1.2725167485549629,8.563951717571296,6.461924812371041,0.7,51,0.0,10.059263897832714
chmi_dyje,0-203-1-437000,90,1.2261289465986953,1.5886738625973347,7.453104358706497,6.461924812371041,0.7,51,0.0,8.679233305305193
chmi_dyje,0-203-1-437000,180,3.0302254959271266,3.5559384092256905,14.04088117640174,6.461924812371041,0.7,51,0.0,17.071106672328867
chmi_dyje,0-203-1-437000,365,1.4953121802614178,7.009307781930794,8.563951717571296,6.461924812371041,0.7,51,0.0,10.059263897832714
chmi_dyje,0-203-1-480500,7,0.45278656038362597,0.4541243036194781,3.71096937079756,6.461924812371041,0.7,51,0.0,4.1637559311811865
chmi_dyje,0-203-1-480500,14,1.4953121802614178,0.5552751575979176,8.563951717571296,6.461924812371041,0.7,51,0.0,10.059263897832714
chmi_dyje,0-203-1-480500,30,0.7547113912485091,0.8952532096707587,5.306504465540289,6.461924812371041,0.7,51,0.0,6.061215856788799
chmi_dyje,0-203-1-480500,60,1.4953121802614178,1.1851320625835269,8.563951717571296,6.461924812371041,0.7,51,0.0,10.059263897832714
chmi_dyje,0-203-1-480500,90,1.7788709979152926,1.789549627140507,9.67081373654215,6.461924812371041,0.7,51,0.0,11.449684734457444
chmi_dyje,0-203-1-480500,180,4.289498927638756,4.182153386393259,17.907975642095096,6.461924812371041,0.7,51,0.0,22.197474569733853
chmi_dyje,0-203-1-480500,365,1.4953121802614178,8.657460744557213,8.563951717571296,6.461924812371041,0.7,51,0.0,10.059263897832714
chmi_jizera,0-203-1-084500,7,0.5672299560073061,0.6264484267989243,4.345035322130763,6.461924812371041,0.7,51,0.0,4.91226527813807
chmi_jizera,0-203-1-084500,14,1.236141329215872,0.6718109536887361,7.495655001661479,6.461924812371041,0.7,51,0.0,8.731796330877351
chmi_jizera,0-203-1-084500,30,0.7542465953458096,0.896229041021593,5.304216612688423,6.461924812371041,0.7,51,0.0,6.058463208034232
chmi_jizera,0-203-1-084500,60,1.236141329215872,0.9904273817017373,7.495655001661479,6.461924812371041,0.7,51,0.0,8.731796330877351
chmi_jizera,0-203-1-084500,90,1.0518979604157546,1.3052701252857717,6.6948897510483425,6.461924812371041,0.7,51,0.0,7.746787711464097
chmi_jizera,0-203-1-084500,180,2.176794391746099,2.455259462882618,11.138689232893304,6.461924812371041,0.7,51,0.0,13.315483624639402
