network_id,role,site_id,variable,information_group,target_start,request_start,request_end,n_target_calendar_days,n_expected_provider_days,n_provider_rows,n_provider_eligible_rows,provider_row_coverage,eligible_coverage,pre_power_archive_days,source_status
huc8_07120001,development,05517010,P,M,2016-12-01,2016-12-01,2025-06-29,3133,3133,3133,3133,1.0,1.0,0,materialized
huc8_07120001,development,05517010,W,M,2016-12-01,2016-12-01,2025-06-29,3133,3133,3133,3133,1.0,1.0,0,materialized
huc8_07120001,development,05517010,RH,M,2016-12-01,2016-12-01,2025-06-29,3133,3133,3133,3133,1.0,1.0,0,materialized
huc8_07120001,development,05517010,Rs,M,2016-12-01,2016-12-01,2025-06-29,3133,3133,3133,3133,1.0,1.0,0,materialized
huc8_07120001,development,05517010,F,H,2016-12-01,2016-12-01,2025-06-29,3133,3133,0,0,0.0,0.0,0,failed_or_unavailable
huc8_07120001,development,05517010,L,H,2016-12-01,2016-12-01,2025-06-29,3133,3133,0,0,0.0,0.0,0,failed_or_unavailable
huc8_07120001,development,05517500,Ta,M,2016-04-09,2016-04-09,2025-12-08,3531,3531,3531,3531,1.0,1.0,0,materialized
huc8_07120001,development,05517500,P,M,2016-04-09,2016-04-09,2025-12-08,3531,3531,3531,3531,1.0,1.0,0,materialized
huc8_07120001,development,05517500,W,M,2016-04-09,2016-04-09,2025-12-08,3531,3531,3531,3531,1.0,1.0,0,materialized
huc8_07120001,development,05517500,RH,M,2016-04-09,2016-04-09,2025-12-08,3531,3531,3531,3531,1.0,1.0,0,materialized
huc8_07120001,development,05517500,Rs,M,2016-04-09,2016-04-09,2025-12-08,3531,3531,3531,3531,1.0,1.0,0,materialized
huc8_07120001,development,05517500,F,H,2016-04-09,2016-04-09,2025-12-08,3531,3531,3531,3531,1.0,1.0,0,materialized
huc8_07120001,development,05517500,L,H,2016-04-09,2016-04-09,2025-12-08,3531,3531,0,0,0.0,0.0,0,failed_or_unavailable
huc8_07120001,development,05518000,Ta,M,2015-12-05,2015-12-05,2025-12-08,3657,3657,3657,3657,1.0,1.0,0,materialized
huc8_07120001,development,05518000,P,M,2015-12-05,2015-12-05,2025-12-08,3657,3657,3657,3657,1.0,1.0,0,materialized
huc8_07120001,development,05518000,W,M,2015-12-05,2015-12-05,2025-12-08,3657,3657,3657,3657,1.0,1.0,0,materialized
huc8_07120001,development,05518000,RH,M,2015-12-05,2015-12-05,2025-12-08,3657,3657,3657,3657,1.0,1.0,0,materialized
huc8_07120001,development,05518000,Rs,M,2015-12-05,2015-12-05,2025-12-08,3657,3657,3657,3657,1.0,1.0,0,materialized
huc8_07120001,development,05518000,F,H,2015-12-05,2015-12-05,2025-12-08,3657,3657,3657,3532,1.0,0.965818977303801,0,materialized
huc8_07120001,development,05518000,L,H,2015-12-05,2015-12-05,2025-12-08,3657,3657,0,0,0.0,0.0,0,failed_or_unavailable
huc8_07120001,development,05527000,Ta,M,2012-09-21,2012-09-21,2026-05-06,4976,4976,4976,4976,1.0,1.0,0,materialized
huc8_07120001,development,05527000,P,M,2012-09-21,2012-09-21,2026-05-06,4976,4976,4976,4976,1.0,1.0,0,materialized
huc8_07120001,development,05527000,W,M,2012-09-21,2012-09-21,2026-05-06,4976,4976,4976,4976,1.0,1.0,0,materialized
huc8_07120001,development,05527000,RH,M,2012-09-21,2012-09-21,2026-05-06,4976,4976,4976,4976,1.0,1.0,0,materialized
huc8_07120001,development,05527000,Rs,M,2012-09-21,2012-09-21,2026-05-06,4976,4976,4976,4976,1.0,1.0,0,materialized
huc8_07120001,development,05527000,F,H,2012-09-21,2012-09-21,2026-05-06,4976,4976,0,0,0.0,0.0,0,failed_or_unavailable
huc8_07120001,development,05527000,L,H,2012-09-21,2012-09-21,2026-05-06,4976,4976,0,0,0.0,0.0,0,failed_or_unavailable
huc8_07120001,development,05527500,Ta,M,1973-05-31,1981-01-01,2026-04-20,19318,16546,16546,16546,1.0,1.0,2772,materialized
huc8_07120001,development,05527500,P,M,1973-05-31,1981-01-01,2026-04-20,19318,16546,16546,16546,1.0,1.0,2772,materialized
huc8_07120001,development,05527500,W,M,1973-05-31,1981-01-01,2026-04-20,19318,16546,16546,16546,1.0,1.0,2772,materialized
huc8_07120001,development,05527500,RH,M,1973-05-31,1981-01-01,2026-04-20,19318,16546,16546,16546,1.0,1.0,2772,materialized
huc8_07120001,development,05527500,Rs,M,1973-05-31,1981-01-01,2026-04-20,19318,16546,16546,15448,1.0,0.9336395503444941,2772,materialized
huc8_07120001,development,05527500,F,H,1973-05-31,1973-05-31,2026-04-20,19318,19318,19315,19315,0.9998447044207475,0.9998447044207475,0,materialized
huc8_07120001,development,05527500,L,H,1973-05-31,1973-05-31,2026-04-20,19318,19318,11684,11684,0.6048245159954446,0.6048245159954446,0,materialized
huc8_07120001,development,412320088154101,Ta,M,2012-09-07,2012-09-07,2026-06-15,5030,5030,5030,5030,1.0,1.0,0,materialized
huc8_07120001,development,412320088154101,P,M,2012-09-07,2012-09-07,2026-06-15,5030,5030,5030,5030,1.0,1.0,0,materialized
huc8_07120001,development,412320088154101,W,M,2012-09-07,2012-09-07,2026-06-15,5030,5030,5030,5030,1.0,1.0,0,materialized
huc8_07120001,development,412320088154101,RH,M,2012-09-07,2012-09-07,2026-06-15,5030,5030,5030,5030,1.0,1.0,0,materialized
huc8_07120001,development,412320088154101,Rs,M,2012-09-07,2012-09-07,2026-06-15,5030,5030,5030,5015,1.0,0.9970178926441352,0,materialized
huc8_07120001,development,412320088154101,F,H,2012-09-07,2012-09-07,2026-06-15,5030,5030,0,0,0.0,0.0,0,failed_or_unavailable
huc8_07120001,development,412320088154101,L,H,2012-09-07,2012-09-07,2026-06-15,5030,5030,4843,4843,0.9628230616302187,0.9628230616302187,0,materialized
