date,P01020A,P01024A,E03228A,E06053A,E10096A,E04263A,E10217A,E16044A
2018-09-16,,,,,,13.88375,12.306875,
2018-09-17,,,,,,13.9225,12.446458333333332,
2018-09-18,,,,,,14.497916666666667,13.34375,
2018-09-19,,,,,,14.28875,12.918750000000001,
2018-09-20,,,,,,13.474583333333333,12.490208333333333,
2018-09-21,,,,,,13.922291666666666,12.729583333333332,
2018-09-22,,,,,,13.877708333333333,10.626041666666667,
2018-09-23,,,,,,13.662127659574468,9.908958333333333,
2018-09-24,,,,,,24.864583333333332,9.312765957446809,
2018-09-25,,,,,,90.616875,9.76625,
2018-09-26,,,,,,88.88395833333334,11.656458333333333,
2018-09-27,,,,,,57.490625,12.438541666666666,
2018-09-28,,,,,,13.443125,11.069148936170214,
2018-09-29,,,,,,12.571666666666667,9.842916666666666,
2018-09-30,,,,,,12.605208333333332,10.001458333333334,
2018-10-01,,,,,,12.740416666666667,9.598125,
2018-10-02,,,,,,13.144374999999998,10.45875,
2018-10-03,,,,,,12.674999999999999,10.455,
2018-10-04,,,,,,13.4625,11.822916666666666,
2018-10-05,,,,,,13.128750000000002,11.714583333333332,
2018-10-06,,,,,,11.584791666666668,10.947021276595745,
2018-10-07,,,,,,12.285208333333332,9.411875,
2018-10-08,,,,,,12.8025,10.513125,
2018-10-09,,,,,,12.825625,11.285625000000001,
2018-10-10,,,,,,13.075625,11.473125000000001,
2018-10-11,,,,,,13.624166666666667,12.740833333333333,
2018-10-12,,,,,,13.85375,13.167446808510638,
2018-10-13,,,,,,14.628541666666665,15.108333333333334,
2018-10-14,,,,,,13.246875000000001,12.823333333333332,
2018-10-15,,,,,,12.957021276595745,11.461875,
2018-10-16,,,,,,13.444791666666667,12.032083333333333,
2018-10-17,,,,,,13.507291666666667,11.885416666666666,
2018-10-18,,,,,,12.82875,10.035833333333333,
2018-10-19,,,,,,12.369791666666666,8.662083333333333,
2018-10-20,,,,,,12.632291666666667,10.373333333333333,
2018-10-21,,,,,,12.943125,11.500208333333333,
2018-10-22,,,,,,12.151458333333332,8.680208333333333,
2018-10-23,,,,,,12.292916666666665,10.481666666666667,
2018-10-24,,,,,,12.725416666666666,11.017916666666666,
2018-10-25,,,,,,12.373333333333333,10.204166666666667,
2018-10-26,,,,,,11.606666666666667,9.265208333333334,
2018-10-27,,,,,,9.5375,7.836458333333333,
2018-10-28,,,,,,10.788333333333334,7.930208333333333,
2018-10-29,,,,,,10.067291666666668,7.249791666666667,
2018-10-30,,,,,,10.746041666666665,7.848125,
2018-10-31,,,,,,10.749583333333334,6.8960869565217395,
2018-11-01,,,,,,11.3075,8.118260869565217,
2018-11-02,,,,,,10.794583333333334,6.318124999999999,
2018-11-03,,,,,,10.926041666666668,8.107659574468085,
2018-11-04,,,,,,11.08625,8.957916666666668,
2018-11-05,,,,,,11.592500000000001,9.611666666666666,
2018-11-06,,,,,,11.839583333333332,10.278333333333334,
2018-11-07,,,,,,11.740208333333333,10.234791666666666,
2018-11-08,,,,,,11.388125,9.2175,
2018-11-09,,,,,,10.827916666666667,9.047446808510639,
2018-11-10,,,,,,10.794166666666667,9.810416666666667,
2018-11-11,,,,,,11.206458333333332,9.097708333333333,
2018-11-12,,,,,,11.037142857142857,8.673260869565217,
2018-11-13,,,,,,,8.623617021276596,
2018-11-14,,,,,,11.3275,9.401458333333332,
2018-11-15,,,,,,11.137916666666667,9.064583333333333,
2018-11-16,,,,,,11.517872340425532,9.914255319148936,
2018-11-17,,,,,,11.274736842105263,9.519574468085107,
2018-11-18,,,,,,,8.772291666666666,
2018-11-19,,,,,,11.086842105263159,8.48,
2018-11-20,,,,,,9.319583333333332,8.057083333333333,
2018-11-21,,,,,,7.96125,8.003333333333334,
2018-11-22,,,,,,9.255416666666667,8.078541666666666,
2018-11-23,,,,,,9.892291666666667,8.48375,
2018-11-24,,,,,,9.689583333333333,8.467659574468085,
2018-11-25,,,,,,9.34125,8.259574468085106,
2018-11-26,,,,,,9.56125,7.971666666666667,
2018-11-27,,,,,,9.085833333333333,7.587872340425532,
2018-11-28,,,,,,9.567916666666667,9.524583333333334,
2018-11-29,,,,,,9.94125,9.546875,
2018-11-30,,,,,,9.260625,8.437872340425532,
2018-12-01,,,,,,9.148125,8.583958333333333,
2018-12-02,,,,,,9.774791666666667,9.644791666666666,
2018-12-03,,,,,,9.603958333333333,8.969787234042553,
2018-12-04,,,,,,8.313125000000001,6.268125,
2018-12-05,,,,,,7.954166666666667,7.015416666666667,
2018-12-06,,,,,,9.132083333333332,9.261041666666667,
2018-12-07,,,,,,9.514791666666666,8.935,
2018-12-08,,,,,,8.837083333333334,8.075744680851065,
2018-12-09,,,,,,8.635,7.220208333333333,
2018-12-10,,,,,,7.844791666666667,5.649791666666666,
2018-12-11,,,,,,7.45625,5.2,
2018-12-12,,,,,,7.925416666666667,5.974166666666666,
2018-12-13,,,,,,8.036875,5.687291666666667,
2018-12-14,,,,,,8.008958333333334,5.653333333333333,
2018-12-15,,,,,,6.680208333333333,4.823541666666666,
2018-12-16,,,,,,7.004166666666666,6.91875,
2018-12-17,,,,,,7.38375,7.048541666666666,
2018-12-18,,,,,,7.948125,7.66375,
2018-12-19,,,,,,7.7910416666666675,7.5339583333333335,
2018-12-20,,,,,,7.444791666666667,7.3777083333333335,
2018-12-21,,,,,,7.53936170212766,7.568936170212766,
2018-12-22,,,,,,7.618541666666666,7.4695833333333335,
2018-12-23,,,,,,7.659375,7.502916666666667,
2018-12-24,,,,,,7.265833333333333,6.6902083333333335,
2018-12-25,,,,,,6.7683333333333335,6.027291666666667,
2018-12-26,,,,,,7.6120833333333335,7.393125,
2018-12-27,,,,,,7.484791666666666,6.673404255319149,
2018-12-28,,,,,,7.605,7.095624999999999,
2018-12-29,,,,,,7.967083333333334,7.496458333333333,
2018-12-30,,,,,,7.9070833333333335,7.441875,
2019-01-01,,,,,,8.044375,7.358723404255319,
2019-01-02,,,,,,7.485833333333333,6.107500000000001,
2019-01-03,,,,,,6.812916666666666,4.949375,
2019-01-04,,,,,,6.689374999999999,5.0529166666666665,
2019-01-05,,,,,,6.987708333333334,5.455625,
2019-01-06,,,,,,7.107500000000001,5.915833333333333,
2019-01-07,,,,,,8.005625,7.505,
2019-01-08,,,,,,7.677499999999999,6.229375,
2019-01-09,,,,,,7.411666666666666,5.620208333333333,
2019-01-10,,,,,,7.226458333333333,5.43375,
2019-01-11,,,,,,7.710416666666667,6.547872340425532,
2019-01-12,,,,,,7.774375,7.133125,
2019-01-13,,,,,,8.279791666666666,7.801458333333333,
2019-01-14,,,,,,7.378125,6.309583333333333,
2019-01-15,,,,,,7.713958333333333,6.590208333333333,
2019-01-16,,,,,,7.913541666666667,6.791304347826086,
2019-01-17,,,,,,6.156458333333333,4.378541666666667,
2019-01-18,,,,,,6.043541666666666,4.030625,
2019-01-19,,,,,,5.855,5.465208333333333,
2019-01-20,,,,,,6.109166666666667,5.316041666666666,
2019-01-21,,,,,,6.042916666666667,5.114166666666667,
2019-01-22,,,,,,7.804583333333333,5.189375,
2019-01-23,,,,,,6.0225531914893615,4.1781250000000005,
2019-01-24,,,,,,5.4750000000000005,3.5810416666666662,
2019-01-25,,,,,,6.2804166666666665,5.501041666666667,
2019-01-26,,,,,,7.241875,7.1397916666666665,
2019-01-27,,,,,,5.665,5.556875000000001,
2019-01-28,,,,,,4.545625,5.148958333333334,
2019-01-29,,,,,,4.814791666666667,5.266041666666667,
2019-01-30,,,,,,4.4616,4.746666666666667,
