date,GPRSA1A,EN0091A,EP0141A,M01015A,E02012A,E01100A
2015-10-13,,,,11.867916666666666,,
2015-10-14,,,,11.230833333333335,,
2015-10-15,,,,10.752916666666666,,
2015-10-16,,,,10.874166666666667,,
2015-10-17,,,,10.88,,
2015-10-18,,,,10.908333333333333,,
2015-10-19,,,,11.34375,,
2015-10-20,,,,11.706249999999999,,
2015-10-21,,,,11.833333333333334,,
2015-10-22,,,,12.12,,
2015-10-23,,,,11.8075,,
2015-10-24,,,,11.63375,,
2015-10-25,,,,10.37375,,
2015-10-26,,,,10.525833333333333,,
2015-10-27,,,,11.396666666666667,,
2015-10-28,,,,11.517916666666666,,
2015-10-29,,,,12.175416666666665,,
2015-10-30,,,,12.924166666666666,,
2015-10-31,,,,13.347083333333332,,
2015-11-01,,,,12.52125,,
2015-11-02,,,,12.4775,,
2015-11-03,,,,12.38125,,
2015-11-04,,,,12.492083333333333,,
2015-11-05,,,,12.979583333333332,,
2015-11-06,,,,13.515,,
2015-11-07,,,,13.98625,,
2015-11-08,,,,13.287916666666668,,
2015-11-09,,,,12.395416666666668,,
2015-11-10,,,,12.7725,,
2015-11-11,,,,13.029583333333333,,
2015-11-12,,,,12.49375,,
2015-11-13,,,,11.561250000000001,,
2015-11-14,,,,10.45125,,
2015-11-15,,,,11.602083333333333,,
2015-11-16,,,,11.9925,,
2015-11-17,,,,12.187083333333334,,
2015-11-18,,,,11.731666666666667,,
2015-11-19,,,,11.192916666666667,,
2015-11-20,,,,10.321666666666667,,
2015-11-21,,,,8.223333333333334,,
2015-11-22,,,,6.358750000000001,,
2015-11-23,,,,5.7175,,
2015-11-24,,,,6.7058333333333335,,
2015-11-25,,,,8.253333333333332,,
2015-11-26,,,,9.389166666666666,,
2015-11-27,,,,10.2675,,
2015-11-28,,,,7.629583333333333,,
2015-11-29,,,,9.407916666666667,,
2015-11-30,,,,10.71125,,
2015-12-01,,,,11.814583333333333,,
2015-12-02,,,,11.647916666666667,,
2015-12-03,,,,12.280833333333334,,
2015-12-04,,,,10.175833333333333,,
2015-12-05,,,,10.05875,,
2015-12-06,,,,11.082916666666668,,
2015-12-07,,,,12.056666666666667,,
2015-12-08,,,,11.35125,,
2015-12-09,,,,8.42,,
2015-12-10,,,,9.102916666666667,,
2015-12-11,,,,9.140833333333333,,
2015-12-12,,,,9.475,,
2015-12-13,,,,10.399583333333334,,
2015-12-14,,,,9.96875,,
2015-12-15,,,,10.4,,
2015-12-16,,,,12.063749999999999,,
2015-12-17,,,,12.090416666666668,,
2015-12-18,,,,11.797083333333333,,
2015-12-19,,,,13.019583333333335,,
2015-12-20,,,,11.475,,
2015-12-21,,,,9.0875,,
2015-12-22,,,,11.10875,,
2015-12-23,,,,9.780833333333334,,
2015-12-24,,,,9.670416666666666,,
2015-12-25,,,,9.33375,,
2015-12-26,,,,12.368333333333332,,
2015-12-27,,,,12.770416666666668,,
2015-12-28,,,,10.867916666666666,,
2015-12-29,,,,10.254166666666666,,
2015-12-30,,,,10.853333333333333,,
2016-01-01,,,,8.157916666666667,,
2016-01-02,,,,9.584166666666667,,
2016-01-03,,,,9.683333333333334,,
2016-01-04,,,,8.888333333333334,,
2016-01-05,,,,8.27875,,
2016-01-06,,,,7.667083333333333,,
2016-01-07,,,,7.96125,,
2016-01-08,,,,7.233750000000001,,
2016-01-09,,,,7.895833333333333,,
2016-01-10,,,,7.341666666666666,,
2016-01-11,,,,7.086666666666667,,
2016-01-12,,,,6.863333333333333,,
2016-01-13,,,,5.329166666666667,,
2016-01-14,,,,4.465833333333333,,
2016-01-15,,,,4.107083333333333,,
2016-01-16,,,,3.67375,,
2016-01-17,,,,5.023750000000001,,
2016-01-18,,,,5.83875,,
2016-01-19,,,,3.6879166666666667,,
2016-01-20,,,,-0.9355555555555557,,
2016-01-21,,,,5.783157894736842,,
2016-01-22,,,,7.98875,,
2016-01-23,,,,7.572083333333333,,
2016-01-24,,,,10.447708333333333,,
2016-01-25,,,,9.948333333333332,,
2016-01-26,,,,8.928125,,
2016-01-27,,,,10.788125,,
2016-01-28,,,,7.840833333333333,,
2016-01-29,,,,9.437916666666666,,
2016-01-30,,,,8.409374999999999,,
2016-01-31,,,,8.592083333333333,,
2016-02-01,,,,10.700625,,
2016-02-02,,,,8.573541666666667,,
2016-02-03,,,,6.109583333333333,,
2016-02-04,,,,7.919791666666666,,
2016-02-05,,,,9.317291666666668,,
2016-02-06,,,,9.624893617021277,,
2016-02-07,,,,7.391666666666667,,
2016-02-08,,,,7.325625,,
2016-02-09,,,,6.877291666666667,,
2016-02-10,,,,6.261875,,
2016-02-11,,,,5.875208333333333,,
2016-02-12,,,,5.349574468085106,,
2016-02-13,,,,5.289166666666667,,
2016-02-14,,,,5.086666666666667,,
2016-02-15,,,,3.971458333333333,,
2016-02-16,,,,4.306041666666666,,
2016-02-17,,,,6.200833333333333,,
2016-02-18,,,,6.262708333333333,,
2016-02-19,,,,6.27,,
2016-02-20,,,,8.820833333333333,,
2016-02-21,,,,10.824166666666665,,
2016-02-22,,,,9.973958333333334,,
2016-02-23,,,,7.374791666666667,,
2016-02-24,,,,5.78125,,
2016-02-25,,,,5.011458333333334,,
2016-02-26,,,,5.378333333333334,,
2016-02-27,,,,5.162916666666667,,
2016-02-28,,,,4.842083333333333,,
2016-02-29,,,,4.884791666666667,,
2016-03-01,,,,8.024893617021277,,
2016-03-02,,,,7.235625,,
2016-03-03,,,,7.06375,,
2016-03-04,,,,6.699166666666667,,
2016-03-05,,,,6.643541666666667,,
2016-03-06,,,,6.128333333333334,,
2016-03-07,,,,5.5075,,
2016-03-08,,,,5.601875,,
2016-03-09,,,,6.767083333333333,,
2016-03-10,,,,6.575625,,
2016-03-11,,,,7.516808510638298,,
2016-03-12,,,,7.672499999999999,,
2016-03-13,,,,7.895833333333333,,
2016-03-14,,,,7.4972916666666665,,
2016-03-15,,,,7.562291666666667,,
2016-03-16,,,,9.053333333333333,,
2016-03-17,,,,8.132244897959184,,
2016-03-18,,,,7.116458333333334,,
2016-03-19,,,,6.920208333333334,,
2016-03-20,,,,6.609583333333333,,
2016-03-21,,,,8.062916666666666,,
2016-03-22,,,,8.166041666666667,,
2016-03-23,,,,7.217291666666667,,
2016-03-24,,,,8.666041666666667,,
2016-03-25,,,,10.828541666666666,,
2016-03-26,,,,10.486458333333333,,
2016-03-27,,,,8.892916666666666,,
2016-03-28,,,,8.46125,,
2016-03-29,,,,8.046041666666666,,
2016-03-30,,,,9.071666666666667,,
2016-03-31,,,,10.165625,,
2016-04-01,,,,9.401874999999999,,
2016-04-02,,,,10.56,,
2016-04-03,,,,11.325208333333334,,
2016-04-04,,,,11.170416666666666,,
2016-04-05,,,,11.203333333333333,,
2016-04-06,,,,11.185833333333333,,
2016-04-07,,,,10.011875,,
2016-04-08,,,,10.457708333333334,,
2016-04-09,,,,9.666666666666666,,
2016-04-10,,,,9.175833333333333,,
2016-04-11,,,,10.02875,,
2016-04-12,,,,10.356458333333334,,
2016-04-13,,,,12.294375,,
2016-04-14,,,,13.066666666666668,,
2016-04-15,,,,12.627708333333333,,
2016-04-16,,,,11.149791666666667,,
2016-04-17,,,,10.838541666666666,,
2016-04-18,,,,10.588541666666666,,
2016-04-19,,,,10.727105263157895,,
2016-04-20,,,,11.386666666666665,,
2016-04-21,,,,12.309166666666668,,
2016-04-22,,,,12.0025,,
2016-04-25,,,,11.783333333333333,,
2016-04-26,,,,10.799166666666666,,
2016-04-27,,,,10.20875,,
2016-04-28,,,,10.32,,
2016-04-29,,,,10.303749999999999,,
2016-04-30,,,,10.864583333333334,,
2016-05-01,,,,11.455,,
2016-05-02,,,,12.267083333333334,,
2016-05-03,,,,11.822083333333333,,
2016-05-04,,,,12.961666666666666,,
2016-05-05,,,,14.453589743589745,,
2016-05-06,,,,15.698125,,
2016-05-07,,,,17.056458333333335,,
2016-05-08,,,,18.149583333333332,,
2016-05-09,,,,18.0475,,
2016-05-10,,,,17.52469387755102,,
2016-05-11,,,,17.256666666666668,,
2016-05-12,,,,17.291458333333335,,
2016-05-13,,,,17.321875000000002,,
2016-05-14,,,,17.212500000000002,,
2016-05-15,,,,16.585416666666667,,
2016-05-16,,,,16.901458333333334,,
2016-05-17,,,,16.9272,,
2016-05-18,,,,15.975176470588236,,
2016-05-19,,,,15.941249999999998,,
2016-05-20,,,,16.283375,,
2016-05-21,,,,15.618229166666666,,
2016-05-22,,,,15.675312499999999,,
2016-05-23,,,,15.498541666666666,,
2016-05-24,,,,15.991145833333334,,
2016-05-25,,,,15.743333333333332,,
2016-05-26,,,,16.761666666666667,,
2016-05-27,,,,17.833020833333332,,
2016-05-28,,,,18.3853125,,
2016-05-29,,,,18.6559375,,
2016-05-30,,,,19.0040625,,
2016-05-31,,,,18.470833333333335,,
2016-06-01,,,,17.218125,,
2016-06-02,,,,17.04104166666667,,
2016-06-03,,,,17.693541666666665,,
2016-06-04,,,,18.148854166666666,,
2016-06-05,,,,19.148229166666667,,
2016-06-06,,,,20.396145833333332,,
2016-06-07,,,,20.803541666666668,,
2016-06-08,,,,21.069791666666667,,
2016-06-09,,,,20.71121621621622,,
2016-06-10,,,,20.544375,,
2016-06-11,,,,20.09875,,
2016-06-12,,,,19.07375,,
2016-06-13,,,,18.346666666666668,,
2016-06-14,,,,18.094166666666666,,
2016-06-15,,,,17.003541666666667,,
2016-06-16,,,,17.352708333333332,,
2016-06-17,,,,17.375,,
2016-06-18,,,,16.882916666666667,,
2016-06-19,,,,16.801666666666666,,
2016-06-20,,,,17.452916666666667,,
2016-06-21,,,,17.458541666666665,,
2016-06-22,,,,17.824791666666666,,
2016-06-23,,,,17.941875,,
2016-06-24,,,,17.434166666666666,,
2016-06-25,,,,17.410208333333333,,
2016-06-26,,,,16.969583333333333,,
2016-06-27,,,,17.621666666666666,,
2016-06-28,,,,17.437659574468086,,
2016-06-29,,,,16.55375,,
2016-06-30,,,,16.808297872340425,,
2016-07-01,,,,17.169375,,
2016-07-02,,,,17.325833333333332,,
2016-07-03,,,,18.37333333333333,,
2016-07-04,,,,18.649791666666665,,
2016-07-05,,,,18.812916666666666,,
2016-07-06,,,,18.793958333333332,,
2016-07-07,,,,19.375833333333333,,
2016-07-08,,,,19.66,,
2016-07-09,,,,19.721041666666668,,
2016-07-10,,,,20.013749999999998,,
2016-07-11,,,,19.696458333333332,,
2016-07-12,,,,18.647708333333334,,
2016-07-13,,,,17.838958333333334,,
2016-07-14,,,,18.298750000000002,,
2016-07-15,,,,17.986250000000002,,
2016-07-16,,,,19.331875,,
2016-07-17,,,,20.48270833333333,,
2016-07-18,,,,21.869791666666668,,
2016-07-19,,,,23.78708333333333,,
2016-07-20,,,,23.72791666666667,,
2016-07-21,,,,22.000833333333333,,
2016-07-22,,,,21.97666666666667,,
2016-07-23,,,,21.49875,,
2016-07-24,,,,20.601666666666667,,
2016-07-25,,,,19.895208333333333,,
2016-07-26,,,,19.204375,,
2016-07-27,,,,19.46229166666667,,
2016-07-28,,,,19.0675,,
2016-07-29,,,,19.300833333333333,,
2016-07-30,,,,19.722291666666667,,
2016-07-31,,,,19.112291666666668,,
2016-08-01,,,,17.57875,,
2016-08-02,,,,18.029791666666664,,
2016-08-03,,,,18.733958333333334,,
2016-08-04,,,,18.763125,,
2016-08-05,,,,18.612291666666668,,
2016-08-06,,,,19.754375,,
2016-08-07,,,,20.449375,,
2016-08-08,,,,19.541875,,
2016-08-09,,,,18.446458333333332,,
2016-08-10,,,,18.186458333333334,,
2016-08-11,,,,18.28125,,
2016-08-12,,,,18.620625,,
2016-08-13,,,,18.944583333333334,,
2016-08-14,,,,18.578125,,
2016-08-15,,,,19.063541666666666,,
2016-08-16,,,,19.196458333333336,,
2016-08-17,,,,19.393333333333334,,
2016-08-18,,,,19.65458333333333,,
2016-08-19,,,,19.181875,,
2016-08-20,,,,18.776875,,
2016-08-21,,,,18.390833333333333,,
2016-08-22,,,,19.27958333333333,,
2016-08-23,,,,20.641041666666666,,
2016-08-24,,,,20.465833333333332,,
2016-08-25,,,,20.25,,
2016-08-26,,,,19.814791666666668,,
2016-08-27,,,,19.521874999999998,,
2016-08-28,,,,19.261666666666667,,
2016-08-29,,,,19.630416666666665,,
2016-08-30,,,,19.647291666666664,,
2016-08-31,,,,19.18166666666667,,
2016-09-01,,,,18.398125,,
2016-09-02,,,,18.15304347826087,,
2016-09-09,,,,19.0332,,
2016-09-10,,,,18.375416666666666,,
2016-09-11,,,,17.380416666666665,,
2016-09-12,,,,17.779374999999998,,
2016-09-13,,,,17.753333333333334,,
2016-09-14,,,,18.260208333333335,,
2016-09-15,,,,18.312916666666666,,
2016-09-16,,,,18.255416666666665,,
2016-09-17,,,,17.32875,,
2016-09-18,,,,17.52125,,
2016-09-19,,,,17.187916666666666,,
2016-09-20,,,,16.897916666666667,,
2016-09-21,,,,16.830000000000002,,
2016-09-22,,,,17.01625,,
2016-09-23,,,,16.184791666666666,,
2016-09-24,,,,16.518125,,
2016-09-25,,,,16.519791666666666,,
2016-09-26,,,,15.792916666666665,,
2016-09-27,,,,15.983541666666667,,
2016-09-28,,,,16.081041666666668,,
2016-09-29,,,,16.184375,,
2016-09-30,,,,15.581874999999998,,
2016-10-01,,,,14.964791666666668,,
2016-10-02,,,,14.597916666666668,,
2016-10-03,,,,14.008333333333333,,
2016-10-04,,,,13.869166666666667,,
2016-10-05,,,,13.524166666666666,,
2016-10-06,,,,12.429583333333333,,
2016-10-07,,,,12.130208333333334,,
2016-10-08,,,,12.305833333333332,,
2016-10-09,,,,12.40125,,
2016-10-10,,,,11.604166666666666,,
2016-10-11,,,,11.268958333333332,,
2016-10-12,,,,10.861875,,
2016-10-13,,,,10.852291666666666,,
2016-10-14,,,,10.673541666666667,,
2016-10-15,,,,11.033958333333333,,
2016-10-16,,,,11.699166666666665,,
2016-10-17,,,,11.904166666666667,,
2016-10-18,,,,11.333125,,
2016-10-19,,,,10.816666666666668,,
2016-10-20,,,,10.375625,,
2016-10-21,,,,9.626458333333334,,
2016-10-22,,,,9.023333333333333,,
2016-10-23,,,,9.039166666666667,,
2016-10-24,,,,9.056041666666667,,
2016-10-25,,,,9.600416666666666,,
2016-10-26,,,,10.226666666666667,,
2016-10-27,,,,10.544375,,
2016-10-28,,,,11.144791666666668,,
2016-10-29,,,,11.615208333333333,,
2016-10-30,,,,12.152708333333335,,
2016-10-31,,,,11.567708333333334,,
2016-11-01,,,,10.99375,,
2016-11-02,,,,10.264166666666666,,
2016-11-03,,,,8.859,,
2017-03-23,,,,8.2175,,
2017-03-24,,,,8.21875,,
2017-03-25,,,,9.430416666666666,,
2017-03-26,,,,10.049999999999999,,
2017-03-27,,,,10.627916666666666,,
2017-03-28,,,,10.843333333333334,,
2017-03-29,,,,12.02875,,
2017-03-30,,,,13.55375,,
2017-03-31,,,,13.583333333333334,,
2017-04-01,,,,12.814583333333333,,
2017-04-02,,,,12.581666666666665,,
2017-04-03,,,,12.462916666666667,,
2017-04-04,,,,13.485833333333334,,
2017-04-05,,,,11.475,,
2017-04-06,,,,12.701666666666668,,
2017-04-07,,,,13.049999999999999,,
2017-04-08,,,,13.799166666666666,,
2017-04-09,,,,15.108333333333334,,
2017-04-10,,,,13.77875,,
2017-04-11,,,,12.7844,,
2017-04-12,,,,13.237692307692308,,
2017-04-13,,,,12.215416666666668,,
2017-04-14,,,,11.49375,,
2017-04-15,,,,12.093333333333334,,
2017-04-16,,,,12.542083333333332,,
2017-04-17,,,,14.011666666666665,,
2017-04-18,,,,14.015,,
2017-04-19,,,,14.558750000000002,,
2017-04-20,,,,14.142083333333334,,
2017-04-21,,,,14.395416666666668,,
2017-04-22,,,,14.792916666666665,,
2017-04-23,,,,14.8675,,
2017-04-24,,,,14.235833333333334,,
2017-04-25,,,,12.725416666666666,,
2017-04-26,,,,12.105833333333335,,
2017-04-27,,,,12.39625,,
2017-04-28,,,,12.528333333333334,,
2017-04-29,,,,12.388333333333334,,
2017-04-30,,,,12.140833333333333,,
2017-05-01,,,,12.905416666666667,,
2017-05-02,,,,13.547916666666666,,
2017-05-03,,,,13.620833333333332,,
2017-05-04,,,,13.57,,
2017-05-05,,,,13.836666666666666,,
2017-05-06,,,,14.133333333333333,,
2017-05-07,,,,14.90125,,
2017-05-08,,,,15.05375,,
2017-05-09,,,,15.625416666666666,,
2017-05-10,,,,15.735,,
2017-05-11,,,,16.605,,
2017-05-12,,,,16.870416666666667,,
2017-05-13,,,,17.282083333333333,,
2017-05-14,,,,16.809166666666666,,
2017-05-15,,,,16.4725,,
2017-05-16,,,,16.56833333333333,,
2017-05-17,,,,15.702916666666667,,
2017-05-18,,,,14.955833333333333,,
2017-05-19,,,,15.019166666666665,,
2017-05-20,,,,14.22,,
2017-05-21,,,,15.382916666666667,,
2017-05-22,,,,16.7275,,
2017-05-23,,,,17.207916666666666,,
2017-05-24,,,,18.925416666666667,,
2017-05-25,,,,20.363333333333333,,
2017-05-26,,,,21.961250000000003,,
2017-05-27,,,,21.430833333333336,,
2017-05-28,,,,20.91125,,
2017-05-29,,,,20.324583333333333,,
2017-05-30,,,,19.495,,
2017-05-31,,,,18.847916666666666,,
2017-06-01,,,,19.7625,,
2017-06-02,,,,20.14625,,
2017-06-03,,,,19.55666666666667,,
2017-06-04,,,,18.440833333333334,,
2017-06-05,,,,16.830833333333334,,
2017-06-06,,,,15.772916666666667,,
2017-06-07,,,,16.235416666666666,,
2017-06-08,,,,16.124166666666667,,
2017-06-09,,,,16.812083333333334,,
2017-06-10,,,,17.36375,,
2017-06-11,,,,18.455000000000002,,
2017-06-12,,,,18.019583333333333,,
2017-06-13,,,,19.005,,
2017-06-14,,,,19.787499999999998,,
2017-06-15,,,,19.871666666666666,,
2017-06-16,,,,19.99416666666667,,
2017-06-17,,,,20.517500000000002,,
2017-06-18,,,,21.811666666666667,,
2017-06-19,,,,23.047083333333333,,
2017-06-20,,,,23.852083333333336,,
2017-06-21,,,,24.209999999999997,,
2017-06-22,,,,23.116249999999997,,
2017-06-23,,,,22.13291666666667,,
2017-06-24,,,,21.215416666666666,,
2017-06-25,,,,20.34208333333333,,
2017-06-26,,,,20.0152,,
2017-06-27,,,,19.726666666666667,,
2017-06-28,,,,18.991666666666667,,
2017-06-29,,,,17.955416666666668,,
2017-06-30,,,,17.768333333333334,,
2017-07-01,,,,18.2725,,
2017-07-02,,,,19.645833333333332,,
2017-07-03,,,,20.185,,
2017-07-04,,,,20.52125,,
2017-07-05,,,,21.493333333333336,,
2017-07-06,,,,22.311666666666667,,
2017-07-07,,,,21.74875,,
2017-07-08,,,,22.032083333333333,,
2017-07-09,,,,22.02125,,
2017-07-10,,,,21.204583333333332,,
2017-07-11,,,,20.19125,,
2017-07-12,,,,19.75,,
2017-07-13,,,,19.599166666666665,,
2017-07-14,,,,19.612916666666667,,
2017-07-15,,,,19.281666666666666,,
2017-07-16,,,,19.978333333333335,,
2017-07-17,,,,20.068749999999998,,
2017-07-18,,,,20.734166666666667,,
2017-07-19,,,,20.344583333333333,,
2017-07-20,,,,20.024583333333332,,
2017-07-21,,,,18.6375,,
2017-07-22,,,,17.273333333333333,,
2017-07-23,,,,16.942916666666665,,
2017-07-24,,,,17.78875,,
2017-07-25,,,,18.924583333333334,,
2017-07-26,,,,19.005,,
2017-07-27,,,,19.0425,,
2017-07-28,,,,18.347083333333334,,
2017-07-29,,,,17.730416666666667,,
2017-07-30,,,,17.70625,,
2017-07-31,,,,17.371666666666666,,
2017-08-01,,,,17.549166666666668,,
2017-08-02,,,,17.581666666666667,,
2017-08-03,,,,17.799166666666668,,
2017-08-04,,,,17.693749999999998,,
2017-08-05,,,,17.35875,,
2017-08-06,,,,17.402083333333334,,
2017-08-07,,,,17.401666666666667,,
2017-08-08,,,,17.290833333333335,,
2017-08-09,,,,16.59208333333333,,
2017-08-10,,,,17.049166666666668,,
2017-08-11,,,,16.730416666666667,,
2017-08-12,,,,17.381666666666668,,
2017-08-13,,,,17.090416666666666,,
2017-08-14,,,,17.02875,,
2017-08-15,,,,17.989166666666666,,
2017-08-16,,,,17.911666666666665,,
2017-08-17,,,,18.923750000000002,,
2017-08-18,,,,18.374166666666667,,
2017-08-19,,,,17.9875,,
2017-08-20,,,,17.010416666666668,,
2017-08-21,,,,18.013333333333332,,
2017-08-22,,,,17.99416666666667,,
2017-08-23,,,,18.305999999999997,,
2017-08-24,,,,18.333333333333332,,
2017-08-25,,,,18.345833333333335,,
2017-08-26,,,,18.589166666666667,,
2017-08-27,,,,19.296666666666667,,
2017-08-28,,,,19.207916666666666,,
2017-08-29,,,,18.605,,
2017-08-30,,,,17.76625,,
2017-08-31,,,,17.076249999999998,,
2017-09-01,,,,17.184583333333332,,
2017-09-02,,,,17.017083333333336,,
2017-09-03,,,,16.462083333333332,,
2017-09-04,,,,17.107083333333332,,
2017-09-05,,,,16.952916666666667,,
2017-09-06,,,,16.508333333333333,,
2017-09-07,,,,16.54125,,
2017-09-08,,,,16.423333333333336,,
2017-09-09,,,,16.044166666666666,,
2017-09-10,,,,15.549999999999999,,
2017-09-11,,,,14.92375,,
2017-09-12,,,,14.928333333333333,,
2017-09-13,,,,15.084583333333333,,
2017-09-14,,,,14.537083333333333,,
2017-09-15,,,,14.167083333333332,,
2017-09-16,,,,13.48625,,
2017-09-17,,,,13.019166666666665,,
2017-09-18,,,,12.941250000000002,,
2017-09-19,,,,13.557083333333333,,
2017-09-20,,,,13.7425,,
2017-09-21,,,,14.02125,,
2017-09-22,,,,13.711666666666666,,
2017-09-23,,,,14.815833333333332,,
2017-09-24,,,,14.908333333333333,,
2017-09-25,,,,15.13375,,
2017-09-26,,,,15.506666666666666,,
2017-09-27,,,,15.472499999999998,,
2017-09-28,,,,15.85375,,
2017-09-29,,,,15.995833333333332,,
2017-09-30,,,,15.380833333333333,,
2017-10-01,,,,15.515833333333333,,
2017-10-02,,,,15.298333333333334,,
2017-10-03,,,,14.474583333333333,,
2017-10-04,,,,13.960833333333333,,
2017-10-05,,,,14.179166666666667,,
2017-10-06,,,,13.388333333333334,,
2017-10-07,,,,13.56,,
2017-10-08,,,,13.750416666666666,,
2017-10-09,,,,13.609583333333333,,
2017-10-10,,,,13.884166666666667,,
2017-10-11,,,,14.232916666666666,,
2017-10-12,,,,14.0025,,
2017-10-13,,,,14.929166666666667,,
2017-10-14,,,,15.328333333333333,,
2017-10-15,,,,15.197916666666666,,
2017-10-16,,,,15.366666666666667,,
2017-10-17,,,,13.643333333333333,,
2017-10-18,,,,13.087083333333334,,
2017-10-19,,,,13.07625,,
2017-10-20,,,,13.32125,,
2017-10-21,,,,12.953333333333333,,
2017-10-22,,,,12.144166666666665,,
2017-10-23,,,,12.630833333333333,,
2017-10-24,,,,13.832500000000001,,
2017-10-25,,,,14.227083333333333,,
2017-10-26,,,,14.265833333333333,,
2017-10-27,,,,14.194583333333334,,
2017-10-28,,,,13.003749999999998,,
2017-10-29,,,,13.10375,,
2017-10-30,,,,11.3675,,
2017-10-31,,,,10.72375,,
2017-11-01,,,,10.08625,,
2017-11-02,,,,9.449166666666667,,
2018-07-31,,,,20.91181818181818,,
2018-08-01,,,,20.5475,,
2018-08-02,,,,20.770416666666666,,
2018-08-03,,,,21.87125,,
2018-08-04,,,,22.899583333333336,,
2018-08-05,,,,22.787499999999998,,
2018-08-06,,,,22.773750000000003,,
2018-08-07,,,,22.189166666666665,,
2018-08-08,,,,21.445833333333336,,
2018-08-09,,,,20.850833333333334,,
2018-08-10,,,,19.634583333333335,,
2018-08-11,,,,18.323333333333334,,
2018-08-12,,,,18.445416666666667,,
2018-08-13,,,,18.387272727272727,,
