date,E01065A,E01071A,E02043A,E04040A,E03074A,E05082A,E09079A,E07040A
2013-10-02,14.135,14.599166666666667,13.9,13.211354166666666,,,,
2013-10-03,14.185,14.592916666666667,13.982916666666666,13.60375,,,,
2013-10-04,14.8575,15.375833333333333,14.402916666666668,14.859166666666667,,,,
2013-10-05,15.2275,15.83,14.710833333333333,15.4046875,,,,
2013-10-06,15.0675,15.2875,14.33,14.308541666666665,,,,
2013-10-07,15.214166666666666,15.316249999999998,14.307083333333333,13.884791666666667,,,,
2013-10-08,15.315,15.570833333333333,14.426250000000001,13.924375,,,,
2013-10-09,14.999166666666667,15.430416666666666,14.402083333333332,13.584375,,,,
2013-10-10,13.450833333333334,13.010833333333332,13.24375,11.039895833333333,,,,
2013-10-11,12.6,11.892083333333334,12.445833333333333,10.040104166666667,,,,
2013-10-12,12.635,12.21125,12.285416666666668,11.344479166666666,,,,
2013-10-13,12.549999999999999,12.313749999999999,12.222083333333332,11.9665625,,,,
2013-10-14,12.285000000000002,11.78625,12.043750000000001,11.329433962264151,,,,
2013-10-15,12.14,11.672083333333333,11.699166666666665,,,,,
2013-10-16,11.711666666666666,11.201666666666666,11.504166666666668,,,,,
2013-10-17,11.628333333333332,10.875416666666666,11.295416666666666,,,,,
2013-10-18,11.695,11.450416666666667,11.384166666666667,,,,,
2013-10-19,11.978333333333333,12.003333333333332,11.858333333333334,,,,,
2013-10-20,11.995,12.201666666666668,12.09375,,,,,
2013-10-21,12.134166666666667,12.36047619047619,12.168750000000001,,,,,
2013-10-22,12.510833333333332,13.04125,12.652500000000002,,,,,
2013-10-23,12.575000000000001,13.339583333333332,13.1925,,,,,
2013-10-24,12.491666666666667,12.535416666666668,12.522083333333333,,,,,
2013-10-25,12.542499999999999,12.70875,12.5775,,,,,
2013-10-26,12.5725,13.074166666666665,13.036666666666667,,,,,
2013-10-27,12.628333333333332,12.815,12.922083333333333,,,,,
2013-10-28,12.511666666666668,12.440416666666666,12.5625,,,,,
2013-10-29,11.775,11.067916666666667,11.320833333333333,,,,,
2013-10-30,11.053333333333333,10.0475,10.435,,,,,
2013-10-31,11.060833333333333,10.298333333333334,10.372916666666667,,,,,
2013-11-01,11.0625,10.391666666666667,10.499583333333334,,,,,
2013-11-02,11.105833333333335,10.608749999999999,10.727916666666667,,,,,
2013-11-03,10.3275,9.471666666666666,10.310833333333333,,,,,
2013-11-04,9.94,8.818461538461538,9.598571428571429,,,,,
2014-04-04,,,,,16.482,11.361666666666666,17.072,
2014-04-08,,,,,12.281666666666666,,13.264444444444443,
2014-04-09,,,,,11.8675,,13.445416666666667,
2014-04-10,,,,,12.825000000000001,,14.154166666666667,
2014-04-11,,,,,13.352916666666667,,14.277083333333332,
2014-04-12,,,,,13.077083333333334,,13.83375,
2014-04-13,,,,,12.4475,,13.9925,
2014-04-14,,,,,12.672916666666666,,13.385,14.706
2014-04-15,,,,,12.380833333333333,,12.987499999999999,16.685000000000002
2014-04-16,,,,,12.529583333333333,,13.73375,
2014-04-17,,,,,12.447916666666666,,13.88375,
2014-04-18,,,,,12.0375,,13.146666666666667,
2014-04-19,,,,,12.22125,,12.604999999999999,
2014-04-20,,,,,12.144583333333335,,12.407083333333333,
2014-04-21,,,,,13.017916666666666,,12.969999999999999,
2014-04-22,,,,,13.424166666666666,,13.754166666666668,
2014-04-23,,,,,13.615833333333333,,14.135384615384615,14.334
2014-04-24,,,,,14.341666666666667,,15.012083333333335,13.900833333333333
2014-04-25,,,,,13.976666666666667,,14.530416666666667,13.014166666666666
2014-04-26,,,,,13.72,,13.850833333333334,12.902500000000002
2014-04-27,,,,,13.63875,,14.15,12.872083333333334
2014-04-28,,,,,14.000416666666666,,14.349166666666667,13.089166666666666
2014-04-29,,,,,14.135,,14.539583333333333,13.424999999999999
2014-04-30,,,,,14.004166666666668,,14.63,14.167499999999999
2014-05-01,,,,,14.327083333333334,,15.383333333333333,14.225416666666668
2014-05-02,,,,,14.072083333333333,,14.542083333333332,13.733333333333334
2014-05-03,,,,,13.682608695652174,,13.835,13.71125
2014-05-04,,,,,13.416666666666666,,14.282083333333333,14.142916666666666
2014-05-05,,,,,13.900833333333333,,15.331739130434782,14.8075
2014-05-06,,,,,14.540833333333333,,15.927083333333334,14.790833333333333
2014-05-07,,,,,14.82875,,15.70375,14.700416666666667
2014-05-08,,,,,14.594999999999999,,14.79625,14.308333333333332
2014-05-09,,,,,14.42,,14.778333333333334,14.327916666666667
2014-05-10,,,,,14.629166666666668,,15.304583333333333,14.60375
2014-05-11,,,,,14.406666666666666,,14.384583333333333,14.081249999999999
2014-05-12,,,,,14.123333333333333,,13.914583333333333,13.969583333333333
2014-05-13,,,,,14.456666666666665,,14.559166666666668,14.015416666666667
2014-05-14,,,,,14.957500000000001,,15.943333333333333,14.224583333333333
2014-05-15,,,,,15.481250000000001,,17.32916666666667,15.636249999999999
2014-05-16,,,,,16.0352,,18.5348,18.128333333333334
2014-05-17,,,,,16.4275,,19.580000000000002,19.76
2014-05-18,,,,,16.953333333333333,,20.717916666666667,20.645
2014-05-19,,,,,17.385416666666668,,20.945416666666667,20.357499999999998
2014-05-20,,,,,18.225416666666668,,20.930416666666666,20.118750000000002
2014-05-21,,,,,18.349999999999998,,20.459166666666665,19.595416666666665
2014-05-22,,,,,18.36130434782609,,20.212083333333336,18.459166666666665
2014-05-23,,,,,18.22304347826087,,19.836666666666666,18.713043478260868
2014-05-24,,,,,17.627083333333335,,18.685,18.40125
2014-05-25,,,,,17.132083333333334,,18.044999999999998,18.063750000000002
2014-05-26,,,,,17.16375,,17.894583333333333,17.066666666666666
2014-05-27,,,,,16.960833333333333,,17.33625,16.73125
2014-05-28,,,,,15.351666666666667,,16.344166666666666,15.951666666666666
2014-05-29,,,,,15.162083333333333,,16.232083333333332,15.5875
2014-05-30,,,,,15.142083333333334,,16.235,15.500833333333333
2014-05-31,,,,,15.04625,,16.356666666666666,15.416666666666666
2014-06-01,,,,,16.59875,,16.9525,15.950416666666667
2014-06-02,,,,,18.010833333333334,,17.7025,17.57875
2014-06-03,,,,,18.055,,18.3625,18.202083333333334
2014-06-04,,,,,17.467499999999998,,18.31833333333333,17.888333333333332
2014-06-05,,,,,16.180833333333332,,17.7075,16.507083333333334
2014-06-06,,,,,16.869583333333335,,17.59958333333333,16.583333333333332
2014-06-07,,,,,17.911666666666665,,18.385833333333334,17.864166666666666
2014-06-08,,,,,19.25166666666667,,19.506666666666668,18.81833333333333
2014-06-09,,,,,20.385833333333334,,20.21708333333333,20.2925
2014-06-10,,,,,21.197916666666668,,21.595416666666665,21.088333333333335
2014-06-11,,,,,20.37,,21.1225,20.948333333333334
2014-06-12,,,,,20.548750000000002,,21.110833333333336,20.647916666666667
2014-06-13,,,,,21.3925,,21.466250000000002,21.362916666666667
2014-06-14,,,,,21.189583333333335,,21.563333333333333,21.550416666666667
2014-06-15,,,,,19.48125,,20.72625,20.48125
2014-06-16,,,,,18.424583333333334,,19.797083333333333,19.607916666666668
2014-06-17,,,,,17.63416666666667,,20.00375,18.546666666666667
2014-06-18,,,,,17.91909090909091,,20.003636363636364,18.05545454545455
