date,E08036A,E16102A,E02269A,E07266A,E07217A,E15132A,E16058A,E04149A
2017-03-27,7.666250000000001,8.354166666666666,11.703958333333333,,,,,
2017-03-28,8.152291666666667,8.746041666666667,12.596458333333333,,,,,
2017-03-29,9.17625,9.627708333333333,12.952291666666667,,,,,
2017-03-30,10.289565217391305,10.771458333333333,13.694375,,,,,
2017-03-31,10.338333333333333,10.777083333333332,13.535625000000001,,,,,
2017-04-01,9.602708333333334,10.257708333333333,12.638541666666667,,,,,
2017-04-02,9.00125,9.79125,11.859791666666666,,,,,
2017-04-03,8.578125,9.482083333333334,11.177708333333333,,,,,
2017-04-04,9.569374999999999,10.066875,11.490208333333333,,,,,
2017-04-05,8.707916666666668,9.678541666666666,10.781875,,,,,
2017-04-06,8.26625,9.234166666666667,10.237291666666666,,,,,
2017-04-07,8.550833333333333,9.286666666666667,10.427916666666667,,,,,
2017-04-08,8.309166666666668,9.316041666666667,10.397291666666666,,,,,
2017-04-09,9.742708333333333,10.413541666666667,11.553958333333334,,,,,
2017-04-10,9.131041666666667,9.873958333333333,11.583958333333333,,,,,
2017-04-11,8.781041666666667,9.552291666666667,10.692083333333334,,,,,
2017-04-12,9.130416666666667,9.738541666666666,10.713541666666666,,,,,
2017-04-13,8.241875,9.195833333333335,10.054375,,,,,
2017-04-14,8.837291666666667,9.71125,10.253958333333333,,,,,
2017-04-15,8.501458333333334,9.340208333333333,10.439791666666666,,,,,
2017-04-16,7.9675,9.09375,9.835625,,,,,
2017-04-17,8.334166666666667,9.275833333333333,10.05875,,,,,
2017-04-18,7.815833333333334,8.727878787878787,9.295,,,,,
2017-04-19,8.214583333333334,9.111666666666666,9.206249999999999,,,,,
2017-04-20,9.484375,10.035,10.248125,,,,,
2017-04-21,9.460625,10.145,10.632291666666667,,,,,
2017-04-22,9.733958333333334,10.354999999999999,10.956458333333332,,,,,
2017-04-23,9.424583333333333,10.051666666666668,10.896875,,,,,
2017-04-24,9.363958333333334,9.858333333333334,10.800416666666665,,,,,
2017-04-25,6.968958333333333,7.956666666666667,8.572291666666667,,,,,
2017-04-26,6.910625,7.93,7.808958333333333,,,,,
2017-04-27,7.752916666666667,9.438666666666668,8.262291666666668,,,16.013076923076923,16.035,
2017-04-28,8.702916666666667,9.534791666666667,9.41,,,,,
2017-04-29,8.979166666666666,9.85375,9.899791666666667,,,,,
2017-04-30,9.294166666666667,10.103125,10.101875,,,,,
2017-05-01,9.834583333333333,10.386086956521739,10.748958333333334,,,,,
2017-05-02,10.021428571428572,10.624166666666666,11.055416666666666,,,,,
2017-05-03,9.970625,10.666041666666667,11.293125000000002,,,,,
2017-05-04,10.147708333333334,10.795,11.803958333333334,,,,,
2017-05-05,9.890416666666667,10.518541666666666,11.584166666666667,,,,,
2017-05-06,9.4225,9.993541666666667,10.786041666666668,,,,,
2017-05-07,9.356666666666667,10.506041666666667,10.645625,,,,,
2017-05-08,8.848125,9.633958333333334,10.383541666666668,,,11.355483870967742,10.988275862068964,
2017-05-09,8.839583333333334,9.815833333333334,10.217916666666666,,,10.869791666666666,10.534583333333334,
2017-05-10,9.607916666666666,10.709791666666668,10.974166666666667,,20.5,11.303125,10.867291666666667,
2017-05-11,10.318333333333333,11.039565217391305,11.519583333333332,,18.205,11.992291666666667,11.959166666666667,
2017-05-12,10.414166666666667,10.860624999999999,,,,12.036875,12.129166666666668,
2017-05-13,10.765,11.361458333333333,,,,12.538958333333333,12.541458333333333,
2017-05-14,,11.894583333333335,,,,13.031875,13.032916666666667,
2017-05-15,,11.670208333333333,,,13.053529411764705,12.607291666666667,12.993541666666667,
2017-05-16,13.542173913043477,12.946938775510203,,,13.723125000000001,13.50875,13.869166666666667,
2017-05-17,12.234375,12.203541666666666,,,13.603958333333333,13.733125000000001,13.929166666666667,
2017-05-18,11.38,11.783541666666666,,,13.106666666666667,13.030208333333334,13.310833333333333,
2017-05-19,11.218958333333333,11.403541666666667,,,12.651666666666666,13.169166666666667,13.066041666666665,
2017-05-20,11.068958333333333,11.418541666666668,,,12.307291666666666,12.678958333333334,12.679791666666667,
2017-05-21,11.070833333333333,12.069583333333334,,,12.293125000000002,12.701875000000001,12.698541666666666,
2017-05-22,11.922040816326529,12.451836734693877,,,13.081458333333332,13.278125000000001,13.449791666666668,
2017-05-23,13.037916666666668,13.221041666666666,,,14.409583333333332,14.079791666666667,14.5025,
2017-05-24,13.932916666666666,14.098958333333334,,,15.283333333333333,14.757708333333333,15.632291666666667,
2017-05-25,14.552916666666667,14.713958333333332,,,16.32,15.162340425531914,16.520612244897958,
2017-05-26,15.476666666666667,15.152291666666665,,,17.08625,15.7325,17.411875,
2017-05-27,15.688541666666666,15.15875,,,16.926875,15.903541666666667,17.423333333333336,
2017-05-28,14.630208333333334,15.679583333333333,,,16.767708333333335,15.756666666666666,17.160416666666666,
2017-05-29,13.521458333333333,12.838541666666666,,,15.294791666666667,15.07,15.9925,
2017-05-30,13.248775510204084,13.696530612244898,,,14.953958333333333,14.59375,15.474375,
2017-05-31,13.008125,13.469999999999999,,,14.837916666666667,14.426808510638297,15.182291666666666,
2017-06-01,14.325000000000001,14.501041666666666,,,16.019375,15.278541666666667,16.480833333333333,
2017-06-02,14.188055555555556,13.748888888888889,,,15.9075,15.192291666666668,16.389583333333334,
2017-06-03,13.462916666666667,13.795833333333334,,,15.648125,15.085208333333334,15.941666666666668,
2017-06-04,12.934166666666668,13.261249999999999,,,14.663125,14.491666666666667,15.221874999999999,
2017-06-05,12.456800000000001,13.031666666666666,,,13.825416666666667,14.345416666666667,14.407708333333334,
2017-06-06,11.577575757575758,12.543030303030303,,,13.844999999999999,14.435833333333333,14.430625,
2017-06-07,11.137291666666668,12.307708333333332,,,13.620416666666666,13.941875000000001,13.951666666666666,
2017-06-08,12.542708333333332,13.257916666666667,,,14.283541666666666,14.496666666666668,14.764375,
2017-06-09,12.488333333333332,13.42125,,,14.692291666666668,14.728163265306122,15.098958333333334,
2017-06-10,12.667083333333332,13.265625,,,14.691249999999998,15.037083333333333,15.271458333333333,
2017-06-11,12.700625,13.487708333333332,,,15.146875,15.048541666666667,15.426458333333334,
2017-06-12,11.825652173913044,12.864772727272726,,,14.364166666666668,14.695217391304348,15.122444444444444,
2017-06-13,12.842708333333334,13.175416666666665,,,14.714374999999999,14.796666666666667,15.203541666666666,
2017-06-14,13.207755102040815,14.012291666666668,,,15.422291666666666,15.368958333333333,15.813125,
2017-06-15,13.593333333333334,14.166458333333333,,,16.177291666666665,15.985208333333333,16.717708333333334,
2017-06-16,12.933333333333332,13.511041666666666,,,15.172105263157894,15.6025,16.263877551020407,
2017-06-17,14.216666666666667,14.670416666666666,,,,16.538333333333334,17.5975,
2017-06-18,14.946458333333332,15.464374999999999,,,,16.949791666666666,18.2575,
2017-06-19,15.555208333333333,15.915833333333333,,,19.325652173913046,17.305,18.974166666666665,
2017-06-20,15.241875,14.951041666666667,,,17.976666666666667,17.104375,18.631041666666665,
2017-06-21,14.658333333333333,15.278333333333334,,,17.199791666666666,16.659791666666667,17.684791666666666,
2017-06-22,14.957291666666668,15.038125,,,17.374583333333334,16.739375,18.015208333333334,
2017-06-23,13.855,14.11125,,,16.019166666666667,16.02744680851064,16.751875000000002,
2017-06-24,13.475416666666668,14.251249999999999,,,15.968958333333333,15.973958333333334,16.487708333333334,
2017-06-25,13.015,13.75,,,15.637083333333335,15.949583333333335,16.07875,
2017-06-26,,13.480833333333335,,,14.688958333333332,15.273125,15.259166666666667,
2017-06-27,,13.249166666666667,,,14.61,15.175624999999998,15.3175,
2017-06-28,12.0,13.02875,,,14.331249999999999,15.576666666666666,15.027083333333332,
2017-06-29,12.245,12.3352,,,14.512291666666668,14.593541666666667,14.896666666666667,
2017-06-30,12.259583333333333,12.38875,,,14.683124999999999,14.724583333333333,14.926041666666668,
2017-07-01,12.748333333333333,12.985416666666666,,,14.894374999999998,15.1925,15.153541666666667,
2017-07-02,12.940416666666666,13.198749999999999,,,15.112708333333332,15.530000000000001,15.532916666666667,
2017-07-03,13.172083333333333,13.320833333333333,,,15.158333333333333,15.522291666666668,15.772291666666668,
2017-07-04,12.959583333333335,13.150416666666667,,,14.906041666666667,15.256041666666667,15.558124999999999,
2017-07-05,13.365416666666667,13.45375,,,15.199583333333335,15.233617021276595,15.620833333333332,
2017-07-06,14.12,14.365,,,15.981666666666667,15.990416666666667,16.436041666666664,
2017-07-07,14.63875,14.373333333333333,,,16.670833333333334,16.421666666666667,17.302291666666665,
2017-07-08,13.882916666666667,14.064583333333333,,,16.320833333333333,16.109583333333333,16.544375,
2017-07-09,14.1252,14.397916666666667,,,16.108541666666667,16.16208333333333,16.715416666666666,
2017-07-10,14.055,13.9775,,,16.254791666666666,16.207708333333333,16.904374999999998,
2017-07-11,13.064583333333333,13.089166666666666,,,15.031041666666667,15.479583333333332,15.625208333333333,
2017-07-12,12.97125,13.487916666666665,,,15.005416666666667,15.279166666666667,15.434166666666668,
2017-07-13,13.275416666666667,13.621250000000002,,,15.102083333333333,15.496458333333335,15.687083333333334,
2017-07-14,13.313749999999999,13.380833333333333,,,15.238124999999998,15.504583333333334,15.786666666666667,
2017-07-15,13.4475,13.692083333333334,,,15.214166666666666,15.51375,15.854375,
2017-07-16,14.785416666666668,14.775833333333333,,,16.680833333333332,16.439583333333335,16.908541666666668,
2017-07-17,14.32409090909091,14.606666666666667,,,16.19875,16.114375,16.634375000000002,
2017-07-18,,14.714583333333332,,,16.297291666666666,16.291875,16.785208333333333,
2017-07-19,,14.77125,,,16.611458333333335,16.516666666666666,17.35625,
2017-07-20,,14.854583333333332,,,16.571875000000002,16.558125,17.015416666666667,
2017-07-21,,13.1675,,,15.465625000000001,15.652083333333332,16.167083333333334,
2017-07-22,,,,,16.040208333333332,16.5725,16.580625,
2017-07-23,,,,,16.18104166666667,16.414375,16.632083333333334,
2017-07-24,,,,,15.912903225806453,16.032413793103448,16.494,20.816666666666663
2017-08-17,,,,,,,,16.36909090909091
2017-08-18,,,,,,,,15.551666666666668
2017-08-19,,,,,,,,15.055625
2017-08-20,,,,,,,,14.60625
2017-08-21,,,,,,,,14.345416666666669
2017-08-22,,,,,,,,14.985208333333333
2017-08-23,,,,,,,,15.847083333333332
2017-08-24,,,,,,,,15.695625
2017-08-25,,,,,,,,15.690833333333332
2017-08-26,,,,,,,,15.9575
2017-08-27,,,,,,,,15.734791666666666
2017-08-28,,,,,,,,15.933125
2017-08-29,,,,,,,,15.98375
2017-08-30,,,,,,,,15.202291666666667
2017-08-31,,,,,,,,14.61
2017-09-01,,,,,,,,14.362083333333333
2017-09-02,,,,,,,,14.298958333333331
2017-09-03,,,,,,,,13.973125
2017-09-04,,,,,,,,14.267083333333334
2017-09-05,,,,,,,,15.084791666666668
2017-09-06,,,,,,,,14.493541666666664
2017-09-07,,,,,,,,13.839166666666666
2017-09-08,,,,,,,,13.64875
2017-09-09,,,,,,,,13.316041666666663
2017-09-10,,,,,,,,13.094375
2017-09-11,,,,,,,,12.627407407407407
2018-08-24,,,,13.109,,,,
2018-08-25,,,,12.432291666666666,,,,
2018-08-26,,,,12.635416666666666,,,,
2018-08-27,,,,13.541458333333333,,,,
2018-08-28,,,,13.910625000000001,,,,
2018-08-29,,,,14.131041666666667,,,,
2018-08-30,,,,12.730208333333332,,,,
2018-08-31,,,,11.916041666666667,,,,
2018-09-01,,,,12.293125000000002,,,,
2018-09-02,,,,14.542916666666665,,,,
2018-09-03,,,,14.575625,,,,
2018-09-04,,,,13.4275,,,,
2018-09-05,,,,13.1475,,,,
2018-09-06,,,,12.511249999999999,,,,
2018-09-07,,,,11.33875,,,,
2018-09-08,,,,11.782083333333333,,,,
2018-09-09,,,,13.057291666666666,,,,
2018-09-10,,,,12.837916666666667,,,,
2018-09-11,,,,13.337291666666667,,,,
2018-09-12,,,,12.666888888888888,,,,
2018-09-13,,,,11.974583333333333,,,,
2018-09-14,,,,12.403541666666667,,,,
2018-09-15,,,,12.343125,,,,
2018-09-16,,,,13.065208333333333,,,,
2018-09-17,,,,12.602708333333332,,,,
2018-09-18,,,,14.119583333333333,,,,
2018-09-19,,,,13.760625,,,,
2018-09-20,,,,12.766666666666666,,,,
2018-09-21,,,,11.599375,,,,
2018-09-22,,,,10.549583333333333,,,,
2018-09-23,,,,9.75,,,,
2018-09-24,,,,9.469375,,,,
2018-09-25,,,,9.42625,,,,
2018-09-26,,,,11.326458333333333,,,,
2018-09-27,,,,12.520833333333334,,,,
2018-09-28,,,,10.656382978723405,,,,
2018-09-29,,,,9.037083333333333,,,,
2018-09-30,,,,9.606458333333334,,,,
2018-10-01,,,,8.886458333333334,,,,
2018-10-02,,,,10.240416666666667,,,,
2018-10-03,,,,10.649791666666667,,,,
2018-10-04,,,,11.801250000000001,,,,
2018-10-05,,,,11.420416666666666,,,,
2018-10-06,,,,10.023125,,,,
2018-10-07,,,,7.9316666666666675,,,,
2018-10-08,,,,10.017083333333334,,,,
2018-10-09,,,,11.110833333333334,,,,
2018-10-10,,,,10.334166666666667,,,,
2018-10-11,,,,11.352291666666666,,,,
2018-10-12,,,,12.377708333333333,,,,
2018-10-13,,,,14.762291666666668,,,,
2018-10-14,,,,12.948125,,,,
2018-10-15,,,,10.323958333333334,,,,
2018-10-16,,,,11.0,,,,
2018-10-17,,,,11.329374999999999,,,,
2018-10-18,,,,8.994791666666666,,,,
2018-10-19,,,,7.923749999999999,,,,
2018-10-20,,,,9.626875,,,,
2018-10-21,,,,10.800833333333335,,,,
2018-10-22,,,,8.840416666666668,,,,
2018-10-23,,,,9.705,,,,
2018-10-24,,,,10.464583333333334,,,,
2018-10-25,,,,9.884583333333333,,,,
2018-10-26,,,,8.794375,,,,
2018-10-27,,,,6.361666666666667,,,,
2018-10-28,,,,5.880833333333334,,,,
2018-10-29,,,,5.119375,,,,
2018-10-30,,,,5.269166666666666,,,,
2018-10-31,,,,4.926875,,,,
2018-11-01,,,,5.935106382978723,,,,
2018-11-02,,,,5.236666666666667,,,,
2018-11-03,,,,6.8289583333333335,,,,
2018-11-04,,,,8.611875,,,,
2018-11-05,,,,8.561874999999999,,,,
2018-11-06,,,,8.93125,,,,
2018-11-07,,,,9.892708333333333,,,,
2018-11-08,,,,8.832291666666666,,,,
2018-11-09,,,,8.319374999999999,,,,
2018-11-10,,,,8.892083333333334,,,,
2018-11-11,,,,7.625416666666666,,,,
2018-11-12,,,,7.250624999999999,,,,
2018-11-13,,,,7.91875,,,,
2018-11-14,,,,8.747291666666667,,,,
2018-11-15,,,,6.96875,,,,
2018-11-16,,,,7.844374999999999,,,,
2018-11-17,,,,8.076666666666666,,,,
2018-11-18,,,,6.513958333333334,,,,
2018-11-19,,,,6.396041666666666,,,,
2018-11-20,,,,6.70625,,,,
2018-11-21,,,,6.826458333333334,,,,
2018-11-22,,,,5.136458333333334,,,,
2018-11-23,,,,5.889375,,,,
2018-11-24,,,,6.2508333333333335,,,,
2018-11-25,,,,6.098125,,,,
2018-11-26,,,,5.537916666666667,,,,
2018-11-27,,,,5.108333333333333,,,,
2018-11-28,,,,7.6331428571428575,,,,
2018-11-29,,,,8.543958333333334,,,,
2018-11-30,,,,7.240833333333334,,,,
2018-12-01,,,,7.149791666666666,,,,
2018-12-02,,,,8.689166666666667,,,,
2018-12-03,,,,7.973541666666667,,,,
2018-12-04,,,,5.022291666666667,,,,
2018-12-05,,,,6.266875,,,,
2018-12-06,,,,8.132083333333334,,,,
2018-12-07,,,,8.671379310344827,,,,
2018-12-08,,,,7.6191666666666675,,,,
2018-12-09,,,,7.131666666666667,,,,
2018-12-10,,,,5.70888888888889,,,,
2018-12-11,,,,5.7402083333333325,,,,
2018-12-12,,,,5.711666666666667,,,,
2018-12-13,,,,4.777916666666667,,,,
2018-12-14,,,,3.455208333333333,,,,
2018-12-15,,,,3.089166666666667,,,,
2018-12-16,,,,5.5027083333333335,,,,
2018-12-17,,,,5.632083333333333,,,,
2018-12-18,,,,6.671875,,,,
2018-12-19,,,,6.084791666666667,,,,
2018-12-20,,,,6.109999999999999,,,,
2018-12-21,,,,6.745925925925925,,,,
2018-12-22,,,,6.726666666666667,,,,
2018-12-23,,,,6.855,,,,
2018-12-24,,,,5.293333333333334,,,,
2018-12-25,,,,5.052499999999999,,,,
2018-12-26,,,,6.925,,,,
2018-12-27,,,,6.2475,,,,
2018-12-28,,,,6.871666666666666,,,,
2018-12-29,,,,7.479166666666667,,,,
2018-12-30,,,,7.4925,,,,
2019-01-01,,,,7.138333333333333,,,,
2019-01-02,,,,5.47,,,,
2019-01-03,,,,4.575833333333333,,,,
2019-01-04,,,,4.267083333333333,,,,
2019-01-05,,,,4.123541666666667,,,,
2019-01-06,,,,5.2370833333333335,,,,
2019-01-07,,,,6.999375000000001,,,,
2019-01-08,,,,5.527708333333333,,,,
2019-01-09,,,,4.0216666666666665,,,,
2019-01-10,,,,4.030833333333333,,,,
2019-01-11,,,,5.132708333333333,,,,
2019-01-12,,,,6.285208333333333,,,,
2019-01-13,,,,7.300833333333333,,,,
2019-01-14,,,,5.913333333333333,,,,
2019-01-15,,,,6.324375,,,,
2019-01-16,,,,6.365833333333334,,,,
2019-01-17,,,,3.59125,,,,
2019-01-18,,,,1.9372916666666666,,,,
2019-01-19,,,,2.5866666666666664,,,,
2019-01-20,,,,3.2689583333333334,,,,
2019-01-21,,,,3.0972340425531915,,,,
2019-01-22,,,,3.176458333333333,,,,
2019-01-23,,,,1.2939583333333333,,,,
2019-01-24,,,,1.331875,,,,
2019-01-25,,,,3.9450000000000003,,,,
2019-01-26,,,,6.164583333333333,,,,
2019-01-27,,,,4.641666666666667,,,,
2019-01-28,,,,2.3466666666666667,,,,
2019-01-29,,,,2.2525,,,,
2019-01-30,,,,1.5808333333333333,,,,
2019-01-31,,,,0.17375,,,,
2019-02-01,,,,0.47937499999999994,,,,
2019-02-02,,,,0.8066666666666666,,,,
2019-02-03,,,,0.46895833333333337,,,,
2019-02-04,,,,3.094791666666667,,,,
2019-02-05,,,,3.668125,,,,
2019-02-06,,,,4.721666666666667,,,,
2019-02-07,,,,5.00125,,,,
2019-02-08,,,,5.480208333333334,,,,
2019-02-09,,,,5.49125,,,,
2019-02-10,,,,4.57625,,,,
2019-02-11,,,,4.117916666666667,,,,
2019-02-12,,,,4.366041666666667,,,,
2019-02-13,,,,6.539791666666666,,,,
2019-02-14,,,,5.535416666666666,,,,
2019-02-15,,,,3.80875,,,,
2019-02-16,,,,5.78125,,,,
2019-02-17,,,,6.664375,,,,
2019-02-18,,,,6.348958333333333,,,,
2019-02-19,,,,6.385625,,,,
2019-02-20,,,,7.027708333333333,,,,
2019-02-21,,,,8.1775,,,,
2019-02-22,,,,6.76063829787234,,,,
2019-02-23,,,,6.653958333333333,,,,
2019-02-24,,,,6.27,,,,
2019-02-25,,,,5.79375,,,,
2019-02-26,,,,4.920625,,,,
2019-02-27,,,,4.866041666666667,,,,
2019-02-28,,,,4.9558333333333335,,,,
2019-03-01,,,,6.043333333333333,,,,
2019-03-02,,,,6.8999999999999995,,,,
2019-03-03,,,,6.535625,,,,
2019-03-04,,,,5.6379166666666665,,,,
2019-03-05,,,,5.322916666666667,,,,
2019-03-06,,,,7.087291666666666,,,,
2019-03-07,,,,6.560416666666666,,,,
2019-03-08,,,,5.218541666666667,,,,
2019-03-09,,,,5.774791666666666,,,,
2019-03-10,,,,5.38625,,,,
2019-03-11,,,,4.8722916666666665,,,,
2019-03-12,,,,5.988125,,,,
2019-03-13,,,,6.416250000000001,,,,
2019-03-14,,,,7.094166666666666,,,,
2019-03-15,,,,7.152291666666667,,,,
2019-03-16,,,,7.278333333333333,,,,
2019-03-17,,,,6.1241666666666665,,,,
2019-03-18,,,,6.129166666666666,,,,
2019-03-19,,,,7.352708333333333,,,,
2019-03-20,,,,8.859428571428571,,,,
2019-03-21,,,,10.19578947368421,,,,
2019-03-22,,,,9.373541666666666,,,,
2019-03-23,,,,8.235625,,,,
2019-03-24,,,,7.1066666666666665,,,,
2019-03-25,,,,6.631041666666667,,,,
2019-03-26,,,,7.01125,,,,
2019-03-27,,,,7.7683333333333335,,,,
2019-03-28,,,,7.671250000000001,,,,
2019-03-29,,,,7.542708333333334,,,,
2019-03-30,,,,7.46875,,,,
2019-03-31,,,,7.960625,,,,
2019-04-01,,,,7.037659574468084,,,,
2019-04-02,,,,7.184375,,,,
2019-04-03,,,,6.1972916666666675,,,,
2019-04-04,,,,6.195,,,,
2019-04-05,,,,6.827916666666667,,,,
2019-04-06,,,,7.640416666666667,,,,
2019-04-07,,,,8.756874999999999,,,,
2019-04-08,,,,8.575625,,,,
2019-04-09,,,,8.203333333333333,,,,
2019-04-10,,,,6.925625,,,,
2019-04-11,,,,6.563124999999999,,,,
2019-04-12,,,,5.82125,,,,
2019-04-13,,,,5.1397916666666665,,,,
2019-04-14,,,,4.744166666666667,,,,
2019-04-15,,,,5.7825,,,,
2019-04-16,,,,7.765208333333334,,,,
2019-04-17,,,,9.283333333333333,,,,
2019-04-18,,,,11.175333333333333,,,,
2019-04-19,,,,10.649166666666668,,,,
2019-04-20,,,,10.829791666666667,,,,
2019-04-21,,,,11.342916666666667,,,,
2019-04-22,,,,11.177291666666667,,,,
