date,M06018A,E01074A,E01095A,E03075A,E03087A,E04001A,E08049A,E03094A
2019-04-17,11.368958333333333,,,,,,,
2019-04-18,12.614375,,,,,,,
2019-04-19,13.035833333333334,,,,,,,
2019-04-20,13.325416666666667,,,,,,,
2019-04-21,13.436041666666668,,,,,,,
2019-04-22,12.865625,,,,,,,
2019-04-23,13.61125,,,,,,,
2019-04-24,13.292499999999999,,,,,,,
2019-04-25,12.856458333333334,,,,,,,
2019-04-26,11.996666666666668,,,,,,,
2019-04-27,10.89875,,,,,,,
2019-04-28,9.937916666666666,,,,,,,
2019-04-29,9.906041666666667,,,,,,,
2019-04-30,10.363333333333333,,,,,,,
2019-05-01,10.918125000000002,,,,,,,
2019-05-02,12.455208333333333,,,,,,,
2019-05-03,11.778541666666667,,,,,,,
2019-05-04,10.150416666666667,,,,,,,
2019-05-05,9.29125,,,,,,,
2019-05-06,9.578541666666666,,,,,,,
2019-05-07,10.672916666666666,,,,,,,
2019-05-08,10.90972972972973,,,,,,,
2019-05-09,10.304166666666667,,,,,,,
2019-05-10,10.849583333333333,,,,,,,
2019-05-11,11.145833333333334,,,,,,,
2019-05-12,11.589166666666666,,,,,,,
2019-05-13,12.079583333333332,,,,,,,
2019-05-14,12.722499999999998,,,,,,,
2019-05-15,12.815416666666666,,,,,,,
2019-05-16,12.306666666666667,,,,,,,
2019-05-17,12.370833333333332,,,,,,,
2019-05-18,12.6475,,,,,,,
2019-05-19,12.617916666666666,,,,,,,
2019-05-20,14.525833333333333,,,,,,,
2019-05-21,13.945,,,,,,,
2019-05-22,13.439166666666667,,,,,,,
2019-05-23,14.517083333333334,,,,,,,
2019-05-24,15.42875,,,,,,,
2019-05-25,16.42875,,,,,,,
2019-05-26,16.61583333333333,,,,,,,
2019-05-27,13.891666666666666,,,,,,,
2019-05-28,12.97875,,,,,,,
2019-05-29,12.419166666666667,,,,,,,
2019-05-30,16.40125,,,,,,,
2019-05-31,16.372916666666665,,,,,,,
2019-06-01,17.662499999999998,,,,,,,
2019-06-02,18.11,,,,,,,
2019-06-03,15.41625,,,,,,,
2019-06-04,13.55375,,,,,,,
2019-06-05,14.003333333333332,,,,,,,
2019-06-06,14.3696,,,,,,,
2019-06-07,13.649583333333332,,,,,,,
2019-06-08,13.162916666666668,,,,,,,
2019-06-09,13.16125,,,,,,,
2019-06-10,13.097499999999998,,,,,,,
2019-06-11,11.683750000000002,,,,,,,
2019-06-12,11.867916666666666,,,,,,,
2019-06-13,12.182083333333333,,,,,,,
2019-06-14,13.326666666666666,,,,,,,
2019-06-15,13.355833333333335,,,,,,,
2019-06-16,13.409166666666666,,,,,,,
2019-06-17,14.378750000000002,,,,,,,
2019-06-18,14.31375,,,,,,,
2019-06-19,14.957083333333335,,,,,,,
2019-06-20,15.061666666666667,,,,,,,
2019-06-21,14.214583333333332,,,,,,,
2019-06-22,14.659583333333332,,,,,,,
2019-06-23,14.61,,,,,,,
2019-06-24,16.008333333333333,,,,,,,
2019-06-25,16.06,,,,,,,
2019-06-26,15.259583333333333,,,,,,,
2019-06-27,15.567916666666667,,,,,,,
2019-06-28,17.719166666666666,,,,,,,
2019-06-29,21.91875,,,,,,,
2019-06-30,21.942916666666665,,,,,,,
2019-07-01,18.975833333333334,,,,,,,
2019-07-02,15.611666666666666,,,,,,,
2019-07-03,15.249166666666667,,,,,,,
2019-07-04,15.90625,,,,,,,
2019-07-05,17.609166666666667,,,,,,,
2019-07-06,16.69,,,,,,,
2019-07-07,16.802083333333332,,,,,,,
2019-07-08,16.743333333333332,,,,,,,
2019-07-09,16.800833333333333,,,,,,,
2019-07-10,18.33375,,,,,,,
2019-07-11,18.797916666666666,,,,,,,
2019-07-12,18.7016,,,,,,,
2019-07-13,17.65458333333333,,,,,,,
2019-07-14,16.911666666666665,,,,,,,
2019-07-15,16.13,,,,,,,
2019-07-16,16.714166666666667,,,,,,,
2019-07-17,17.505416666666665,,,,,,,
2019-07-18,17.612916666666667,,,,,,,
2019-07-19,16.118333333333332,,,,,,,
2019-07-20,17.72041666666667,,,,,,,
2019-07-21,17.232499999999998,,,,,,,
2019-07-22,19.09208333333333,,,,,,,
2019-07-23,20.355,,,,,,,
2019-07-24,21.27541666666667,,,,,,,
2019-07-25,22.089583333333334,,,,,,,
2019-07-26,20.856666666666666,,,,,,,
2019-07-27,19.079583333333336,,,,,,,
2019-07-28,16.610416666666666,,,,,,,
2019-07-29,16.795416666666664,,,,,,,
2019-07-30,17.108333333333334,,,,,,,
2019-07-31,16.846666666666668,,,,,,,
2019-08-01,17.176666666666666,,,,,,,
2019-08-02,16.814583333333335,,,,,,,
2019-08-03,16.831666666666667,,,,,,,
2019-08-04,17.478333333333335,,,,,,,
2019-08-05,17.637916666666666,,,,,,,
2019-08-06,17.419166666666666,,,,,,,
2019-08-07,17.37875,,,,,,,
2019-08-08,17.65375,,,,,,,
2019-08-09,18.9708,,,,,,,
2019-08-10,17.811249999999998,,,,,,,
2019-08-11,16.805,,,,,,,
2019-08-12,15.88,,,,,,,
2019-08-13,15.291666666666666,,,,,,,
2019-08-14,14.9975,,,,,,,
2019-08-15,15.859166666666667,,,,,,,
2019-08-16,15.097499999999998,,,,,,,
2019-08-17,15.84875,,,,,,,
2019-08-18,15.6425,,,,,,,
2019-08-19,15.200833333333334,,,,,,,
2019-08-20,14.463333333333333,,,,,,,
2019-08-21,14.605416666666665,,,,,,,
2019-08-22,15.398333333333333,,,,,,,
2019-08-23,16.425416666666667,,,,,,,
2019-08-24,16.685416666666665,,,,,,,
2019-08-25,17.265416666666667,,,,,,,
2019-08-26,17.946666666666665,,,,,,,
2019-08-27,18.349166666666665,,,,,,,
2019-08-28,18.1125,,,,,,,
2019-08-29,16.80666666666667,,,,,,,
2019-08-30,16.557714285714287,,,,,,,
2019-08-31,16.097291666666667,,,,,,,
2019-09-01,14.671875,,,,,,,
2019-09-02,13.977291666666666,,,,,,,
2019-09-03,14.919791666666667,,,,,,,
2019-09-04,15.398333333333333,,,,,,,
2019-09-05,14.064583333333333,,,,,,,
2019-09-06,13.469999999999999,,,,,,,
2019-09-07,12.904583333333333,,,,,,,
2019-09-08,11.85375,,,,,,,
2019-09-09,12.168125000000002,,,,,,,
2019-09-10,12.469999999999999,,,,,,,
2019-09-11,13.558958333333335,,,,,,,
2019-09-12,13.937708333333333,,,,,,,
2019-09-13,14.095833333333333,,,,,,,
2019-09-14,12.511249999999999,,,,,,,
2019-09-15,13.214374999999999,,,,,,,
2019-09-16,13.443125,,,,,,,
2019-09-17,12.749791666666667,,,,,,,
2019-09-18,11.515,,,,,,,
2019-09-19,11.909583333333332,,,,,,,
2019-09-20,11.76,,,,,,,
2019-09-21,12.350833333333334,,,,,,,
2019-09-22,12.843541666666667,,,,,,,
2019-09-23,13.414736842105263,,,,,,,
2019-09-24,14.016222222222222,,,,,,,
2019-09-25,14.310625,,,,,,,
2019-09-26,14.7425,,,,,,,
2019-09-27,14.079583333333334,,,,,,,
2019-09-28,13.762916666666667,,,,,,,
2019-09-29,14.219375,,,,,,,
2019-09-30,13.226458333333333,,,,,,,
2019-10-01,13.970833333333333,,,,,,,
2019-10-02,11.8825,,,,,,,
2019-10-03,9.892083333333334,,,,,,,
2019-10-04,11.551458333333334,,,,,,,
2019-10-05,12.241458333333334,,,,,,,
2019-10-06,12.662916666666668,,,,,,,
2019-10-07,12.395625,,,,,,,
2019-10-08,12.457708333333334,,,,,,,
2019-10-09,11.63875,,,,,,,
2019-10-10,11.426875,,,,,,,
2019-10-11,13.069375,,,,,,,
2019-10-12,12.548124999999999,,,,,,,
2019-10-13,12.473125000000001,,,,,,,
2019-10-14,11.936041666666666,,,,,,,
2019-10-15,12.149791666666667,,,,,,,
2019-10-16,11.859166666666667,,,,,,,
2019-10-17,10.439375,,,,,,,
2019-10-18,10.69,,,,,,,
2019-10-19,10.514583333333333,,,,,,,
2019-10-20,10.179583333333333,,,,,,,
2019-10-21,10.60125,,,,,,,
2019-10-22,10.269791666666666,,,,,,,
2019-10-23,9.091458333333334,,,,,,,
2019-10-24,10.108333333333333,,,,,,,
2019-10-25,10.575625,,,,,,,
2019-10-26,12.167083333333332,,,,,,,
2019-10-27,9.891875,,,,,,,
2019-10-28,8.679166666666667,,,,,,,
2019-10-29,8.207916666666668,,,,,,,
2019-10-30,7.676666666666667,,,,,,,
2019-10-31,7.068541666666667,,,,,,,
2019-11-01,8.764583333333333,,,,,,,
2019-11-02,9.978958333333333,,,,,,,
2019-11-03,9.639166666666666,,,,,,,
2019-11-04,9.455,,,,,,,
2019-11-05,9.616666666666667,,,,,,,
2019-11-06,8.742083333333333,,,,,,,
2019-11-07,8.832708333333334,,,,,,,
2019-11-08,8.319791666666667,,,,,,,
2019-11-09,7.442291666666667,,,,,,,
2019-11-10,7.860416666666667,,,,,,,
2019-11-11,7.928333333333334,,,,,,,
2019-11-12,7.285,,,,,,,
2019-11-13,7.131666666666667,,,,,,,
2019-11-14,6.878958333333333,,,,,,,
2019-11-15,7.319375,,,,,,,
2019-11-16,7.687083333333334,,,,,,,
2019-11-17,7.855208333333334,,,,,,,
2019-11-18,7.1025,,,,,,,
2019-11-19,5.172291666666667,,,,,,,
2019-11-20,5.045833333333333,,,,,,,
2019-11-21,5.081458333333333,,,,,,,
2019-11-22,6.647083333333334,,,,,,,
2019-11-23,7.64875,,,,,,,
2019-11-24,8.121458333333333,,,,,,,
2019-11-25,8.578541666666666,,,,,,,
2019-11-26,9.045,,,,,,,
2019-11-27,8.890833333333333,,,,,,,
2019-11-28,8.596458333333333,,,,,,,
2019-11-29,6.966875000000001,,,,,,,
2019-11-30,5.534583333333334,,,,,,,
2019-12-01,5.502083333333334,,,,,,,
2019-12-02,4.527916666666667,,,,,,,
2019-12-03,5.486875,,,,,,,
2019-12-04,4.841875,,,,,,,
2019-12-05,4.670625,,,,,,,
2019-12-06,7.825208333333333,,,,,,,
2019-12-07,7.417083333333333,,,,,,,
2019-12-08,7.6468750000000005,,,,,,,
2019-12-09,5.85125,,,,,,,
2019-12-10,5.728958333333334,,,,,,,
2019-12-11,5.816041666666667,,,,,,,
2019-12-12,5.1241666666666665,,,,,,,
2019-12-13,6.288333333333333,,,,,,,
2019-12-14,5.440416666666667,,,,,,,
2019-12-15,5.428541666666667,,,,,,,
2019-12-16,5.663958333333333,,,,,,,
2019-12-17,5.867916666666667,,,,,,,
2019-12-18,5.989791666666666,,,,,,,
2019-12-19,7.818541666666667,,,,,,,
2019-12-20,7.2352083333333335,,,,,,,
2019-12-21,6.6727083333333335,,,,,,,
2019-12-22,7.0375000000000005,,,,,,,
2019-12-23,6.369791666666667,,,,,,,
2019-12-24,6.756458333333334,,,,,,,
2019-12-25,5.65125,,,,,,,
2019-12-26,5.3975,,,,,,,
2019-12-27,6.5058333333333325,,,,,,,
2019-12-28,7.019166666666667,,,,,,,
2019-12-29,6.837708333333333,,,,,,,
2019-12-30,5.662708333333334,,,,,,,
2020-01-01,6.08051282051282,,,,,,,
2020-01-16,7.5684000000000005,,,,,,,
2020-01-17,7.16,,,,,,,
2020-01-18,5.134791666666667,,,,,,,
2020-01-19,4.115208333333333,,,,,,,
2020-01-20,4.081875,,,,,,,
2020-01-21,3.313333333333333,,,,,,,
2020-01-22,5.299166666666667,,,,,,,
2020-01-23,6.479791666666666,,,,,,,
2020-01-24,6.38,,,,,,,
2020-01-29,5.398148148148148,,,,,,,
2020-01-30,6.611249999999999,,,,,,,
2020-01-31,8.047500000000001,,,,,,,
2020-02-01,7.999583333333334,,,,,,,
2020-02-02,7.386666666666667,,,,,,,
2020-02-03,7.067291666666667,,,,,,,
2020-02-04,5.3185416666666665,,,,,,,
2020-02-05,4.3308333333333335,,,,,,,
2020-02-06,3.4102083333333333,,,,,,,
2020-02-07,3.754375,,,,,,,
2020-02-08,6.158541666666667,,,,,,,
2020-02-09,8.025,,,,,,,
2020-02-10,5.815833333333334,,,,,,,
2020-02-11,4.445,,,,,,,
2020-02-12,3.990625,,,,,,,
2020-02-13,5.454791666666666,,,,,,,
2020-02-14,5.879375,,,,,,,
2020-02-15,8.552916666666667,,,,,,,
2020-02-16,8.410208333333333,,,,,,,
2020-02-17,6.151666666666666,,,,,,,
2020-02-18,5.695416666666667,,,,,,,
2020-02-19,5.402291666666667,,,,,,,
2020-02-20,6.789375,,,,,,,
2020-02-21,5.998958333333333,,,,,,,
2020-02-22,7.89875,,,,,,,
2020-02-23,7.779791666666667,,,,,,,
2020-02-24,7.293333333333333,,,,,,,
2020-02-25,6.065,,,,,,,
2020-02-26,5.1066666666666665,,,,,,,
2020-02-27,5.0268749999999995,,,,,,,
2020-02-28,4.97375,,,,,,,
2020-02-29,6.96375,,,,,,,
2020-03-01,5.456041666666667,,,,,,,
2020-03-02,5.528125,,,,,,,
2020-03-03,5.067708333333333,,,,,,,
2020-03-04,5.113541666666666,,,,,,,
2020-03-05,5.376458333333333,,,,,,,
2020-03-06,5.4383333333333335,,,,,,,
2020-03-07,6.195416666666667,,,,,,,
2020-03-08,8.230625,,,,,,,
2020-03-09,6.826875,,,,,,,
2020-03-10,9.72375,,,,,,,
2020-03-11,9.556666666666667,,,,,,,
2020-03-12,7.301666666666667,,,,,,,
2020-03-13,6.402083333333334,,,,,,,
2020-03-14,7.506458333333334,,,,,,,
2020-03-15,8.273125,,,,,,,
2020-03-16,7.2597916666666675,,,,,,,
2020-03-17,8.661875,,,,,,,
2020-03-18,9.979791666666667,,,,,,,
2020-03-19,8.28,,,,,,,
2020-03-20,7.510833333333333,,,,,,,
2020-03-21,6.671666666666667,,,,,,,
2020-03-22,6.226875,,,,,,,
2020-03-23,6.046458333333334,,,,,,,
2020-03-24,6.690416666666667,,,,,,,
2020-03-25,6.958749999999999,,,,,,,
2020-03-26,6.932083333333334,,,,,,,
2020-03-27,7.208541666666666,,,,,,,
2020-03-28,6.663541666666667,,,,,,,
2020-03-29,6.02875,,,,,,,
2020-03-30,6.088333333333334,,,,,,,
2020-03-31,7.04375,,,,,,,
2020-04-01,5.951458333333334,,,,,,,
2020-04-02,7.653333333333333,,,,,,,
2020-04-03,8.230833333333333,,,,,,,
2020-04-04,9.52875,,,,,,,
2020-04-05,10.798124999999999,,,,,,,
2020-04-06,11.752291666666666,,,,,,,
2020-04-07,11.126249999999999,,,,,,,
2020-04-08,12.507916666666667,,,,,,,
2020-04-09,13.366041666666668,,,,,,,
2020-04-10,13.825000000000001,,,,,,,
2020-04-11,14.393125,,,,,,,
2020-04-12,15.003541666666665,,,,,,,
2020-04-13,9.85,,,,,,,
2020-10-29,9.958421052631579,,,,,,,
2020-10-30,12.149166666666666,,,,,,,
2020-10-31,12.33,,,,,,,
2020-11-01,11.775833333333333,,,,,,,
2020-11-02,12.779583333333333,,,,,,,
2020-11-03,9.418750000000001,,,,,,,
2020-11-04,8.061923076923078,,,,,,,
2020-11-05,7.613333333333333,,,,,,,
2020-11-06,7.228333333333333,,,,,,,
2020-11-07,7.207083333333333,,,,,,,
2020-11-08,9.090833333333334,,,,,,,
2020-11-09,10.410833333333333,,,,,,,
2020-11-10,10.595416666666667,,,,,,,
2020-11-11,9.952916666666667,,,,,,,
2020-11-12,9.805,,,,,,,
2020-11-13,9.554166666666667,,,,,,,
2020-11-14,9.957916666666668,,,,,,,
2020-11-15,10.234583333333333,,,,,,,
2020-11-16,9.5425,,,,,,,
2020-11-17,10.87,,,,,,,
2020-11-18,10.916666666666666,,,,,,,
2020-11-19,8.633750000000001,,,,,,,
2020-11-20,7.237916666666667,,,,,,,
2020-11-21,9.2225,,,,,,,
2020-11-22,8.25625,,,,,,,
2020-11-23,6.195416666666667,,,,,,,
2020-11-24,7.87,,,,,,,
2020-11-25,7.945833333333333,,,,,,,
2020-11-26,5.649583333333333,,,,,,,
2020-11-27,5.1725,,,,,,,
2020-11-28,6.1620833333333325,,,,,,,
2020-11-29,7.399166666666667,,,,,,,
2020-11-30,7.592083333333334,,,,,,,
2020-12-01,5.711666666666666,,,,,,,
2020-12-02,5.162916666666667,,,,,,,
2020-12-03,5.510833333333333,,,,,,,
2020-12-04,5.786666666666666,,,,,,,
2020-12-05,5.712083333333333,,,,,,,
2020-12-06,5.010833333333333,,,,,,,
2020-12-07,4.3175,,,,,,,
2020-12-08,4.175833333333333,,,,,,,
2020-12-09,5.744583333333334,,,,,,,
2020-12-10,5.89375,,,,,,,
2020-12-11,6.933333333333334,,,,,,,
2020-12-12,7.008333333333333,,,,,,,
2020-12-13,6.294583333333333,,,,,,,
2020-12-14,7.61375,,,,,,,
2020-12-15,6.999583333333334,,,,,,,
2020-12-16,7.071666666666666,,,,,,,
2020-12-17,6.709166666666667,,,,,,,
2020-12-18,8.665000000000001,,,,,,,
2020-12-19,8.70875,,,,,,,
2020-12-20,6.7629166666666665,,,,,,,
2020-12-21,7.467083333333334,,,,,,,
2020-12-22,8.295833333333333,,,,,,,
2020-12-23,8.119166666666667,,,,,,,
2020-12-24,6.051666666666667,,,,,,,
2020-12-25,4.9991666666666665,,,,,,,
2020-12-26,5.8812500000000005,,,,,,,
2020-12-27,6.40125,,,,,,,
2020-12-28,4.8620833333333335,,,,,,,
2020-12-29,4.7562500000000005,,,,,,,
2020-12-30,3.8275,,,,,,,
2021-01-01,1.12125,,,,,,,
2021-01-02,3.8362499999999997,,,,,,,
2021-01-03,3.9883333333333333,,,,,,,
2021-01-04,3.9283333333333332,,,,,,,
2021-01-05,3.5170833333333333,,,,,,,
2021-01-06,3.4179166666666667,,,,,,,
2021-01-07,2.439583333333333,,,,,,,
2021-01-08,2.5566666666666666,,,,,,,
2021-01-09,2.4704166666666665,,,,,,,
2021-01-10,2.4754166666666664,,,,,,,
2021-01-11,4.215833333333333,,,,,,,
2021-01-12,5.054583333333333,,,,,,,
2021-01-13,3.6975,,,,,,,
2021-01-14,3.887916666666667,,,,,,,
2021-01-15,3.66375,,,,,,,
2021-01-16,3.9466666666666668,,,,,,,
2021-01-17,4.508333333333334,,,,,,,
2021-01-18,4.292083333333333,,,,,,,
2021-01-19,6.608750000000001,,,,,,,
2021-01-20,7.462083333333333,,,,,,,
2021-01-21,5.52875,,,,,,,
2021-01-22,4.3620833333333335,,,,,,,
2021-01-23,3.99375,,,,,,,
2021-01-24,2.5345833333333334,,,,,,,
2021-01-25,-0.3325,,,,,,,
2021-01-26,0.8762500000000001,,,,,,,
2021-01-27,4.175,,,,,,,
2021-01-28,5.7995833333333335,,,,,,,
2021-01-29,6.305,,,,,,,
2021-01-30,5.090416666666667,,,,,,,
2021-01-31,3.7883333333333336,,,,,,,
2021-02-01,4.02875,,,,,,,
2021-02-02,5.039583333333334,,,,,,,
2021-02-03,5.886666666666667,,,,,,,
2021-02-04,5.095833333333333,,,,,,,
2021-02-05,5.895,,,,,,,
2021-02-06,5.649166666666666,,,,,,,
2021-02-07,4.174166666666666,,,,,,,
2021-02-08,3.0658333333333334,,,,,,,
2021-02-09,2.924583333333333,,,,,,,
2021-02-10,2.1425,,,,,,,
2021-02-11,-0.0911111111111111,,,,,,,
2021-02-15,4.981428571428571,,,,,,,
2021-02-16,5.912083333333334,,,,,,,
2021-02-17,6.3566666666666665,,,,,,,
2021-02-18,6.645,,,,,,,
2021-02-19,5.892500000000001,,,,,,,
2021-02-20,7.859999999999999,,,,,,,
2021-02-21,8.397083333333333,,,,,,,
2021-02-22,7.298749999999999,,,,,,,
2021-02-23,6.87875,,,,,,,
2021-02-24,9.3475,,,,,,,
2021-02-25,9.206249999999999,,,,,,,
2021-02-26,6.678333333333334,,,,,,,
2021-02-27,5.872916666666666,,,,,,,
2021-02-28,5.305833333333333,,,,,,,
2021-03-01,5.238333333333333,,,,,,,
2021-03-02,5.554583333333333,,,,,,,
2021-03-03,5.8741666666666665,,,,,,,
2021-03-04,5.541666666666667,,,,,,,
2021-03-05,5.135,,,,,,,
2021-03-06,4.259166666666666,,,,,,,
2021-03-07,5.033333333333333,,,,,,,
2021-03-08,5.664583333333333,,,,,,,
2021-03-09,6.372083333333333,,,,,,,
2021-03-10,6.580416666666667,,,,,,,
2021-03-11,7.77625,,,,,,,
2021-03-12,6.397083333333334,,,,,,,
2021-03-13,6.223333333333334,,,,,,,
2021-03-14,6.1883333333333335,,,,,,,
2021-03-15,7.2250000000000005,,,,,,,
2021-03-16,8.0625,,,,,,,
2021-03-17,6.964166666666667,,,,,,,
2021-03-18,6.979166666666667,,,,,,,
2021-03-19,7.760000000000001,,,,,,,
2021-03-20,8.200416666666667,,,,,,,
2021-03-21,8.180833333333334,,,,,,,
2021-03-22,6.8812500000000005,,,,,,,
2021-03-23,7.239999999999999,,,,,,,
2021-03-24,7.8933333333333335,,,,,,,
2021-03-25,7.875,,,,,,,
2021-03-26,8.508750000000001,,,,,,,
2021-03-27,6.960833333333333,,,,,,,
2021-03-28,8.792916666666667,,,,,,,
2021-03-29,11.253333333333332,,,,,,,
2021-03-30,11.47375,,,,,,,
2021-03-31,12.415,,,,,,,
2021-04-01,10.121666666666666,,,,,,,
2021-04-02,8.037916666666666,,,,,,,
2021-04-03,7.289583333333334,,,,,,,
2021-04-04,8.194583333333332,,,,,,,
2021-04-05,7.999583333333334,,,,,,,
2021-04-06,5.776666666666666,,,,,,,
2021-04-07,5.15125,,,,,,,
2021-04-08,7.557083333333334,,,,,,,
2021-04-09,7.767499999999999,,,,,,,
2021-04-10,7.300416666666667,,,,,,,
2021-04-11,6.599166666666666,,,,,,,
2021-04-12,6.928333333333334,,,,,,,
2021-04-13,7.841666666666666,,,,,,,
2021-04-14,8.261666666666667,,,,,,,
2021-04-15,7.394583333333333,,,,,,,
2021-04-16,7.6937500000000005,,,,,,,
2021-04-17,7.863333333333333,,,,,,,
2021-04-18,8.80625,,,,,,,
2021-04-19,9.418750000000001,,,,,,,
2021-04-20,10.465,,,,,,,
2021-04-21,10.527916666666666,,,,,,,
2021-04-22,8.987083333333333,,,,,,,
2021-04-23,9.697083333333333,,,,,,,
2021-04-24,9.571250000000001,,,,,,,
2021-04-25,9.120416666666666,,,,,,,
2021-04-26,9.4375,,,,,,,
2021-04-27,9.54875,,,,,,,
2021-04-28,10.047500000000001,,,,,,,
2021-04-29,8.875,,,,,,,
2021-04-30,8.260833333333332,,,,,,,
2021-05-01,8.269583333333333,,,,,,,
2021-05-02,7.877916666666667,,,,,,,
2021-05-03,8.914166666666667,,,,,,,
2021-05-04,9.460416666666667,,,,,,,
2021-05-05,9.287916666666666,,,,,,,
2021-05-06,8.729999999999999,,,,,,,
2021-05-07,9.257916666666667,,,,,,,
2021-05-08,10.040416666666667,,,,,,,
2021-05-09,12.672083333333333,,,,,,,
2021-05-10,13.062083333333334,,,,,,,
2021-05-11,12.206666666666665,,,,,,,
2021-05-12,12.525416666666667,,,,,,,
2021-05-13,12.5725,,,,,,,
2021-05-14,11.606666666666667,,,,,,,
2021-05-15,11.254583333333334,,,,,,,
2021-05-16,13.075416666666667,,,,,,,
2021-05-17,13.05375,,,,,,,
2021-05-18,12.834166666666667,,,,,,,
2021-05-19,14.029166666666667,,,,,,,
2021-05-20,11.849583333333333,,,,,,,
2021-05-21,11.462916666666667,,,,,,,
2021-05-22,10.929166666666667,,,,,,,
2021-05-23,10.674166666666666,,,,,,,
2021-05-24,11.424583333333333,,,,,,,
2021-05-25,11.09125,,,,,,,
2021-05-26,11.456666666666665,,,,,,,
2021-05-27,12.876249999999999,,,,,,,
2021-05-28,14.759166666666667,,,,,,,
2021-05-29,16.5675,,,,,,,
2021-05-30,15.47875,,,,,,,
2021-05-31,15.49375,,,,,,,
2021-06-01,15.996250000000002,,,,,,,
2021-06-02,16.56125,,,,,,,
2021-06-03,18.37375,,,,,,,
2021-06-04,16.947916666666668,,,,,,,
2021-06-05,16.674166666666668,,,,,,,
2021-06-06,16.68375,,,,,,,
2021-06-07,17.305,,,,,,,
2021-06-08,17.675,,,,,,,
2021-06-09,17.8275,,,,,,,
2021-06-10,18.4425,,,,,,,
2021-06-11,18.79625,,,,,,,
2021-06-12,18.552083333333332,,,,,,,
2021-06-13,18.564583333333335,,,,,,,
2021-06-14,19.488333333333333,,,,,,,
2021-06-15,18.70625,,,,,,,
2021-06-16,19.555416666666666,,,,,,,
2021-06-17,19.471666666666668,,,,,,,
2021-06-18,16.95958333333333,,,,,,,
2021-06-19,14.296666666666667,,,,,,,
2021-06-20,14.05625,,,,,,,
2021-06-21,13.546666666666667,,,,,,,
2021-06-22,13.719999999999999,,,,,,,
2021-06-23,12.707083333333335,,,,,,,
2021-06-24,13.760416666666666,,,,,,,
2021-06-25,14.76,,,,,,,
2021-06-26,15.47125,,,,,,,
2021-06-27,15.946666666666667,,,,,,,
2021-06-28,15.640833333333333,,,,,,,
2021-06-29,15.289166666666667,,,,,,,
2021-06-30,15.097083333333332,,,,,,,
2021-07-01,14.366666666666667,,,,,,,
2021-07-02,15.539583333333333,,,,,,,
2021-07-03,16.355,,,,,,,
2021-07-04,16.829166666666666,,,,,,,
2021-07-05,17.062916666666666,,,,,,,
2021-07-06,16.653333333333332,,,,,,,
2021-07-07,16.67875,,,,,,,
2021-07-08,16.74083333333333,,,,,,,
2021-07-09,17.23125,,,,,,,
2021-07-10,17.4575,,,,,,,
2021-07-11,17.36,,,,,,,
2021-07-12,17.59541666666667,,,,,,,
2021-07-13,17.5025,,,,,,,
2021-07-14,17.340416666666666,,,,,,,
2021-07-15,17.176666666666666,,,,,,,
2021-07-16,16.799166666666668,,,,,,,
2021-07-17,17.941666666666666,,,,,,,
2021-07-18,19.4225,,,,,,,
2021-07-19,17.595,,,,,,,
2021-08-17,16.47714285714286,,,,,,,
2021-08-18,16.282083333333333,,,,,,,
2021-08-19,16.611666666666668,,,,,,,
2021-08-20,17.049583333333334,,,,,,,
2021-08-21,16.71875,,,,,,,
2021-08-22,16.81125,,,,,,,
2021-08-23,16.927916666666665,,,,,,,
2021-08-24,16.424583333333334,,,,,,,
2021-08-25,16.556250000000002,,,,,,,
2021-08-26,16.240416666666665,,,,,,,
2021-08-27,15.347499999999998,,,,,,,
2021-08-28,15.315416666666666,,,,,,,
2021-08-29,14.430416666666666,,,,,,,
2021-08-30,14.428,,,,,,,
2021-08-31,15.315384615384614,,,,,,,
2021-09-01,15.155000000000001,,,,,,,
2021-09-02,15.262083333333335,,,,,,,
2021-09-03,15.829583333333334,,,,,,,
2021-09-04,15.609583333333333,,,,,,,
2021-09-05,16.91541666666667,,,,,,,
2021-09-06,16.715,,,,,,,
2021-09-07,17.47791666666667,,,,,,,
2021-09-08,17.69666666666667,,,,,,,
2021-09-09,17.682916666666667,,,,,,,
2021-09-10,17.767916666666668,,,,,,,
2021-09-11,17.995,,,,,,,
2021-09-12,16.694166666666668,,,,,,,
2021-09-13,17.167083333333334,,,,,,,
2021-09-14,15.621249999999998,,,,,,,
2021-09-15,17.7296,,,,,,,
2021-09-16,17.127916666666668,,,,,,,
2021-09-17,16.892083333333336,,,,,,,
2021-09-18,19.162499999999998,,,,,,,
2021-09-19,17.693749999999998,,,,,,,
2021-09-20,16.073333333333334,,,,,,,
2021-09-21,15.157499999999999,,,,,,,
2021-09-22,10.963636363636363,,,,,,,
2021-09-24,15.29,,,,,,,
2021-09-25,15.554166666666667,,,,,,,
2021-09-26,15.811250000000001,,,,,,,
2021-09-27,15.397916666666667,,,,,,,
2021-09-28,13.97125,,,,,,,
2021-09-29,12.839166666666666,,,,,,,
2021-09-30,12.038333333333334,,,,,,,
2021-10-01,13.100416666666668,,,,,,,
2021-10-02,11.889583333333334,,,,,,,
2021-10-03,12.338333333333333,,,,,,,
2021-10-04,12.206666666666665,,,,,,,
2021-10-05,12.23375,,,,,,,
2021-10-06,11.67875,,,,,,,
2021-10-07,12.525416666666667,,,,,,,
2021-10-08,13.255833333333333,,,,,,,
2021-10-09,12.935,,,,,,,
