gap_length,mean_skill,ci_lower,ci_upper,n_events,n_clusters,reason,experiment,mask_type,layout,window_length,training_protocol,validation_scope,station_id,target,model,pattern,status
365.0,-9.37972860932631,-10.825980184133737,-8.023718715962728,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,linear,T,ok
1.0,-0.0971053739440342,-1.2822862817427196,0.6351612021746137,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
3.0,0.21637182344593148,-0.47477798424177353,0.6333415157593637,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
7.0,0.3692410487008794,0.18561538040372202,0.538615791828585,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
10.0,0.21903247618422234,-0.06872615194414144,0.4853700447848287,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
14.0,0.03106696565893068,-0.3285153270307424,0.3428246842821452,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
21.0,-0.21462581345770695,-0.6455315503262008,0.14044950202501527,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
30.0,-0.32328513766672756,-0.7068111675266843,0.011598905119216605,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
45.0,-0.4469681746029546,-0.8829825688938711,-0.11338799565797779,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
60.0,-0.708085012022981,-1.3333893257796245,-0.2204048053970752,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
90.0,-1.1139842131110327,-1.9012334448654475,-0.547121255001132,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
120.0,-2.0387260596836256,-3.2590589889445263,-0.991573032230473,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
150.0,-2.671682027839902,-3.7983736874732057,-1.686648383086892,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
180.0,-3.135269509039667,-4.162794645370795,-2.125123090531563,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
240.0,-6.084899263712764,-7.961926173943611,-4.341023930735626,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
365.0,-9.33867793154451,-10.74564693248099,-7.999354317332432,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
1.0,-2.200231600783514,-4.671510024189418,-0.40336893925003936,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
3.0,-0.5716906853318144,-1.2226511845712482,-0.015167110233797361,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
7.0,-0.3646535207050167,-0.925315147224182,0.05301914072057698,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
10.0,-0.1970282701533991,-0.4969703438513164,0.033116848703511906,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
14.0,-0.07880680613846988,-0.2522533913379843,0.07511574320438232,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
21.0,-0.08127785510576824,-0.21776959705335064,0.05839722596398439,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
30.0,-0.0896577841689987,-0.20996009163103302,0.02800933867372594,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
45.0,-0.06279938936919208,-0.14500443814802144,0.019894102258259147,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
60.0,-0.030193367119825877,-0.1114250421279006,0.04466360005261515,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
90.0,-0.02805429395801549,-0.0931526161004847,0.03153252631391166,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
120.0,-0.03213168865942637,-0.09344561041224217,0.02609044954745595,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
150.0,-0.031408542377374477,-0.09284237561960215,0.02550555226208268,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
180.0,-0.04086481341312399,-0.1068393640773591,0.02359159821083326,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
240.0,-0.04836848370241068,-0.11534853046813397,0.015124677755655042,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
365.0,-0.041445288665417634,-0.09119382796782159,0.00455605905351102,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
1.0,-2.0249407381557765,-3.6374987302383386,-0.669888731361545,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
3.0,-0.5358937156916641,-1.0342221484336716,-0.08370693154654157,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
7.0,-0.2799949909801912,-0.5769235727170363,-0.016895609860459862,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
10.0,-0.17178244461491032,-0.3901740084635965,0.02947029859085823,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
14.0,-0.059476122993749755,-0.23237628599095103,0.09822237059738259,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
21.0,-0.057139898605211834,-0.22504807187211348,0.0909255205932978,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
30.0,-0.07453645181731611,-0.24624532233834212,0.07557670622854258,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
45.0,-0.01650891507818944,-0.10453321293597022,0.06845957450194226,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
60.0,0.0174409655198337,-0.06122299510385002,0.09494184118914537,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
90.0,0.019391821626689267,-0.04207587194633297,0.07712681859076366,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
120.0,0.02590400182618402,-0.03173511485563696,0.07812672205074424,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
150.0,0.0206223545175016,-0.038911600460666204,0.07723847269401198,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
180.0,0.005856587582707362,-0.06337340633449248,0.07252754626899698,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
240.0,-0.010893624744758041,-0.09020793978154001,0.06174359364043628,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
365.0,-0.006772334551630255,-0.06074882662705701,0.041384716445783086,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
