evaluation_split,experiment,station_id,target,model,gap_length,window,information_combination,primary_data_version,sensitivity_data_version,primary_MAE,sensitivity_MAE,MAE_difference,ci_lower,ci_upper,p_value,n_paired_anchors,n_years,hypothesis_family,training_seeds_collapsed_first,bootstrap_unit,p_bh,bh_family_size,bh_finite_hypotheses,bh_reject,bh_alpha,bh_scope,status
development_test,SCI_DENSE,B1,T,air_hydro,1.0,736,full_information,published_v2,b1_no_level_v2,1.992910305625977,0.6782273280606261,-1.3146829775653504,-1.655058762707081,-0.9186749412639363,0.0001678466796875,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.0017602223751729705,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_hydro,3.0,736,full_information,published_v2,b1_no_level_v2,1.9830442249918288,0.6971030049911591,-1.2859412200006697,-1.589710430538556,-0.9216423910255844,0.0001049041748046875,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.0011511106748838683,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_hydro,7.0,736,full_information,published_v2,b1_no_level_v2,2.0447673621732885,0.6368030238950592,-1.4079643382782292,-1.6698684678164224,-1.0646052401941,8.20159912109375e-05,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.0009286432152250374,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_hydro,10.0,736,full_information,published_v2,b1_no_level_v2,2.0806049262542796,0.6079124892857695,-1.4726924369685102,-1.7016861003512707,-1.1871263868722473,1.33514404296875e-05,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.00018155403684771233,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_hydro,14.0,736,full_information,published_v2,b1_no_level_v2,2.0704314847801433,0.6209950432334136,-1.4494364415467293,-1.6963657990530168,-1.1584069479476853,1.33514404296875e-05,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.00018155403684771233,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_hydro,21.0,736,full_information,published_v2,b1_no_level_v2,2.1094979269741687,0.6303606728025356,-1.4791372541716328,-1.713222510560685,-1.2182961286239393,1.33514404296875e-05,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.00018155403684771233,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_hydro,30.0,736,full_information,published_v2,b1_no_level_v2,2.1565719614684413,0.6236636435319232,-1.532908317936518,-1.7432096524055258,-1.3182911186623731,3.814697265625e-06,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,6.090657094891152e-05,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_hydro,45.0,736,full_information,published_v2,b1_no_level_v2,2.2130445482736407,0.6558302327604247,-1.5572143155132159,-1.7914199651498774,-1.3063468842567696,5.7220458984375e-06,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,8.790299699113176e-05,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_hydro,60.0,736,full_information,published_v2,b1_no_level_v2,2.2123433421551675,0.6530124236276669,-1.5593309185275006,-1.7866819716892706,-1.3075057905139578,5.7220458984375e-06,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,8.790299699113176e-05,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_hydro,90.0,736,full_information,published_v2,b1_no_level_v2,2.1750231407616045,0.6329771686224313,-1.5420459721391728,-1.726959602207504,-1.3651641522124998,9.5367431640625e-06,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.00013484290583216729,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_hydro,120.0,736,full_information,published_v2,b1_no_level_v2,2.1568873692101187,0.6550573192533066,-1.501830049956812,-1.6366272160212192,-1.3586728085627888,9.5367431640625e-06,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.00013484290583216729,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_hydro,150.0,736,full_information,published_v2,b1_no_level_v2,2.1341074613133904,0.6756463926973398,-1.4584610686160502,-1.5624854671054798,-1.347326732439655,3.814697265625e-06,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,6.090657094891152e-05,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_hydro,180.0,736,full_information,published_v2,b1_no_level_v2,2.098162167025184,0.6639077737002965,-1.4342543933248881,-1.5304502882866973,-1.3426301814039578,3.814697265625e-06,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,6.090657094891152e-05,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_hydro,240.0,736,full_information,published_v2,b1_no_level_v2,2.058588490005809,0.6664910110775134,-1.3920974789282954,-1.4776167544041643,-1.3061443655514926,1.9073486328125e-06,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,3.519925204190341e-05,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_hydro,365.0,736,full_information,published_v2,b1_no_level_v2,1.9848427495977312,0.6775505744287633,-1.3072921751689675,-1.3658344185130908,-1.2416213808455454,1.9073486328125e-06,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,3.519925204190341e-05,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_only,1.0,736,full_information,published_v2,b1_no_level_v2,0.6388899194362034,0.6388899194362034,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_only,3.0,736,full_information,published_v2,b1_no_level_v2,0.6559977765765151,0.6559977765765151,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_only,7.0,736,full_information,published_v2,b1_no_level_v2,0.6133398963015819,0.6133398963015819,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_only,10.0,736,full_information,published_v2,b1_no_level_v2,0.6071681501481996,0.6071681501481996,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_only,14.0,736,full_information,published_v2,b1_no_level_v2,0.6470389130891816,0.6470389130891816,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_only,21.0,736,full_information,published_v2,b1_no_level_v2,0.6804237815730089,0.6804237815730089,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_only,30.0,736,full_information,published_v2,b1_no_level_v2,0.6693606994342314,0.6693606994342314,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_only,45.0,736,full_information,published_v2,b1_no_level_v2,0.685228867849173,0.685228867849173,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_only,60.0,736,full_information,published_v2,b1_no_level_v2,0.6716426630745364,0.6716426630745364,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_only,90.0,736,full_information,published_v2,b1_no_level_v2,0.6441578342055136,0.6441578342055136,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_only,120.0,736,full_information,published_v2,b1_no_level_v2,0.6567207109820362,0.6567207109820362,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_only,150.0,736,full_information,published_v2,b1_no_level_v2,0.6701936272730707,0.6701936272730707,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_only,180.0,736,full_information,published_v2,b1_no_level_v2,0.6580464902196522,0.6580464902196522,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_only,240.0,736,full_information,published_v2,b1_no_level_v2,0.6591252785138202,0.6591252785138202,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,air_only,365.0,736,full_information,published_v2,b1_no_level_v2,0.661245715198808,0.661245715198808,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,climatology,1.0,736,full_information,published_v2,b1_no_level_v2,0.7224999666213989,0.7224999666213989,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,climatology,3.0,736,full_information,published_v2,b1_no_level_v2,0.6974999924500783,0.6974999924500783,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,climatology,7.0,736,full_information,published_v2,b1_no_level_v2,0.6882142509732927,0.6882142509732927,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,climatology,10.0,736,full_information,published_v2,b1_no_level_v2,0.6807499921321869,0.6807499921321869,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,climatology,14.0,736,full_information,published_v2,b1_no_level_v2,0.7044642499514988,0.7044642499514988,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,climatology,21.0,736,full_information,published_v2,b1_no_level_v2,0.734999961796261,0.734999961796261,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,climatology,30.0,736,full_information,published_v2,b1_no_level_v2,0.7571666431427002,0.7571666431427002,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,climatology,45.0,736,full_information,published_v2,b1_no_level_v2,0.7706666524542704,0.7706666524542704,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,climatology,60.0,736,full_information,published_v2,b1_no_level_v2,0.7492083216210207,0.7492083216210207,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,climatology,90.0,736,full_information,published_v2,b1_no_level_v2,0.6991110970576603,0.6991110970576603,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,climatology,120.0,736,full_information,published_v2,b1_no_level_v2,0.7055208216607571,0.7055208216607571,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,climatology,150.0,736,full_information,published_v2,b1_no_level_v2,0.7220666540861129,0.7220666540861129,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,climatology,180.0,736,full_information,published_v2,b1_no_level_v2,0.7175138778818978,0.7175138778818978,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,climatology,240.0,736,full_information,published_v2,b1_no_level_v2,0.7263229056199391,0.7263229056199391,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,climatology,365.0,736,full_information,published_v2,b1_no_level_v2,0.7450753291828992,0.7450753291828992,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,donor_regression,1.0,736,full_information,published_v2,b1_no_level_v2,0.4175963923236819,0.4175963923236819,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,donor_regression,3.0,736,full_information,published_v2,b1_no_level_v2,0.45290204552429214,0.45290204552429214,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,donor_regression,7.0,736,full_information,published_v2,b1_no_level_v2,0.47642096255883154,0.47642096255883154,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,donor_regression,10.0,736,full_information,published_v2,b1_no_level_v2,0.456018999493626,0.456018999493626,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,donor_regression,14.0,736,full_information,published_v2,b1_no_level_v2,0.4960362781834834,0.4960362781834834,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,donor_regression,21.0,736,full_information,published_v2,b1_no_level_v2,0.5256161099139192,0.5256161099139192,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,donor_regression,30.0,736,full_information,published_v2,b1_no_level_v2,0.5210180797193615,0.5210180797193615,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,donor_regression,45.0,736,full_information,published_v2,b1_no_level_v2,0.5125749739102932,0.5125749739102932,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,donor_regression,60.0,736,full_information,published_v2,b1_no_level_v2,0.5093007227988469,0.5093007227988469,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,donor_regression,90.0,736,full_information,published_v2,b1_no_level_v2,0.5237084833369953,0.5237084833369953,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,donor_regression,120.0,736,full_information,published_v2,b1_no_level_v2,0.5360541041211053,0.5360541041211053,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,donor_regression,150.0,736,full_information,published_v2,b1_no_level_v2,0.5396494926813797,0.5396494926813797,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,donor_regression,180.0,736,full_information,published_v2,b1_no_level_v2,0.5335183336849623,0.5335183336849623,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,donor_regression,240.0,736,full_information,published_v2,b1_no_level_v2,0.5256070716081087,0.5256070716081087,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,donor_regression,365.0,736,full_information,published_v2,b1_no_level_v2,0.5198894878104233,0.5198894878104233,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,kalman,1.0,736,full_information,published_v2,b1_no_level_v2,0.12773350341583542,0.12773350341583542,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,kalman,3.0,736,full_information,published_v2,b1_no_level_v2,0.1867656460366362,0.1867656460366362,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,kalman,7.0,736,full_information,published_v2,b1_no_level_v2,0.3899554516928648,0.3899554516928648,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,kalman,10.0,736,full_information,published_v2,b1_no_level_v2,0.43800976437882194,0.43800976437882194,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,kalman,14.0,736,full_information,published_v2,b1_no_level_v2,0.45762355142356237,0.45762355142356237,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,kalman,21.0,736,full_information,published_v2,b1_no_level_v2,0.6002080399704196,0.6002080399704196,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,kalman,30.0,736,full_information,published_v2,b1_no_level_v2,0.651777939540578,0.651777939540578,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,kalman,45.0,736,full_information,published_v2,b1_no_level_v2,0.7356815221465499,0.7356815221465499,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,kalman,60.0,736,full_information,published_v2,b1_no_level_v2,0.8858479462494895,0.8858479462494895,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,kalman,90.0,736,full_information,published_v2,b1_no_level_v2,0.9714140760711855,0.9714140760711855,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,kalman,120.0,736,full_information,published_v2,b1_no_level_v2,1.2014444496077004,1.2014444496077004,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,kalman,150.0,736,full_information,published_v2,b1_no_level_v2,1.093790820990177,1.093790820990177,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,kalman,180.0,736,full_information,published_v2,b1_no_level_v2,1.6398644124683617,1.6398644124683617,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,kalman,240.0,736,full_information,published_v2,b1_no_level_v2,2.6811177572978986,2.6811177572978986,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,kalman,365.0,736,full_information,published_v2,b1_no_level_v2,7.790174987187973,7.790174987187973,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,linear,1.0,736,full_information,published_v2,b1_no_level_v2,0.1275000512599945,0.1275000512599945,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,linear,3.0,736,full_information,published_v2,b1_no_level_v2,0.18749993046124774,0.18749993046124774,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,linear,7.0,736,full_information,published_v2,b1_no_level_v2,0.3907143209661756,0.3907143209661756,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,linear,10.0,736,full_information,published_v2,b1_no_level_v2,0.44159097747369247,0.44159097747369247,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,linear,14.0,736,full_information,published_v2,b1_no_level_v2,0.46128574728965754,0.46128574728965754,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,linear,21.0,736,full_information,published_v2,b1_no_level_v2,0.6001839516740858,0.6001839516740858,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,linear,30.0,736,full_information,published_v2,b1_no_level_v2,0.6418601777925288,0.6418601777925288,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,linear,45.0,736,full_information,published_v2,b1_no_level_v2,0.7250627849269029,0.7250627849269029,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,linear,60.0,736,full_information,published_v2,b1_no_level_v2,0.9166461618106222,0.9166461618106222,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,linear,90.0,736,full_information,published_v2,b1_no_level_v2,1.1626422161446095,1.1626422161446095,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,linear,120.0,736,full_information,published_v2,b1_no_level_v2,1.4787517350128039,1.4787517350128039,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,linear,150.0,736,full_information,published_v2,b1_no_level_v2,1.805026970009667,1.805026970009667,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,linear,180.0,736,full_information,published_v2,b1_no_level_v2,2.595689250011617,2.595689250011617,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,linear,240.0,736,full_information,published_v2,b1_no_level_v2,4.313674485284944,4.313674485284944,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,linear,365.0,736,full_information,published_v2,b1_no_level_v2,6.354026099762274,6.354026099762274,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,pchip,1.0,736,full_information,published_v2,b1_no_level_v2,0.11830299904434267,0.11830299904434267,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,SCI_DENSE,B1,T,pchip,3.0,736,full_information,published_v2,b1_no_level_v2,0.161438101057993,0.161438101057993,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
