experiment,mask_type,layout,outage_mode,overlap_ratio,pattern,window_length,training_protocol,fit_split,tuning_split,evaluation_split,validation_scope,target_station_id,station_id,target,model,gap_length,failed_count,failure_fraction,failure_class,mean_skill,n_events,full_network_skill,relative_skill,network_size,reason,failure_count,status
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,10.0,2,0.6666666666666666,double,-6.013527230695582,60,0.26419013069799513,-22.762119140513438,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,10.0,3,1.0,full_network,-9.226511217151932,20,0.26419013069799513,-34.92375431578508,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,30.0,0,0.0,none,0.3036464771107471,20,0.3036464771107471,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,30.0,1,0.3333333333333333,single,-1.740294226489042,60,0.3036464771107471,-5.731317033704018,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,30.0,2,0.6666666666666666,double,-3.8234787472717073,60,0.3036464771107471,-12.591875867136089,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,30.0,3,1.0,full_network,-6.011516565673571,20,0.3036464771107471,-19.797748430590314,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,90.0,0,0.0,none,0.24966932833449285,20,0.24966932833449285,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,90.0,1,0.3333333333333333,single,-1.8515447914787193,60,0.24966932833449285,-7.415988194585617,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,90.0,2,0.6666666666666666,double,-4.021922770113062,60,0.24966932833449285,-16.10899823755971,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,90.0,3,1.0,full_network,-6.291792928777446,20,0.24966932833449285,-25.20050408574039,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,180.0,0,0.0,none,0.24775314012613844,20,0.24775314012613844,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,180.0,1,0.3333333333333333,single,-1.4995296488901881,60,0.24775314012613844,-6.0525152098041355,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,180.0,2,0.6666666666666666,double,-3.294772489238716,60,0.24775314012613844,-13.298610413418977,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,180.0,3,1.0,full_network,-5.167301922201737,20,0.24775314012613844,-20.85665561926243,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,10.0,0,0.0,none,0.13559612515521263,20,0.13559612515521263,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,10.0,1,0.3333333333333333,single,-2.679389149731192,60,0.13559612515521263,-19.760071658863254,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,10.0,2,0.6666666666666666,double,-5.386263356370221,60,0.13559612515521263,-39.722841270019586,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,10.0,3,1.0,full_network,-8.297781111972798,20,0.13559612515521263,-61.194824722864226,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,30.0,0,0.0,none,0.19402466000290478,20,0.19402466000290478,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,30.0,1,0.3333333333333333,single,-1.6855121497799443,60,0.19402466000290478,-8.687102710318937,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,30.0,2,0.6666666666666666,double,-3.464967968938779,60,0.19402466000290478,-17.85838959278117,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,30.0,3,1.0,full_network,-5.417814789556234,20,0.19402466000290478,-27.923330928527964,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,90.0,0,0.0,none,0.19785548544076026,20,0.19785548544076026,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,90.0,1,0.3333333333333333,single,-1.7090412233504109,60,0.19785548544076026,-8.637825833047795,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,90.0,2,0.6666666666666666,double,-3.5524171348102134,60,0.19785548544076026,-17.954605235718063,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,90.0,3,1.0,full_network,-5.544849979836899,20,0.19785548544076026,-28.024747292119315,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,180.0,0,0.0,none,0.22526639654476935,20,0.22526639654476935,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,180.0,1,0.3333333333333333,single,-1.3764561577750167,60,0.22526639654476935,-6.1103483648146355,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,180.0,2,0.6666666666666666,double,-2.904383492624939,60,0.22526639654476935,-12.893105839013689,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,180.0,3,1.0,full_network,-4.57549088633848,20,0.22526639654476935,-20.31146658587025,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,10.0,0,0.0,none,-0.128537890655174,20,-0.128537890655174,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,10.0,1,0.3333333333333333,single,-0.3018968718855054,60,-0.128537890655174,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,10.0,2,0.6666666666666666,double,-0.4752558531158369,60,-0.128537890655174,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,10.0,3,1.0,full_network,-0.6486148343461683,20,-0.128537890655174,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,30.0,0,0.0,none,-0.09394469700843677,20,-0.09394469700843677,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,30.0,1,0.3333333333333333,single,-0.1818696950834626,60,-0.09394469700843677,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,30.0,2,0.6666666666666666,double,-0.26979469315848836,60,-0.09394469700843677,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,30.0,3,1.0,full_network,-0.3577196912335142,20,-0.09394469700843677,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,90.0,0,0.0,none,-0.07534566280257053,20,-0.07534566280257053,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,90.0,1,0.3333333333333333,single,-0.14456228628124057,60,-0.07534566280257053,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,90.0,2,0.6666666666666666,double,-0.21377890975991057,60,-0.07534566280257053,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,90.0,3,1.0,full_network,-0.2829955332385806,20,-0.07534566280257053,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,180.0,0,0.0,none,-0.06305768225834393,20,-0.06305768225834393,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,180.0,1,0.3333333333333333,single,-0.06662124620683804,60,-0.06305768225834393,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,180.0,2,0.6666666666666666,double,-0.07018481015533214,60,-0.06305768225834393,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,180.0,3,1.0,full_network,-0.07374837410382624,20,-0.06305768225834393,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,10.0,0,0.0,none,-0.010363078564235345,20,-0.010363078564235345,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,10.0,1,0.3333333333333333,single,-0.010363078564235339,60,-0.010363078564235345,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,10.0,2,0.6666666666666666,double,-0.010363078564235339,60,-0.010363078564235345,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,10.0,3,1.0,full_network,-0.010363078564235345,20,-0.010363078564235345,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,30.0,0,0.0,none,0.05675249695036011,20,0.05675249695036011,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,30.0,1,0.3333333333333333,single,0.05675249695036011,60,0.05675249695036011,1.0,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,30.0,2,0.6666666666666666,double,0.05675249695036011,60,0.05675249695036011,1.0,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,30.0,3,1.0,full_network,0.05675249695036011,20,0.05675249695036011,1.0,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,90.0,0,0.0,none,0.08719857122923949,20,0.08719857122923949,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,90.0,1,0.3333333333333333,single,0.08719857122923949,60,0.08719857122923949,1.0,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,90.0,2,0.6666666666666666,double,0.08719857122923949,60,0.08719857122923949,1.0,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,90.0,3,1.0,full_network,0.08719857122923949,20,0.08719857122923949,1.0,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,180.0,0,0.0,none,0.07907741822645067,20,0.07907741822645067,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,180.0,1,0.3333333333333333,single,0.07907741822645067,60,0.07907741822645067,1.0,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,180.0,2,0.6666666666666666,double,0.07907741822645067,60,0.07907741822645067,1.0,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,180.0,3,1.0,full_network,0.07907741822645067,20,0.07907741822645067,1.0,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,climatology,10.0,0,0.0,none,0.0,20,0.0,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,climatology,10.0,1,0.3333333333333333,single,0.0,60,0.0,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,climatology,10.0,2,0.6666666666666666,double,0.0,60,0.0,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,climatology,10.0,3,1.0,full_network,0.0,20,0.0,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,climatology,30.0,0,0.0,none,0.0,20,0.0,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,climatology,30.0,1,0.3333333333333333,single,0.0,60,0.0,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,climatology,30.0,2,0.6666666666666666,double,0.0,60,0.0,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,climatology,30.0,3,1.0,full_network,0.0,20,0.0,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,climatology,90.0,0,0.0,none,0.0,20,0.0,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,climatology,90.0,1,0.3333333333333333,single,0.0,60,0.0,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,climatology,90.0,2,0.6666666666666666,double,0.0,60,0.0,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,climatology,90.0,3,1.0,full_network,0.0,20,0.0,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,climatology,180.0,0,0.0,none,0.0,20,0.0,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,climatology,180.0,1,0.3333333333333333,single,0.0,60,0.0,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,climatology,180.0,2,0.6666666666666666,double,0.0,60,0.0,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,climatology,180.0,3,1.0,full_network,0.0,20,0.0,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,donor_regression,10.0,0,0.0,none,-0.08623211301584296,20,-0.08623211301584296,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,donor_regression,10.0,1,0.3333333333333333,single,-0.29835552879485916,60,-0.08623211301584296,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,donor_regression,10.0,2,0.6666666666666666,double,-0.6469858663948517,60,-0.08623211301584296,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,donor_regression,10.0,3,1.0,full_network,-1.1321231258158204,20,-0.08623211301584296,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,donor_regression,30.0,0,0.0,none,0.12458361178274333,20,0.12458361178274333,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,donor_regression,30.0,1,0.3333333333333333,single,-0.09897989352191155,60,0.12458361178274333,-0.7944856639292082,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,donor_regression,30.0,2,0.6666666666666666,double,-0.5017264471687828,60,0.12458361178274333,-4.02722669530343,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,donor_regression,30.0,3,1.0,full_network,-1.0836560491578702,20,0.12458361178274333,-8.698223094122662,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,donor_regression,90.0,0,0.0,none,0.14027612277180207,20,0.14027612277180207,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,donor_regression,90.0,1,0.3333333333333333,single,-0.052162002033318666,60,0.14027612277180207,-0.3718523224239281,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,donor_regression,90.0,2,0.6666666666666666,double,-0.42740218009376546,60,0.14027612277180207,-3.0468633695347664,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,donor_regression,90.0,3,1.0,full_network,-0.9854444114095383,20,0.14027612277180207,-7.025033141332515,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,donor_regression,180.0,0,0.0,none,0.09260868175077294,20,0.09260868175077294,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,donor_regression,180.0,1,0.3333333333333333,single,-0.01270755523639076,60,0.09260868175077294,-0.1372177531971477,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,donor_regression,180.0,2,0.6666666666666666,double,-0.29096853453154525,60,0.09260868175077294,-3.1419142247872105,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,donor_regression,180.0,3,1.0,full_network,-0.7421742561346905,20,0.09260868175077294,-8.014089414770188,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,kalman,10.0,0,0.0,none,0.6947659993565992,20,0.6947659993565992,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,kalman,10.0,1,0.3333333333333333,single,0.6947659993565992,60,0.6947659993565992,1.0,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,kalman,10.0,2,0.6666666666666666,double,0.6947659993565992,60,0.6947659993565992,1.0,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,kalman,10.0,3,1.0,full_network,0.6947659993565992,20,0.6947659993565992,1.0,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,kalman,30.0,0,0.0,none,0.5804383293119113,20,0.5804383293119113,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,kalman,30.0,1,0.3333333333333333,single,0.5804383293119113,60,0.5804383293119113,1.0,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,kalman,30.0,2,0.6666666666666666,double,0.5804383293119113,60,0.5804383293119113,1.0,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,kalman,30.0,3,1.0,full_network,0.5804383293119113,20,0.5804383293119113,1.0,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,kalman,90.0,0,0.0,none,0.47910479538695483,20,0.47910479538695483,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,kalman,90.0,1,0.3333333333333333,single,0.4791047953869549,60,0.47910479538695483,1.0000000000000002,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,kalman,90.0,2,0.6666666666666666,double,0.4791047953869549,60,0.47910479538695483,1.0000000000000002,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,kalman,90.0,3,1.0,full_network,0.47910479538695483,20,0.47910479538695483,1.0,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,kalman,180.0,0,0.0,none,-0.044604665103469485,20,-0.044604665103469485,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,kalman,180.0,1,0.3333333333333333,single,-0.0446046651034695,60,-0.044604665103469485,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,kalman,180.0,2,0.6666666666666666,double,-0.0446046651034695,60,-0.044604665103469485,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,kalman,180.0,3,1.0,full_network,-0.044604665103469485,20,-0.044604665103469485,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,10.0,0,0.0,none,0.6910685805259658,20,0.6910685805259658,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,10.0,1,0.3333333333333333,single,0.6910685805259659,60,0.6910685805259658,1.0000000000000002,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,10.0,2,0.6666666666666666,double,0.6910685805259659,60,0.6910685805259658,1.0000000000000002,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,10.0,3,1.0,full_network,0.6910685805259658,20,0.6910685805259658,1.0,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,30.0,0,0.0,none,0.583432819287583,20,0.583432819287583,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,30.0,1,0.3333333333333333,single,0.583432819287583,60,0.583432819287583,1.0,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,30.0,2,0.6666666666666666,double,0.583432819287583,60,0.583432819287583,1.0,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,30.0,3,1.0,full_network,0.583432819287583,20,0.583432819287583,1.0,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,90.0,0,0.0,none,0.2543926898967844,20,0.2543926898967844,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,90.0,1,0.3333333333333333,single,0.2543926898967844,60,0.2543926898967844,1.0,3,,1,ok
