gap_length,mean_skill,ci_lower,ci_upper,n_events,n_clusters,reason,experiment,mask_type,layout,window_length,training_protocol,validation_scope,station_id,target,model,pattern,status
7.0,-0.16751832588115406,-0.6056005847525301,0.18511131852297386,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,donor_regression,T,ok
10.0,-0.08623211301584298,-0.43140175002077785,0.20159034146969812,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,donor_regression,T,ok
14.0,-0.02538266762308635,-0.3006588233823784,0.21277560797740744,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,donor_regression,T,ok
21.0,0.056620501022632566,-0.14788705001971372,0.22544841958305623,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,donor_regression,T,ok
30.0,0.12458361178274333,0.010193295399269041,0.22516843055292615,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,donor_regression,T,ok
45.0,0.16035300486151566,0.08154589012344753,0.2325799041065827,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,donor_regression,T,ok
60.0,0.16267109548186973,0.09549439492413059,0.22660353767493202,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,donor_regression,T,ok
90.0,0.14027612277180207,0.08361369464553062,0.18864853320142444,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,donor_regression,T,ok
120.0,0.1268180063157604,0.0936230895472282,0.16367908358279962,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,donor_regression,T,ok
150.0,0.10857729100855418,0.0708753990725697,0.1471214987084399,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,donor_regression,T,ok
180.0,0.09260868175077296,0.04725644985243629,0.13355736402397936,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,donor_regression,T,ok
240.0,0.10062418344655608,0.06844693389765327,0.12726338704283952,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,donor_regression,T,ok
365.0,0.10308613799381468,0.07948249097287356,0.12826040257671364,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,donor_regression,T,ok
1.0,0.8914643876602453,0.8109914992374562,0.959843964432171,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,kalman,T,ok
3.0,0.8079239236365783,0.7044263327494609,0.8943264160780887,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,kalman,T,ok
7.0,0.7063594131445277,0.4546539829068285,0.8678206509270999,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,kalman,T,ok
10.0,0.6947659993565992,0.4917311161930315,0.8493535858119856,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,kalman,T,ok
14.0,0.6862282330791672,0.5446964479592454,0.818120883315536,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,kalman,T,ok
21.0,0.6728616117499195,0.5703250494739714,0.7715374334093288,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,kalman,T,ok
30.0,0.5804383293119113,0.43983615439553636,0.7143002245564313,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,kalman,T,ok
45.0,0.5924299494645494,0.4756823767124189,0.7053023666035969,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,kalman,T,ok
60.0,0.5238881253794438,0.32910121314255075,0.6943389843106277,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,kalman,T,ok
90.0,0.47910479538695483,0.27443775833410927,0.6508367233057192,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,kalman,T,ok
120.0,0.3467380298480147,0.18842645391865454,0.5016437899691469,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,kalman,T,ok
150.0,0.16290476406261262,-0.00678884260516294,0.32410396387691803,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,kalman,T,ok
180.0,-0.04460466510346949,-0.38861595737468,0.19772357200324328,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,kalman,T,ok
240.0,-0.4810472099832085,-1.0726430999023704,-0.03794783533627872,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,kalman,T,ok
365.0,-2.7042976723762218,-3.5175134238489503,-1.9565917386723377,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,kalman,T,ok
1.0,0.8917813123861096,0.8125140126323829,0.9589771831738038,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,linear,T,ok
3.0,0.809147381796271,0.715600860289793,0.898016583583287,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,linear,T,ok
7.0,0.7054489579257861,0.4572444738795838,0.8738099882325042,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,linear,T,ok
10.0,0.6910685805259658,0.4623211946954872,0.8491508666289096,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,linear,T,ok
14.0,0.6898211398711459,0.5365882648757901,0.8153075704469323,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,linear,T,ok
21.0,0.6632491543928001,0.5533535500652341,0.7664121683040863,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,linear,T,ok
30.0,0.5834328192875831,0.4469533229074266,0.7135465216162159,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,linear,T,ok
45.0,0.5533329924095208,0.427891271783593,0.6790689325270778,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,linear,T,ok
60.0,0.428717417971966,0.18133016277621403,0.6347671523549718,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,linear,T,ok
90.0,0.2543926898967843,-0.0837528874395131,0.5304788152457288,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,linear,T,ok
120.0,-0.061113282017518075,-0.30565621758137157,0.16897057748253966,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,linear,T,ok
150.0,-0.4667786365977403,-0.8749631344897835,-0.13429166934789535,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,linear,T,ok
180.0,-0.7590304219020535,-1.2763276056337411,-0.334264662794385,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,linear,T,ok
240.0,-1.2203701183046571,-1.8230648710070063,-0.7625650293927959,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,linear,T,ok
365.0,-2.0066129697722728,-2.4173083029936393,-1.6047861904372183,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,linear,T,ok
1.0,0.9116154897284441,0.8375080150741175,0.9623450251360944,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,pchip,T,ok
3.0,0.7957945991503299,0.6577716380586023,0.904639745953917,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,pchip,T,ok
7.0,0.692304313455905,0.47547480646157647,0.8625220176332662,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,pchip,T,ok
10.0,0.6768969458533206,0.4466386628912506,0.8378697684834872,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,pchip,T,ok
14.0,0.706143948263089,0.5712083038042277,0.8239602112607701,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,pchip,T,ok
21.0,0.5751328467763631,0.4110827646987305,0.7322181800332471,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,pchip,T,ok
30.0,0.5357362610366087,0.38652377919822534,0.687123771086283,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,pchip,T,ok
45.0,0.5422921367846139,0.39503695135867306,0.6752774656151012,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,pchip,T,ok
60.0,0.39211016315757197,0.07636502014686947,0.6553445234635259,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,pchip,T,ok
90.0,0.2697861168233958,-0.05508241761288608,0.5343469363016697,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,pchip,T,ok
120.0,-0.09961074198023386,-0.42696158391516426,0.2079743950941697,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,pchip,T,ok
150.0,-0.2082070060852576,-0.6089957041600566,0.1679654576189205,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,pchip,T,ok
180.0,-0.48196125483261393,-0.9442955097162536,-0.08651230431215552,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,pchip,T,ok
240.0,-1.1929097637518777,-1.8191184075748252,-0.6690362880555246,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,pchip,T,ok
365.0,-2.000645477995186,-2.4036459342952763,-1.5843336566971589,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,pchip,T,ok
1.0,-0.18599741602297845,-0.5205211586313461,0.10650525757809454,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,random_forest,T,ok
3.0,-0.12067439462608584,-0.43677395541029274,0.14398247127722807,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,random_forest,T,ok
7.0,-0.02995697375984287,-0.32237486197217546,0.21787352602960958,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,random_forest,T,ok
10.0,0.0038700275636886937,-0.2830624956994725,0.24902774961720126,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,random_forest,T,ok
14.0,0.017571787747912515,-0.2209484001216698,0.21009017856286677,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,random_forest,T,ok
21.0,0.018249531191337404,-0.2307821021022847,0.19492904582430987,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,random_forest,T,ok
30.0,0.08760569212569223,-0.07171405541012722,0.2237438317337005,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,random_forest,T,ok
45.0,0.1272660407318264,-0.0008041817668134368,0.23826111620216603,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,random_forest,T,ok
60.0,0.13234418371821355,0.0255841727277566,0.2306633029899108,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,random_forest,T,ok
90.0,0.12603114468406634,0.026062016596359386,0.2177448775984523,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,random_forest,T,ok
120.0,0.11906884104909046,0.04519594169982681,0.19102815108264093,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,random_forest,T,ok
150.0,0.12161796600914827,0.05188050857372738,0.18076334040147093,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,random_forest,T,ok
180.0,0.11494770413510311,0.052264339379524266,0.17484130279624457,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,random_forest,T,ok
240.0,0.11561129594666239,0.06019880072264572,0.16332348166619673,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,random_forest,T,ok
365.0,0.1266952633320188,0.08710108577515542,0.16960938956088498,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,random_forest,T,ok
1.0,-0.07720325979848949,-0.3954531062571029,0.2026985498413022,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,xgboost,T,ok
3.0,0.014148627993575885,-0.2908803861453121,0.2817677151047112,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,xgboost,T,ok
7.0,0.09743756587220764,-0.20284367304512044,0.3316540206157786,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,xgboost,T,ok
10.0,0.07331399741323366,-0.2766778823272002,0.33501173653279587,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,xgboost,T,ok
14.0,0.09856538896162434,-0.20612401515557294,0.3256238121095324,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,xgboost,T,ok
21.0,0.1378078933991444,-0.09185007241122084,0.3213332196534924,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,xgboost,T,ok
30.0,0.1981457795171831,0.032052199688855504,0.3430466565432263,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,xgboost,T,ok
45.0,0.22977946869920923,0.0814930263212299,0.35445130576407,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,xgboost,T,ok
60.0,0.24582459089055814,0.11404569252763859,0.3628042067356183,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,xgboost,T,ok
90.0,0.23058599265800922,0.10692072928985129,0.33238681834948003,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,xgboost,T,ok
120.0,0.23238169371194864,0.15278509852450378,0.3046058016509868,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,xgboost,T,ok
150.0,0.22614643439478743,0.15203235085996222,0.29029077297849454,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,xgboost,T,ok
180.0,0.2165722231752277,0.1491480020510265,0.2716398358609409,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,xgboost,T,ok
240.0,0.207267166721064,0.15197916715020715,0.24937368235705082,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,xgboost,T,ok
365.0,0.20852516500756071,0.174387958455135,0.2408306009362336,20,20,,SCI_DENSE,block,single,736,seen_length,development_evaluation,P3,T,xgboost,T,ok
1.0,-0.3303649016306347,-1.1260273562360568,0.18208486220318806,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_hydro,T,ok
3.0,-0.25907981863425045,-0.8835710110748349,0.1675548812971097,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_hydro,T,ok
7.0,-0.13707127325182833,-0.5038351329073109,0.12989154181197166,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_hydro,T,ok
10.0,-0.028804592041380042,-0.22667430772480301,0.1562304626980086,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_hydro,T,ok
14.0,0.044667667828044544,-0.09671397976646946,0.1840877933770788,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_hydro,T,ok
21.0,0.11664047853705159,0.03368787640933037,0.205711174768842,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_hydro,T,ok
30.0,0.13923224926797803,0.08080857331674861,0.20386895971313365,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_hydro,T,ok
45.0,0.1033332691193906,0.049733409311491096,0.15770452127469575,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_hydro,T,ok
60.0,0.0988254473636107,0.05117724027216169,0.14531577156088482,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_hydro,T,ok
90.0,0.0796698015260926,0.025626892701657297,0.12811658383541255,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_hydro,T,ok
120.0,0.09229299418898397,0.04959099506169944,0.13094225410065846,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_hydro,T,ok
150.0,0.09010874925500129,0.06261890355803565,0.11726851462650721,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_hydro,T,ok
180.0,0.09594256537640289,0.07306790986527023,0.11805782820769123,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_hydro,T,ok
240.0,0.1068269146561461,0.08172167283679681,0.13059151551397102,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_hydro,T,ok
365.0,0.09378414381184508,0.0797884943691237,0.10793330896068441,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_hydro,T,ok
1.0,-0.22201512933436843,-0.7824625245290496,0.14863556877665154,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_only,T,ok
3.0,-0.1712495291580467,-0.5281208410148217,0.09969770640558596,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_only,T,ok
7.0,-0.1258168852280652,-0.2998521277998061,0.011822291477616861,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_only,T,ok
10.0,-0.07909660326175669,-0.22297771311783648,0.0389606956326336,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_only,T,ok
14.0,-0.017902948196114505,-0.13411760680977952,0.08347458508843618,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_only,T,ok
21.0,0.03266349806865403,-0.047203147065796786,0.10766442914173587,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_only,T,ok
30.0,0.04902860368303519,-0.02900315091451711,0.11659114372802565,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_only,T,ok
45.0,0.04024638455569466,-0.024893187905867923,0.10310568235517412,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_only,T,ok
60.0,0.03085893046670045,-0.014633372892012707,0.07700865474597623,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_only,T,ok
90.0,0.03599361230536267,0.007489378917497807,0.0647463888509855,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_only,T,ok
120.0,0.0472112320788778,0.018733355696252146,0.07342963902308555,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_only,T,ok
150.0,0.04508685702968465,0.022384830899857575,0.06604485972274662,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_only,T,ok
180.0,0.04963968730540401,0.027713869680806923,0.07084399043359296,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_only,T,ok
240.0,0.057540642032627924,0.035474945198070804,0.08019922123941758,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_only,T,ok
365.0,0.05574004889287283,0.04020269449089488,0.07164887877233614,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,air_only,T,ok
1.0,0.0,0.0,0.0,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,climatology,T,ok
3.0,0.0,0.0,0.0,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,climatology,T,ok
7.0,0.0,0.0,0.0,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,climatology,T,ok
10.0,0.0,0.0,0.0,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,climatology,T,ok
14.0,0.0,0.0,0.0,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,climatology,T,ok
21.0,0.0,0.0,0.0,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,climatology,T,ok
30.0,0.0,0.0,0.0,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,climatology,T,ok
45.0,0.0,0.0,0.0,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,climatology,T,ok
60.0,0.0,0.0,0.0,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,climatology,T,ok
90.0,0.0,0.0,0.0,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,climatology,T,ok
120.0,0.0,0.0,0.0,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,climatology,T,ok
150.0,0.0,0.0,0.0,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,climatology,T,ok
180.0,0.0,0.0,0.0,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,climatology,T,ok
240.0,0.0,0.0,0.0,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,climatology,T,ok
365.0,0.0,0.0,0.0,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,climatology,T,ok
1.0,0.1863742393799806,-0.186620093741189,0.4827250345051073,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,donor_regression,T,ok
3.0,0.15005383853711501,-0.07165069943461011,0.33532731875452154,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,donor_regression,T,ok
7.0,0.13788758409003593,-0.045058327703429164,0.3181455857255138,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,donor_regression,T,ok
10.0,0.12735279393391108,-0.0485622871422023,0.2853836471628189,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,donor_regression,T,ok
14.0,0.10855453533817777,-0.07674430412091239,0.2654198223459698,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,donor_regression,T,ok
21.0,0.17583637322819315,0.04627998447958221,0.29509792397755347,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,donor_regression,T,ok
30.0,0.18266080563232504,0.05081456858260412,0.3036246145527372,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,donor_regression,T,ok
45.0,0.18807412622981184,0.06039133021169298,0.296562252484532,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,donor_regression,T,ok
60.0,0.18705366409223276,0.05455532716277826,0.29797550094855857,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,donor_regression,T,ok
90.0,0.17312223465588045,0.07031431824257015,0.2712876294619859,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,donor_regression,T,ok
120.0,0.16976902483535647,0.0791016995948214,0.2655321585547095,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,donor_regression,T,ok
150.0,0.16845061761232516,0.07187001419462935,0.26910521859748326,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,donor_regression,T,ok
180.0,0.1833117784217263,0.0789589738469595,0.2848962501654345,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,donor_regression,T,ok
240.0,0.20966294856123519,0.10460775762479786,0.3052064008507946,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,donor_regression,T,ok
365.0,0.24838303037979093,0.18543268923734735,0.3161778746804203,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,donor_regression,T,ok
1.0,0.7093022584600831,0.5562287322726404,0.8397815736575213,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,kalman,T,ok
3.0,0.5126156964310352,0.14160920373427716,0.7905203022833537,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,kalman,T,ok
7.0,0.5598811625274195,0.3984111493313617,0.6983363553379708,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,kalman,T,ok
10.0,0.3618305602050449,0.11208413763741656,0.5839301502083019,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,kalman,T,ok
14.0,0.2817157708174019,0.04940320603120634,0.4999294387995758,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,kalman,T,ok
21.0,0.1952908751266572,-0.031060318482161522,0.4062118971742159,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,kalman,T,ok
30.0,0.21032561862934446,0.0008724260288854183,0.3820203648214401,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,kalman,T,ok
45.0,0.0020051352185259373,-0.24268679641879587,0.22178993362554478,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,kalman,T,ok
60.0,-0.05487062467946095,-0.25979780412465137,0.1334165682601479,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,kalman,T,ok
90.0,-0.10017374746263848,-0.2883202505101265,0.06794682285079132,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,kalman,T,ok
120.0,-0.670264052131683,-1.2916978142320896,-0.2073791413044543,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,kalman,T,ok
150.0,-0.8498901634103364,-1.3499136694711054,-0.4434834144350468,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,kalman,T,ok
180.0,-1.2811786808114367,-1.9180354413948577,-0.7483888180210883,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,kalman,T,ok
240.0,-2.215535864842271,-2.903159671825424,-1.5744489266551551,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,kalman,T,ok
365.0,-7.674197581620905,-9.11429896059215,-6.240655336469964,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,kalman,T,ok
1.0,0.7092194649838772,0.5474232684197543,0.8415688378101279,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,linear,T,ok
3.0,0.5126531982117257,0.15672945370538294,0.7890036183726287,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,linear,T,ok
7.0,0.5587829914106273,0.4028498965992773,0.699076750307084,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,linear,T,ok
10.0,0.3623566069029634,0.09885527974011117,0.5913826006452639,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,linear,T,ok
14.0,0.2791389769252465,0.03805893105216166,0.4960193564232026,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,linear,T,ok
21.0,0.19303111553543517,-0.022951408019126842,0.4061693154334965,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,linear,T,ok
30.0,0.16920684514134207,-0.051174710807690274,0.3442433371601925,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,linear,T,ok
45.0,-0.10764201859071235,-0.3978522096422633,0.12117218014022502,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,linear,T,ok
60.0,-0.1627388492088803,-0.4464704018482057,0.10379587916075986,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,linear,T,ok
90.0,-0.47324599807306605,-0.853631250619888,-0.17955179564532994,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,linear,T,ok
120.0,-1.3232086960811387,-2.3329814153916857,-0.6103949968260642,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,linear,T,ok
150.0,-1.752637541372077,-2.6096407969493276,-0.9674477724437842,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,linear,T,ok
180.0,-2.600333287815456,-3.448192158823798,-1.7694508899195742,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,linear,T,ok
240.0,-4.262678281379317,-5.162349155599055,-3.3669179320425564,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,linear,T,ok
365.0,-6.592198731590166,-7.250461032752373,-5.984273260269673,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,linear,T,ok
1.0,0.7338302173359776,0.601977377356732,0.8430775107981114,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
3.0,0.4896230901618937,0.09352959455538863,0.7701916610333732,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
7.0,0.5676385982092074,0.43875628932354555,0.6987529873858661,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
