station_id,target,data_version,model,information_combination,window,evaluation_split,gap_length,raw_frontier_value,monotone_frontier_value,frontier_adjustment,frontier_adjusted,bootstrap_ci_lower,bootstrap_ci_upper,n_complete_anchor_curves,n_incomplete_anchor_curves_excluded,joint_cross_gap_resampling,reason,monotone_bootstrap_ci_lower,monotone_bootstrap_ci_upper,frontier_value,frontier_value_ci_lower,frontier_value_ci_upper,curve_type,boundary_days,boundary_censoring,boundary_ci_lower,boundary_ci_upper,n_anchors,n_years,breakpoint_days,breakpoint_reason,status
B1,T,published_v2,linear,full_information,736,development_test,45.0,-0.07831230319822312,-0.07831230319822312,0.0,False,-0.30011357456908605,0.14077690650568497,20,0,True,,-0.30011357456908605,0.14077690650568497,-0.07831230319822312,-0.30011357456908605,0.14077690650568497,weighted_pava_nonincreasing,38.34747224793686,,6.9896354674196575,48.66731168403128,20,3,120.0,,ok
B1,T,published_v2,linear,full_information,736,development_test,60.0,-0.3406119566930682,-0.3406119566930682,0.0,False,-0.7599927869005182,-0.17092107963179037,20,0,True,,-0.7599927869005182,-0.17092107963179037,-0.3406119566930682,-0.7599927869005182,-0.17092107963179037,weighted_pava_nonincreasing,38.34747224793686,,6.9896354674196575,48.66731168403128,20,3,120.0,,ok
B1,T,published_v2,linear,full_information,736,development_test,90.0,-0.9547617325888498,-0.9547617325888498,0.0,False,-1.2055777145633704,-0.6111378333945218,20,0,True,,-1.2055777145633704,-0.6111378333945218,-0.9547617325888498,-1.2055777145633704,-0.6111378333945218,weighted_pava_nonincreasing,38.34747224793686,,6.9896354674196575,48.66731168403128,20,3,120.0,,ok
B1,T,published_v2,linear,full_information,736,development_test,120.0,-1.435037582800329,-1.435037582800329,0.0,False,-1.7358522033324109,-1.097021702998702,20,0,True,,-1.7358522033324109,-1.0404673669464324,-1.435037582800329,-1.7358522033324109,-1.0404673669464324,weighted_pava_nonincreasing,38.34747224793686,,6.9896354674196575,48.66731168403128,20,3,120.0,,ok
B1,T,published_v2,linear,full_information,736,development_test,150.0,-1.9089219620620166,-1.9089219620620166,0.0,False,-2.670550790377895,-0.9839130308941627,20,0,True,,-2.670550790377895,-1.0404673669464324,-1.9089219620620166,-2.670550790377895,-1.0404673669464324,weighted_pava_nonincreasing,38.34747224793686,,6.9896354674196575,48.66731168403128,20,3,120.0,,ok
B1,T,published_v2,linear,full_information,736,development_test,180.0,-3.03914877268369,-3.03914877268369,0.0,False,-4.116896103916742,-1.7826605896285947,20,0,True,,-4.116896103916742,-1.7826605896285947,-3.03914877268369,-4.116896103916742,-1.7826605896285947,weighted_pava_nonincreasing,38.34747224793686,,6.9896354674196575,48.66731168403128,20,3,120.0,,ok
B1,T,published_v2,linear,full_information,736,development_test,240.0,-5.293409214220533,-5.293409214220533,0.0,False,-6.227030939609052,-4.347479616706022,20,0,True,,-6.227030939609052,-4.347479616706022,-5.293409214220533,-6.227030939609052,-4.347479616706022,weighted_pava_nonincreasing,38.34747224793686,,6.9896354674196575,48.66731168403128,20,3,120.0,,ok
B1,T,published_v2,linear,full_information,736,development_test,365.0,-7.664869998599772,-7.664869998599772,0.0,False,-7.909232614580074,-7.327765233448648,20,0,True,,-7.909232614580074,-7.327765233448648,-7.664869998599772,-7.909232614580074,-7.327765233448648,weighted_pava_nonincreasing,38.34747224793686,,6.9896354674196575,48.66731168403128,20,3,120.0,,ok
B1,T,published_v2,pchip,full_information,736,development_test,1.0,0.6160557853001738,0.626831957375242,0.010776172075068202,True,0.4581640798092077,0.887150449219655,20,0,True,,0.5256682435944964,0.8888115801223154,0.626831957375242,0.5256682435944964,0.8888115801223154,weighted_pava_nonincreasing,30.98782993676938,,8.772964094908234,46.21196716952097,20,3,150.0,,ok
B1,T,published_v2,pchip,full_information,736,development_test,3.0,0.6376081294503102,0.626831957375242,-0.010776172075068202,True,0.5931724073797849,0.8904727110249758,20,0,True,,0.5256682435944964,0.8888115801223154,0.626831957375242,0.5256682435944964,0.8888115801223154,weighted_pava_nonincreasing,30.98782993676938,,8.772964094908234,46.21196716952097,20,3,150.0,,ok
B1,T,published_v2,pchip,full_information,736,development_test,7.0,0.13955395067015766,0.15016296593215764,0.010609015261999977,True,0.09108361140781072,0.564117816133491,20,0,True,,0.09287887108439365,0.564117816133491,0.15016296593215764,0.09287887108439365,0.564117816133491,weighted_pava_nonincreasing,30.98782993676938,,8.772964094908234,46.21196716952097,20,3,150.0,,ok
B1,T,published_v2,pchip,full_information,736,development_test,10.0,0.02110252674379078,0.15016296593215764,0.12906043918836685,True,-0.4005511443866117,0.4183280851964833,20,0,True,,-0.0650563031860168,0.4183280851964833,0.15016296593215764,-0.0650563031860168,0.4183280851964833,weighted_pava_nonincreasing,30.98782993676938,,8.772964094908234,46.21196716952097,20,3,150.0,,ok
B1,T,published_v2,pchip,full_information,736,development_test,14.0,0.2898324203825245,0.15016296593215764,-0.13966945445036685,True,0.22749457681574836,0.3453217296723342,20,0,True,,-0.0650563031860168,0.28882356020236694,0.15016296593215764,-0.0650563031860168,0.28882356020236694,weighted_pava_nonincreasing,30.98782993676938,,8.772964094908234,46.21196716952097,20,3,150.0,,ok
B1,T,published_v2,pchip,full_information,736,development_test,21.0,0.02004859895972468,0.022308596679463725,0.002259997719739046,True,-0.06082721204482544,0.06995251391816408,20,0,True,,-0.0650563031860168,0.10759738864218721,0.022308596679463725,-0.0650563031860168,0.10759738864218721,weighted_pava_nonincreasing,30.98782993676938,,8.772964094908234,46.21196716952097,20,3,150.0,,ok
B1,T,published_v2,pchip,full_information,736,development_test,30.0,0.02456859439920277,0.022308596679463725,-0.002259997719739046,True,-0.13110400006568068,0.14524226336621035,20,0,True,,-0.13110400006568068,0.10759738864218721,0.022308596679463725,-0.13110400006568068,0.10759738864218721,weighted_pava_nonincreasing,30.98782993676938,,8.772964094908234,46.21196716952097,20,3,150.0,,ok
B1,T,published_v2,pchip,full_information,736,development_test,45.0,-0.3164429816401138,-0.3164429816401138,0.0,False,-0.5631486691927642,0.24027409695552304,20,0,True,,-0.4230865898492959,0.07444583744479875,-0.3164429816401138,-0.4230865898492959,0.07444583744479875,weighted_pava_nonincreasing,30.98782993676938,,8.772964094908234,46.21196716952097,20,3,150.0,,ok
B1,T,published_v2,pchip,full_information,736,development_test,60.0,-0.42789638488136966,-0.42789638488136966,0.0,False,-0.8469384951962865,-0.2830245105058277,20,0,True,,-0.8469384951962865,-0.39313161483724757,-0.42789638488136966,-0.8469384951962865,-0.39313161483724757,weighted_pava_nonincreasing,30.98782993676938,,8.772964094908234,46.21196716952097,20,3,150.0,,ok
B1,T,published_v2,pchip,full_information,736,development_test,90.0,-1.2544265315620637,-1.2544265315620637,0.0,False,-1.454950545061606,-1.0155743045123782,20,0,True,,-1.454950545061606,-1.0155743045123782,-1.2544265315620637,-1.454950545061606,-1.0155743045123782,weighted_pava_nonincreasing,30.98782993676938,,8.772964094908234,46.21196716952097,20,3,150.0,,ok
B1,T,published_v2,pchip,full_information,736,development_test,120.0,-2.147870362127265,-1.7800820525567267,0.3677883095705381,True,-2.6067228030558347,-1.9585560371907753,20,0,True,,-1.9062201505990135,-1.5741392103767382,-1.7800820525567267,-1.9062201505990135,-1.5741392103767382,weighted_pava_nonincreasing,30.98782993676938,,8.772964094908234,46.21196716952097,20,3,150.0,,ok
B1,T,published_v2,pchip,full_information,736,development_test,150.0,-1.4122937429861888,-1.7800820525567267,-0.3677883095705379,True,-1.8538842640072515,-0.9255370114304271,20,0,True,,-1.9062201505990135,-1.5741392103767382,-1.7800820525567267,-1.9062201505990135,-1.5741392103767382,weighted_pava_nonincreasing,30.98782993676938,,8.772964094908234,46.21196716952097,20,3,150.0,,ok
B1,T,published_v2,pchip,full_information,736,development_test,180.0,-2.8191383441315074,-2.8191383441315074,0.0,False,-3.9728864803026327,-1.5270804616340552,20,0,True,,-3.9728864803026327,-1.5741392103767382,-2.8191383441315074,-3.9728864803026327,-1.5741392103767382,weighted_pava_nonincreasing,30.98782993676938,,8.772964094908234,46.21196716952097,20,3,150.0,,ok
B1,T,published_v2,pchip,full_information,736,development_test,240.0,-4.749452824399002,-4.749452824399002,0.0,False,-5.561333972305207,-3.60970625323368,20,0,True,,-5.561333972305207,-3.60970625323368,-4.749452824399002,-5.561333972305207,-3.60970625323368,weighted_pava_nonincreasing,30.98782993676938,,8.772964094908234,46.21196716952097,20,3,150.0,,ok
B1,T,published_v2,pchip,full_information,736,development_test,365.0,-7.7010421864889524,-7.7010421864889524,0.0,False,-7.812621610545179,-7.405081630221605,20,0,True,,-7.812621610545179,-7.405081630221605,-7.7010421864889524,-7.812621610545179,-7.405081630221605,weighted_pava_nonincreasing,30.98782993676938,,8.772964094908234,46.21196716952097,20,3,150.0,,ok
B1,T,published_v2,random_forest,full_information,736,development_test,1.0,0.4434290689703583,0.4434290689703583,0.0,False,0.3110916334881186,0.558789472644613,20,0,True,,0.3326899055254864,0.558789472644613,0.4434290689703583,0.3326899055254864,0.558789472644613,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,random_forest,full_information,736,development_test,3.0,0.28231310512035473,0.2840573097456691,0.0017442046253143828,True,0.20985580400918266,0.3418543584012879,20,0,True,,0.26285958784467833,0.3418543584012879,0.2840573097456691,0.26285958784467833,0.3418543584012879,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,random_forest,full_information,736,development_test,7.0,0.2121693740544314,0.2840573097456691,0.07188793569123772,True,0.15963527058282323,0.33030114831847346,20,0,True,,0.26285958784467833,0.3326899055254864,0.2840573097456691,0.26285958784467833,0.3326899055254864,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,random_forest,full_information,736,development_test,10.0,0.26419013069799513,0.2840573097456691,0.01986717904767399,True,0.2206951713315428,0.39049262020269837,20,0,True,,0.26285958784467833,0.3326899055254864,0.2840573097456691,0.26285958784467833,0.3326899055254864,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,random_forest,full_information,736,development_test,14.0,0.3074449595266916,0.2840573097456691,-0.02338764978102248,True,0.24285117024089228,0.3571280824577643,20,0,True,,0.26285958784467833,0.3326899055254864,0.2840573097456691,0.26285958784467833,0.3326899055254864,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,random_forest,full_information,736,development_test,21.0,0.3086134305055478,0.2840573097456691,-0.024556120759878675,True,0.2572855686914858,0.35178560319158175,20,0,True,,0.26285958784467833,0.31351057463465165,0.2840573097456691,0.26285958784467833,0.31351057463465165,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,random_forest,full_information,736,development_test,30.0,0.3036464771107471,0.2840573097456691,-0.019589167365077986,True,0.2183796207725166,0.3318576786479763,20,0,True,,0.2183796207725166,0.30846529074292883,0.2840573097456691,0.2183796207725166,0.30846529074292883,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,random_forest,full_information,736,development_test,45.0,0.29220098103314535,0.2840573097456691,-0.008143671287476228,True,0.16748903643674704,0.31226539135655595,20,0,True,,0.16826520115565136,0.3010918416936966,0.2840573097456691,0.16826520115565136,0.3010918416936966,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,random_forest,full_information,736,development_test,60.0,0.30188001991643976,0.2840573097456691,-0.01782271017077064,True,0.16904136587455568,0.35936152287251,20,0,True,,0.16826520115565136,0.296925957899934,0.2840573097456691,0.16826520115565136,0.296925957899934,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,random_forest,full_information,736,development_test,90.0,0.24966932833449285,0.26379182919058447,0.014122500856091624,True,0.06058892227635948,0.3370607382739554,20,0,True,,0.09199750340455846,0.296925957899934,0.26379182919058447,0.09199750340455846,0.296925957899934,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,random_forest,full_information,736,development_test,120.0,0.24659937724478637,0.26379182919058447,0.017192451945798104,True,0.11696301659565977,0.3041079151430453,20,0,True,,0.09199750340455846,0.296925957899934,0.26379182919058447,0.09199750340455846,0.296925957899934,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,random_forest,full_information,736,development_test,150.0,0.24770876039405937,0.26379182919058447,0.016083068796525102,True,0.09844057134165612,0.32607360526862067,20,0,True,,0.09199750340455846,0.296925957899934,0.26379182919058447,0.09199750340455846,0.296925957899934,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,random_forest,full_information,736,development_test,180.0,0.24775314012613844,0.26379182919058447,0.016038689064446027,True,0.06605881837533362,0.3414303938041716,20,0,True,,0.07722968186599029,0.296925957899934,0.26379182919058447,0.07722968186599029,0.296925957899934,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,random_forest,full_information,736,development_test,240.0,0.28253530939615945,0.26379182919058447,-0.01874348020557498,True,0.07232874639150072,0.392212460290663,20,0,True,,0.07722968186599029,0.296925957899934,0.26379182919058447,0.07722968186599029,0.296925957899934,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,random_forest,full_information,736,development_test,365.0,0.3084850596478705,0.26379182919058447,-0.044693230457286015,True,0.09330148083113654,0.4044292094598587,20,0,True,,0.07722968186599029,0.296925957899934,0.26379182919058447,0.07722968186599029,0.296925957899934,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,xgboost,full_information,736,development_test,1.0,0.14897726085497984,0.1877549684651221,0.038777707610142265,True,0.07573613046957747,0.5708228509268642,20,0,True,,0.16951633290485757,0.5708228509268642,0.1877549684651221,0.16951633290485757,0.5708228509268642,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,xgboost,full_information,736,development_test,3.0,0.11217089196795313,0.1877549684651221,0.07558407649716897,True,0.012518321029343249,0.522950916063218,20,0,True,,0.16951633290485757,0.522950916063218,0.1877549684651221,0.16951633290485757,0.522950916063218,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,xgboost,full_information,736,development_test,7.0,0.010019466855718528,0.1877549684651221,0.17773550160940357,True,-0.0531906279970817,0.42897859756862416,20,0,True,,0.16951633290485757,0.4450823188590819,0.1877549684651221,0.16951633290485757,0.4450823188590819,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,xgboost,full_information,736,development_test,10.0,0.13559612515521263,0.1877549684651221,0.05215884330990947,True,0.039692817725763496,0.46118604014953957,20,0,True,,0.16951633290485757,0.4450823188590819,0.1877549684651221,0.16951633290485757,0.4450823188590819,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,xgboost,full_information,736,development_test,14.0,0.20676281943337288,0.1877549684651221,-0.019007850968250778,True,0.08222284849330887,0.4176738294637663,20,0,True,,0.16951633290485757,0.4176738294637663,0.1877549684651221,0.16951633290485757,0.4176738294637663,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,xgboost,full_information,736,development_test,21.0,0.19828493467696623,0.1877549684651221,-0.010529966211844127,True,0.053827772100173955,0.31871188522413574,20,0,True,,0.16951633290485757,0.31871188522413574,0.1877549684651221,0.16951633290485757,0.31871188522413574,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,xgboost,full_information,736,development_test,30.0,0.19402466000290478,0.1877549684651221,-0.006269691537782673,True,0.09744513310541207,0.26367399884789033,20,0,True,,0.16951633290485757,0.23245950808510513,0.1877549684651221,0.16951633290485757,0.23245950808510513,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,xgboost,full_information,736,development_test,45.0,0.19910384428234154,0.1877549684651221,-0.01134887581721944,True,0.1545162075850513,0.23462118700197798,20,0,True,,0.1545162075850513,0.21173405002571327,0.1877549684651221,0.1545162075850513,0.21173405002571327,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,xgboost,full_information,736,development_test,60.0,0.22802732363573092,0.1877549684651221,-0.040272355170608815,True,0.13202112641269803,0.24016444338530565,20,0,True,,0.13202112641269803,0.2092663528217035,0.1877549684651221,0.13202112641269803,0.2092663528217035,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,xgboost,full_information,736,development_test,90.0,0.19785548544076026,0.1877549684651221,-0.010100516975638157,True,0.06995858248431708,0.22713571367939264,20,0,True,,0.0903726931829823,0.19521367599283876,0.1877549684651221,0.0903726931829823,0.19521367599283876,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,xgboost,full_information,736,development_test,120.0,0.19839792016149824,0.1877549684651221,-0.010642951696376135,True,0.10870360452897837,0.23495163506003816,20,0,True,,0.0903726931829823,0.19521367599283876,0.1877549684651221,0.0903726931829823,0.19521367599283876,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,xgboost,full_information,736,development_test,150.0,0.2171985217290025,0.1877549684651221,-0.0294435532638804,True,0.09245589253565145,0.268181985030913,20,0,True,,0.0903726931829823,0.19521367599283876,0.1877549684651221,0.0903726931829823,0.19521367599283876,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,xgboost,full_information,736,development_test,180.0,0.22526639654476938,0.1877549684651221,-0.037511428079647274,True,0.08394142359357248,0.2910859517137295,20,0,True,,0.08806614860817719,0.19521367599283876,0.1877549684651221,0.08806614860817719,0.19521367599283876,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,xgboost,full_information,736,development_test,240.0,0.2517713827864903,0.1877549684651221,-0.0640164143213682,True,0.07147832371059515,0.3369065610541166,20,0,True,,0.08806614860817719,0.19521367599283876,0.1877549684651221,0.08806614860817719,0.19521367599283876,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
B1,T,published_v2,xgboost,full_information,736,development_test,365.0,0.29286749344913005,0.1877549684651221,-0.10511252498400794,True,0.10877869852036393,0.37670512720677873,20,0,True,,0.08806614860817719,0.19521367599283876,0.1877549684651221,0.08806614860817719,0.19521367599283876,weighted_pava_nonincreasing,365.0,right,365.0,365.0,20,3,3.0,,ok
P3,T,published_v2,air_hydro,full_information,736,development_test,1.0,-0.2815825034540466,-0.11035472444448517,0.17122777900956143,True,-0.8755370105305733,-0.005760676278677379,20,0,True,,-0.19205717032208314,0.015432129992393361,-0.11035472444448517,-0.19205717032208314,0.015432129992393361,weighted_pava_nonincreasing,,left,7.076298112291649,7.687033908454415,20,3,3.0,,ok
P3,T,published_v2,air_hydro,full_information,736,development_test,3.0,-0.3276840268807007,-0.11035472444448517,0.2173293024362155,True,-1.055749050842466,0.0366249362634641,20,0,True,,-0.19205717032208314,0.015432129992393361,-0.11035472444448517,-0.19205717032208314,0.015432129992393361,weighted_pava_nonincreasing,,left,7.076298112291649,7.687033908454415,20,3,3.0,,ok
P3,T,published_v2,air_hydro,full_information,736,development_test,7.0,-0.16342039444759943,-0.11035472444448517,0.053065670003114254,True,-0.5976946121790858,0.03501775705060398,20,0,True,,-0.19205717032208314,0.013456655227362765,-0.11035472444448517,-0.19205717032208314,0.013456655227362765,weighted_pava_nonincreasing,,left,7.076298112291649,7.687033908454415,20,3,3.0,,ok
P3,T,published_v2,air_hydro,full_information,736,development_test,10.0,-0.12853789065517401,-0.11035472444448517,0.018183166210688842,True,-0.3542488730747142,0.010631595670938668,20,0,True,,-0.19205717032208314,-0.01907375003147811,-0.11035472444448517,-0.19205717032208314,-0.01907375003147811,weighted_pava_nonincreasing,,left,7.076298112291649,7.687033908454415,20,3,3.0,,ok
P3,T,published_v2,air_hydro,full_information,736,development_test,14.0,-0.07448984821775533,-0.11035472444448517,-0.03586487622672985,True,-0.10554247369153479,-0.05339641141290898,20,0,True,,-0.19205717032208314,-0.045303131131518036,-0.11035472444448517,-0.19205717032208314,-0.045303131131518036,weighted_pava_nonincreasing,,left,7.076298112291649,7.687033908454415,20,3,3.0,,ok
P3,T,published_v2,air_hydro,full_information,736,development_test,21.0,-0.0983407946300248,-0.11035472444448517,-0.012013929814460367,True,-0.21368172617095696,0.09300512679713073,20,0,True,,-0.19205717032208314,-0.045303131131518036,-0.11035472444448517,-0.19205717032208314,-0.045303131131518036,weighted_pava_nonincreasing,,left,7.076298112291649,7.687033908454415,20,3,3.0,,ok
P3,T,published_v2,air_hydro,full_information,736,development_test,30.0,-0.09394469700843677,-0.11035472444448517,-0.0164100274360484,True,-0.2102061364513593,0.11371137278707451,20,0,True,,-0.19205717032208314,-0.045303131131518036,-0.11035472444448517,-0.19205717032208314,-0.045303131131518036,weighted_pava_nonincreasing,,left,7.076298112291649,7.687033908454415,20,3,3.0,,ok
P3,T,published_v2,air_hydro,full_information,736,development_test,45.0,-0.08647258709376723,-0.11035472444448517,-0.02388213735071794,True,-0.19055412410803368,0.06857595525540207,20,0,True,,-0.19205717032208314,-0.045303131131518036,-0.11035472444448517,-0.19205717032208314,-0.045303131131518036,weighted_pava_nonincreasing,,left,7.076298112291649,7.687033908454415,20,3,3.0,,ok
P3,T,published_v2,air_hydro,full_information,736,development_test,60.0,-0.07750283122829668,-0.11035472444448517,-0.03285189321618849,True,-0.2181175459911284,0.046622887321496144,20,0,True,,-0.19205717032208314,-0.045303131131518036,-0.11035472444448517,-0.19205717032208314,-0.045303131131518036,weighted_pava_nonincreasing,,left,7.076298112291649,7.687033908454415,20,3,3.0,,ok
P3,T,published_v2,air_hydro,full_information,736,development_test,90.0,-0.07534566280257052,-0.11035472444448517,-0.035009061641914654,True,-0.2375917655547208,0.005428272237262684,20,0,True,,-0.19205717032208314,-0.045303131131518036,-0.11035472444448517,-0.19205717032208314,-0.045303131131518036,weighted_pava_nonincreasing,,left,7.076298112291649,7.687033908454415,20,3,3.0,,ok
P3,T,published_v2,air_hydro,full_information,736,development_test,120.0,-0.055746738257903064,-0.11035472444448517,-0.05460798618658211,True,-0.18365894175911598,0.05934322585006722,20,0,True,,-0.19205717032208314,-0.045303131131518036,-0.11035472444448517,-0.19205717032208314,-0.045303131131518036,weighted_pava_nonincreasing,,left,7.076298112291649,7.687033908454415,20,3,3.0,,ok
P3,T,published_v2,air_hydro,full_information,736,development_test,150.0,-0.06081228244567207,-0.11035472444448517,-0.0495424419988131,True,-0.2115018073557403,0.05433740225032204,20,0,True,,-0.19205717032208314,-0.045303131131518036,-0.11035472444448517,-0.19205717032208314,-0.045303131131518036,weighted_pava_nonincreasing,,left,7.076298112291649,7.687033908454415,20,3,3.0,,ok
P3,T,published_v2,air_hydro,full_information,736,development_test,180.0,-0.06305768225834393,-0.11035472444448517,-0.04729704218614124,True,-0.201701212550714,0.04522388969966987,20,0,True,,-0.19205717032208314,-0.045303131131518036,-0.11035472444448517,-0.19205717032208314,-0.045303131131518036,weighted_pava_nonincreasing,,left,7.076298112291649,7.687033908454415,20,3,3.0,,ok
P3,T,published_v2,air_hydro,full_information,736,development_test,240.0,-0.04833850078137599,-0.11035472444448517,-0.06201622366310918,True,-0.13918017880389322,0.03660611619325019,20,0,True,,-0.19205717032208314,-0.045303131131518036,-0.11035472444448517,-0.19205717032208314,-0.045303131131518036,weighted_pava_nonincreasing,,left,7.076298112291649,7.687033908454415,20,3,3.0,,ok
P3,T,published_v2,air_hydro,full_information,736,development_test,365.0,-0.020044426505610485,-0.11035472444448517,-0.09031029793887468,True,-0.09421082458041248,0.013697545787387707,20,0,True,,-0.19205717032208314,-0.045303131131518036,-0.11035472444448517,-0.19205717032208314,-0.045303131131518036,weighted_pava_nonincreasing,,left,7.076298112291649,7.687033908454415,20,3,3.0,,ok
P3,T,published_v2,air_only,full_information,736,development_test,1.0,0.13078302173417328,0.13078302173417328,0.0,False,-0.21205393246708126,0.49479606892529276,20,0,True,,-0.1566731875299068,0.49479606892529276,0.13078302173417328,-0.1566731875299068,0.49479606892529276,weighted_pava_nonincreasing,365.0,right,2.01207165463847,365.0,20,3,3.0,,ok
P3,T,published_v2,air_only,full_information,736,development_test,3.0,-0.011138035969745868,0.05410692120434387,0.06524495717408973,True,-0.5867735342042478,0.40872482339067306,20,0,True,,-0.1566731875299068,0.40872482339067306,0.05410692120434387,-0.1566731875299068,0.40872482339067306,weighted_pava_nonincreasing,365.0,right,2.01207165463847,365.0,20,3,3.0,,ok
P3,T,published_v2,air_only,full_information,736,development_test,7.0,0.0008733220780498929,0.05410692120434387,0.053233599126293975,True,-0.44510940800796533,0.33352960162857404,20,0,True,,-0.1566731875299068,0.33352960162857404,0.05410692120434387,-0.1566731875299068,0.33352960162857404,weighted_pava_nonincreasing,365.0,right,2.01207165463847,365.0,20,3,3.0,,ok
P3,T,published_v2,air_only,full_information,736,development_test,10.0,-0.01036307856423534,0.05410692120434387,0.06446999976857921,True,-0.39136909764259104,0.30864621038252665,20,0,True,,-0.1566731875299068,0.30864621038252665,0.05410692120434387,-0.1566731875299068,0.30864621038252665,weighted_pava_nonincreasing,365.0,right,2.01207165463847,365.0,20,3,3.0,,ok
P3,T,published_v2,air_only,full_information,736,development_test,14.0,0.0142402847149535,0.05410692120434387,0.03986663648939037,True,-0.26548521318832347,0.28894692510406284,20,0,True,,-0.1566731875299068,0.28894692510406284,0.05410692120434387,-0.1566731875299068,0.28894692510406284,weighted_pava_nonincreasing,365.0,right,2.01207165463847,365.0,20,3,3.0,,ok
P3,T,published_v2,air_only,full_information,736,development_test,21.0,0.03427933670498173,0.05410692120434387,0.019827584499362137,True,-0.13639720486606222,0.2667788584461421,20,0,True,,-0.1566731875299068,0.2667788584461421,0.05410692120434387,-0.1566731875299068,0.2667788584461421,weighted_pava_nonincreasing,365.0,right,2.01207165463847,365.0,20,3,3.0,,ok
P3,T,published_v2,air_only,full_information,736,development_test,30.0,0.05675249695036011,0.05410692120434387,-0.002645575746016239,True,-0.07808736014189815,0.229074071077534,20,0,True,,-0.1566731875299068,0.229074071077534,0.05410692120434387,-0.1566731875299068,0.229074071077534,weighted_pava_nonincreasing,365.0,right,2.01207165463847,365.0,20,3,3.0,,ok
P3,T,published_v2,air_only,full_information,736,development_test,45.0,0.06810927280745838,0.05410692120434387,-0.014002351603114506,True,-0.06651474250189579,0.21647801633395097,20,0,True,,-0.1566731875299068,0.21662940542369952,0.05410692120434387,-0.1566731875299068,0.21662940542369952,weighted_pava_nonincreasing,365.0,right,2.01207165463847,365.0,20,3,3.0,,ok
P3,T,published_v2,air_only,full_information,736,development_test,60.0,0.08492938528418814,0.05410692120434387,-0.03082246407984427,True,-0.052538600850200866,0.21678079451344803,20,0,True,,-0.1566731875299068,0.21662940542369952,0.05410692120434387,-0.1566731875299068,0.21662940542369952,weighted_pava_nonincreasing,365.0,right,2.01207165463847,365.0,20,3,3.0,,ok
P3,T,published_v2,air_only,full_information,736,development_test,90.0,0.08719857122923948,0.05410692120434387,-0.03309165002489561,True,-0.04582415668211417,0.21261246332808362,20,0,True,,-0.1566731875299068,0.21261246332808362,0.05410692120434387,-0.1566731875299068,0.21261246332808362,weighted_pava_nonincreasing,365.0,right,2.01207165463847,365.0,20,3,3.0,,ok
