experiment,mask_type,layout,outage_mode,overlap_ratio,pattern,window_length,training_protocol,fit_split,tuning_split,evaluation_split,validation_scope,target_station_id,station_id,target,model,gap_length,data_version,failed_stations,failure_count,failure_fraction,MAE,skill,n_units,status
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,kalman,180.0,published_v2,[],0,0.0,1.119374633226803,-0.044604665103469485,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,10.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,0.19199991486289286,0.6910685805259658,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,10.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,0.19199991486289286,0.6910685805259658,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,10.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,0.19199991486289286,0.6910685805259658,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,10.0,published_v2,"[""B1""]",1,0.3333333333333333,0.19199991486289286,0.6910685805259658,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,10.0,published_v2,"[""P3""]",1,0.3333333333333333,0.19199991486289286,0.6910685805259658,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,10.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,0.19199991486289286,0.6910685805259658,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,10.0,published_v2,"[""S2""]",1,0.3333333333333333,0.19199991486289286,0.6910685805259658,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,10.0,published_v2,[],0,0.0,0.19199991486289286,0.6910685805259658,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,30.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,0.3684031938737439,0.583432819287583,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,30.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,0.3684031938737439,0.583432819287583,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,30.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,0.3684031938737439,0.583432819287583,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,30.0,published_v2,"[""B1""]",1,0.3333333333333333,0.3684031938737439,0.583432819287583,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,30.0,published_v2,"[""P3""]",1,0.3333333333333333,0.3684031938737439,0.583432819287583,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,30.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,0.3684031938737439,0.583432819287583,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,30.0,published_v2,"[""S2""]",1,0.3333333333333333,0.3684031938737439,0.583432819287583,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,30.0,published_v2,[],0,0.0,0.3684031938737439,0.583432819287583,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,90.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,0.6702197472603766,0.2543926898967844,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,90.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,0.6702197472603766,0.2543926898967844,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,90.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,0.6702197472603766,0.2543926898967844,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,90.0,published_v2,"[""B1""]",1,0.3333333333333333,0.6702197472603766,0.2543926898967844,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,90.0,published_v2,"[""P3""]",1,0.3333333333333333,0.6702197472603766,0.2543926898967844,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,90.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,0.6702197472603766,0.2543926898967844,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,90.0,published_v2,"[""S2""]",1,0.3333333333333333,0.6702197472603766,0.2543926898967844,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,90.0,published_v2,[],0,0.0,0.6702197472603766,0.2543926898967844,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,180.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,1.9027816532798307,-0.7590304219020535,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,180.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,1.9027816532798307,-0.7590304219020535,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,180.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,1.9027816532798307,-0.7590304219020535,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,180.0,published_v2,"[""B1""]",1,0.3333333333333333,1.9027816532798307,-0.7590304219020535,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,180.0,published_v2,"[""P3""]",1,0.3333333333333333,1.9027816532798307,-0.7590304219020535,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,180.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,1.9027816532798307,-0.7590304219020535,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,180.0,published_v2,"[""S2""]",1,0.3333333333333333,1.9027816532798307,-0.7590304219020535,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,180.0,published_v2,[],0,0.0,1.9027816532798307,-0.7590304219020535,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,10.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,0.1943408378844281,0.6768969458533206,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,10.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,0.1943408378844281,0.6768969458533206,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,10.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,0.1943408378844281,0.6768969458533206,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,10.0,published_v2,"[""B1""]",1,0.3333333333333333,0.1943408378844281,0.6768969458533206,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,10.0,published_v2,"[""P3""]",1,0.3333333333333333,0.1943408378844281,0.6768969458533206,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,10.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,0.1943408378844281,0.6768969458533206,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,10.0,published_v2,"[""S2""]",1,0.3333333333333333,0.1943408378844281,0.6768969458533206,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,10.0,published_v2,[],0,0.0,0.1943408378844281,0.6768969458533206,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,30.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,0.40110135420864407,0.5357362610366085,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,30.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,0.40110135420864407,0.5357362610366085,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,30.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,0.40110135420864407,0.5357362610366085,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,30.0,published_v2,"[""B1""]",1,0.3333333333333333,0.40110135420864407,0.5357362610366085,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,30.0,published_v2,"[""P3""]",1,0.3333333333333333,0.40110135420864407,0.5357362610366085,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,30.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,0.40110135420864407,0.5357362610366085,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,30.0,published_v2,"[""S2""]",1,0.3333333333333333,0.40110135420864407,0.5357362610366085,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,30.0,published_v2,[],0,0.0,0.40110135420864407,0.5357362610366085,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,90.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,0.656292545768675,0.2697861168233958,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,90.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,0.656292545768675,0.2697861168233958,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,90.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,0.656292545768675,0.2697861168233958,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,90.0,published_v2,"[""B1""]",1,0.3333333333333333,0.656292545768675,0.2697861168233958,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,90.0,published_v2,"[""P3""]",1,0.3333333333333333,0.656292545768675,0.2697861168233958,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,90.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,0.656292545768675,0.2697861168233958,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,90.0,published_v2,"[""S2""]",1,0.3333333333333333,0.656292545768675,0.2697861168233958,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,90.0,published_v2,[],0,0.0,0.656292545768675,0.2697861168233958,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,180.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,1.6067608074839559,-0.48196125483261404,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,180.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,1.6067608074839559,-0.48196125483261404,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,180.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,1.6067608074839559,-0.48196125483261404,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,180.0,published_v2,"[""B1""]",1,0.3333333333333333,1.6067608074839559,-0.48196125483261404,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,180.0,published_v2,"[""P3""]",1,0.3333333333333333,1.6067608074839559,-0.48196125483261404,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,180.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,1.6067608074839559,-0.48196125483261404,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,180.0,published_v2,"[""S2""]",1,0.3333333333333333,1.6067608074839559,-0.48196125483261404,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,180.0,published_v2,[],0,0.0,1.6067608074839559,-0.48196125483261404,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,10.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,2.103087235872348,-0.8780354973709903,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,10.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,3.375465528254641,-3.3303999207414554,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,10.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,3.018622167309503,-2.99917055834901,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,10.0,published_v2,"[""B1""]",1,0.3333333333333333,1.9418114061960714,-0.7693292465301906,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,10.0,published_v2,"[""P3""]",1,0.3333333333333333,1.1094474789350979,0.03377753302359071,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,10.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,1.4051730148391217,-1.111213256286098,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,10.0,published_v2,"[""S2""]",1,0.3333333333333333,1.569756753192472,-1.1555972824133884,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,10.0,published_v2,[],0,0.0,1.041633565562774,0.003870027563688683,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,30.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,1.9863002799585658,-0.5621387941073546,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,30.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,3.3093601430180994,-2.5542097759480153,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,30.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,3.0555314712821486,-2.2670697697787174,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,30.0,published_v2,"[""B1""]",1,0.3333333333333333,1.8864666634379206,-0.44770186418366187,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,30.0,published_v2,"[""P3""]",1,0.3333333333333333,1.1025575682093351,0.0929465711094489,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,30.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,1.4057289785509073,-0.7493901922913606,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,30.0,published_v2,"[""S2""]",1,0.3333333333333333,1.495164880287405,-0.779504554107202,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,30.0,published_v2,[],0,0.0,1.0740478451671878,0.08760569212569225,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,90.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,1.884413447105053,-0.48489856900915723,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,90.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,3.2067545617296522,-2.215992369787451,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,90.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,2.94982761129119,-1.956264553896466,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,90.0,published_v2,"[""B1""]",1,0.3333333333333333,1.7680526287709846,-0.3587459846292145,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,90.0,published_v2,"[""P3""]",1,0.3333333333333333,1.089777926817557,0.12324009664077167,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,90.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,1.433220532953013,-0.5843568106727848,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,90.0,published_v2,"[""S2""]",1,0.3333333333333333,1.5040260957912397,-0.6061711081915769,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,90.0,published_v2,[],0,0.0,1.065001126605123,0.12603114468406634,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,180.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,1.914121200468582,-0.5679701087012998,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,180.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,3.28949047645987,-1.9076963058693874,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,180.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,3.00343485482864,-1.6566088077737764,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,180.0,published_v2,"[""B1""]",1,0.3333333333333333,1.7977128105903109,-0.46838707778147104,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,180.0,published_v2,"[""P3""]",1,0.3333333333333333,1.0564256308365696,0.11501440634248364,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,180.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,1.5277070686792462,-0.41979882192217816,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,180.0,published_v2,"[""S2""]",1,0.3333333333333333,1.5801882241419238,-0.44900009669576174,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,180.0,published_v2,[],0,0.0,1.0385579899437483,0.11494770413510311,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,10.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,1.7936135816574097,-0.47601106013994465,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,10.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,3.012361445426941,-2.6182484732757154,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,10.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,3.0791328287124635,-2.7251107304905116,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,10.0,published_v2,"[""B1""]",1,0.3333333333333333,1.8773738288879394,-0.5527974887670561,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,10.0,published_v2,"[""P3""]",1,0.3333333333333333,0.9747031116485596,0.1043240422159751,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,10.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,1.781198606491089,-1.6565493404804428,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,10.0,published_v2,"[""S2""]",1,0.3333333333333333,1.896066584587097,-1.7672633944997038,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,10.0,published_v2,[],0,0.0,0.9353900957107545,0.07331399741323363,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,30.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,1.7636939970652263,-0.3170448307690171,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,30.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,2.977288284301758,-1.9732460995937653,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,30.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,3.0170438226064045,-2.031336707595277,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,30.0,published_v2,"[""B1""]",1,0.3333333333333333,1.7725932947794596,-0.29892317024978576,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,30.0,published_v2,"[""P3""]",1,0.3333333333333333,0.9776007064183553,0.19600040346156036,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,30.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,1.7330712350209552,-1.1248191725185226,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,30.0,published_v2,"[""S2""]",1,0.3333333333333333,1.8131278165181477,-1.2037989035451,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,30.0,published_v2,[],0,0.0,0.955218276977539,0.1981457795171831,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,90.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,1.6481354077657062,-0.26158155408872485,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,90.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,2.8547431400087144,-1.7131215928244825,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,90.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,2.8865704499350655,-1.7603060664339918,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,90.0,published_v2,"[""B1""]",1,0.3333333333333333,1.663365348180135,-0.24910779977863579,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,90.0,published_v2,"[""P3""]",1,0.3333333333333333,0.9853858025868734,0.18748086897452237,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,90.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,1.665090487798055,-0.873967796698351,20,ok
