network_id,station_id,gap_length,season,placement,gap_start,mae_deg_c,model_family,outer_training_years,inner_fit_years,inner_score_years
huc8_05010007,03043810,90,SON,6,2016-09-03,1.2908755758073593,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,SON,7,2018-10-26,1.4809588574038612,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,SON,8,2018-11-10,1.9299609454472857,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,SON,9,2018-11-25,1.589564762645298,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,DJF,0,2015-12-01,3.5035109715991553,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,DJF,1,2015-12-11,4.086510856946309,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,DJF,2,2015-12-21,4.313955613242255,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,DJF,3,2015-12-31,4.975240863164265,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,DJF,4,2016-01-10,2.4870300245285035,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,DJF,5,2016-01-20,2.2008658766746523,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,DJF,6,2016-01-30,1.3893438243865965,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,DJF,7,2016-02-09,1.4440517454677155,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,DJF,8,2016-02-19,1.6981276353200276,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,DJF,9,2016-02-29,3.209900665283204,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,JJA,0,2016-06-01,8.532758865886265,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,JJA,1,2016-06-02,8.029500798119438,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,JJA,2,2016-06-04,7.0696833737691245,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,JJA,3,2016-06-06,6.401148919529386,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,JJA,4,2016-06-07,6.409062011506823,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,JJA,5,2016-06-09,6.728659360143873,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,JJA,6,2016-06-11,7.0287682400809395,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,JJA,7,2016-06-12,7.06978302584754,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,JJA,8,2016-06-14,6.974468861685859,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,JJA,9,2016-06-16,6.4641230275895865,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,MAM,0,2016-03-01,3.1616847782664834,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,MAM,1,2016-03-11,4.280386691623264,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,MAM,2,2016-03-21,4.117298595640396,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,MAM,3,2016-04-01,4.922124852074517,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,MAM,4,2016-04-11,6.416831672456529,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,MAM,5,2016-04-21,6.977350936465793,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,MAM,6,2016-05-02,7.7663527139027915,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,MAM,7,2016-05-12,7.391913783815173,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,MAM,8,2016-05-22,8.376749057769775,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,MAM,9,2017-05-17,5.8883830865224205,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,SON,0,2015-09-06,4.311811564498478,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,SON,1,2015-09-15,4.534905766381158,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,SON,2,2015-09-24,5.897678295771281,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,SON,3,2015-10-04,6.106727114783394,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,SON,4,2015-10-13,4.383682075076633,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,SON,5,2015-10-23,3.8636303848690456,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,SON,6,2015-11-01,6.5915359963311095,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,SON,7,2015-11-11,5.827117322285971,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,SON,8,2015-11-20,4.348869139353434,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,180,SON,9,2015-11-30,3.435762616793315,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
