network_id,station_id,gap_length,season,placement,gap_start,mae_deg_c,model_family,outer_training_years,inner_fit_years,inner_score_years
huc8_05030102,03102850,7,DJF,3,2018-02-26,0.5345272745404923,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,DJF,4,2018-12-26,0.28420567512512207,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,DJF,5,2019-01-31,0.3681936102254051,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,DJF,6,2019-02-28,0.6715332150459289,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,DJF,7,2020-01-28,0.2211561066763741,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,DJF,8,2020-02-25,0.9424675532749721,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,DJF,9,2020-12-25,0.4784113918031966,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,JJA,0,2017-06-01,0.7430702754429406,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,JJA,1,2017-07-01,0.7820925031389508,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,JJA,2,2017-08-08,0.1643209729875836,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,JJA,3,2018-06-21,0.7120845794677726,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,JJA,4,2019-06-21,0.5382120404924662,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,JJA,5,2019-07-21,0.9082301548549105,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,JJA,6,2019-08-21,0.27527705601283464,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,JJA,7,2020-06-20,0.38520905630929086,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,JJA,8,2020-07-31,1.1013535090855189,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,JJA,9,2020-08-31,0.998586763654436,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,MAM,0,2017-04-27,0.776121875217983,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,MAM,1,2017-05-22,0.315296990530832,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,MAM,2,2018-04-03,0.3661896160670688,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,MAM,3,2019-03-16,0.7412293706621443,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,MAM,4,2019-04-24,0.9915066310337607,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,MAM,5,2019-05-19,0.69583146231515,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,MAM,6,2020-03-16,0.8075762612479073,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,MAM,7,2020-04-10,0.6233859743390763,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,MAM,8,2020-05-05,0.5139172145298551,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,MAM,9,2020-05-31,0.362521743774414,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,SON,0,2017-09-21,0.3324875967843199,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,SON,1,2017-10-15,0.785402270725795,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,SON,2,2017-11-15,0.4785454205104282,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,SON,3,2018-10-06,2.5650516782488144,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,SON,4,2018-11-16,0.4793750286102297,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,SON,5,2019-09-10,0.7158945901053286,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,SON,6,2019-10-04,0.45561092921665747,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,SON,7,2020-09-12,0.3167930603027348,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,SON,8,2020-10-15,0.2661523274012974,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,SON,9,2020-11-30,0.5487534727369037,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,DJF,0,2017-12-04,0.6849959704279898,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,DJF,1,2017-12-23,1.0660882798830669,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,DJF,2,2018-01-12,0.5856639379262927,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,DJF,3,2018-02-01,0.5220681397120158,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,DJF,4,2018-12-06,0.4435427331924439,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,DJF,5,2019-01-25,0.48758319099744163,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,DJF,6,2020-01-03,0.30996944109598795,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,DJF,7,2020-01-22,0.5059181173642477,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,DJF,8,2020-02-11,1.107816686630249,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,DJF,9,2020-12-02,0.48487059871355687,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,JJA,0,2017-06-01,1.2859493382771814,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,JJA,1,2017-06-20,0.6428540547688801,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,JJA,2,2019-06-10,1.0271884028116864,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,JJA,3,2019-06-30,0.7456663004557293,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,JJA,4,2019-07-19,0.8397845204671224,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,JJA,5,2019-08-08,0.7935617192586264,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,JJA,6,2019-08-28,0.7756731796264646,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,JJA,7,2020-07-16,1.8024332936604819,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,JJA,8,2020-08-05,1.2199741617838546,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,JJA,9,2020-08-25,0.7905881118774417,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,MAM,0,2017-04-27,0.8319658215840657,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,MAM,1,2017-05-12,0.7584015909830729,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,MAM,2,2017-05-27,1.445085906982422,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,MAM,3,2019-05-04,1.2561787605285644,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,MAM,4,2020-03-13,1.0166022014617921,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,MAM,5,2020-03-28,0.9034212176005044,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,MAM,6,2020-04-12,1.1306869633992513,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,MAM,7,2020-04-27,1.61098077138265,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,MAM,8,2020-05-12,0.9135139656066896,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,MAM,9,2020-05-28,0.6947369639078775,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,SON,0,2017-09-21,0.7286803118387863,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,SON,1,2017-10-30,0.4788664054870606,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,SON,2,2018-11-05,0.5688874340057374,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,SON,3,2018-11-14,0.5234806648890177,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,SON,4,2018-11-23,0.4577844683329264,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,SON,5,2019-09-02,0.6302145131429032,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,SON,6,2019-09-11,0.979920934041341,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,SON,7,2020-09-27,0.6085702832539877,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,SON,8,2020-11-20,0.6375941952069601,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,30,SON,9,2020-11-30,0.376133472919464,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,DJF,0,2017-12-04,1.0087250566482544,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,DJF,1,2017-12-12,0.6883082730240291,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,DJF,2,2020-01-04,1.4617379760742184,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,DJF,3,2020-01-12,1.4316988934410944,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,DJF,4,2020-01-20,0.9261189426316155,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,DJF,5,2020-01-28,0.8775958442687988,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,DJF,6,2020-02-05,1.0742961364322239,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,DJF,7,2020-02-13,1.1114659582244026,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,DJF,8,2020-02-21,0.8711577388975356,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,DJF,9,2020-02-29,1.119938876628876,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,JJA,0,2019-06-06,1.8627769343058267,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,JJA,1,2019-06-11,1.808358417087131,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,JJA,2,2019-06-16,2.427756021287706,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,JJA,3,2019-06-21,1.7498105324639215,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,JJA,4,2019-06-26,1.3507912487453884,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,JJA,5,2019-07-01,0.6514584477742513,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,JJA,6,2019-07-06,0.6458518303765192,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,JJA,7,2019-07-11,1.2872152667575412,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,JJA,8,2019-07-16,1.8373980564541283,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,JJA,9,2019-07-21,2.517624683380127,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,MAM,0,2020-03-01,1.122434360716078,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,MAM,1,2020-03-04,1.0395356061723495,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,MAM,2,2020-03-07,1.1947478453318279,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,MAM,3,2020-03-10,1.200801805920071,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,MAM,4,2020-03-13,1.6136896578470865,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,MAM,5,2020-03-16,1.1123750220404731,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,MAM,6,2020-03-19,1.098167543411255,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,MAM,7,2020-03-22,1.2430049154493543,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,MAM,8,2020-03-25,1.1421353647443984,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,90,MAM,9,2020-03-29,1.1509043312072755,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,DJF,0,2017-12-04,0.4419210893767221,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,DJF,1,2018-01-01,0.08329706995614937,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,DJF,2,2018-01-29,0.14303873756102156,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,DJF,3,2018-02-27,0.9800682067871094,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,DJF,4,2018-12-27,0.7684374264308385,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,DJF,5,2019-01-31,0.20585477011544365,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
