station_id,model,missing_rate,pattern,target,metric,mean,median,std,ci_lower,ci_upper,n_events,ci_method,reason
B1,donor_regression,0.3,T+F+L,T,MAE,0.5404588198651954,0.5441401801802745,0.020607260654924117,0.5318906324660156,0.5491756691783671,20,percentile bootstrap over scenario_id (1000 replicates),
B1,donor_regression,0.3,T+F+L,T,RMSE,0.6631632283908238,0.6675362852281708,0.021539016641653447,0.6543662808867221,0.6723984025629437,20,percentile bootstrap over scenario_id (1000 replicates),
B1,donor_regression,0.3,T+F+L,T,skill,0.31411351632870343,0.30973868085982753,0.02904133884510596,0.3012077920157939,0.3259784223379444,20,percentile bootstrap over scenario_id (1000 replicates),
B1,donor_regression,0.5,T,T,MAE,0.5412665363855516,0.5445776911969891,0.012180438918003515,0.5364160479796146,0.546194912596975,20,percentile bootstrap over scenario_id (1000 replicates),
B1,donor_regression,0.5,T,T,RMSE,0.664322152539199,0.6653607542333322,0.012505431371906765,0.6588988904827602,0.6691743568121148,20,percentile bootstrap over scenario_id (1000 replicates),
B1,donor_regression,0.5,T,T,skill,0.31449833164476493,0.3146069747119085,0.016003776566658117,0.30742558717735446,0.3211080128851738,20,percentile bootstrap over scenario_id (1000 replicates),
B1,donor_regression,0.5,T+F+L,T,MAE,0.5412665363855516,0.5445776911969891,0.012180438918003515,0.5362039476990238,0.5462654202918776,20,percentile bootstrap over scenario_id (1000 replicates),
B1,donor_regression,0.5,T+F+L,T,RMSE,0.664322152539199,0.6653607542333322,0.012505431371906765,0.6591254776564296,0.6696223265357886,20,percentile bootstrap over scenario_id (1000 replicates),
B1,donor_regression,0.5,T+F+L,T,skill,0.31449833164476493,0.3146069747119085,0.016003776566658117,0.3077781476691705,0.3215848599217859,20,percentile bootstrap over scenario_id (1000 replicates),
B1,kalman,0.1,T,T,MAE,0.17023156488103272,0.17077473645742802,0.016537766552083364,0.1630132439769911,0.17720002889079856,20,percentile bootstrap over scenario_id (1000 replicates),
B1,kalman,0.1,T,T,RMSE,0.23132395127985855,0.23011898505285924,0.028534483996812743,0.2203854225712412,0.24307677947141282,20,percentile bootstrap over scenario_id (1000 replicates),
B1,kalman,0.1,T,T,skill,0.7830944540588997,0.7792709553972934,0.020943536562245783,0.7738117774401897,0.7922023798325447,20,percentile bootstrap over scenario_id (1000 replicates),
B1,kalman,0.1,T+F+L,T,MAE,0.17023156488103272,0.17077473645742802,0.016537766552083364,0.16312739169409102,0.1770085739910218,20,percentile bootstrap over scenario_id (1000 replicates),
B1,kalman,0.1,T+F+L,T,RMSE,0.23132395127985855,0.23011898505285924,0.028534483996812743,0.21982150281927046,0.24431463141508616,20,percentile bootstrap over scenario_id (1000 replicates),
B1,kalman,0.1,T+F+L,T,skill,0.7830944540588997,0.7792709553972934,0.020943536562245783,0.7746818422866999,0.7921368437077954,20,percentile bootstrap over scenario_id (1000 replicates),
B1,kalman,0.3,T,T,MAE,0.18421084719343522,0.18129242011441415,0.010553571334354072,0.17990966921635715,0.18889993480029715,20,percentile bootstrap over scenario_id (1000 replicates),
B1,kalman,0.3,T,T,RMSE,0.25209874848527747,0.24869025834187075,0.020177608073701222,0.24395504563631998,0.26134264482802294,20,percentile bootstrap over scenario_id (1000 replicates),
B1,kalman,0.3,T,T,skill,0.7662492543560033,0.7661347029796101,0.013361289124625371,0.7603731666119503,0.7719833842067325,20,percentile bootstrap over scenario_id (1000 replicates),
B1,kalman,0.3,T+F+L,T,MAE,0.18421084719343522,0.18129242011441415,0.010553571334354072,0.18019373151847967,0.1889628458672688,20,percentile bootstrap over scenario_id (1000 replicates),
B1,kalman,0.3,T+F+L,T,RMSE,0.25209874848527747,0.24869025834187075,0.020177608073701222,0.24428600349687324,0.2614764476932548,20,percentile bootstrap over scenario_id (1000 replicates),
B1,kalman,0.3,T+F+L,T,skill,0.7662492543560033,0.7661347029796101,0.013361289124625371,0.7608603847482311,0.7718680399783122,20,percentile bootstrap over scenario_id (1000 replicates),
B1,kalman,0.5,T,T,MAE,0.22022133097231036,0.21902684449878063,0.00981169611116129,0.21617253565987843,0.22481889820166664,20,percentile bootstrap over scenario_id (1000 replicates),
B1,kalman,0.5,T,T,RMSE,0.3062105564619216,0.2969485918856153,0.02218799930024391,0.2971882624511946,0.31554603269806863,20,percentile bootstrap over scenario_id (1000 replicates),
B1,kalman,0.5,T,T,skill,0.7211041723204661,0.7232907861903543,0.012280036781695607,0.7151151413794268,0.7264313162224384,20,percentile bootstrap over scenario_id (1000 replicates),
B1,kalman,0.5,T+F+L,T,MAE,0.22022133097231036,0.21902684449878063,0.00981169611116129,0.2158771619789811,0.22468491471079186,20,percentile bootstrap over scenario_id (1000 replicates),
