station_id,model,experiment,mask_type,gap_length,pattern,target,metric,mean,median,std,ci_lower,ci_upper,n_events,ci_method,reason
P3,linear,M3,multiblock,90.0,T,T,MAE,0.30321145067932787,0.30367384845637935,0.07099021877595585,0.27180290697680576,0.33256942381824645,20,percentile bootstrap over scenario_id (1000 replicates),
P3,linear,M3,multiblock,90.0,T,T,RMSE,0.39122081768048217,0.391512202630345,0.09219317824449386,0.350076860989,0.43321905604546473,20,percentile bootstrap over scenario_id (1000 replicates),
P3,linear,M3,multiblock,90.0,T,T,skill,0.7402774880849872,0.7604823747197602,0.1934040927067288,0.64613864212726,0.814720108090759,20,percentile bootstrap over scenario_id (1000 replicates),
P3,linear,M3,multiblock,90.0,T+F,T,MAE,0.30321145067932787,0.30367384845637935,0.07099021877595585,0.275052717139644,0.33442477532612386,20,percentile bootstrap over scenario_id (1000 replicates),
P3,linear,M3,multiblock,90.0,T+F,T,RMSE,0.39122081768048217,0.391512202630345,0.09219317824449386,0.35242914459770736,0.42941746236655004,20,percentile bootstrap over scenario_id (1000 replicates),
P3,linear,M3,multiblock,90.0,T+F,T,skill,0.7402774880849872,0.7604823747197602,0.1934040927067288,0.6518686166194307,0.8115541575999171,20,percentile bootstrap over scenario_id (1000 replicates),
P3,linear,M3,multiblock,90.0,T+F+L,T,MAE,0.30321145067932787,0.30367384845637935,0.07099021877595585,0.2745066835867461,0.3347174002034689,20,percentile bootstrap over scenario_id (1000 replicates),
P3,linear,M3,multiblock,90.0,T+F+L,T,RMSE,0.39122081768048217,0.391512202630345,0.09219317824449386,0.34977262419916727,0.43165004084724445,20,percentile bootstrap over scenario_id (1000 replicates),
P3,linear,M3,multiblock,90.0,T+F+L,T,skill,0.7402774880849872,0.7604823747197602,0.1934040927067288,0.6537800532135519,0.8102789569057259,20,percentile bootstrap over scenario_id (1000 replicates),
P3,linear,M3,multiblock,90.0,T+L,T,MAE,0.30321145067932787,0.30367384845637935,0.07099021877595585,0.2753373597048516,0.33291404865719515,20,percentile bootstrap over scenario_id (1000 replicates),
P3,linear,M3,multiblock,90.0,T+L,T,RMSE,0.39122081768048217,0.391512202630345,0.09219317824449386,0.3522907924597096,0.42850153360889015,20,percentile bootstrap over scenario_id (1000 replicates),
P3,linear,M3,multiblock,90.0,T+L,T,skill,0.7402774880849872,0.7604823747197602,0.1934040927067288,0.6537341549660812,0.8152487332703179,20,percentile bootstrap over scenario_id (1000 replicates),
P3,linear,M3,multiblock,180.0,T,T,MAE,0.4292778083622347,0.41719953010642463,0.1404166999430749,0.36932122472846013,0.4870109431018378,20,percentile bootstrap over scenario_id (1000 replicates),
P3,linear,M3,multiblock,180.0,T,T,RMSE,0.5486854122016762,0.5124965134290094,0.18251768464931412,0.4727351672588023,0.6268060595261234,20,percentile bootstrap over scenario_id (1000 replicates),
P3,linear,M3,multiblock,180.0,T,T,skill,0.6967283037751069,0.749676564793599,0.2255853889566065,0.5918425578602824,0.7750911765033158,20,percentile bootstrap over scenario_id (1000 replicates),
P3,linear,M3,multiblock,180.0,T+F,T,MAE,0.4292778083622347,0.41719953010642463,0.1404166999430749,0.3713956945761089,0.4866587063681016,20,percentile bootstrap over scenario_id (1000 replicates),
P3,linear,M3,multiblock,180.0,T+F,T,RMSE,0.5486854122016762,0.5124965134290094,0.18251768464931412,0.4782650496863581,0.6326605164612993,20,percentile bootstrap over scenario_id (1000 replicates),
P3,linear,M3,multiblock,180.0,T+F,T,skill,0.6967283037751069,0.749676564793599,0.2255853889566065,0.5848918134691559,0.7784022634449146,20,percentile bootstrap over scenario_id (1000 replicates),
P3,linear,M3,multiblock,180.0,T+F+L,T,MAE,0.4292778083622347,0.41719953010642463,0.1404166999430749,0.37280574104868436,0.48746339465555594,20,percentile bootstrap over scenario_id (1000 replicates),
P3,linear,M3,multiblock,180.0,T+F+L,T,RMSE,0.5486854122016762,0.5124965134290094,0.18251768464931412,0.4763736697588216,0.6297213805644505,20,percentile bootstrap over scenario_id (1000 replicates),
P3,linear,M3,multiblock,180.0,T+F+L,T,skill,0.6967283037751069,0.749676564793599,0.2255853889566065,0.5923026732769682,0.7785216449353801,20,percentile bootstrap over scenario_id (1000 replicates),
P3,linear,M3,multiblock,180.0,T+L,T,MAE,0.4292778083622347,0.41719953010642463,0.1404166999430749,0.3701210700606823,0.48742911288712193,20,percentile bootstrap over scenario_id (1000 replicates),
P3,linear,M3,multiblock,180.0,T+L,T,RMSE,0.5486854122016762,0.5124965134290094,0.18251768464931412,0.4756488733469605,0.6268813056983339,20,percentile bootstrap over scenario_id (1000 replicates),
P3,linear,M3,multiblock,180.0,T+L,T,skill,0.6967283037751069,0.749676564793599,0.2255853889566065,0.5844562080134083,0.777867159017643,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,10.0,T,T,MAE,0.1943408378844281,0.1492371643091305,0.14496062308656907,0.13819308462701163,0.260393003784783,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,10.0,T,T,RMSE,0.22931164181622704,0.17115697978334993,0.1771404087312927,0.16331624065069847,0.31150893481635666,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,10.0,T,T,skill,0.6768969458533206,0.8712112567549191,0.46127753154841655,0.44774054027806814,0.8452433057795078,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,10.0,T+F,T,MAE,0.1943408378844281,0.1492371643091305,0.14496062308656907,0.13897023648548767,0.259184487192103,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,10.0,T+F,T,RMSE,0.22931164181622704,0.17115697978334993,0.1771404087312927,0.16264257272387542,0.30853432417471155,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,10.0,T+F,T,skill,0.6768969458533206,0.8712112567549191,0.46127753154841655,0.4445093416478991,0.826987668159304,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,10.0,T+F+L,T,MAE,0.1943408378844281,0.1492371643091305,0.14496062308656907,0.13886078885772474,0.26694218444824674,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,10.0,T+F+L,T,RMSE,0.22931164181622704,0.17115697978334993,0.1771404087312927,0.1597804932161709,0.3068146721271192,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,10.0,T+F+L,T,skill,0.6768969458533206,0.8712112567549191,0.46127753154841655,0.45754328729560434,0.8411556945386544,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,10.0,T+L,T,MAE,0.1943408378844281,0.1492371643091305,0.14496062308656907,0.13716500368158077,0.26239680458236764,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,10.0,T+L,T,RMSE,0.22931164181622704,0.17115697978334993,0.1771404087312927,0.159860041493102,0.3063351603191912,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,10.0,T+L,T,skill,0.6768969458533206,0.8712112567549191,0.46127753154841655,0.44988940606193595,0.8314127074487667,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,30.0,T,T,MAE,0.40110135420864407,0.3676660305572055,0.21208344096794304,0.31034016727405767,0.4927518964844767,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,30.0,T,T,RMSE,0.478955830604425,0.48795196611724156,0.247454000355666,0.3803164154543426,0.5899545579921233,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,30.0,T,T,skill,0.5357362610366087,0.54183564873673,0.34997802139350587,0.3898852760318797,0.677123452164638,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,30.0,T+F,T,MAE,0.40110135420864407,0.3676660305572055,0.21208344096794304,0.3056051272095229,0.4920829771578047,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,30.0,T+F,T,RMSE,0.478955830604425,0.48795196611724156,0.247454000355666,0.3786506949496498,0.5867003284558625,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,30.0,T+F,T,skill,0.5357362610366087,0.54183564873673,0.34997802139350587,0.3944768495862333,0.690906237740152,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,30.0,T+F+L,T,MAE,0.40110135420864407,0.3676660305572055,0.21208344096794304,0.31412445409223144,0.49216511744539504,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,30.0,T+F+L,T,RMSE,0.478955830604425,0.48795196611724156,0.247454000355666,0.3683009532178001,0.5863974836660533,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,30.0,T+F+L,T,skill,0.5357362610366087,0.54183564873673,0.34997802139350587,0.3894224862848783,0.6914016870077968,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,30.0,T+L,T,MAE,0.40110135420864407,0.3676660305572055,0.21208344096794304,0.31250748475824625,0.48705958715564707,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,30.0,T+L,T,RMSE,0.478955830604425,0.48795196611724156,0.247454000355666,0.3705497276903714,0.5893103024884996,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,30.0,T+L,T,skill,0.5357362610366087,0.54183564873673,0.34997802139350587,0.38457685655205837,0.6850929599796411,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,90.0,T,T,MAE,0.656292545768675,0.6500893264134402,0.3162343503692744,0.5217414625923374,0.7953768940079472,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,90.0,T,T,RMSE,0.8021229880222173,0.8256259724423228,0.3685775286348864,0.6383977028606856,0.9513092054520899,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,90.0,T,T,skill,0.2697861168233958,0.5607464742947252,0.662549852382533,-0.030031372794269973,0.525916142786381,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,90.0,T+F,T,MAE,0.656292545768675,0.6500893264134402,0.3162343503692744,0.5347847593735539,0.7893123599188632,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,90.0,T+F,T,RMSE,0.8021229880222173,0.8256259724423228,0.3685775286348864,0.655534909962159,0.9640978748685396,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,90.0,T+F,T,skill,0.2697861168233958,0.5607464742947252,0.662549852382533,-0.016355285664902918,0.5411232561655781,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,90.0,T+F+L,T,MAE,0.656292545768675,0.6500893264134402,0.3162343503692744,0.5338182588228544,0.7938052927190483,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,90.0,T+F+L,T,RMSE,0.8021229880222173,0.8256259724423228,0.3685775286348864,0.6533130498153962,0.955285954079423,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,90.0,T+F+L,T,skill,0.2697861168233958,0.5607464742947252,0.662549852382533,0.004822702794084755,0.5184135611954951,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,90.0,T+L,T,MAE,0.656292545768675,0.6500893264134402,0.3162343503692744,0.5183200029252898,0.7901659810229984,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,90.0,T+L,T,RMSE,0.8021229880222173,0.8256259724423228,0.3685775286348864,0.6526126801042085,0.9697845144612725,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,90.0,T+L,T,skill,0.2697861168233958,0.5607464742947252,0.662549852382533,-0.05828069069240531,0.5248811459255175,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,180.0,T,T,MAE,1.6067608074839554,1.51314498200544,0.7617059274318518,1.2904707032472547,1.9331772559407467,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,180.0,T,T,RMSE,1.8582389902263192,1.8191091513780497,0.8184600213625258,1.5260362792732827,2.2084841433834668,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,180.0,T,T,skill,-0.48196125483261393,-0.1400571106982298,1.0167721907100513,-0.9172798480332177,-0.0997827397604676,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,180.0,T+F,T,MAE,1.6067608074839554,1.51314498200544,0.7617059274318518,1.2628674829326352,1.9439406335219458,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,180.0,T+F,T,RMSE,1.8582389902263192,1.8191091513780497,0.8184600213625258,1.5220857765087894,2.197595704614242,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,180.0,T+F,T,skill,-0.48196125483261393,-0.1400571106982298,1.0167721907100513,-0.9562335720856939,-0.1026450855288553,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,180.0,T+F+L,T,MAE,1.6067608074839554,1.51314498200544,0.7617059274318518,1.2808903208356592,1.9286839904898792,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,180.0,T+F+L,T,RMSE,1.8582389902263192,1.8191091513780497,0.8184600213625258,1.5393293406834325,2.244041880499566,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,180.0,T+F+L,T,skill,-0.48196125483261393,-0.1400571106982298,1.0167721907100513,-0.9702330122590916,-0.09432401481657664,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,180.0,T+L,T,MAE,1.6067608074839554,1.51314498200544,0.7617059274318518,1.2949650219159068,1.941830644583715,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,180.0,T+L,T,RMSE,1.8582389902263192,1.8191091513780497,0.8184600213625258,1.5320440736588452,2.1904352716558337,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M2,block,180.0,T+L,T,skill,-0.48196125483261393,-0.1400571106982298,1.0167721907100513,-0.949121212650623,-0.07350845560764949,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,10.0,T,T,MAE,0.10767475208783264,0.09777723771293373,0.04518817848510575,0.08884505506239852,0.1280881663645678,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,10.0,T,T,RMSE,0.1340503952325606,0.11735095128400483,0.05701428058498758,0.11071576850762711,0.1605455232135348,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,10.0,T,T,skill,0.9343934785957085,0.9505531318726059,0.04862344134773498,0.9117601545332793,0.9519666736030624,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,10.0,T+F,T,MAE,0.10767475208783264,0.09777723771293373,0.04518817848510575,0.09025209198104892,0.12745677167223152,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,10.0,T+F,T,RMSE,0.1340503952325606,0.11735095128400483,0.05701428058498758,0.11000736365702554,0.160288751988164,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,10.0,T+F,T,skill,0.9343934785957085,0.9505531318726059,0.04862344134773498,0.9117389268756848,0.9530154116316996,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,10.0,T+F+L,T,MAE,0.10767475208783264,0.09777723771293373,0.04518817848510575,0.08911283374008239,0.12711758895993014,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,10.0,T+F+L,T,RMSE,0.1340503952325606,0.11735095128400483,0.05701428058498758,0.11102981464867236,0.16016872047966343,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,10.0,T+F+L,T,skill,0.9343934785957085,0.9505531318726059,0.04862344134773498,0.9125737587091055,0.9549597939847824,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,10.0,T+L,T,MAE,0.10767475208783264,0.09777723771293373,0.04518817848510575,0.08718138244868467,0.12853131569472964,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,10.0,T+L,T,RMSE,0.1340503952325606,0.11735095128400483,0.05701428058498758,0.11134668454170163,0.15980014737812012,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,10.0,T+L,T,skill,0.9343934785957085,0.9505531318726059,0.04862344134773498,0.9105264752780807,0.9520737261560793,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,30.0,T,T,MAE,0.19880502737314645,0.17067584656144325,0.09780731202436344,0.163242463090483,0.246654662370467,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,30.0,T,T,RMSE,0.248721942413655,0.21538518473461682,0.11904336949518703,0.2022736455937832,0.3036814549214635,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,30.0,T,T,skill,0.8102490371536003,0.9026475480374025,0.2290585155804712,0.708480136777754,0.8937526571938366,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,30.0,T+F,T,MAE,0.19880502737314645,0.17067584656144325,0.09780731202436344,0.16154909266433384,0.24636581440005123,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,30.0,T+F,T,RMSE,0.248721942413655,0.21538518473461682,0.11904336949518703,0.20281978963376454,0.30454896059992537,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,30.0,T+F,T,skill,0.8102490371536003,0.9026475480374025,0.2290585155804712,0.7015722670753198,0.8940740982067362,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,30.0,T+F+L,T,MAE,0.19880502737314645,0.17067584656144325,0.09780731202436344,0.1617181812700418,0.24072240480917545,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,30.0,T+F+L,T,RMSE,0.248721942413655,0.21538518473461682,0.11904336949518703,0.20235893182312426,0.30168041040797644,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,30.0,T+F+L,T,skill,0.8102490371536003,0.9026475480374025,0.2290585155804712,0.6992900203656071,0.8916421892376004,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,30.0,T+L,T,MAE,0.19880502737314645,0.17067584656144325,0.09780731202436344,0.15887031717659533,0.2471445985626948,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,30.0,T+L,T,RMSE,0.248721942413655,0.21538518473461682,0.11904336949518703,0.20260136561023287,0.30502966454757646,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,30.0,T+L,T,skill,0.8102490371536003,0.9026475480374025,0.2290585155804712,0.7076890742340866,0.887994595077232,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,90.0,T,T,MAE,0.31938649005417685,0.32367849303463314,0.06631136540370695,0.29178391648396584,0.34684482415477735,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,90.0,T,T,RMSE,0.4060853270149639,0.3960380129918307,0.08227425350427499,0.36766635633464145,0.439646849798306,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,90.0,T,T,skill,0.7318271282288824,0.7692836035279385,0.19428050489844567,0.6443930155781078,0.8029852494555405,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,90.0,T+F,T,MAE,0.31938649005417685,0.32367849303463314,0.06631136540370695,0.2922344497015834,0.34882530052760835,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,90.0,T+F,T,RMSE,0.4060853270149639,0.3960380129918307,0.08227425350427499,0.3718091808455979,0.4375001377957103,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,90.0,T+F,T,skill,0.7318271282288824,0.7692836035279385,0.19428050489844567,0.6417610114354632,0.8063584218826093,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,90.0,T+F+L,T,MAE,0.31938649005417685,0.32367849303463314,0.06631136540370695,0.2898227063386246,0.34729593393037994,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,90.0,T+F+L,T,RMSE,0.4060853270149639,0.3960380129918307,0.08227425350427499,0.37064516477395054,0.4414936540867892,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,90.0,T+F+L,T,skill,0.7318271282288824,0.7692836035279385,0.19428050489844567,0.6359870191665808,0.803695858224519,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,90.0,T+L,T,MAE,0.31938649005417685,0.32367849303463314,0.06631136540370695,0.2937239055546359,0.3482515193897195,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,90.0,T+L,T,RMSE,0.4060853270149639,0.3960380129918307,0.08227425350427499,0.37156351138165755,0.44160799675420276,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,90.0,T+L,T,skill,0.7318271282288824,0.7692836035279385,0.19428050489844567,0.6457301786513365,0.8029749798067339,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,180.0,T,T,MAE,0.49091444022953973,0.4867145022299012,0.17570362425630234,0.4206954150929024,0.5691416837052453,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,180.0,T,T,RMSE,0.6341782856560009,0.6774842240847021,0.21867921958875772,0.5390807231094364,0.7244796290860971,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,180.0,T,T,skill,0.6590296613498893,0.7252024262832932,0.22215129263910185,0.5535502203578893,0.7419874228698847,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,180.0,T+F,T,MAE,0.49091444022953973,0.4867145022299012,0.17570362425630234,0.4189761753311162,0.5723658074803541,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,180.0,T+F,T,RMSE,0.6341782856560009,0.6774842240847021,0.21867921958875772,0.5422424276881999,0.7278591440925191,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,180.0,T+F,T,skill,0.6590296613498893,0.7252024262832932,0.22215129263910185,0.5570662780195819,0.7456964005192014,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,180.0,T+F+L,T,MAE,0.49091444022953973,0.4867145022299012,0.17570362425630234,0.42006418810839724,0.5701687652333409,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,180.0,T+F+L,T,RMSE,0.6341782856560009,0.6774842240847021,0.21867921958875772,0.540977027825171,0.7274449017606067,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,180.0,T+F+L,T,skill,0.6590296613498893,0.7252024262832932,0.22215129263910185,0.5649083163987036,0.7476716673202161,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,180.0,T+L,T,MAE,0.49091444022953973,0.4867145022299012,0.17570362425630234,0.41980584965084045,0.5646358031857533,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,180.0,T+L,T,RMSE,0.6341782856560009,0.6774842240847021,0.21867921958875772,0.5423354262477151,0.7313000459533987,20,percentile bootstrap over scenario_id (1000 replicates),
P3,pchip,M3,multiblock,180.0,T+L,T,skill,0.6590296613498893,0.7252024262832932,0.22215129263910185,0.562463206466747,0.7421609926730774,20,percentile bootstrap over scenario_id (1000 replicates),
P3,random_forest,M2,block,10.0,T,T,MAE,1.041633565562774,0.7923568986720069,0.733647883659065,0.7624489066722534,1.378220784841956,20,percentile bootstrap over scenario_id (1000 replicates),
P3,random_forest,M2,block,10.0,T,T,RMSE,1.1341104919905731,0.923727893904077,0.7039744803538998,0.855831888508584,1.4616202688693296,20,percentile bootstrap over scenario_id (1000 replicates),
P3,random_forest,M2,block,10.0,T,T,skill,0.0038700275636886937,0.12542809588646292,0.61122149534193,-0.28053744998376945,0.22667871776178158,20,percentile bootstrap over scenario_id (1000 replicates),
P3,random_forest,M2,block,10.0,T+F,T,MAE,1.0481576147068628,0.8329256704915031,0.7255341055101924,0.7585147424604715,1.385710001119175,20,percentile bootstrap over scenario_id (1000 replicates),
P3,random_forest,M2,block,10.0,T+F,T,RMSE,1.1202900628834196,0.9045315787875443,0.6994625330445551,0.857055071902678,1.462058879867484,20,percentile bootstrap over scenario_id (1000 replicates),
P3,random_forest,M2,block,10.0,T+F,T,skill,0.03018634996180819,0.19634002477510443,0.5875138239007308,-0.21773135210109376,0.2520637906912713,20,percentile bootstrap over scenario_id (1000 replicates),
P3,random_forest,M2,block,10.0,T+F+L,T,MAE,1.109447478935098,0.7716208767587721,0.799496087047964,0.7978533650870614,1.4530117996629288,20,percentile bootstrap over scenario_id (1000 replicates),
P3,random_forest,M2,block,10.0,T+F+L,T,RMSE,1.1724635590074683,0.8738202710046572,0.7694612452732108,0.8828580075396689,1.5181308206762982,20,percentile bootstrap over scenario_id (1000 replicates),
P3,random_forest,M2,block,10.0,T+F+L,T,skill,0.033777533023590704,0.23370258508916153,0.5886199627545913,-0.24310943764729404,0.2430501204889821,20,percentile bootstrap over scenario_id (1000 replicates),
P3,random_forest,M2,block,10.0,T+L,T,MAE,1.0907475855197315,0.7371059283467064,0.7808207080787875,0.8071488922854685,1.4458105832533905,20,percentile bootstrap over scenario_id (1000 replicates),
P3,random_forest,M2,block,10.0,T+L,T,RMSE,1.162256387711254,0.8610875388718269,0.750313630568305,0.876525888433392,1.4858557963687224,20,percentile bootstrap over scenario_id (1000 replicates),
P3,random_forest,M2,block,10.0,T+L,T,skill,0.022397577567101888,0.1826987771802494,0.5801319011906956,-0.23626357486508084,0.22767390012415378,20,percentile bootstrap over scenario_id (1000 replicates),
P3,random_forest,M2,block,30.0,T,T,MAE,1.0740478451671878,0.9888830447895645,0.5543467775259293,0.8379594244109254,1.3379843586604436,20,percentile bootstrap over scenario_id (1000 replicates),
P3,random_forest,M2,block,30.0,T,T,RMSE,1.222577280182667,1.1782854061022556,0.5684487731879924,0.9862130579234796,1.485366210397653,20,percentile bootstrap over scenario_id (1000 replicates),
P3,random_forest,M2,block,30.0,T,T,skill,0.08760569212569223,0.15014862823828745,0.35251080965838594,-0.0827092610620504,0.21996254004167934,20,percentile bootstrap over scenario_id (1000 replicates),
P3,random_forest,M2,block,30.0,T+F,T,MAE,1.0679636689927303,0.9837082081074631,0.5676600675094577,0.8154194352500594,1.330784089440665,20,percentile bootstrap over scenario_id (1000 replicates),
P3,random_forest,M2,block,30.0,T+F,T,RMSE,1.1983803725019004,1.158659948801402,0.5738254068910669,0.9660069019782599,1.4496490456746705,20,percentile bootstrap over scenario_id (1000 replicates),
P3,random_forest,M2,block,30.0,T+F,T,skill,0.10097866401444722,0.19031835390099533,0.34491189979148673,-0.05947102928294796,0.23087578330275846,20,percentile bootstrap over scenario_id (1000 replicates),
P3,random_forest,M2,block,30.0,T+F+L,T,MAE,1.1025575682093351,0.9731701289573231,0.630379108379808,0.8288318536944235,1.377939451257123,20,percentile bootstrap over scenario_id (1000 replicates),
P3,random_forest,M2,block,30.0,T+F+L,T,RMSE,1.2252638842691386,1.1605468763414917,0.6315567571557489,0.9768557701813686,1.485624680967123,20,percentile bootstrap over scenario_id (1000 replicates),
P3,random_forest,M2,block,30.0,T+F+L,T,skill,0.0929465711094489,0.17640850400874525,0.3525827618858657,-0.06587469318326412,0.22336808114437004,20,percentile bootstrap over scenario_id (1000 replicates),
P3,random_forest,M2,block,30.0,T+L,T,MAE,1.101547335445841,0.9843428378749808,0.6113317409955502,0.8623059752515811,1.352677058923992,20,percentile bootstrap over scenario_id (1000 replicates),
P3,random_forest,M2,block,30.0,T+L,T,RMSE,1.2322143641110652,1.1659951538097233,0.6177515239112665,0.9828517725572353,1.5063919164920274,20,percentile bootstrap over scenario_id (1000 replicates),
