network_id,station_id,gap_length,horizon_group,empirical,r6,simple,surface,observed,domain,subset
chmi_vltava,0-203-1-200100,7,direct,0.4708026522682342,0.4579996415825563,0.3749864319152343,0.4182635362070919,0.5448123601883178,czechia,direct
chmi_vltava,0-203-1-200100,14,fallback,1.3826632356062427,1.3826632356062427,0.7236764534104145,0.5638470979726269,0.6090403749450805,czechia,fallback
chmi_vltava,0-203-1-200100,30,direct,0.8797596588366293,0.8599665195835169,1.032728822587224,0.6529260655710986,0.6958941962050127,czechia,direct
chmi_vltava,0-203-1-200100,60,fallback,1.3826632356062427,1.3826632356062427,1.288765515813413,0.8293743684269226,1.068823608973692,czechia,fallback
chmi_vltava,0-203-1-200100,90,direct,1.52239648069497,1.4093866368357677,1.5532702939336849,1.1084119494860212,1.2612049611720726,czechia,direct
chmi_vltava,0-203-1-200100,180,direct,2.674244736457758,2.90424300855997,2.48898796898361,1.9723530516314407,2.813607031482176,czechia,direct
chmi_vltava,0-203-1-200100,365,fallback,1.3826632356062427,1.3826632356062427,4.574313344922413,1.8144814285470925,5.356300265861356,czechia,fallback
chmi_vltava,0-203-1-203000,7,direct,0.3796658965428754,0.369226840566124,0.4128615393827328,0.4581731789516239,0.4624206796146571,czechia,direct
chmi_vltava,0-203-1-203000,14,fallback,1.3826632356062427,1.3826632356062427,0.7142749378484858,0.6081912943045323,0.6133953386290666,czechia,fallback
chmi_vltava,0-203-1-203000,30,direct,0.8561097951868162,0.8272235957396694,1.0625312507954283,0.6996771552782198,0.8845227693470956,czechia,direct
chmi_vltava,0-203-1-203000,60,fallback,1.3826632356062427,1.3826632356062427,1.331280620844831,0.8825051478550365,1.2303110969182482,czechia,fallback
chmi_vltava,0-203-1-203000,90,direct,1.4976087096499555,1.409816716568228,1.5942467734504149,1.1710260762115978,1.4449048882965738,czechia,direct
chmi_vltava,0-203-1-203000,180,direct,2.848050408641777,2.989373938268014,2.490152910378784,2.063328150173585,3.663341093878776,czechia,direct
