event_id,pair_id,anchor_id,station_id,event_type,season,episode_length,analysis_eligible,cluster_id,cluster_size,station_cluster_id,station_cluster_size,station_event_type_cluster_id,station_event_type_cluster_size,experiment_family
M7BEVENT-20180206-20180206-20180206-98D945760317,M7BPAIR-M7BEVENT20180206201802062018020698D945760317-M7BCONTROL2018020620180205201802057A1049BD99CC-05DCCDFD4422,M7BANCHOR-M7BEVENT20180206201802062018020698D945760317-M7BCONTROL2018020620180205201802057A1049BD99CC-05DCCDFD4422,S2,rapid_warming,DJF,1,True,EC0001,33,STS2-SC0008,1,ETS2rapid_warming-TC0009,1,M7b
M7BEVENT-20180209-20180208-20180209-B2E6A247A8BD,M7BPAIR-M7BEVENT201802092018020820180209B2E6A247A8BD-M7BCONTROL20180209201802102018021113AC1F7D2BD2-741096942844,M7BANCHOR-M7BEVENT201802092018020820180209B2E6A247A8BD-M7BCONTROL20180209201802102018021113AC1F7D2BD2-741096942844,S2,rapid_warming,DJF,2,True,EC0001,33,STS2-SC0009,2,ETS2rapid_warming-TC0010,1,M7b
M7BEVENT-20180212-20180212-20180212-9D4F7ABAB632,M7BPAIR-M7BEVENT2018021220180212201802129D4F7ABAB632-M7BCONTROL2018021220180211201802110C03AE18018D-1264E27BCDCD,M7BANCHOR-M7BEVENT2018021220180212201802129D4F7ABAB632-M7BCONTROL2018021220180211201802110C03AE18018D-1264E27BCDCD,S2,rapid_warming,DJF,1,True,EC0001,33,STS2-SC0010,1,ETS2rapid_warming-TC0011,1,M7b
M7BEVENT-20180220-20180220-20180220-0DAEBCB36164,M7BPAIR-M7BEVENT2018022020180220201802200DAEBCB36164-M7BCONTROL201802202018021920180219A1320C1EB153-5F0366124C41,M7BANCHOR-M7BEVENT2018022020180220201802200DAEBCB36164-M7BCONTROL201802202018021920180219A1320C1EB153-5F0366124C41,S2,rapid_warming,DJF,1,True,EC0001,33,STS2-SC0011,1,ETS2rapid_warming-TC0012,1,M7b
M7BEVENT-20180225-20180224-20180225-F49C00275560,M7BPAIR-M7BEVENT201802252018022420180225F49C00275560-M7BCONTROL201802252018022220180223C69027B20210-1FBAE7A2BA7F,M7BANCHOR-M7BEVENT201802252018022420180225F49C00275560-M7BCONTROL201802252018022220180223C69027B20210-1FBAE7A2BA7F,S2,rapid_warming,DJF,2,True,EC0001,33,STS2-SC0012,1,ETS2rapid_warming-TC0013,1,M7b
M7BEVENT-20181219-20181219-20181219-44B2C3FE0846,M7BPAIR-M7BEVENT20181219201812192018121944B2C3FE0846-M7BCONTROL20181219201812182018121835E77ACC28F3-51E723D85A2D,M7BANCHOR-M7BEVENT20181219201812192018121944B2C3FE0846-M7BCONTROL20181219201812182018121835E77ACC28F3-51E723D85A2D,S2,rapid_warming,DJF,1,True,EC0021,9,STS2-SC0039,1,ETS2rapid_warming-TC0041,1,M7b
M7BEVENT-20181229-20181229-20181229-891852D75283,M7BPAIR-M7BEVENT201812292018122920181229891852D75283-M7BCONTROL20181229201812282018122818E3FE7E3F38-61921D7C408C,M7BANCHOR-M7BEVENT201812292018122920181229891852D75283-M7BCONTROL20181229201812282018122818E3FE7E3F38-61921D7C408C,S2,rapid_warming,DJF,1,True,EC0022,1,STS2-SC0040,1,ETS2rapid_warming-TC0042,1,M7b
M7BEVENT-20190108-20190108-20190108-862526941DA2,M7BPAIR-M7BEVENT201901082019010820190108862526941DA2-M7BCONTROL2019010820190107201901074BC28FC1E600-93E082B2BE31,M7BANCHOR-M7BEVENT201901082019010820190108862526941DA2-M7BCONTROL2019010820190107201901074BC28FC1E600-93E082B2BE31,S2,rapid_warming,DJF,1,True,EC0023,8,STS2-SC0042,1,ETS2rapid_warming-TC0043,1,M7b
M7BEVENT-20190110-20190110-20190110-DB171D61AD74,M7BPAIR-M7BEVENT201901102019011020190110DB171D61AD74-M7BCONTROL201901102019010920190109CBC1384D0C94-5D0504E8E5FD,M7BANCHOR-M7BEVENT201901102019011020190110DB171D61AD74-M7BCONTROL201901102019010920190109CBC1384D0C94-5D0504E8E5FD,S2,rapid_warming,DJF,1,True,EC0023,8,STS2-SC0043,1,ETS2rapid_warming-TC0044,1,M7b
M7BEVENT-20190125-20190125-20190125-B3E1E6C994EB,M7BPAIR-M7BEVENT201901252019012520190125B3E1E6C994EB-M7BCONTROL201901252019012420190124B6FE13F48A94-678DF2486E64,M7BANCHOR-M7BEVENT201901252019012520190125B3E1E6C994EB-M7BCONTROL201901252019012420190124B6FE13F48A94-678DF2486E64,S2,rapid_warming,DJF,1,True,EC0023,8,STS2-SC0044,1,ETS2rapid_warming-TC0045,1,M7b
M7BEVENT-20190130-20190127-20190130-49495C068530,M7BPAIR-M7BEVENT20190130201901272019013049495C068530-M7BCONTROL201901302019013120190203501B74B1F309-C0DB56288856,M7BANCHOR-M7BEVENT20190130201901272019013049495C068530-M7BCONTROL201901302019013120190203501B74B1F309-C0DB56288856,S2,rapid_warming,DJF,4,True,EC0023,8,STS2-SC0045,1,ETS2rapid_warming-TC0046,1,M7b
M7BEVENT-20190206-20190206-20190206-55EEAB67A860,M7BPAIR-M7BEVENT20190206201902062019020655EEAB67A860-M7BCONTROL201902062019020520190205180211E34F74-C294588375B6,M7BANCHOR-M7BEVENT20190206201902062019020655EEAB67A860-M7BCONTROL201902062019020520190205180211E34F74-C294588375B6,S2,rapid_warming,DJF,1,True,EC0024,1,STS2-SC0046,1,ETS2rapid_warming-TC0047,1,M7b
M7BEVENT-20190211-20190208-20190211-06980613C810,M7BPAIR-M7BEVENT20190211201902082019021106980613C810-M7BCONTROL201902112019020220190205D83C62F61B43-D1FCF0CE7E59,M7BANCHOR-M7BEVENT20190211201902082019021106980613C810-M7BCONTROL201902112019020220190205D83C62F61B43-D1FCF0CE7E59,S2,rapid_warming,DJF,4,True,EC0025,2,STS2-SC0047,1,ETS2rapid_warming-TC0048,1,M7b
M7BEVENT-20190213-20190213-20190213-AC41896B030D,M7BPAIR-M7BEVENT201902132019021320190213AC41896B030D-M7BCONTROL2019021320190212201902129DEEB9E769CB-52B246F611DA,M7BANCHOR-M7BEVENT201902132019021320190213AC41896B030D-M7BCONTROL2019021320190212201902129DEEB9E769CB-52B246F611DA,S2,rapid_warming,DJF,1,True,EC0026,1,STS2-SC0048,1,ETS2rapid_warming-TC0049,1,M7b
M7BEVENT-20190216-20190215-20190216-F3383AA8D6F5,M7BPAIR-M7BEVENT201902162019021520190216F3383AA8D6F5-M7BCONTROL201902162019021720190218F0AAAC587220-6627E06B2557,M7BANCHOR-M7BEVENT201902162019021520190216F3383AA8D6F5-M7BCONTROL201902162019021720190218F0AAAC587220-6627E06B2557,S2,rapid_warming,DJF,2,True,EC0027,2,STS2-SC0049,1,ETS2rapid_warming-TC0050,1,M7b
M7BEVENT-20190223-20190223-20190223-344DEBAB6B35,M7BPAIR-M7BEVENT201902232019022320190223344DEBAB6B35-M7BCONTROL2019022320190222201902221516B89F273E-622C591B52BD,M7BANCHOR-M7BEVENT201902232019022320190223344DEBAB6B35-M7BCONTROL2019022320190222201902221516B89F273E-622C591B52BD,S2,rapid_warming,DJF,1,True,EC0028,1,STS2-SC0050,1,ETS2rapid_warming-TC0051,1,M7b
M7BEVENT-20190228-20190228-20190228-44500DD8C071,M7BPAIR-M7BEVENT20190228201902282019022844500DD8C071-M7BCONTROL20190228201902272019022704892CAB9EB5-81D0CD650143,M7BANCHOR-M7BEVENT20190228201902282019022844500DD8C071-M7BCONTROL20190228201902272019022704892CAB9EB5-81D0CD650143,S2,rapid_warming,DJF,1,True,EC0029,2,STS2-SC0051,1,ETS2rapid_warming-TC0052,1,M7b
M7BEVENT-20191217-20191217-20191217-E7080A857FC4,M7BPAIR-M7BEVENT201912172019121720191217E7080A857FC4-M7BCONTROL201912172019121620191216EBFC20F9EC70-2C693E79B85A,M7BANCHOR-M7BEVENT201912172019121720191217E7080A857FC4-M7BCONTROL201912172019121620191216EBFC20F9EC70-2C693E79B85A,S2,rapid_warming,DJF,1,True,EC0055,1,STS2-SC0067,1,ETS2rapid_warming-TC0068,1,M7b
M7BEVENT-20191223-20191223-20191223-7561F7ED748E,M7BPAIR-M7BEVENT2019122320191223201912237561F7ED748E-M7BCONTROL2019122320191222201912228BD7BA9ACFE7-2279B437B906,M7BANCHOR-M7BEVENT2019122320191223201912237561F7ED748E-M7BCONTROL2019122320191222201912228BD7BA9ACFE7-2279B437B906,S2,rapid_warming,DJF,1,True,EC0056,25,STS2-SC0068,1,ETS2rapid_warming-TC0069,1,M7b
M7BEVENT-20191228-20191227-20191228-EE7B4F6F1343,M7BPAIR-M7BEVENT201912282019122720191228EE7B4F6F1343-M7BCONTROL2019122820191225201912267692EBE83E23-8A4C71B08499,M7BANCHOR-M7BEVENT201912282019122720191228EE7B4F6F1343-M7BCONTROL2019122820191225201912267692EBE83E23-8A4C71B08499,S2,rapid_warming,DJF,2,True,EC0056,25,STS2-SC0069,1,ETS2rapid_warming-TC0070,1,M7b
M7BEVENT-20200104-20200104-20200104-72AB261AAEBA,M7BPAIR-M7BEVENT20200104202001042020010472AB261AAEBA-M7BCONTROL20200104202001032020010352A3FDA7CF7B-389D99054A6B,M7BANCHOR-M7BEVENT20200104202001042020010472AB261AAEBA-M7BCONTROL20200104202001032020010352A3FDA7CF7B-389D99054A6B,S2,rapid_warming,DJF,1,True,EC0056,25,STS2-SC0070,4,ETS2rapid_warming-TC0071,1,M7b
M7BEVENT-20200106-20200106-20200106-B575834292FD,M7BPAIR-M7BEVENT202001062020010620200106B575834292FD-M7BCONTROL202001062020010520200105146949601734-12567A87385D,M7BANCHOR-M7BEVENT202001062020010620200106B575834292FD-M7BCONTROL202001062020010520200105146949601734-12567A87385D,S2,rapid_warming,DJF,1,True,EC0056,25,STS2-SC0070,4,ETS2rapid_warming-TC0072,1,M7b
M7BEVENT-20200108-20200108-20200108-D6FF3E18F7D6,M7BPAIR-M7BEVENT202001082020010820200108D6FF3E18F7D6-M7BCONTROL2020010820200107202001074646C6C7A4C2-262F649A25A1,M7BANCHOR-M7BEVENT202001082020010820200108D6FF3E18F7D6-M7BCONTROL2020010820200107202001074646C6C7A4C2-262F649A25A1,S2,rapid_warming,DJF,1,True,EC0056,25,STS2-SC0070,4,ETS2rapid_warming-TC0073,1,M7b
M7BEVENT-20200113-20200113-20200113-0ACE2231FAC4,M7BPAIR-M7BEVENT2020011320200113202001130ACE2231FAC4-M7BCONTROL202001132020011220200112710192FCB819-B6761AFEEAEF,M7BANCHOR-M7BEVENT2020011320200113202001130ACE2231FAC4-M7BCONTROL202001132020011220200112710192FCB819-B6761AFEEAEF,S2,rapid_warming,DJF,1,True,EC0056,25,STS2-SC0071,1,ETS2rapid_warming-TC0074,1,M7b
M7BEVENT-20200116-20200115-20200116-4A5E083DF416,M7BPAIR-M7BEVENT2020011620200115202001164A5E083DF416-M7BCONTROL202001162020011720200118A0F9290BD241-629444AE19EA,M7BANCHOR-M7BEVENT2020011620200115202001164A5E083DF416-M7BCONTROL202001162020011720200118A0F9290BD241-629444AE19EA,S2,rapid_warming,DJF,2,True,EC0056,25,STS2-SC0072,1,ETS2rapid_warming-TC0075,1,M7b
M7BEVENT-20200122-20200122-20200122-87408AF2840E,M7BPAIR-M7BEVENT20200122202001222020012287408AF2840E-M7BCONTROL202001222020012120200121772C62A7A451-C2EDBE0144C6,M7BANCHOR-M7BEVENT20200122202001222020012287408AF2840E-M7BCONTROL202001222020012120200121772C62A7A451-C2EDBE0144C6,S2,rapid_warming,DJF,1,True,EC0056,25,STS2-SC0073,1,ETS2rapid_warming-TC0076,1,M7b
M7BEVENT-20200131-20200130-20200131-EE72BD2E151B,M7BPAIR-M7BEVENT202001312020013020200131EE72BD2E151B-M7BCONTROL2020013120200128202001293F7136AC7EE6-5D59F8EC6750,M7BANCHOR-M7BEVENT202001312020013020200131EE72BD2E151B-M7BCONTROL2020013120200128202001293F7136AC7EE6-5D59F8EC6750,S2,rapid_warming,DJF,2,True,EC0056,25,STS2-SC0074,1,ETS2rapid_warming-TC0077,1,M7b
M7BEVENT-20200203-20200203-20200203-B443C824A067,M7BPAIR-M7BEVENT202002032020020320200203B443C824A067-M7BCONTROL2020020320200202202002023D8D5F6F804A-24F74133FFCD,M7BANCHOR-M7BEVENT202002032020020320200203B443C824A067-M7BCONTROL2020020320200202202002023D8D5F6F804A-24F74133FFCD,S2,rapid_warming,DJF,1,True,EC0056,25,STS2-SC0075,1,ETS2rapid_warming-TC0078,1,M7b
M7BEVENT-20200205-20200205-20200205-283040D5DAF1,M7BPAIR-M7BEVENT202002052020020520200205283040D5DAF1-M7BCONTROL20200205202002042020020483E8E4E19A13-A5910DD37F2B,M7BANCHOR-M7BEVENT202002052020020520200205283040D5DAF1-M7BCONTROL20200205202002042020020483E8E4E19A13-A5910DD37F2B,S2,rapid_warming,DJF,1,True,EC0056,25,STS2-SC0076,1,ETS2rapid_warming-TC0079,1,M7b
M7BEVENT-20200208-20200208-20200208-2C67BC5F96E8,M7BPAIR-M7BEVENT2020020820200208202002082C67BC5F96E8-M7BCONTROL202002082020020720200207811642680D86-EED392B3ADD7,M7BANCHOR-M7BEVENT2020020820200208202002082C67BC5F96E8-M7BCONTROL202002082020020720200207811642680D86-EED392B3ADD7,S2,rapid_warming,DJF,1,True,EC0056,25,STS2-SC0077,1,ETS2rapid_warming-TC0080,1,M7b
M7BEVENT-20200215-20200213-20200215-28D5D019F982,M7BPAIR-M7BEVENT20200215202002132020021528D5D019F982-M7BCONTROL2020021520200210202002120B1D81A98317-D3FA8F8C387B,M7BANCHOR-M7BEVENT20200215202002132020021528D5D019F982-M7BCONTROL2020021520200210202002120B1D81A98317-D3FA8F8C387B,S2,rapid_warming,DJF,3,True,EC0056,25,STS2-SC0078,1,ETS2rapid_warming-TC0081,1,M7b
M7BEVENT-20200220-20200218-20200220-E63E4D1AD230,M7BPAIR-M7BEVENT202002202020021820200220E63E4D1AD230-M7BCONTROL202002202020022420200226ED76145891C8-7A884DCF9E56,M7BANCHOR-M7BEVENT202002202020021820200220E63E4D1AD230-M7BCONTROL202002202020022420200226ED76145891C8-7A884DCF9E56,S2,rapid_warming,DJF,3,True,EC0056,25,STS2-SC0079,1,ETS2rapid_warming-TC0082,1,M7b
M7BEVENT-20200223-20200223-20200223-E51AFB0518D4,M7BPAIR-M7BEVENT202002232020022320200223E51AFB0518D4-M7BCONTROL2020022320200222202002221BDC58E33CA1-7D3EF92322A2,M7BANCHOR-M7BEVENT202002232020022320200223E51AFB0518D4-M7BCONTROL2020022320200222202002221BDC58E33CA1-7D3EF92322A2,S2,rapid_warming,DJF,1,True,EC0059,1,STS2-SC0080,1,ETS2rapid_warming-TC0083,1,M7b
M7BEVENT-20201201-20201201-20201201-BD4685F7F664,M7BPAIR-M7BEVENT202012012020120120201201BD4685F7F664-M7BCONTROL202012012020120220201202DDDDC8E10907-663C0D7454C9,M7BANCHOR-M7BEVENT202012012020120120201201BD4685F7F664-M7BCONTROL202012012020120220201202DDDDC8E10907-663C0D7454C9,S2,rapid_warming,DJF,1,True,EC0080,39,STS2-SC0106,4,ETS2rapid_warming-TC0112,1,M7b
M7BEVENT-20201206-20201206-20201206-C87F7BF55E0F,M7BPAIR-M7BEVENT202012062020120620201206C87F7BF55E0F-M7BCONTROL20201206202012052020120567D14E4D69FE-AA4F942CD46F,M7BANCHOR-M7BEVENT202012062020120620201206C87F7BF55E0F-M7BCONTROL20201206202012052020120567D14E4D69FE-AA4F942CD46F,S2,rapid_warming,DJF,1,True,EC0080,39,STS2-SC0106,4,ETS2rapid_warming-TC0113,1,M7b
M7BEVENT-20201209-20201209-20201209-FDA0DA9C6368,M7BPAIR-M7BEVENT202012092020120920201209FDA0DA9C6368-M7BCONTROL20201209202012082020120823D01F628034-C9A5404162C6,M7BANCHOR-M7BEVENT202012092020120920201209FDA0DA9C6368-M7BCONTROL20201209202012082020120823D01F628034-C9A5404162C6,S2,rapid_warming,DJF,1,True,EC0080,39,STS2-SC0107,1,ETS2rapid_warming-TC0114,1,M7b
M7BEVENT-20201213-20201213-20201213-AA2D6AE489F5,M7BPAIR-M7BEVENT202012132020121320201213AA2D6AE489F5-M7BCONTROL20201213202012122020121218DA73A6C2D1-56C7F96D9149,M7BANCHOR-M7BEVENT202012132020121320201213AA2D6AE489F5-M7BCONTROL20201213202012122020121218DA73A6C2D1-56C7F96D9149,S2,rapid_warming,DJF,1,True,EC0080,39,STS2-SC0108,1,ETS2rapid_warming-TC0115,1,M7b
M7BEVENT-20180603-20180603-20180603-08EB3C912D52,M7BPAIR-M7BEVENT20180603201806032018060308EB3C912D52-M7BCONTROL201806032018060220180602078605CD7009-8FD8C9F5CECE,M7BANCHOR-M7BEVENT20180603201806032018060308EB3C912D52-M7BCONTROL201806032018060220180602078605CD7009-8FD8C9F5CECE,S2,rapid_warming,JJA,1,True,EC0008,15,STS2-SC0024,3,ETS2rapid_warming-TC0024,1,M7b
M7BEVENT-20180607-20180607-20180607-0C2980F655A1,M7BPAIR-M7BEVENT2018060720180607201806070C2980F655A1-M7BCONTROL20180607201806062018060659413C7EB3EC-50553B02A5FF,M7BANCHOR-M7BEVENT2018060720180607201806070C2980F655A1-M7BCONTROL20180607201806062018060659413C7EB3EC-50553B02A5FF,S2,rapid_warming,JJA,1,True,EC0008,15,STS2-SC0024,3,ETS2rapid_warming-TC0025,1,M7b
M7BEVENT-20180616-20180616-20180616-3C41BD12D79F,M7BPAIR-M7BEVENT2018061620180616201806163C41BD12D79F-M7BCONTROL2018061620180615201806151684AB6F7958-B6B8BA3A11D0,M7BANCHOR-M7BEVENT2018061620180616201806163C41BD12D79F-M7BCONTROL2018061620180615201806151684AB6F7958-B6B8BA3A11D0,S2,rapid_warming,JJA,1,True,EC0009,1,STS2-SC0025,1,ETS2rapid_warming-TC0026,1,M7b
M7BEVENT-20180624-20180623-20180624-2BEB22E93174,M7BPAIR-M7BEVENT2018062420180623201806242BEB22E93174-M7BCONTROL20180624201806212018062207DDA7D26832-8F849E078682,M7BANCHOR-M7BEVENT2018062420180623201806242BEB22E93174-M7BCONTROL20180624201806212018062207DDA7D26832-8F849E078682,S2,rapid_warming,JJA,2,True,EC0012,1,STS2-SC0026,1,ETS2rapid_warming-TC0027,1,M7b
M7BEVENT-20180628-20180628-20180628-44DF66FA9406,M7BPAIR-M7BEVENT20180628201806282018062844DF66FA9406-M7BCONTROL2018062820180627201806272065E817953F-3673A8613E8D,M7BANCHOR-M7BEVENT20180628201806282018062844DF66FA9406-M7BCONTROL2018062820180627201806272065E817953F-3673A8613E8D,S2,rapid_warming,JJA,1,True,EC0013,4,STS2-SC0027,1,ETS2rapid_warming-TC0028,1,M7b
M7BEVENT-20180709-20180709-20180709-D42BE82D402A,M7BPAIR-M7BEVENT201807092018070920180709D42BE82D402A-M7BCONTROL201807092018070820180708689FB7BB9660-F4CE64FAFCEF,M7BANCHOR-M7BEVENT201807092018070920180709D42BE82D402A-M7BCONTROL201807092018070820180708689FB7BB9660-F4CE64FAFCEF,S2,rapid_warming,JJA,1,True,EC0014,7,STS2-SC0028,3,ETS2rapid_warming-TC0029,1,M7b
M7BEVENT-20180803-20180803-20180803-81116185851C,M7BPAIR-M7BEVENT20180803201808032018080381116185851C-M7BCONTROL2018080320180802201808029059C0C59436-AE14F9BFC77E,M7BANCHOR-M7BEVENT20180803201808032018080381116185851C-M7BCONTROL2018080320180802201808029059C0C59436-AE14F9BFC77E,S2,rapid_warming,JJA,1,True,EC0015,1,STS2-SC0029,1,ETS2rapid_warming-TC0030,1,M7b
M7BEVENT-20180811-20180811-20180811-AA2B24A5CC37,M7BPAIR-M7BEVENT201808112018081120180811AA2B24A5CC37-M7BCONTROL2018081120180810201808102EDCA02DE8FC-359925B257EA,M7BANCHOR-M7BEVENT201808112018081120180811AA2B24A5CC37-M7BCONTROL2018081120180810201808102EDCA02DE8FC-359925B257EA,S2,rapid_warming,JJA,1,True,EC0017,8,STS2-SC0030,4,ETS2rapid_warming-TC0031,1,M7b
M7BEVENT-20180819-20180819-20180819-1C12A0ACD1F0,M7BPAIR-M7BEVENT2018081920180819201808191C12A0ACD1F0-M7BCONTROL201808192018081820180818059B0A4BF84E-9F2217EA02B8,M7BANCHOR-M7BEVENT2018081920180819201808191C12A0ACD1F0-M7BCONTROL201808192018081820180818059B0A4BF84E-9F2217EA02B8,S2,rapid_warming,JJA,1,True,EC0017,8,STS2-SC0030,4,ETS2rapid_warming-TC0032,1,M7b
M7BEVENT-20180823-20180823-20180823-1BD9E2A62226,M7BPAIR-M7BEVENT2018082320180823201808231BD9E2A62226-M7BCONTROL201808232018082220180822C6B86529EDDA-BE00B78C407F,M7BANCHOR-M7BEVENT2018082320180823201808231BD9E2A62226-M7BCONTROL201808232018082220180822C6B86529EDDA-BE00B78C407F,S2,rapid_warming,JJA,1,True,EC0017,8,STS2-SC0030,4,ETS2rapid_warming-TC0033,1,M7b
M7BEVENT-20180829-20180829-20180829-7384781119BA,M7BPAIR-M7BEVENT2018082920180829201808297384781119BA-M7BCONTROL201808292018082820180828C579109026E7-42A7BC02DABD,M7BANCHOR-M7BEVENT2018082920180829201808297384781119BA-M7BCONTROL201808292018082820180828C579109026E7-42A7BC02DABD,S2,rapid_warming,JJA,1,True,EC0017,8,STS2-SC0031,1,ETS2rapid_warming-TC0034,1,M7b
M7BEVENT-20190608-20190608-20190608-4D5F563FED6E,M7BPAIR-M7BEVENT2019060820190608201906084D5F563FED6E-M7BCONTROL2019060820190607201906075E71EEE998BC-8AB2E202B0E9,M7BANCHOR-M7BEVENT2019060820190608201906084D5F563FED6E-M7BCONTROL2019060820190607201906075E71EEE998BC-8AB2E202B0E9,S2,rapid_warming,JJA,1,True,EC0036,23,STS2-SC0058,3,ETS2rapid_warming-TC0057,1,M7b
M7BEVENT-20190719-20190718-20190719-7C2BC55ED9F2,M7BPAIR-M7BEVENT2019071920190718201907197C2BC55ED9F2-M7BCONTROL2019071920190716201907172ADD511B5006-98FECD92688E,M7BANCHOR-M7BEVENT2019071920190718201907197C2BC55ED9F2-M7BCONTROL2019071920190716201907172ADD511B5006-98FECD92688E,S2,rapid_warming,JJA,2,True,EC0039,2,STS2-SC0059,1,ETS2rapid_warming-TC0058,1,M7b
M7BEVENT-20190807-20190807-20190807-81242624B5F3,M7BPAIR-M7BEVENT20190807201908072019080781242624B5F3-M7BCONTROL20190807201908062019080616E30CCC67D1-98C44E06BD50,M7BANCHOR-M7BEVENT20190807201908072019080781242624B5F3-M7BCONTROL20190807201908062019080616E30CCC67D1-98C44E06BD50,S2,rapid_warming,JJA,1,True,EC0043,1,STS2-SC0060,1,ETS2rapid_warming-TC0059,1,M7b
M7BEVENT-20190814-20190814-20190814-91F41AD30FA8,M7BPAIR-M7BEVENT20190814201908142019081491F41AD30FA8-M7BCONTROL201908142019081320190813E915EC1E2188-DD9453D0B846,M7BANCHOR-M7BEVENT20190814201908142019081491F41AD30FA8-M7BCONTROL201908142019081320190813E915EC1E2188-DD9453D0B846,S2,rapid_warming,JJA,1,True,EC0045,1,STS2-SC0061,1,ETS2rapid_warming-TC0060,1,M7b
M7BEVENT-20190820-20190820-20190820-3ABB9166CF63,M7BPAIR-M7BEVENT2019082020190820201908203ABB9166CF63-M7BCONTROL2019082020190819201908190F54450997E4-FD5EE1D51E69,M7BANCHOR-M7BEVENT2019082020190820201908203ABB9166CF63-M7BCONTROL2019082020190819201908190F54450997E4-FD5EE1D51E69,S2,rapid_warming,JJA,1,True,EC0046,1,STS2-SC0062,1,ETS2rapid_warming-TC0061,1,M7b
M7BEVENT-20200602-20200602-20200602-F583E1819F67,M7BPAIR-M7BEVENT202006022020060220200602F583E1819F67-M7BCONTROL20200602202006012020060117A511EEE93F-F080F5524524,M7BANCHOR-M7BEVENT202006022020060220200602F583E1819F67-M7BCONTROL20200602202006012020060117A511EEE93F-F080F5524524,S2,rapid_warming,JJA,1,True,EC0067,25,STS2-SC0091,3,ETS2rapid_warming-TC0097,1,M7b
M7BEVENT-20200615-20200615-20200615-43DFE69B04CA,M7BPAIR-M7BEVENT20200615202006152020061543DFE69B04CA-M7BCONTROL202006152020061420200614BBE49E5DBA7E-42A130106E26,M7BANCHOR-M7BEVENT20200615202006152020061543DFE69B04CA-M7BCONTROL202006152020061420200614BBE49E5DBA7E-42A130106E26,S2,rapid_warming,JJA,1,True,EC0071,1,STS2-SC0092,1,ETS2rapid_warming-TC0098,1,M7b
M7BEVENT-20200628-20200628-20200628-6D89E8B49BA7,M7BPAIR-M7BEVENT2020062820200628202006286D89E8B49BA7-M7BCONTROL202006282020062720200627F35160B29415-F0367092613D,M7BANCHOR-M7BEVENT2020062820200628202006286D89E8B49BA7-M7BCONTROL202006282020062720200627F35160B29415-F0367092613D,S2,rapid_warming,JJA,1,True,EC0072,5,STS2-SC0093,1,ETS2rapid_warming-TC0099,1,M7b
M7BEVENT-20200708-20200708-20200708-DC282F458EDD,M7BPAIR-M7BEVENT202007082020070820200708DC282F458EDD-M7BCONTROL2020070820200707202007071FF31B44869D-30F7BC035F02,M7BANCHOR-M7BEVENT202007082020070820200708DC282F458EDD-M7BCONTROL2020070820200707202007071FF31B44869D-30F7BC035F02,S2,rapid_warming,JJA,1,True,EC0074,1,STS2-SC0094,1,ETS2rapid_warming-TC0100,1,M7b
M7BEVENT-20200720-20200720-20200720-BE73F18B716E,M7BPAIR-M7BEVENT202007202020072020200720BE73F18B716E-M7BCONTROL20200720202007192020071904E1AAF17F38-3F6F7213BB9A,M7BANCHOR-M7BEVENT202007202020072020200720BE73F18B716E-M7BCONTROL20200720202007192020071904E1AAF17F38-3F6F7213BB9A,S2,rapid_warming,JJA,1,True,EC0075,5,STS2-SC0095,2,ETS2rapid_warming-TC0101,1,M7b
M7BEVENT-20200802-20200802-20200802-4BF48A3C9319,M7BPAIR-M7BEVENT2020080220200802202008024BF48A3C9319-M7BCONTROL202008022020080120200801688903AE206F-B32E4AA23A01,M7BANCHOR-M7BEVENT2020080220200802202008024BF48A3C9319-M7BCONTROL202008022020080120200801688903AE206F-B32E4AA23A01,S2,rapid_warming,JJA,1,True,EC0076,1,STS2-SC0096,1,ETS2rapid_warming-TC0102,1,M7b
M7BEVENT-20200807-20200807-20200807-3D868F0E228A,M7BPAIR-M7BEVENT2020080720200807202008073D868F0E228A-M7BCONTROL2020080720200806202008064839E2B32FFA-FEB536482229,M7BANCHOR-M7BEVENT2020080720200807202008073D868F0E228A-M7BCONTROL2020080720200806202008064839E2B32FFA-FEB536482229,S2,rapid_warming,JJA,1,True,EC0077,7,STS2-SC0097,1,ETS2rapid_warming-TC0103,1,M7b
M7BEVENT-20200821-20200821-20200821-EC189B2A4789,M7BPAIR-M7BEVENT202008212020082120200821EC189B2A4789-M7BCONTROL2020082120200820202008202639D24219CD-44B82FF9C681,M7BANCHOR-M7BEVENT202008212020082120200821EC189B2A4789-M7BCONTROL2020082120200820202008202639D24219CD-44B82FF9C681,S2,rapid_warming,JJA,1,True,EC0077,7,STS2-SC0098,1,ETS2rapid_warming-TC0104,1,M7b
M7BEVENT-20180310-20180310-20180310-208774B59765,M7BPAIR-M7BEVENT201803102018031020180310208774B59765-M7BCONTROL20180310201803092018030913C68C8E2403-B5C2BAF9A028,M7BANCHOR-M7BEVENT201803102018031020180310208774B59765-M7BCONTROL20180310201803092018030913C68C8E2403-B5C2BAF9A028,S2,rapid_warming,MAM,1,True,EC0001,33,STS2-SC0013,1,ETS2rapid_warming-TC0014,1,M7b
