left_event_id,right_event_id,left_station_id,right_station_id,left_event_type,right_event_type,left_season,right_season,same_station,same_event_type,same_season,overlap_days,union_days,jaccard,overlap_class,experiment_family
M7BEVENT-20181016-20181016-20181016-FD08B27B6AEE,M7BEVENT-20181013-20181006-20181020-BB69B0DA6C50,B1,P3,rapid_warming,flood,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20181016-20181016-20181016-FD08B27B6AEE,M7BEVENT-20181015-20181008-20181022-1F13A14421DD,B1,S2,rapid_warming,flood,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20181018-20181018-20181018-D2385FC211E7,M7BEVENT-20181013-20181006-20181020-BB69B0DA6C50,B1,P3,rapid_warming,flood,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20181018-20181018-20181018-D2385FC211E7,M7BEVENT-20181015-20181008-20181022-1F13A14421DD,B1,S2,rapid_warming,flood,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20181107-20181107-20181107-E5B9F0A0D8B3,M7BEVENT-20181113-20181106-20181113-24D50FEDE8A4,B1,S2,rapid_warming,low_flow,SON,SON,False,False,True,1,8,0.125,cross_station,M7b
M7BEVENT-20181118-20181118-20181118-BF75BA9B1D36,M7BEVENT-20181122-20181114-20181122-C1779678E723,B1,P3,rapid_warming,low_flow,SON,SON,False,False,True,1,9,0.1111111111111111,cross_station,M7b
M7BEVENT-20181118-20181118-20181118-BF75BA9B1D36,M7BEVENT-20181115-20181108-20181122-A7BD18BC7A84,B1,S2,rapid_warming,flood,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20190906-20190906-20190906-A5325DDD4EDD,M7BEVENT-20190907-20190906-20190907-74AC8A68E76D,B1,P3,rapid_warming,rapid_warming,SON,SON,False,True,True,1,2,0.5,cross_station,M7b
M7BEVENT-20190906-20190906-20190906-A5325DDD4EDD,M7BEVENT-20190906-20190830-20190913-4B02540832D4,B1,S2,rapid_warming,flood,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20190910-20190910-20190910-2F3BB5ED9904,M7BEVENT-20190917-20190907-20190921-B060CEE8C24A,B1,P3,rapid_warming,flood,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20190910-20190910-20190910-2F3BB5ED9904,M7BEVENT-20190906-20190830-20190913-4B02540832D4,B1,S2,rapid_warming,flood,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20190930-20190929-20190930-5275C197F31C,M7BEVENT-20190927-20190920-20191004-FAD72F6FC07E,B1,P3,rapid_warming,flood,SON,SON,False,False,True,2,15,0.13333333333333333,cross_station,M7b
M7BEVENT-20190930-20190929-20190930-5275C197F31C,M7BEVENT-20190927-20190919-20191003-F07898434D13,B1,S2,rapid_warming,flood,SON,SON,False,False,True,2,15,0.13333333333333333,cross_station,M7b
M7BEVENT-20191005-20191002-20191005-C2D51F777DF2,M7BEVENT-20190927-20190920-20191004-FAD72F6FC07E,B1,P3,rapid_warming,flood,SON,SON,False,False,True,3,16,0.1875,cross_station,M7b
M7BEVENT-20191005-20191002-20191005-C2D51F777DF2,M7BEVENT-20190927-20190919-20191003-F07898434D13,B1,S2,rapid_warming,flood,SON,SON,False,False,True,2,17,0.11764705882352941,cross_station,M7b
M7BEVENT-20191005-20191002-20191005-C2D51F777DF2,M7BEVENT-20191005-20191002-20191005-2E63C68FFF91,B1,S2,rapid_warming,rapid_warming,SON,SON,False,True,True,4,4,1.0,cross_station,M7b
M7BEVENT-20200910-20200910-20200910-5B42914AA5BF,M7BEVENT-20200920-20200908-20200922-B7EB31057A7B,B1,P3,rapid_warming,flood,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20200910-20200910-20200910-5B42914AA5BF,M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,B1,P3,rapid_warming,high_temperature,SON,SON,False,False,True,1,113,0.008849557522123894,cross_station,M7b
M7BEVENT-20200922-20200922-20200922-08D8F1A0CC32,M7BEVENT-20200920-20200908-20200922-B7EB31057A7B,B1,P3,rapid_warming,flood,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20200922-20200922-20200922-08D8F1A0CC32,M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,B1,P3,rapid_warming,high_temperature,SON,SON,False,False,True,1,113,0.008849557522123894,cross_station,M7b
M7BEVENT-20200922-20200922-20200922-08D8F1A0CC32,M7BEVENT-20200920-20200912-20200926-1AA924D66748,B1,S2,rapid_warming,flood,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20200929-20200929-20200929-33228804FF81,M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,B1,P3,rapid_warming,high_temperature,SON,SON,False,False,True,1,113,0.008849557522123894,cross_station,M7b
M7BEVENT-20201002-20201002-20201002-448CEB5A3C06,M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,B1,P3,rapid_warming,high_temperature,SON,SON,False,False,True,1,113,0.008849557522123894,cross_station,M7b
M7BEVENT-20201010-20201010-20201010-F648C8208A0E,M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,B1,P3,rapid_warming,high_temperature,SON,SON,False,False,True,1,113,0.008849557522123894,cross_station,M7b
M7BEVENT-20201010-20201010-20201010-F648C8208A0E,M7BEVENT-20201106-20201010-20201106-68B8373A154A,B1,S2,rapid_warming,high_temperature,SON,SON,False,False,True,1,28,0.03571428571428571,cross_station,M7b
M7BEVENT-20201026-20201026-20201026-E1717D5DF8A4,M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,B1,P3,rapid_warming,high_temperature,SON,SON,False,False,True,1,113,0.008849557522123894,cross_station,M7b
M7BEVENT-20201026-20201026-20201026-E1717D5DF8A4,M7BEVENT-20201106-20201010-20201106-68B8373A154A,B1,S2,rapid_warming,high_temperature,SON,SON,False,False,True,1,28,0.03571428571428571,cross_station,M7b
M7BEVENT-20201121-20201121-20201121-680CBFF61EED,M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,B1,P3,rapid_warming,high_temperature,SON,SON,False,False,True,1,113,0.008849557522123894,cross_station,M7b
M7BEVENT-20201128-20201128-20201128-A8D8690267C0,M7BEVENT-20201210-20201126-20201210-5A504829C6E4,B1,P3,rapid_warming,flood,SON,DJF,False,False,False,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20201128-20201128-20201128-A8D8690267C0,M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,B1,P3,rapid_warming,high_temperature,SON,SON,False,False,True,1,113,0.008849557522123894,cross_station,M7b
M7BEVENT-20201128-20201128-20201128-A8D8690267C0,M7BEVENT-20201222-20201124-20201208-6FAB4596E7B3,B1,S2,rapid_warming,flood,SON,DJF,False,False,False,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20201128-20201128-20201128-A8D8690267C0,M7BEVENT-20201128-20201128-20201128-1E0D66DA5739,B1,S2,rapid_warming,rapid_warming,SON,SON,False,True,True,1,1,1.0,cross_station,M7b
M7BEVENT-20180116-20180103-20180117-E3956BD1FB78,M7BEVENT-20180210-20180110-20180210-632D0FB3AE0D,P3,P3,flood,high_temperature,DJF,DJF,True,False,True,8,39,0.20512820512820512,cross_type,M7b
M7BEVENT-20180116-20180103-20180117-E3956BD1FB78,M7BEVENT-20180105-20180101-20180105-2F85BFDB0D7F,P3,S2,flood,high_temperature,DJF,DJF,False,False,True,3,17,0.17647058823529413,cross_station,M7b
M7BEVENT-20180116-20180103-20180117-E3956BD1FB78,M7BEVENT-20180104-20180104-20180104-CCA78206E95F,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180116-20180103-20180117-E3956BD1FB78,M7BEVENT-20180113-20180113-20180113-1FFAE36D2E52,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180116-20180103-20180117-E3956BD1FB78,M7BEVENT-20180115-20180115-20180115-55714AE879C6,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180131-20180124-20180207-AC42F59E9D27,M7BEVENT-20180205-20180129-20180212-DBB8D521A371,P3,P3,flood,flood,DJF,DJF,True,True,True,10,20,0.5,same_type_flood,M7b
M7BEVENT-20180131-20180124-20180207-AC42F59E9D27,M7BEVENT-20180210-20180110-20180210-632D0FB3AE0D,P3,P3,flood,high_temperature,DJF,DJF,True,False,True,15,32,0.46875,cross_type,M7b
M7BEVENT-20180131-20180124-20180207-AC42F59E9D27,M7BEVENT-20180210-20180207-20180210-0C550D9E993F,P3,S2,flood,high_temperature,DJF,DJF,False,False,True,1,18,0.05555555555555555,cross_station,M7b
M7BEVENT-20180131-20180124-20180207-AC42F59E9D27,M7BEVENT-20180129-20180129-20180129-4B7927492F7A,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180131-20180124-20180207-AC42F59E9D27,M7BEVENT-20180131-20180131-20180131-88E4057E029C,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180131-20180124-20180207-AC42F59E9D27,M7BEVENT-20180203-20180202-20180203-148ED4E87F32,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,2,15,0.13333333333333333,cross_station,M7b
M7BEVENT-20180131-20180124-20180207-AC42F59E9D27,M7BEVENT-20180206-20180206-20180206-98D945760317,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180205-20180129-20180212-DBB8D521A371,M7BEVENT-20180210-20180110-20180210-632D0FB3AE0D,P3,P3,flood,high_temperature,DJF,DJF,True,False,True,13,34,0.38235294117647056,cross_type,M7b
M7BEVENT-20180205-20180129-20180212-DBB8D521A371,M7BEVENT-20180210-20180207-20180210-0C550D9E993F,P3,S2,flood,high_temperature,DJF,DJF,False,False,True,4,15,0.26666666666666666,cross_station,M7b
M7BEVENT-20180205-20180129-20180212-DBB8D521A371,M7BEVENT-20180129-20180129-20180129-4B7927492F7A,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180205-20180129-20180212-DBB8D521A371,M7BEVENT-20180131-20180131-20180131-88E4057E029C,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180205-20180129-20180212-DBB8D521A371,M7BEVENT-20180203-20180202-20180203-148ED4E87F32,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,2,15,0.13333333333333333,cross_station,M7b
M7BEVENT-20180205-20180129-20180212-DBB8D521A371,M7BEVENT-20180206-20180206-20180206-98D945760317,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180205-20180129-20180212-DBB8D521A371,M7BEVENT-20180209-20180208-20180209-B2E6A247A8BD,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,2,15,0.13333333333333333,cross_station,M7b
M7BEVENT-20180205-20180129-20180212-DBB8D521A371,M7BEVENT-20180212-20180212-20180212-9D4F7ABAB632,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20181205-20181127-20181211-C94744FCDA9C,M7BEVENT-20181222-20181207-20181221-75DD9F2D5473,P3,P3,flood,flood,DJF,DJF,True,True,True,5,25,0.2,same_type_flood,M7b
M7BEVENT-20181205-20181127-20181211-C94744FCDA9C,M7BEVENT-20181127-20181127-20181127-BF46584829B2,P3,P3,flood,rapid_warming,DJF,SON,True,False,False,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20181205-20181127-20181211-C94744FCDA9C,M7BEVENT-20190103-20181126-20181210-673E7F469148,P3,S2,flood,flood,DJF,DJF,False,True,True,14,16,0.875,cross_station,M7b
M7BEVENT-20181222-20181207-20181221-75DD9F2D5473,M7BEVENT-20190103-20181126-20181210-673E7F469148,P3,S2,flood,flood,DJF,DJF,False,True,True,4,26,0.15384615384615385,cross_station,M7b
M7BEVENT-20181222-20181207-20181221-75DD9F2D5473,M7BEVENT-20181219-20181219-20181219-44B2C3FE0846,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20190109-20190101-20190115-68745CA3704A,M7BEVENT-20190122-20190110-20190124-FCCFF09A5B38,P3,P3,flood,flood,DJF,DJF,True,True,True,6,24,0.25,same_type_flood,M7b
M7BEVENT-20190109-20190101-20190115-68745CA3704A,M7BEVENT-20190108-20190108-20190108-862526941DA2,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20190109-20190101-20190115-68745CA3704A,M7BEVENT-20190110-20190110-20190110-DB171D61AD74,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20190122-20190110-20190124-FCCFF09A5B38,M7BEVENT-20190202-20190116-20190202-F5F06AFFA6F8,P3,P3,flood,high_temperature,DJF,DJF,True,False,True,9,24,0.375,cross_type,M7b
M7BEVENT-20190122-20190110-20190124-FCCFF09A5B38,M7BEVENT-20190110-20190110-20190110-DB171D61AD74,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20191211-20191127-20191211-DC9C7F6DC4CF,M7BEVENT-20191128-20191122-20191128-DEC53006EDCC,P3,P3,flood,low_flow,DJF,SON,True,False,False,2,20,0.1,cross_type,M7b
M7BEVENT-20191211-20191127-20191211-DC9C7F6DC4CF,M7BEVENT-20191222-20191124-20191208-AB55F32F9312,P3,S2,flood,flood,DJF,DJF,False,True,True,12,18,0.6666666666666666,cross_station,M7b
M7BEVENT-20191211-20191127-20191211-DC9C7F6DC4CF,M7BEVENT-20191128-20191111-20191128-EE64318DFE69,P3,S2,flood,high_temperature,DJF,SON,False,False,False,2,31,0.06451612903225806,cross_station,M7b
M7BEVENT-20200104-20191223-20200106-DAE3D12D1B74,M7BEVENT-20200112-20200105-20200119-CE068B6D2946,P3,P3,flood,flood,DJF,DJF,True,True,True,2,28,0.07142857142857142,same_type_flood,M7b
M7BEVENT-20200104-20191223-20200106-DAE3D12D1B74,M7BEVENT-20200102-20200101-20200102-A32A7A408D63,P3,P3,flood,rapid_warming,DJF,DJF,True,False,True,2,15,0.13333333333333333,cross_type,M7b
M7BEVENT-20200104-20191223-20200106-DAE3D12D1B74,M7BEVENT-20200104-20200104-20200104-544814C8996B,P3,P3,flood,rapid_warming,DJF,DJF,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20200104-20191223-20200106-DAE3D12D1B74,M7BEVENT-20200110-20200104-20200110-CFC0D0935E0F,P3,S2,flood,high_temperature,DJF,DJF,False,False,True,3,19,0.15789473684210525,cross_station,M7b
M7BEVENT-20200104-20191223-20200106-DAE3D12D1B74,M7BEVENT-20191223-20191223-20191223-7561F7ED748E,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20200104-20191223-20200106-DAE3D12D1B74,M7BEVENT-20191228-20191227-20191228-EE7B4F6F1343,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,2,15,0.13333333333333333,cross_station,M7b
M7BEVENT-20200104-20191223-20200106-DAE3D12D1B74,M7BEVENT-20200104-20200104-20200104-72AB261AAEBA,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20200104-20191223-20200106-DAE3D12D1B74,M7BEVENT-20200106-20200106-20200106-B575834292FD,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20200112-20200105-20200119-CE068B6D2946,M7BEVENT-20200220-20200108-20200220-50F407CE614C,P3,P3,flood,high_temperature,DJF,DJF,True,False,True,12,47,0.2553191489361702,cross_type,M7b
M7BEVENT-20200112-20200105-20200119-CE068B6D2946,M7BEVENT-20200110-20200110-20200110-6D435C5B2E7D,P3,P3,flood,rapid_warming,DJF,DJF,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20200112-20200105-20200119-CE068B6D2946,M7BEVENT-20200110-20200104-20200110-CFC0D0935E0F,P3,S2,flood,high_temperature,DJF,DJF,False,False,True,6,16,0.375,cross_station,M7b
M7BEVENT-20200112-20200105-20200119-CE068B6D2946,M7BEVENT-20200106-20200106-20200106-B575834292FD,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20200112-20200105-20200119-CE068B6D2946,M7BEVENT-20200108-20200108-20200108-D6FF3E18F7D6,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20200112-20200105-20200119-CE068B6D2946,M7BEVENT-20200113-20200113-20200113-0ACE2231FAC4,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20200112-20200105-20200119-CE068B6D2946,M7BEVENT-20200116-20200115-20200116-4A5E083DF416,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,2,15,0.13333333333333333,cross_station,M7b
M7BEVENT-20201210-20201126-20201210-5A504829C6E4,M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,P3,P3,flood,high_temperature,DJF,SON,True,False,False,15,113,0.13274336283185842,cross_type,M7b
M7BEVENT-20201210-20201126-20201210-5A504829C6E4,M7BEVENT-20201222-20201124-20201208-6FAB4596E7B3,P3,S2,flood,flood,DJF,DJF,False,True,True,13,17,0.7647058823529411,cross_station,M7b
M7BEVENT-20201210-20201126-20201210-5A504829C6E4,M7BEVENT-20201201-20201201-20201201-BD4685F7F664,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20201210-20201126-20201210-5A504829C6E4,M7BEVENT-20201206-20201206-20201206-C87F7BF55E0F,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20201210-20201126-20201210-5A504829C6E4,M7BEVENT-20201209-20201209-20201209-FDA0DA9C6368,P3,S2,flood,rapid_warming,DJF,DJF,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20201210-20201126-20201210-5A504829C6E4,M7BEVENT-20201128-20201128-20201128-1E0D66DA5739,P3,S2,flood,rapid_warming,DJF,SON,False,False,False,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20201225-20201216-20201230-C998CAC98A28,M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,P3,P3,flood,high_temperature,DJF,SON,True,False,False,15,113,0.13274336283185842,cross_type,M7b
M7BEVENT-20180719-20180708-20180722-0BB8D2D51BDA,M7BEVENT-20180720-20180720-20180720-3D3194EFA472,P3,P3,flood,rapid_warming,JJA,JJA,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20180719-20180708-20180722-0BB8D2D51BDA,M7BEVENT-20180719-20180707-20180721-A0BD86F4EE11,P3,S2,flood,flood,JJA,JJA,False,True,True,14,16,0.875,cross_station,M7b
M7BEVENT-20180719-20180708-20180722-0BB8D2D51BDA,M7BEVENT-20180725-20180718-20180801-5FCF56EA9394,P3,S2,flood,flood,JJA,JJA,False,True,True,5,25,0.2,cross_station,M7b
M7BEVENT-20180719-20180708-20180722-0BB8D2D51BDA,M7BEVENT-20180709-20180709-20180709-D42BE82D402A,P3,S2,flood,rapid_warming,JJA,JJA,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180818-20180809-20180823-08955AD38ECE,M7BEVENT-20180826-20180819-20180902-2E9131FEC4F1,P3,P3,flood,flood,JJA,JJA,True,True,True,5,25,0.2,same_type_flood,M7b
M7BEVENT-20180818-20180809-20180823-08955AD38ECE,M7BEVENT-20180819-20180809-20180823-8D1BC0A053F4,P3,S2,flood,flood,JJA,JJA,False,True,True,15,15,1.0,cross_station,M7b
M7BEVENT-20180818-20180809-20180823-08955AD38ECE,M7BEVENT-20180811-20180811-20180811-AA2B24A5CC37,P3,S2,flood,rapid_warming,JJA,JJA,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180818-20180809-20180823-08955AD38ECE,M7BEVENT-20180819-20180819-20180819-1C12A0ACD1F0,P3,S2,flood,rapid_warming,JJA,JJA,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180818-20180809-20180823-08955AD38ECE,M7BEVENT-20180823-20180823-20180823-1BD9E2A62226,P3,S2,flood,rapid_warming,JJA,JJA,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180826-20180819-20180902-2E9131FEC4F1,M7BEVENT-20180819-20180809-20180823-8D1BC0A053F4,P3,S2,flood,flood,JJA,JJA,False,True,True,5,25,0.2,cross_station,M7b
M7BEVENT-20180826-20180819-20180902-2E9131FEC4F1,M7BEVENT-20180819-20180819-20180819-1C12A0ACD1F0,P3,S2,flood,rapid_warming,JJA,JJA,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180826-20180819-20180902-2E9131FEC4F1,M7BEVENT-20180823-20180823-20180823-1BD9E2A62226,P3,S2,flood,rapid_warming,JJA,JJA,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180826-20180819-20180902-2E9131FEC4F1,M7BEVENT-20180829-20180829-20180829-7384781119BA,P3,S2,flood,rapid_warming,JJA,JJA,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180826-20180819-20180902-2E9131FEC4F1,M7BEVENT-20180901-20180901-20180901-F844E9B4C53B,P3,S2,flood,rapid_warming,JJA,SON,False,False,False,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20200626-20200618-20200702-DC00DB01A23F,M7BEVENT-20200622-20200622-20200622-0B276398F768,P3,P3,flood,rapid_warming,JJA,JJA,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20200626-20200618-20200702-DC00DB01A23F,M7BEVENT-20200628-20200627-20200628-8F7AA2A745D5,P3,P3,flood,rapid_warming,JJA,JJA,True,False,True,2,15,0.13333333333333333,cross_type,M7b
M7BEVENT-20200626-20200618-20200702-DC00DB01A23F,M7BEVENT-20200628-20200628-20200628-6D89E8B49BA7,P3,S2,flood,rapid_warming,JJA,JJA,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20200723-20200714-20200728-3CF8A5074349,M7BEVENT-20200821-20200717-20200731-7DA9B5D69133,P3,S2,flood,flood,JJA,JJA,False,True,True,12,18,0.6666666666666666,cross_station,M7b
M7BEVENT-20200723-20200714-20200728-3CF8A5074349,M7BEVENT-20200720-20200720-20200720-BE73F18B716E,P3,S2,flood,rapid_warming,JJA,JJA,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20200811-20200804-20200818-2A8229B85EC3,M7BEVENT-20200822-20200813-20200827-A16832857C34,P3,P3,flood,flood,JJA,JJA,True,True,True,6,24,0.25,same_type_flood,M7b
M7BEVENT-20200811-20200804-20200818-2A8229B85EC3,M7BEVENT-20200804-20200804-20200804-7E34BB1BB9D0,P3,P3,flood,rapid_warming,JJA,JJA,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20200811-20200804-20200818-2A8229B85EC3,M7BEVENT-20200807-20200807-20200807-3D868F0E228A,P3,S2,flood,rapid_warming,JJA,JJA,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20200822-20200813-20200827-A16832857C34,M7BEVENT-20200821-20200821-20200821-EC189B2A4789,P3,S2,flood,rapid_warming,JJA,JJA,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180503-20180425-20180509-DEE71F4B82D1,M7BEVENT-20180427-20180420-20180427-5CFA897837D5,P3,S2,flood,high_temperature,MAM,MAM,False,False,True,3,20,0.15,cross_station,M7b
M7BEVENT-20180503-20180425-20180509-DEE71F4B82D1,M7BEVENT-20180430-20180430-20180430-F4990CC6E686,P3,S2,flood,rapid_warming,MAM,MAM,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180503-20180425-20180509-DEE71F4B82D1,M7BEVENT-20180505-20180505-20180505-DE801495708E,P3,S2,flood,rapid_warming,MAM,MAM,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180503-20180425-20180509-DEE71F4B82D1,M7BEVENT-20180508-20180508-20180508-BBEF521397F6,P3,S2,flood,rapid_warming,MAM,MAM,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180531-20180524-20180607-4D5E99E1138E,M7BEVENT-20180615-20180602-20180615-C5891950A7D0,P3,P3,flood,low_flow,MAM,JJA,True,False,False,6,23,0.2608695652173913,cross_type,M7b
M7BEVENT-20180531-20180524-20180607-4D5E99E1138E,M7BEVENT-20180603-20180603-20180603-872344A4B137,P3,P3,flood,rapid_warming,MAM,JJA,True,False,False,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20180531-20180524-20180607-4D5E99E1138E,M7BEVENT-20180530-20180522-20180530-4685E84AD122,P3,S2,flood,high_temperature,MAM,MAM,False,False,True,7,17,0.4117647058823529,cross_station,M7b
M7BEVENT-20180531-20180524-20180607-4D5E99E1138E,M7BEVENT-20180615-20180601-20180615-D178C7B02F85,P3,S2,flood,low_flow,MAM,JJA,False,False,False,7,23,0.30434782608695654,cross_station,M7b
M7BEVENT-20180531-20180524-20180607-4D5E99E1138E,M7BEVENT-20180603-20180603-20180603-08EB3C912D52,P3,S2,flood,rapid_warming,MAM,JJA,False,False,False,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180531-20180524-20180607-4D5E99E1138E,M7BEVENT-20180607-20180607-20180607-0C2980F655A1,P3,S2,flood,rapid_warming,MAM,JJA,False,False,False,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20190306-20190227-20190313-A9A6978D966C,M7BEVENT-20190228-20190228-20190228-44500DD8C071,P3,S2,flood,rapid_warming,MAM,DJF,False,False,False,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20190428-20190418-20190502-86AE22353860,M7BEVENT-20190513-20190423-20190507-B2B757B3A2AB,P3,S2,flood,flood,MAM,MAM,False,True,True,10,20,0.5,cross_station,M7b
M7BEVENT-20190428-20190418-20190502-86AE22353860,M7BEVENT-20190422-20190417-20190422-A53C89474626,P3,S2,flood,high_temperature,MAM,MAM,False,False,True,5,16,0.3125,cross_station,M7b
M7BEVENT-20190523-20190512-20190526-2494A0C5C7AC,M7BEVENT-20190531-20190524-20190607-DC21D06D2792,P3,P3,flood,flood,MAM,MAM,True,True,True,3,27,0.1111111111111111,same_type_flood,M7b
M7BEVENT-20190523-20190512-20190526-2494A0C5C7AC,M7BEVENT-20190531-20190523-20190606-B9DBF5B51BEA,P3,S2,flood,flood,MAM,MAM,False,True,True,4,26,0.15384615384615385,cross_station,M7b
M7BEVENT-20190531-20190524-20190607-DC21D06D2792,M7BEVENT-20190531-20190523-20190606-B9DBF5B51BEA,P3,S2,flood,flood,MAM,MAM,False,True,True,14,16,0.875,cross_station,M7b
