network_id,n_units,n_supported,cap_base_b05,cap_base_b10,cap_base_b20,cap_base_b30,cap_emp_b05,cap_emp_b10,cap_emp_b20,cap_emp_b30,d_cap_rand_b05,d_cap_rand_b10,d_cap_rand_b20,d_cap_rand_b30,d_cap_simple_b05,d_cap_simple_b10,d_cap_simple_b20,d_cap_simple_b30,d_ndcg_rand_b05,d_ndcg_rand_b10,d_ndcg_rand_b20,d_ndcg_rand_b30,d_ndcg_simple_b05,d_ndcg_simple_b10,d_ndcg_simple_b20,d_ndcg_simple_b30,d_rho_all,d_rho_sup,d_rho_therm,ndcg_base_b05,ndcg_base_b10,ndcg_base_b20,ndcg_base_b30,ndcg_emp_b05,ndcg_emp_b10,ndcg_emp_b20,ndcg_emp_b30,ndcg_rand_b05,ndcg_rand_b10,ndcg_rand_b20,ndcg_rand_b30,rho_all_base,rho_all_emp,rho_sup_base,rho_sup_emp
usgs2_huc6_031300,30,18,0.10243615753283354,0.1439830418362632,0.2721800954222378,0.4058540486675848,0.09270011786447176,0.1519011175763497,0.2917909064144731,0.42020073717541884,0.02603345119780509,0.05190111757634969,0.09179090641447307,0.12020073717541885,-0.009736039668361784,0.007918075740086489,0.019610810992235272,0.014346688507834049,-0.09596785809480479,-0.3909122489430227,-1.4320360874942686,-2.439694540934427,-0.06699693825745123,0.022878486042588686,0.04209594459363586,0.02429424081057463,0.04894327030033363,0.12590299277605776,0.4571428571428572,0.9108056332284593,0.8888080469129411,0.8953827086625034,0.9214982262680603,0.8438086949710081,0.9116865329555298,0.9374786532561392,0.945792467078635,0.9397765530658129,1.3025987818985525,2.369514740750408,3.3854870080130617,0.7828698553948832,0.8318131256952168,0.78328173374613,0.9091847265221877
usgs2_huc6_031700,24,16,0.1396490108458018,0.22948467623897703,0.3546463438530015,0.4943038406692712,0.17133602082690985,0.2160138650033758,0.35298065963851605,0.4714848828072961,0.08800268749357652,0.0910138650033758,0.1446473263051827,0.1381515494739628,0.031687009981108044,-0.013470811235601232,-0.00166568421448543,-0.022818957861975075,0.2375101649425586,-0.15093402758585295,-0.7670231066339798,-1.8463764418834288,0.22340448221515574,0.049377998284826696,0.05918106271053725,0.024660297249000762,-0.1330434782608696,-0.05882352941176461,0.0,0.7765955177848443,0.8503332372137176,0.9037216110784583,0.9172110567277689,1.0,0.8997112354985443,0.9629026737889955,0.9418713539767697,0.7624898350574414,1.0506452630843972,1.7299257804229753,2.7882477958601983,0.8539130434782608,0.7208695652173912,0.8441176470588234,0.7852941176470588
usgs2_huc6_040301,18,12,0.09411972637043367,0.2193723754067327,0.40848125666704727,0.5687608828874483,0.087461207816467,0.16027962622040115,0.3134693763481751,0.5687608828874483,0.03190565226091145,0.049168515109290045,0.09124715412595291,0.235427549554115,-0.006658518553966666,-0.05909274918633156,-0.09501188031887214,0.0,0.2453547568286018,-0.04881036318662957,-0.6135005676454318,-1.1100699733336123,-0.05120406839789693,-0.19008888870898677,-0.2046692898300222,-0.0711506940622415,0.061919504643962786,-0.04895104895104896,0.0,0.723781554050342,0.8281911348702921,0.8972504360710224,0.9310056429566091,0.672577485652445,0.6381022461613053,0.6925811462410002,0.8598549488943676,0.4272227288238432,0.6869126093479349,1.306081713886432,1.96992492222798,0.8039215686274509,0.8658410732714137,0.8531468531468532,0.8041958041958043
usgs2_huc6_040500,18,12,0.14228226737254115,0.2892945176671051,0.4411111896080787,0.5581248427701843,0.14701225029456402,0.2892945176671051,0.4408412500074777,0.5673243158506155,0.09145669473900847,0.17818340655599402,0.2186190277852555,0.23399098251728218,0.004729982922022868,0.0,-0.0002699396006010102,0.00919947308043123,0.6221025428544862,0.3934977923764389,-0.2488187316495536,-0.9184534328928795,0.03217407333433464,0.007372575883738297,0.0052377348649228495,0.013946624698893628,-0.10732714138286903,0.020979020979020935,0.20000000000000007,0.9678259266656654,0.9926274241162617,0.9937058618761219,0.9765429410344549,1.0,1.0,0.9989435967410447,0.9904895657333486,0.37789745714551387,0.6065022076235611,1.2477623283905983,1.908942998626228,0.9298245614035088,0.8224974200206397,0.9370629370629372,0.9580419580419581
usgs2_huc6_060102,28,16,0.1568221160556461,0.27525295078398465,0.4679901100259364,0.6041046658657698,0.11330875253201994,0.15721175177633365,0.2658943599047628,0.5716272856361726,0.041880181103448516,0.05006889463347651,0.051608645619048515,0.25019871420760115,-0.04351336352362617,-0.118041199007651,-0.2020957501211736,-0.03247738022959723,0.003915574946893763,-0.21739293505300483,-0.958388966189508,-1.573868969293187,-0.22855950902556255,-0.347116479942148,-0.38271718164379875,-0.1755125714769955,-0.08045977011494254,0.1147058823529411,0.10000000000000009,0.7518624663155092,0.8594695358848207,0.9204904213300932,0.9429266523050424,0.5233029572899467,0.5123530559426727,0.5377732396862944,0.7674140808280469,0.5193873823430529,0.7297459909956775,1.4961622058758024,2.341283050121234,0.9178981937602627,0.8374384236453202,0.8823529411764707,0.9970588235294118
usgs2_huc6_070300,18,12,0.18512875261975056,0.31455646405732796,0.5136745655252429,0.6191937437360544,0.18512875261975056,0.31455646405732796,0.5136745655252429,0.604000444348154,0.129573197064195,0.20344535294621685,0.2914523433030207,0.2706671110148207,0.0,0.0,0.0,-0.015193299387900372,0.6999085513763215,0.4617121702077871,-0.061688545722705435,-0.7158831941479119,0.0,0.0,0.0,-0.01344544367893441,-0.1836945304437566,0.04195804195804187,0.20000000000000007,1.0,1.0,1.0,0.9951217516489986,1.0,1.0,1.0,0.9816763079700642,0.3000914486236785,0.5382878297922129,1.0616885457227054,1.6975595021179761,0.9195046439628484,0.7358101135190918,0.9440559440559443,0.9860139860139862
usgs2_huc6_070900,18,12,0.11460782936268107,0.17523962632978518,0.34480988541376645,0.48140546230654857,0.11023751033687973,0.16666801795348443,0.2792337793012228,0.39919832501542846,0.05468195478132418,0.05555690684237333,0.057011557079000574,0.06586499168209514,-0.004370319025801345,-0.008571608376300749,-0.06557610611254366,-0.08220713729112011,0.4771223317412367,0.012120815235956872,-0.7398408417931612,-1.4933657509789389,-0.038132813875841776,-0.038124669914685216,-0.12586983281684894,-0.1290304711818312,-0.12796697626418996,-0.19580419580419584,-0.20000000000000007,1.0,0.8300514322934545,0.9187160311627608,0.9536732085343369,0.9618671861241582,0.7919267623787692,0.7928461983459119,0.8246427373525057,0.48474485438292153,0.7798059471428124,1.532687040139073,2.3180084883314445,0.9318885448916409,0.8039215686274509,0.9370629370629372,0.7412587412587414
usgs2_huc6_071300,18,12,0.15070579326946235,0.25655912052733054,0.4365101141411416,0.5348398530832758,0.07692795546436526,0.13248675145457037,0.2323221713769006,0.37296582964549113,0.02137239990880971,0.021375640343459262,0.010099949154678378,0.03963249631215782,-0.07377783780509709,-0.12407236907276017,-0.20418794276424101,-0.16187402343778462,0.14181538376959274,-0.14541869569264754,-0.7437080124741059,-1.3715555792892407,-0.48954878378949984,-0.4851224306006733,-0.473689924637717,-0.3729748797597148,-0.13622291021671828,-0.3846153846153847,-0.9999999999999999,1.0,1.0,1.0,0.9826585545579856,0.5104512162105002,0.5148775693993267,0.526310075362283,0.6096836747982708,0.3686358324409074,0.6602962650919743,1.270018087836389,1.9812392540875114,0.8679050567595459,0.7316821465428276,0.9440559440559443,0.5594405594405596
usgs2_huc6_071401,18,12,0.15964277158093593,0.2674633569737644,0.44235383859013455,0.529425890429226,0.15964277158093593,0.284105306655134,0.453106818011835,0.5648529239148621,0.10408721602538037,0.1729941955440229,0.2308845957896128,0.23151959058152877,0.0,0.016641949681369617,0.010752979421700448,0.03542703348563603,0.652000807769803,0.3970311321687843,-0.20450378186457485,-0.8886185493891908,0.0,0.04408576286594701,0.021331536620956992,0.042840453507472676,-0.11764705882352944,0.09090909090909083,0.39999999999999997,1.0,0.955914237134053,0.9761141633919596,0.9450918178243627,1.0,1.0,0.9974457000129165,0.9879322713318354,0.34799919223019704,0.6029688678312157,1.2019494818774914,1.8765508207210262,0.869969040247678,0.7523219814241485,0.8741258741258742,0.965034965034965
usgs2_huc6_120301,16,8,0.10075609624679542,0.2275530857997775,0.37825747762773493,0.4977171358196967,0.08413389434960829,0.14067701575621885,0.24450058225938562,0.3639602404513474,0.021633894349608287,0.015677015756218854,-0.005499417740614382,0.051460240451347394,-0.016622201897187133,-0.08687607004355866,-0.1337568953683493,-0.13375689536834928,0.1706183595200308,-0.20651932141047713,-0.9041189979902493,-1.169323201113011,-0.1310930326957136,-0.3014698936663167,-0.2801904803190891,-0.25204194823088855,-0.07058823529411762,0.3809523809523811,-0.5,0.7946253030297262,0.8940901105657358,0.857322881601444,0.9138381185845528,0.6635322703340126,0.5926202168994191,0.5771324012823549,0.6617961703536642,0.49291391081398184,0.7991395383098963,1.4812513992726042,1.8311193714666754,0.6823529411764706,0.611764705882353,0.4523809523809524,0.8333333333333335
usgs2_huc6_120800,18,12,0.11070730937602936,0.2071792933223932,0.3529916878260928,0.464337370825704,0.11070730937602936,0.2071792933223932,0.3449874821307306,0.464337370825704,0.05515175382047381,0.0960681822112821,0.1227652599085084,0.13100403749237066,0.0,0.0,-0.008004205695362199,0.0,0.49817626434353046,0.16299246299537673,-0.6124500120128611,-1.4287313217522248,0.0,0.0,-0.014356926433640504,-0.0012461084640724707,0.004127966976264386,-0.020979020979020935,0.0,1.0,1.0,1.0,0.9998664597827972,1.0,1.0,0.9856430735663595,0.9986203513187247,0.5018237356564695,0.8370075370046233,1.5980930855792206,2.4273516730709495,0.915376676986584,0.9195046439628484,0.9720279720279721,0.9510489510489512
usgs2_huc6_121003,18,12,0.16819295534710307,0.2608387655523184,0.41578187598267163,0.5407112270332449,0.09020901117403216,0.15497306487536,0.24559145562003556,0.402971365081572,0.0346534556184766,0.043861953764248895,0.023369233397813355,0.06963803174823868,-0.07798394417307092,-0.10586570067695839,-0.17019042036263607,-0.13773986195167293,0.2060339301783573,-0.055321738620913274,-0.6898664369283019,-1.280184863950225,-0.4636576128419525,-0.42169459651268515,-0.4082100307741394,-0.3183690168111457,-0.15273477812177494,-0.14685314685314688,0.39999999999999997,1.0,1.0,0.9772055289290542,0.9742601934565498,0.5363423871580475,0.5783054034873149,0.5689954981549148,0.6558911766454041,0.3303084569796902,0.6336271421082281,1.2588619350832166,1.936076040595629,0.8988648090815273,0.7461300309597524,0.9160839160839163,0.7692307692307694
usgs2_huc6_140300,28,16,0.20754754166735617,0.32233799634239013,0.532396690703397,0.6677559819472906,0.12280097112880978,0.17265475628705207,0.2862017270032457,0.5120076366848267,0.05137239970023835,0.06551189914419493,0.07191601271753142,0.1905790652562553,-0.0847465705385464,-0.14968324005533806,-0.24619496370015131,-0.15574834526246384,0.03279103431387126,-0.16336450538065272,-0.8332344722645801,-1.4667078531270727,-0.3955530242206485,-0.4578008839154961,-0.4623252358806834,-0.33375681542358293,-0.14559386973180066,-0.008823529411764564,-0.10000000000000009,0.8882661415621419,0.9645522984269254,0.9839305114607918,0.9858160850546313,0.4927131173414934,0.5067514145114292,0.5216052755801084,0.6520592696310483,0.45992208302762216,0.670115919892082,1.3548397478446885,2.118767122758121,0.9731800766283524,0.8275862068965517,0.976470588235294,0.9676470588235294
usgs2_huc6_170102,21,12,0.26169773496336396,0.4151302000640813,0.5900571070981353,0.712529330562304,0.14822634230710718,0.1950621770058504,0.26314293379502285,0.39469674512032726,0.05298824706901195,0.05220503414870756,0.025047695699784767,0.06136341178699395,-0.11347139265625678,-0.2200680230582309,-0.32691417330311245,-0.3178325854419768,0.0037460470970730464,-0.21998121576916485,-0.7027556516413045,-1.176694768150722,-0.3888736506780868,-0.48827162151933845,-0.5125325025960177,-0.462616241050233,-0.15714285714285725,-0.09090909090909094,0.20000000000000007,0.8533619932240087,0.9464782847316143,0.9589550569047557,0.9714781667818216,0.4644883425459219,0.4582066632122759,0.44642255430873795,0.5088619257315886,0.46074229544884887,0.6781878789814407,1.1491782059500424,1.6855566938823108,0.9311688311688312,0.774025974025974,0.9370629370629372,0.8461538461538463
usgs2_huc6_170703,21,12,0.1532527076154381,0.3781946813235123,0.473927621692466,0.6440515820402983,0.20544965740286078,0.27402347092320706,0.5417287819236137,0.6949814895390518,0.11021156216476555,0.1311663280660642,0.30363354382837565,0.3616481562057185,0.052196949787422675,-0.10417121040030525,0.06780116023114774,0.05092990749875348,0.18167813768227176,-0.0125438783563796,-0.31266466487295386,-0.7820306152473502,0.22222264134398245,-0.025209761320792556,0.13189035997739706,0.1054165964627719,0.14675324675324686,0.32867132867132887,0.6000000000000001,0.356424403612091,0.606000040892713,0.619292617873183,0.7064863481581954,0.5786470449560734,0.5807902795719204,0.7511829778505801,0.8119029446209673,0.3969689072738017,0.5933341579283,1.063847642723534,1.5939335598683175,0.6571428571428571,0.803896103896104,0.6573426573426573,0.9860139860139862
usgs2_huc6_171003,30,20,0.15208777661971315,0.2654003941486226,0.42208174447856844,0.550196861868587,0.20697124502156417,0.2857075923572125,0.4377803882803784,0.5631270306050128,0.1403045783548975,0.1857075923572125,0.2377803882803784,0.2631270306050128,0.054883468401851015,0.020307198208589894,0.015698643801809964,0.012930168736425829,0.5002140282146113,0.27832054420685504,-0.5020951325663304,-1.3104004768711162,0.3183410310499979,0.17752672792289514,0.1240273437479158,0.10512281052832251,-0.042269187986652024,0.09774436090225547,0.05714285714285716,0.6816589689500021,0.8224732720771049,0.8605941615766909,0.8794894936802252,1.0,1.0,0.9846215053246067,0.9846123042085477,0.4997859717853888,0.721679455793145,1.486716637890937,2.295012781079664,0.9096774193548388,0.8674082313681868,0.8857142857142858,0.9834586466165413
usgs2_huc6_180102,41,24,0.24404860143652599,0.3692399264994748,0.5566290554612631,0.672303749398653,0.14400671525459646,0.22372438855777954,0.33075677994967717,0.5562962974885081,0.0708359835472794,0.10177316904558442,0.11124458482772595,0.23922312675680074,-0.10004188618192952,-0.14551553794169525,-0.2258722755115859,-0.11600745191014494,-0.0468582215508786,-0.4095524240174122,-1.2163292645832071,-1.9796954738336634,-0.3730313420288873,-0.38324491871789157,-0.38956768548231,-0.26180928303948237,-0.09128919860627172,0.05130434782608695,0.09523809523809523,0.9178761754119186,0.9588540871222179,0.9665004582680039,0.9647654588377628,0.5448448333830312,0.5756091684043263,0.5769327727856939,0.7029561757982804,0.5917030549339098,0.9851615924217385,1.793262037368901,2.6826516496319437,0.9426829268292685,0.8513937282229967,0.9399999999999998,0.9913043478260868
usgs2_huc6_180201,21,12,0.2656830043773031,0.3908093768634788,0.5363559902954513,0.6575532868915576,0.14554661343197253,0.22360171977966437,0.39187028251425443,0.6575532868915576,0.0503085181938773,0.08074457692252152,0.15377504441901635,0.32421995355822425,-0.12013639094533055,-0.1672076570838144,-0.1444857077811969,0.0,-0.024666394298172634,-0.22042172003370986,-0.6673084405330125,-1.083258417454954,-0.45663120048615147,-0.43860998304045073,-0.3365552389208154,-0.17222768884492246,-0.2090909090909091,0.0,0.0,1.0,1.0,0.9907947960550675,0.999056742640805,0.5433687995138485,0.5613900169595493,0.6542395571342521,0.8268290537958826,0.5680351938120212,0.7818117369932591,1.3215479976672646,1.9100874712508367,0.9376623376623376,0.7285714285714285,0.9580419580419581,0.9580419580419581
