mechanism,network_id,station_id,gap_length,trial_mean_mae_deg_c,n_trial_placements,network_trial_mean_mae_deg_c
d_high_temperature_biased,huc8_02040101,01427510,7,0.4978286765870594,12,2.040449199201651
d_high_temperature_biased,huc8_02040101,01427510,14,0.8002994605473109,12,2.040449199201651
d_high_temperature_biased,huc8_02040101,01427510,30,1.0225139464272393,12,2.040449199201651
d_high_temperature_biased,huc8_02040101,01427510,60,0.9844030933909945,12,2.040449199201651
d_high_temperature_biased,huc8_02040101,01427510,90,1.7612925042929473,12,2.040449199201651
d_high_temperature_biased,huc8_02040101,01427510,180,4.521826480880932,12,2.040449199201651
d_high_temperature_biased,huc8_02040101,01427510,365,4.694980232285071,12,2.040449199201651
d_high_temperature_biased,huc8_02040101,01427000,7,0.5047555787222725,12,0.9988516310768419
d_high_temperature_biased,huc8_02040101,01427000,14,0.5081790697006953,12,0.9988516310768419
d_high_temperature_biased,huc8_02040101,01427000,30,0.7060702090793187,12,0.9988516310768419
d_high_temperature_biased,huc8_02040101,01427000,60,0.7362954857614304,12,0.9988516310768419
d_high_temperature_biased,huc8_02040101,01427000,90,0.7627197438699228,12,0.9988516310768419
d_high_temperature_biased,huc8_02040101,01427000,180,1.8012775644218484,12,0.9988516310768419
d_high_temperature_biased,huc8_02040101,01427000,365,1.972663765982406,12,0.9988516310768419
d_high_temperature_biased,huc8_02040101,01428500,7,0.7213436421893893,12,2.242400477964079
d_high_temperature_biased,huc8_02040101,01428500,14,1.2287522815522693,12,2.242400477964079
d_high_temperature_biased,huc8_02040101,01428500,30,1.2631840260823568,12,2.242400477964079
d_high_temperature_biased,huc8_02040101,01428500,60,1.3691051199701096,12,2.242400477964079
d_high_temperature_biased,huc8_02040101,01428500,90,2.099909407386073,12,2.242400477964079
d_high_temperature_biased,huc8_02040101,01428500,180,4.69581095887555,12,2.242400477964079
d_high_temperature_biased,huc8_02040101,01428500,365,4.318697909692804,12,2.242400477964079
d_high_temperature_biased,huc8_02040101,01425000,7,0.4409257945560274,12,1.4819767622075513
d_high_temperature_biased,huc8_02040101,01425000,14,0.538902355375744,12,1.4819767622075513
d_high_temperature_biased,huc8_02040101,01425000,30,0.8035664399464926,12,1.4819767622075513
d_high_temperature_biased,huc8_02040101,01425000,60,1.1574586350387996,12,1.4819767622075513
d_high_temperature_biased,huc8_02040101,01425000,90,2.3509245355923967,12,1.4819767622075513
d_high_temperature_biased,huc8_02040101,01425000,180,2.1437664667544545,12,1.4819767622075513
d_high_temperature_biased,huc8_02040101,01425000,365,2.9382931081889425,12,1.4819767622075513
d_high_temperature_biased,huc8_02040101,01427207,7,0.5004129727681477,12,0.8227828153994595
d_high_temperature_biased,huc8_02040101,01427207,14,0.7509813274656025,12,0.8227828153994595
d_high_temperature_biased,huc8_02040101,01427207,30,0.662814342180888,12,0.8227828153994595
d_high_temperature_biased,huc8_02040101,01427207,60,0.7494736410511864,12,0.8227828153994595
d_high_temperature_biased,huc8_02040101,01427207,90,0.8269311171107825,12,0.8227828153994595
d_high_temperature_biased,huc8_02040101,01427207,180,1.165806975160484,12,0.8227828153994595
d_high_temperature_biased,huc8_02040101,01427207,365,1.1030593320591262,12,0.8227828153994595
d_high_temperature_biased,arso_savinja,6060,7,0.40059988385155093,12,0.8245117615961236
d_high_temperature_biased,arso_savinja,6060,14,0.5123962561289469,12,0.8245117615961236
d_high_temperature_biased,arso_savinja,6060,30,0.5774306747648451,12,0.8245117615961236
d_high_temperature_biased,arso_savinja,6060,60,0.7293791365623474,12,0.8245117615961236
d_high_temperature_biased,arso_savinja,6060,90,0.8151626085352013,12,0.8245117615961236
d_high_temperature_biased,arso_savinja,6060,180,1.2978039902227898,12,0.8245117615961236
d_high_temperature_biased,arso_savinja,6060,365,1.438809781107184,12,0.8245117615961236
d_high_temperature_biased,arso_savinja,6200,7,0.2282342433929443,12,0.5573267260417021
d_high_temperature_biased,arso_savinja,6200,14,0.30583281971159426,12,0.5573267260417021
d_high_temperature_biased,arso_savinja,6200,30,0.29593316025204125,12,0.5573267260417021
d_high_temperature_biased,arso_savinja,6200,60,0.3282968388663398,12,0.5573267260417021
d_high_temperature_biased,arso_savinja,6200,90,0.3761623942410505,12,0.5573267260417021
d_high_temperature_biased,arso_savinja,6200,180,1.0216808408278004,12,0.5573267260417021
d_high_temperature_biased,arso_savinja,6200,365,1.3451467850001435,12,0.5573267260417021
d_high_temperature_biased,arso_savinja,6120,7,0.17863460495358408,12,0.2572050308155987
d_high_temperature_biased,arso_savinja,6120,14,0.2077352625983101,12,0.2572050308155987
d_high_temperature_biased,arso_savinja,6120,30,0.21537490685780833,12,0.2572050308155987
d_high_temperature_biased,arso_savinja,6120,60,0.2267492789692348,12,0.2572050308155987
d_high_temperature_biased,arso_savinja,6120,90,0.2583517445458305,12,0.2572050308155987
d_high_temperature_biased,arso_savinja,6120,180,0.3707439011114615,12,0.2572050308155987
d_high_temperature_biased,arso_savinja,6120,365,0.3428455166729618,12,0.2572050308155987
d_high_temperature_biased,arso_savinja,6020,7,0.3787859598795573,12,0.8327200372102513
d_high_temperature_biased,arso_savinja,6020,14,0.3862551473435902,12,0.8327200372102513
d_high_temperature_biased,arso_savinja,6020,30,0.4001920776897006,12,0.8327200372102513
d_high_temperature_biased,arso_savinja,6020,60,0.4837437646918827,12,0.8327200372102513
d_high_temperature_biased,arso_savinja,6020,90,0.8096806574750829,12,0.8327200372102513
d_high_temperature_biased,arso_savinja,6020,180,1.651091262411188,12,0.8327200372102513
d_high_temperature_biased,arso_savinja,6020,365,1.71929139098076,12,0.8327200372102513
d_high_temperature_biased,arso_savinja,6140,7,0.31659418741861983,12,0.7015872788726236
d_high_temperature_biased,arso_savinja,6140,14,0.37998000553676053,12,0.7015872788726236
d_high_temperature_biased,arso_savinja,6140,30,0.4414285172356501,12,0.7015872788726236
d_high_temperature_biased,arso_savinja,6140,60,0.5143343279096814,12,0.7015872788726236
d_high_temperature_biased,arso_savinja,6140,90,0.6486807992723252,12,0.7015872788726236
d_high_temperature_biased,arso_savinja,6140,180,1.3214332207043966,12,0.7015872788726236
d_high_temperature_biased,arso_savinja,6140,365,1.2886598940309326,12,0.7015872788726236
d_high_temperature_biased,gkd_bayern_isar,16005701,7,1.0435403119950066,12,1.823089698904891
d_high_temperature_biased,gkd_bayern_isar,16005701,14,0.8867030665988014,12,1.823089698904891
d_high_temperature_biased,gkd_bayern_isar,16005701,30,1.100742253197564,12,1.823089698904891
d_high_temperature_biased,gkd_bayern_isar,16005701,60,1.2725859312216439,12,1.823089698904891
d_high_temperature_biased,gkd_bayern_isar,16005701,90,1.31254465730102,12,1.823089698904891
d_high_temperature_biased,gkd_bayern_isar,16005701,180,2.449089554327506,12,1.823089698904891
d_high_temperature_biased,gkd_bayern_isar,16005701,365,4.696422117692695,12,1.823089698904891
d_high_temperature_biased,gkd_bayern_isar,16007004,7,1.069552176339286,12,2.3770647144972066
d_high_temperature_biased,gkd_bayern_isar,16007004,14,1.2917479935146514,12,2.3770647144972066
d_high_temperature_biased,gkd_bayern_isar,16007004,30,1.5111403104994032,12,2.3770647144972066
d_high_temperature_biased,gkd_bayern_isar,16007004,60,1.8278202125761245,12,2.3770647144972066
d_high_temperature_biased,gkd_bayern_isar,16007004,90,2.0410468882101553,12,2.3770647144972066
d_high_temperature_biased,gkd_bayern_isar,16007004,180,3.0218362877104017,12,2.3770647144972066
d_high_temperature_biased,gkd_bayern_isar,16007004,365,5.876309132630421,12,2.3770647144972066
d_high_temperature_biased,gkd_bayern_isar,16003003,7,0.4166920298621766,12,1.1821871028167021
d_high_temperature_biased,gkd_bayern_isar,16003003,14,0.5829195374534243,12,1.1821871028167021
d_high_temperature_biased,gkd_bayern_isar,16003003,30,0.681022671063741,12,1.1821871028167021
d_high_temperature_biased,gkd_bayern_isar,16003003,60,0.6838850339253743,12,1.1821871028167021
d_high_temperature_biased,gkd_bayern_isar,16003003,90,0.9042010539549367,12,1.1821871028167021
d_high_temperature_biased,gkd_bayern_isar,16003003,180,1.9352837399200158,12,1.1821871028167021
d_high_temperature_biased,gkd_bayern_isar,16003003,365,3.071305653537245,12,1.1821871028167021
d_high_temperature_biased,huc8_02040104,01436690,7,0.858528250739688,12,1.6648209300495327
d_high_temperature_biased,huc8_02040104,01436690,14,1.0004054421470276,12,1.6648209300495327
d_high_temperature_biased,huc8_02040104,01436690,30,1.1015062284469606,12,1.6648209300495327
d_high_temperature_biased,huc8_02040104,01436690,60,1.431136661105686,12,1.6648209300495327
d_high_temperature_biased,huc8_02040104,01436690,90,1.620710571430348,12,1.6648209300495327
d_high_temperature_biased,huc8_02040104,01436690,180,3.976638426427488,12,1.6648209300495327
d_high_temperature_biased,huc8_02040104,01436690,365,,0,1.6648209300495327
d_high_temperature_biased,huc8_02040104,01432805,7,0.6321804001217795,12,1.5481612568273746
d_high_temperature_biased,huc8_02040104,01432805,14,0.995777282260713,12,1.5481612568273746
d_high_temperature_biased,huc8_02040104,01432805,30,0.945097353193495,12,1.5481612568273746
d_high_temperature_biased,huc8_02040104,01432805,60,1.6131844258308412,12,1.5481612568273746
d_high_temperature_biased,huc8_02040104,01432805,90,1.8561302185058597,12,1.5481612568273746
d_high_temperature_biased,huc8_02040104,01432805,180,3.24659786105156,12,1.5481612568273746
d_high_temperature_biased,huc8_02040104,01432805,365,,0,1.5481612568273746
d_high_temperature_biased,huc8_02040104,01432160,7,0.5282401084899903,12,1.7214164694213363
d_high_temperature_biased,huc8_02040104,01432160,14,0.7311975047701882,12,1.7214164694213363
d_high_temperature_biased,huc8_02040104,01432160,30,0.8952415540483263,12,1.7214164694213363
d_high_temperature_biased,huc8_02040104,01432160,60,0.9589530256059434,12,1.7214164694213363
d_high_temperature_biased,huc8_02040104,01432160,90,1.3946534545333298,12,1.7214164694213363
d_high_temperature_biased,huc8_02040104,01432160,180,5.82021316908024,12,1.7214164694213363
d_high_temperature_biased,huc8_02040104,01432160,365,,0,1.7214164694213363
d_high_temperature_biased,huc8_02040104,01432110,7,0.74451782589867,12,1.4211915257357626
d_high_temperature_biased,huc8_02040104,01432110,14,0.7851594675154914,12,1.4211915257357626
d_high_temperature_biased,huc8_02040104,01432110,30,0.7031505431069269,12,1.4211915257357626
d_high_temperature_biased,huc8_02040104,01432110,60,0.9525999760627748,12,1.4211915257357626
d_high_temperature_biased,huc8_02040104,01432110,90,1.8415734239860815,12,1.4211915257357626
d_high_temperature_biased,huc8_02040104,01432110,180,3.500147917844631,12,1.4211915257357626
d_high_temperature_biased,huc8_02040104,01432110,365,,0,1.4211915257357626
f_donor_synchronous,gkd_bayern_main,24064003,7,0.9542162832759677,12,2.903577232811366
f_donor_synchronous,gkd_bayern_main,24064003,14,1.0775190021310534,12,2.903577232811366
f_donor_synchronous,gkd_bayern_main,24064003,30,1.527262350188361,12,2.903577232811366
f_donor_synchronous,gkd_bayern_main,24064003,60,2.005331695146031,12,2.903577232811366
f_donor_synchronous,gkd_bayern_main,24064003,90,2.703549024837988,12,2.903577232811366
f_donor_synchronous,gkd_bayern_main,24064003,180,4.466849650122501,12,2.903577232811366
f_donor_synchronous,gkd_bayern_main,24064003,365,7.590312623977662,12,2.903577232811366
f_donor_synchronous,gkd_bayern_main,24010004,7,0.9577111613182795,12,2.8679134107425797
f_donor_synchronous,gkd_bayern_main,24010004,14,1.3494553756146204,12,2.8679134107425797
f_donor_synchronous,gkd_bayern_main,24010004,30,1.753475856118732,12,2.8679134107425797
f_donor_synchronous,gkd_bayern_main,24010004,60,2.0690141045384935,12,2.8679134107425797
f_donor_synchronous,gkd_bayern_main,24010004,90,2.504136900283672,12,2.8679134107425797
f_donor_synchronous,gkd_bayern_main,24010004,180,4.093635771992029,12,2.8679134107425797
f_donor_synchronous,gkd_bayern_main,24010004,365,7.347964705332228,12,2.8679134107425797
f_donor_synchronous,gkd_bayern_main,24022003,7,1.3888676248845602,12,2.973516298382794
f_donor_synchronous,gkd_bayern_main,24022003,14,1.3954903500420706,12,2.973516298382794
f_donor_synchronous,gkd_bayern_main,24022003,30,1.7367625609371398,12,2.973516298382794
f_donor_synchronous,gkd_bayern_main,24022003,60,2.0388402499755225,12,2.973516298382794
f_donor_synchronous,gkd_bayern_main,24022003,90,2.657947390035347,12,2.973516298382794
f_donor_synchronous,gkd_bayern_main,24022003,180,4.194717658471178,12,2.973516298382794
f_donor_synchronous,gkd_bayern_main,24022003,365,7.40198825433374,12,2.973516298382794
f_donor_synchronous,gkd_bayern_main,24042000,7,1.1820013057617915,12,2.8003820008715046
f_donor_synchronous,gkd_bayern_main,24042000,14,1.2401198893785477,12,2.8003820008715046
f_donor_synchronous,gkd_bayern_main,24042000,30,1.694497984713978,12,2.8003820008715046
f_donor_synchronous,gkd_bayern_main,24042000,60,1.991460663013988,12,2.8003820008715046
f_donor_synchronous,gkd_bayern_main,24042000,90,2.139344913164774,12,2.8003820008715046
f_donor_synchronous,gkd_bayern_main,24042000,180,4.16824667426171,12,2.8003820008715046
f_donor_synchronous,gkd_bayern_main,24042000,365,7.187002575805742,12,2.8003820008715046
f_donor_synchronous,gkd_bayern_main,24012203,7,2.1390928972335086,12,3.607068296400178
f_donor_synchronous,gkd_bayern_main,24012203,14,2.6910602030299953,12,3.607068296400178
f_donor_synchronous,gkd_bayern_main,24012203,30,2.9348432045512727,12,3.607068296400178
f_donor_synchronous,gkd_bayern_main,24012203,60,2.470407846901152,12,3.607068296400178
f_donor_synchronous,gkd_bayern_main,24012203,90,3.2977933088496876,12,3.607068296400178
f_donor_synchronous,gkd_bayern_main,24012203,180,4.6951406037807475,12,3.607068296400178
f_donor_synchronous,gkd_bayern_main,24012203,365,7.021140010454883,12,3.607068296400178
f_donor_synchronous,gkd_bayern_main,24078008,7,1.6305279425212318,12,3.7528977046250467
f_donor_synchronous,gkd_bayern_main,24078008,14,1.9519152178650805,12,3.7528977046250467
f_donor_synchronous,gkd_bayern_main,24078008,30,2.554448139137692,12,3.7528977046250467
f_donor_synchronous,gkd_bayern_main,24078008,60,3.869156227244271,12,3.7528977046250467
f_donor_synchronous,gkd_bayern_main,24078008,90,3.4365601341812693,12,3.7528977046250467
f_donor_synchronous,gkd_bayern_main,24078008,180,4.890660309173443,12,3.7528977046250467
f_donor_synchronous,gkd_bayern_main,24078008,365,7.937015962252334,12,3.7528977046250467
f_donor_synchronous,huc8_17090004,14159200,7,0.6807622160230363,12,1.2974158628717145
f_donor_synchronous,huc8_17090004,14159200,14,0.6864360990978423,12,1.2974158628717145
f_donor_synchronous,huc8_17090004,14159200,30,0.9253029178248512,12,1.2974158628717145
f_donor_synchronous,huc8_17090004,14159200,60,1.0330985746781032,12,1.2974158628717145
f_donor_synchronous,huc8_17090004,14159200,90,1.2368382953272927,12,1.2974158628717145
f_donor_synchronous,huc8_17090004,14159200,180,1.8372670556880808,12,1.2974158628717145
f_donor_synchronous,huc8_17090004,14159200,365,2.6822058814627936,12,1.2974158628717145
f_donor_synchronous,huc8_17090004,14162500,7,0.5618459939956665,12,1.141478126107104
f_donor_synchronous,huc8_17090004,14162500,14,0.543198279539744,12,1.141478126107104
f_donor_synchronous,huc8_17090004,14162500,30,0.6812069800164964,12,1.141478126107104
f_donor_synchronous,huc8_17090004,14162500,60,0.780335496796502,12,1.141478126107104
f_donor_synchronous,huc8_17090004,14162500,90,0.7656713249948289,12,1.141478126107104
f_donor_synchronous,huc8_17090004,14162500,180,1.6945913362503051,12,1.141478126107104
f_donor_synchronous,huc8_17090004,14162500,365,2.9634974711561863,12,1.141478126107104
f_donor_synchronous,huc8_17090004,14159500,7,0.69337850411733,12,1.6802580673801082
f_donor_synchronous,huc8_17090004,14159500,14,0.9720551028138117,12,1.6802580673801082
f_donor_synchronous,huc8_17090004,14159500,30,0.9848692263497246,12,1.6802580673801082
f_donor_synchronous,huc8_17090004,14159500,60,1.1242259762022233,12,1.6802580673801082
f_donor_synchronous,huc8_17090004,14159500,90,1.9347673282799898,12,1.6802580673801082
f_donor_synchronous,huc8_17090004,14159500,180,2.592340851492352,12,1.6802580673801082
f_donor_synchronous,huc8_17090004,14159500,365,3.4601694824053264,12,1.6802580673801082
f_donor_synchronous,huc8_17090004,14162200,7,0.3584554308936709,12,1.3138373077636893
f_donor_synchronous,huc8_17090004,14162200,14,0.39648237398692526,12,1.3138373077636893
f_donor_synchronous,huc8_17090004,14162200,30,0.49580641243192874,12,1.3138373077636893
f_donor_synchronous,huc8_17090004,14162200,60,0.6897947883605958,12,1.3138373077636893
f_donor_synchronous,huc8_17090004,14162200,90,1.4526315928388522,12,1.3138373077636893
f_donor_synchronous,huc8_17090004,14162200,180,2.4032412026767385,12,1.3138373077636893
f_donor_synchronous,huc8_17090004,14162200,365,3.400449353157114,12,1.3138373077636893
f_donor_synchronous,huc8_17090004,14163900,7,1.7903639997754779,12,1.807937039339984
f_donor_synchronous,huc8_17090004,14163900,14,1.837288693019322,12,1.807937039339984
f_donor_synchronous,huc8_17090004,14163900,30,1.8971184799406264,12,1.807937039339984
f_donor_synchronous,huc8_17090004,14163900,60,1.7541511964797973,12,1.807937039339984
f_donor_synchronous,huc8_17090004,14163900,90,1.7607628274846963,12,1.807937039339984
f_donor_synchronous,huc8_17090004,14163900,180,,0,1.807937039339984
f_donor_synchronous,huc8_17090004,14163900,365,,0,1.807937039339984
f_donor_synchronous,huc8_17090004,14161100,7,2.270119083495367,12,2.9810878735218913
f_donor_synchronous,huc8_17090004,14161100,14,2.3505409933271864,12,2.9810878735218913
f_donor_synchronous,huc8_17090004,14161100,30,2.369517456160651,12,2.9810878735218913
f_donor_synchronous,huc8_17090004,14161100,60,2.727174381415049,12,2.9810878735218913
f_donor_synchronous,huc8_17090004,14161100,90,3.092358506873802,12,2.9810878735218913
f_donor_synchronous,huc8_17090004,14161100,180,3.4005128405712273,12,2.9810878735218913
f_donor_synchronous,huc8_17090004,14161100,365,4.657391852809958,12,2.9810878735218913
f_donor_synchronous,huc8_17090004,14164900,7,2.166469857806251,12,2.562405486688336
f_donor_synchronous,huc8_17090004,14164900,14,2.2793379704157513,12,2.562405486688336
f_donor_synchronous,huc8_17090004,14164900,30,2.3216092538833615,12,2.562405486688336
f_donor_synchronous,huc8_17090004,14164900,60,2.2218632202678257,12,2.562405486688336
f_donor_synchronous,huc8_17090004,14164900,90,2.237742850338971,12,2.562405486688336
f_donor_synchronous,huc8_17090004,14164900,180,2.6527490697966685,12,2.562405486688336
f_donor_synchronous,huc8_17090004,14164900,365,4.057066184309519,12,2.562405486688336
f_donor_synchronous,gkd_bayern_donau,10046105,7,0.7612657793930601,12,2.5365262977157848
f_donor_synchronous,gkd_bayern_donau,10046105,14,1.1509541861358141,12,2.5365262977157848
f_donor_synchronous,gkd_bayern_donau,10046105,30,1.6437408809529408,12,2.5365262977157848
f_donor_synchronous,gkd_bayern_donau,10046105,60,1.5941981483168073,12,2.5365262977157848
f_donor_synchronous,gkd_bayern_donau,10046105,90,2.0370171966265747,12,2.5365262977157848
f_donor_synchronous,gkd_bayern_donau,10046105,180,3.8198093808138815,12,2.5365262977157848
f_donor_synchronous,gkd_bayern_donau,10046105,365,6.748698511771415,12,2.5365262977157848
f_donor_synchronous,gkd_bayern_donau,10091008,7,2.09873982327325,12,3.2737961989469864
f_donor_synchronous,gkd_bayern_donau,10091008,14,1.5724697402545385,12,3.2737961989469864
f_donor_synchronous,gkd_bayern_donau,10091008,30,2.019337057272593,12,3.2737961989469864
f_donor_synchronous,gkd_bayern_donau,10091008,60,2.269598189459906,12,3.2737961989469864
f_donor_synchronous,gkd_bayern_donau,10091008,90,2.9412773787975315,12,3.2737961989469864
f_donor_synchronous,gkd_bayern_donau,10091008,180,4.3978574172434985,12,3.2737961989469864
f_donor_synchronous,gkd_bayern_donau,10091008,365,7.617293786327587,12,3.2737961989469864
f_donor_synchronous,gkd_bayern_donau,10081004,7,2.0830840167545137,12,3.564705245087184
f_donor_synchronous,gkd_bayern_donau,10081004,14,1.956506917022523,12,3.564705245087184
f_donor_synchronous,gkd_bayern_donau,10081004,30,2.6459011080529953,12,3.564705245087184
f_donor_synchronous,gkd_bayern_donau,10081004,60,2.9532353589269853,12,3.564705245087184
f_donor_synchronous,gkd_bayern_donau,10081004,90,3.130242305508366,12,3.564705245087184
f_donor_synchronous,gkd_bayern_donau,10081004,180,4.457618070664229,12,3.564705245087184
f_donor_synchronous,gkd_bayern_donau,10081004,365,7.726348938680675,12,3.564705245087184
f_donor_synchronous,gkd_bayern_donau,10074009,7,3.5178967498597644,12,4.225791105148654
f_donor_synchronous,gkd_bayern_donau,10074009,14,3.609246897413618,12,4.225791105148654
f_donor_synchronous,gkd_bayern_donau,10074009,30,3.6958541299237146,12,4.225791105148654
f_donor_synchronous,gkd_bayern_donau,10074009,60,2.9591250337494746,12,4.225791105148654
f_donor_synchronous,gkd_bayern_donau,10074009,90,3.317829779430672,12,4.225791105148654
f_donor_synchronous,gkd_bayern_donau,10074009,180,5.297133375516644,12,4.225791105148654
f_donor_synchronous,gkd_bayern_donau,10074009,365,7.183451770146687,12,4.225791105148654
f_donor_synchronous,gkd_bayern_donau,10089006,7,2.180880888870784,12,3.3941134913251396
f_donor_synchronous,gkd_bayern_donau,10089006,14,1.9334731101989746,12,3.3941134913251396
f_donor_synchronous,gkd_bayern_donau,10089006,30,2.386902709801992,12,3.3941134913251396
f_donor_synchronous,gkd_bayern_donau,10089006,60,2.357076207531823,12,3.3941134913251396
f_donor_synchronous,gkd_bayern_donau,10089006,90,2.8308033955538714,12,3.3941134913251396
f_donor_synchronous,gkd_bayern_donau,10089006,180,4.827392289461913,12,3.3941134913251396
f_donor_synchronous,gkd_bayern_donau,10089006,365,7.242265837856624,12,3.3941134913251396
f_donor_synchronous,gkd_bayern_donau,10098007,7,1.8782557180949622,12,3.0341472169134205
f_donor_synchronous,gkd_bayern_donau,10098007,14,2.0327091151759737,12,3.0341472169134205
f_donor_synchronous,gkd_bayern_donau,10098007,30,2.3421522352430553,12,3.0341472169134205
f_donor_synchronous,gkd_bayern_donau,10098007,60,2.4425167818864186,12,3.0341472169134205
f_donor_synchronous,gkd_bayern_donau,10098007,90,2.8268490733040696,12,3.0341472169134205
f_donor_synchronous,gkd_bayern_donau,10098007,180,4.18136986165135,12,3.0341472169134205
f_donor_synchronous,gkd_bayern_donau,10098007,365,5.535177733038114,12,3.0341472169134205
f_donor_synchronous,gkd_bayern_donau,10056302,7,1.62134458451044,12,3.1169184317366527
f_donor_synchronous,gkd_bayern_donau,10056302,14,1.963948181129637,12,3.1169184317366527
f_donor_synchronous,gkd_bayern_donau,10056302,30,2.223812508847979,12,3.1169184317366527
f_donor_synchronous,gkd_bayern_donau,10056302,60,2.3714705215560064,12,3.1169184317366527
f_donor_synchronous,gkd_bayern_donau,10056302,90,2.6126037247092637,12,3.1169184317366527
f_donor_synchronous,gkd_bayern_donau,10056302,180,4.2254928888214955,12,3.1169184317366527
f_donor_synchronous,gkd_bayern_donau,10056302,365,6.79975661258175,12,3.1169184317366527
f_donor_synchronous,gkd_bayern_donau,10026293,7,0.752364318711417,12,2.3146820215356305
f_donor_synchronous,gkd_bayern_donau,10026293,14,0.851391308364414,12,2.3146820215356305
f_donor_synchronous,gkd_bayern_donau,10026293,30,1.721817030906677,12,2.3146820215356305
f_donor_synchronous,gkd_bayern_donau,10026293,60,1.6946124984820685,12,2.3146820215356305
f_donor_synchronous,gkd_bayern_donau,10026293,90,2.040846578191828,12,2.3146820215356305
f_donor_synchronous,gkd_bayern_donau,10026293,180,3.3613877964571675,12,2.3146820215356305
f_donor_synchronous,gkd_bayern_donau,10026293,365,5.780354619635838,12,2.3146820215356305
f_donor_synchronous,gkd_bayern_donau,10039802,7,1.7237574157260713,12,3.0678542075383084
f_donor_synchronous,gkd_bayern_donau,10039802,14,2.0946061003775824,12,3.0678542075383084
f_donor_synchronous,gkd_bayern_donau,10039802,30,2.5486540892389087,12,3.0678542075383084
f_donor_synchronous,gkd_bayern_donau,10039802,60,2.3103663459751336,12,3.0678542075383084
f_donor_synchronous,gkd_bayern_donau,10039802,90,2.621147728451976,12,3.0678542075383084
f_donor_synchronous,gkd_bayern_donau,10039802,180,4.309774811047095,12,3.0678542075383084
f_donor_synchronous,gkd_bayern_donau,10039802,365,5.866672961951391,12,3.0678542075383084
f_donor_synchronous,gkd_bayern_donau,10062000,7,6.170774060203915,12,7.134355495319875
f_donor_synchronous,gkd_bayern_donau,10062000,14,6.804461953753517,12,7.134355495319875
f_donor_synchronous,gkd_bayern_donau,10062000,30,7.3944477012422345,12,7.134355495319875
f_donor_synchronous,gkd_bayern_donau,10062000,60,7.925377639399636,12,7.134355495319875
f_donor_synchronous,gkd_bayern_donau,10062000,90,8.0410677796823,12,7.134355495319875
f_donor_synchronous,gkd_bayern_donau,10062000,180,5.570628963929636,12,7.134355495319875
f_donor_synchronous,gkd_bayern_donau,10062000,365,8.033730369027891,12,7.134355495319875
f_donor_synchronous,lubw_neckar,CYY165,7,0.6906065691085089,12,2.140503674004443
f_donor_synchronous,lubw_neckar,CYY165,14,0.9530023923942021,12,2.140503674004443
f_donor_synchronous,lubw_neckar,CYY165,30,1.0146722640593844,12,2.140503674004443
f_donor_synchronous,lubw_neckar,CYY165,60,1.3002396865685781,12,2.140503674004443
f_donor_synchronous,lubw_neckar,CYY165,90,1.7480253293779162,12,2.140503674004443
f_donor_synchronous,lubw_neckar,CYY165,180,3.69091173004221,12,2.140503674004443
f_donor_synchronous,lubw_neckar,CYY165,365,5.586067746480306,12,2.140503674004443
f_donor_synchronous,lubw_neckar,CYY137,7,0.37617931479499456,12,2.0936664651590453
f_donor_synchronous,lubw_neckar,CYY137,14,0.9094610270999728,12,2.0936664651590453
f_donor_synchronous,lubw_neckar,CYY137,30,1.1612732668717702,12,2.0936664651590453
f_donor_synchronous,lubw_neckar,CYY137,60,1.3903960120677947,12,2.0936664651590453
f_donor_synchronous,lubw_neckar,CYY137,90,1.6695487984021504,12,2.0936664651590453
f_donor_synchronous,lubw_neckar,CYY137,180,2.9980653412695286,12,2.0936664651590453
f_donor_synchronous,lubw_neckar,CYY137,365,6.150741495607105,12,2.0936664651590453
f_donor_synchronous,lubw_neckar,CYY061,7,0.9595296201251804,12,2.5849733586933636
f_donor_synchronous,lubw_neckar,CYY061,14,1.0046363927069164,12,2.5849733586933636
f_donor_synchronous,lubw_neckar,CYY061,30,1.329604283173879,12,2.5849733586933636
f_donor_synchronous,lubw_neckar,CYY061,60,1.6023637115955351,12,2.5849733586933636
f_donor_synchronous,lubw_neckar,CYY061,90,2.223917065196568,12,2.5849733586933636
f_donor_synchronous,lubw_neckar,CYY061,180,4.487459100396545,12,2.5849733586933636
f_donor_synchronous,lubw_neckar,CYY061,365,6.487303337658921,12,2.5849733586933636
f_donor_synchronous,lubw_neckar,CYY003,7,0.46536123014631725,12,2.1323983512205587
f_donor_synchronous,lubw_neckar,CYY003,14,0.8991761849040077,12,2.1323983512205587
f_donor_synchronous,lubw_neckar,CYY003,30,1.2836188101768493,12,2.1323983512205587
f_donor_synchronous,lubw_neckar,CYY003,60,1.5802475597461065,12,2.1323983512205587
f_donor_synchronous,lubw_neckar,CYY003,90,1.4434133780444112,12,2.1323983512205587
f_donor_synchronous,lubw_neckar,CYY003,180,3.0612450251314374,12,2.1323983512205587
f_donor_synchronous,lubw_neckar,CYY003,365,6.193726270394783,12,2.1323983512205587
f_donor_synchronous,lubw_neckar,CYY176,7,0.7768945228485835,12,2.41096837732211
f_donor_synchronous,lubw_neckar,CYY176,14,1.0730458699521566,12,2.41096837732211
f_donor_synchronous,lubw_neckar,CYY176,30,1.4269692018296984,12,2.41096837732211
f_donor_synchronous,lubw_neckar,CYY176,60,1.5933245152897308,12,2.41096837732211
