network_id,station_id,gap_length,mechanism,observed_recovery_loss,n_placements,predicted_loss,fallback_type
gkd_bayern_donau,10056302,90,a_uniform_block,1.3600123221344418,20,1.282363955400608,station_horizon
gkd_bayern_donau,10056302,180,a_uniform_block,2.744986442592409,20,0.9104998038664363,network_mean
gkd_bayern_donau,10056302,365,a_uniform_block,5.980607002349749,20,0.9104998038664363,network_mean
gkd_bayern_donau,10062000,7,a_uniform_block,0.41800545624324253,20,0.7821310885960148,station_horizon
gkd_bayern_donau,10062000,14,a_uniform_block,0.5121487107447216,20,1.075464626295226,station_horizon
gkd_bayern_donau,10062000,30,a_uniform_block,0.8314991928339005,20,0.9323605203628541,station_horizon
gkd_bayern_donau,10062000,60,a_uniform_block,0.8376519456803798,20,1.3116788589706025,station_horizon
gkd_bayern_donau,10062000,90,a_uniform_block,0.9749826953676012,20,1.4836581156209663,station_horizon
gkd_bayern_donau,10062000,180,a_uniform_block,1.786188900616434,20,0.9104998038664363,network_mean
gkd_bayern_donau,10062000,365,a_uniform_block,2.6463388458278083,20,0.9104998038664363,network_mean
gkd_bayern_donau,10074009,7,a_uniform_block,0.45723741735730866,20,0.49436975142785483,station_horizon
gkd_bayern_donau,10074009,14,a_uniform_block,0.5317689025402069,20,0.8374327358745391,station_horizon
gkd_bayern_donau,10074009,30,a_uniform_block,0.8375482602516809,20,0.8817632226149241,station_horizon
gkd_bayern_donau,10074009,60,a_uniform_block,0.9743298385242621,20,1.1290317227960462,station_horizon
gkd_bayern_donau,10074009,90,a_uniform_block,1.3237258508735232,20,1.1969024876753491,station_horizon
gkd_bayern_donau,10074009,180,a_uniform_block,2.6393809978365903,20,0.9104998038664363,network_mean
gkd_bayern_donau,10074009,365,a_uniform_block,4.545286857304508,20,0.9104998038664363,network_mean
gkd_bayern_donau,10081004,7,a_uniform_block,0.32425510406494146,20,0.38087535713400156,station_horizon
gkd_bayern_donau,10081004,14,a_uniform_block,0.4464675790922982,20,0.6541788986751013,station_horizon
gkd_bayern_donau,10081004,30,a_uniform_block,0.7409639324744541,20,0.7202510262860192,station_horizon
gkd_bayern_donau,10081004,60,a_uniform_block,0.7942592570434013,20,0.9339100417536166,station_horizon
gkd_bayern_donau,10081004,90,a_uniform_block,1.0985720451672871,20,1.0792677687715602,station_horizon
gkd_bayern_donau,10081004,180,a_uniform_block,2.4253946398761537,20,0.9104998038664363,network_mean
gkd_bayern_donau,10081004,365,a_uniform_block,4.986922327838532,20,0.9104998038664363,network_mean
gkd_bayern_donau,10089006,7,a_uniform_block,0.39843620027814597,20,0.381050703940647,station_horizon
gkd_bayern_donau,10089006,14,a_uniform_block,0.4876135386739458,20,0.5627009360563188,station_horizon
gkd_bayern_donau,10089006,30,a_uniform_block,0.670144121170044,20,0.7301274777783288,station_horizon
gkd_bayern_donau,10089006,60,a_uniform_block,0.717401764233907,20,0.9418427519955569,station_horizon
gkd_bayern_donau,10089006,90,a_uniform_block,1.0513606785138447,20,1.0351859268877244,station_horizon
gkd_bayern_donau,10089006,180,a_uniform_block,2.2972607593801286,20,0.9104998038664363,network_mean
gkd_bayern_donau,10089006,365,a_uniform_block,5.1804044981133455,20,0.9104998038664363,network_mean
gkd_bayern_donau,10091008,7,a_uniform_block,0.30208428689411704,20,0.49129745507878897,station_horizon
gkd_bayern_donau,10091008,14,a_uniform_block,0.5696321767568587,20,0.7933994429452079,station_horizon
gkd_bayern_donau,10091008,30,a_uniform_block,0.8264286961952845,20,0.7933864267667134,station_horizon
gkd_bayern_donau,10091008,60,a_uniform_block,0.9423265419254699,20,1.1917275158108935,station_horizon
gkd_bayern_donau,10091008,90,a_uniform_block,1.2750470346609752,20,1.3516210212530912,station_horizon
gkd_bayern_donau,10091008,180,a_uniform_block,2.6704391177097957,20,0.9104998038664363,network_mean
gkd_bayern_donau,10091008,365,a_uniform_block,5.352677833191336,20,0.9104998038664363,network_mean
gkd_bayern_donau,10098007,7,a_uniform_block,0.4751024382455008,20,0.4905340359324502,station_horizon
gkd_bayern_donau,10098007,14,a_uniform_block,0.5637289709704263,20,0.5984782235963003,station_horizon
gkd_bayern_donau,10098007,30,a_uniform_block,0.7754703684647878,20,0.9276565692159865,station_horizon
gkd_bayern_donau,10098007,60,a_uniform_block,0.9370302436153093,20,1.056830938193533,station_horizon
gkd_bayern_donau,10098007,90,a_uniform_block,1.2086523960166509,20,1.1629687030227098,station_horizon
gkd_bayern_donau,10098007,180,a_uniform_block,2.1508180965185164,20,0.9104998038664363,network_mean
gkd_bayern_donau,10098007,365,a_uniform_block,4.478509668428604,20,0.9104998038664363,network_mean
gkd_bayern_isar,16003003,7,a_uniform_block,0.4259645516531808,20,0.39503964356013704,station_horizon
gkd_bayern_isar,16003003,14,a_uniform_block,0.4527849612917219,20,0.43554507380440116,station_horizon
gkd_bayern_isar,16003003,30,a_uniform_block,0.5006745802561442,20,0.5048171395725675,station_horizon
gkd_bayern_isar,16003003,60,a_uniform_block,0.6996859579881033,20,0.6836078131861157,station_horizon
gkd_bayern_isar,16003003,90,a_uniform_block,0.8067975256972841,20,0.9253119693862066,station_horizon
gkd_bayern_isar,16003003,180,a_uniform_block,2.0421259694231884,20,1.7146581743823157,station_horizon
gkd_bayern_isar,16003003,365,a_uniform_block,3.3270284477260015,20,3.071305653537245,station_horizon
gkd_bayern_isar,16005701,7,a_uniform_block,0.5925634452274867,20,0.4707482241448902,station_horizon
gkd_bayern_isar,16005701,14,a_uniform_block,0.71676830802645,20,0.640222501612845,station_horizon
gkd_bayern_isar,16005701,30,a_uniform_block,0.7899627559185027,20,0.860430385073026,station_horizon
gkd_bayern_isar,16005701,60,a_uniform_block,1.0064613310098647,20,1.1188204387823744,station_horizon
gkd_bayern_isar,16005701,90,a_uniform_block,1.2073711289564768,20,1.3333230253060657,station_horizon
gkd_bayern_isar,16005701,180,a_uniform_block,2.659998643656572,20,2.710888548405082,station_horizon
gkd_bayern_isar,16005701,365,a_uniform_block,4.7762794735007095,20,4.696422117692695,station_horizon
gkd_bayern_isar,16007004,7,a_uniform_block,0.6704870833669391,20,0.441251562322889,station_horizon
gkd_bayern_isar,16007004,14,a_uniform_block,0.9604895993641446,20,0.8663969213763871,station_horizon
gkd_bayern_isar,16007004,30,a_uniform_block,1.0386041048367818,20,1.0491442257828183,station_horizon
gkd_bayern_isar,16007004,60,a_uniform_block,1.3107881724834443,20,1.3061797968546551,station_horizon
gkd_bayern_isar,16007004,90,a_uniform_block,1.4765382516384125,20,1.5760626183174276,station_horizon
gkd_bayern_isar,16007004,180,a_uniform_block,3.234568877829446,20,3.3474068165266946,station_horizon
gkd_bayern_isar,16007004,365,a_uniform_block,5.835538450606881,20,5.876309132630421,station_horizon
gkd_bayern_main,24010004,7,a_uniform_block,0.6611126797539848,20,0.43036264975865673,station_horizon
gkd_bayern_main,24010004,14,a_uniform_block,0.783426610316549,20,0.816692097130276,station_horizon
gkd_bayern_main,24010004,30,a_uniform_block,1.0015174582799276,20,0.9794678955607942,station_horizon
