Locatie_MessageID,Code,Coordinatenstelsel,Lat,Lon,Naam,Omschrijving
12684,maastricht.grindgat.oostmaarland.1,ETRS89,50.800522,5.704213,"Maastricht, Grindgat, Oost-Maarland, 1","camping, oosterdriessen"
3097,maastricht.grindgat.oostmaarland.2,ETRS89,50.803416,5.704544,"Maastricht, Grindgat, Oost-Maarland, 2","Maastricht, Grindgat, Oost-Maarland, 2"
6560,maasvlakte.2kmuitdekust,ETRS89,51.924953,3.964834,"Maasvlakte, 2 km uit de kust","Maasvlakte, 2 km uit de kust"
16848,maasvlakte.badstrand,ETRS89,51.953064,4.018298,"Maasvlakte, badstrand","Maasvlakte, badstrand"
7453,makkum.sluis.buiten,ETRS89,53.05451,5.40223,Makkum sluis buiten,Makkum sluis buiten
17286,malzwin,ETRS89,52.993133,4.900946,Malzwin,Malzwin
5769,malzwin.boei1,ETRS89,52.994689,4.955291,"Malzwin, boei 1","Malzwin, boei 1"
7078,malzwin.marinehaven,ETRS89,52.968368,4.79033,"Malzwin, marinehaven","Malzwin, marinehaven"
9351,maren,ETRS89,51.792491,5.342268,Maren,"raai 210, recreatieplas"
993,markengouwzee,ETRS89,52.46037,5.085581,Marken Gouwzee,Marken Gouwzee
13541,marken.strand,ETRS89,52.457275,5.098652,"Marken, strand","Marken, strand"
2154,marken.vuurtoren,ETRS89,52.459596,5.139289,"Marken, vuurtoren","Marken, vuurtoren"
6112,markermeer.midden,ETRS89,52.5317,5.23124,"Markermeer, midden","Markermeer, midden"
218,markermeer.midden.meetpaal42,ETRS89,52.532172,5.23158,"Markermeer, midden, meetpaal 42","Markermeer, midden, meetpaal 42"
10799,markermeer.noordoost,ETRS89,52.563653,5.35476,"Markermeer, noordoost","Markermeer, noordoost"
5808,markermeer.trintelzand,ETRS89,52.62412,5.37297,Markermeer Trintelzand,Markermeer Trintelzand
2868,markerwadden.meetpaal,ETRS89,52.600306,5.391222,"Marker Wadden, meetpaal","Marker Wadden, meetpaal"
6080,marollegat,ETRS89,51.479747,4.191958,Marollegat,Marollegat
1590,marsdiep.noord,ETRS89,52.982538,4.749934,"Marsdiep, noord","Marsdiep, noord"
11981,medemblik.vooroever.hetnesbos,ETRS89,52.755223,5.124689,"Medemblik, Vooroever, Het Nesbos","Medemblik, Vooroever, Het Nesbos"
6226,medemblik.vooroever.vlietsingelpoel,ETRS89,52.764619,5.119063,"Medemblik, Vooroever, Vlietsingel Poel","Medemblik, Vooroever, Vlietsingel Poel"
14387,middelharnis,ETRS89,51.773561,4.192414,Middelharnis,Middelharnis
9705,middelharnis.badstrand,ETRS89,51.771983,4.193731,"Middelharnis, badstrand","Middelharnis, badstrand"
11169,middelharnis.meetboei,ETRS89,51.776524,4.192119,"Middelharnis, meetboei","Middelharnis, meetboei"
9995,middelwaard,ETRS89,51.994143,5.075122,Middelwaard,Middelwaard
18567,midderburg.draaibrug,ETRS89,51.495488,3.616576,"Midderburg, draaibrug","Midderburg, draaibrug"
7575,mirnserklif.mirns,ETRS89,52.850437,5.480474,"Mirnser Klif, Mirns","Mirnser Klif, Mirns"
857,moerdijk,ETRS89,51.712,4.615,Moerdijk,Moerdijk
5512,moerdijk.bruggen,ETRS89,51.716769,4.639495,"Moerdijk, bruggen","Moerdijk, bruggen"
15649,molengat,ETRS89,53.427194,5.726886,Molengat,Molengat
6663,molenplaat.midden,ETRS89,51.497866,4.219969,"Molenplaat, midden","Molenplaat, midden"
1648,molkwerum.molkwerum,ETRS89,52.905866,5.396689,"Molkwerum, Molkwerum","Molkwerum, Molkwerum"
17859,mondderdonge.brug,ETRS89,51.711313,4.859084,"Mond der Donge, brug","Mond der Donge, brug"
9235,mondvandedollard,ETRS89,53.311917,7.081537,Mond van de Dollard,Mond van de Dollard
3691,mondvandedollard.noord,ETRS89,53.316846,7.082481,"Mond van de Dollard, noord","Mond van de Dollard, noord"
13443,mook,ETRS89,51.758,5.8645,Mook,Mook
8273,muiden,ETRS89,52.330006,5.068863,Muiden,Muiden
10331,muiden.haven,ETRS89,52.332168,5.070461,"Muiden, haven","Muiden, haven"
15216,muiderberg,ETRS89,52.329204,5.12281,Muiderberg,Muiderberg
2162,munnikplaat,ETRS89,52.908925,5.228753,Munnikplaat,Munnikplaat
5541,naarden,ETRS89,52.310959,5.161865,Naarden,Naarden
12571,naarderbos,ETRS89,52.317819,5.144671,Naarderbos,Naarderbos
456,natewisch,ETRS89,51.973164,5.387203,Natewisch,recreatieplas
15541,nederweert,ETRS89,51.272393,5.74975,Nederweert,Nederweert
782,nederweert.bovenstroomsluis,ETRS89,51.327502,5.747318,"Nederweert, bovenstroomsluis","Nederweert, bovenstroomsluis"
18438,neeltjejans.badstrand,ETRS89,51.642656,3.707639,"Neeltje Jans, badstrand","Neeltje Jans, badstrand"
12035,nieuwegein.lekkanaal,ETRS89,52.022729,5.113007,"Nieuwegein, lekkanaal","Nieuwegein, lekkanaal"
14626,nieuwemaas.990,ETRS89,51.891361,4.608411,"Nieuwe Maas, 990","Nieuwe Maas, 990"
2339,nieuwemaas.991,ETRS89,51.894192,4.594793,"Nieuwe Maas, 991","Nieuwe Maas, 991"
303,nieuwemaas.992,ETRS89,51.900321,4.584136,"Nieuwe Maas, 992","Nieuwe Maas, 992"
16233,nieuwemaas.993,ETRS89,51.903592,4.570854,"Nieuwe Maas, 993","Nieuwe Maas, 993"
17790,nieuwemaas.994,ETRS89,51.905101,4.556614,"Nieuwe Maas, 994","Nieuwe Maas, 994"
17590,nieuwemaas.995,ETRS89,51.903912,4.544909,"Nieuwe Maas, 995","Nieuwe Maas, 995"
16772,nieuwendam,ETRS89,52.37484,4.951428,Nieuwendam,Nieuwendam
5055,nieuwersluis,ETRS89,52.202172,4.999561,Nieuwersluis,Nieuwersluis
9873,nieuwestatenzijl.buiten,ETRS89,53.254251,7.175424,"Nieuwe Statenzijl, buiten","Nieuwe Statenzijl, buiten"
2379,nieuwewaterweg.meetboeinw2,ETRS89,51.89844,4.296041,"Nieuwe Waterweg, meetboei NW2",km 1014.700
3725,nieuwhaamstede.badstrand,ETRS89,51.705864,3.677076,"Nieuw Haamstede, badstrand","Nieuw Haamstede, badstrand"
12545,nieuwhaamstede.vuurtorenpad.badstrand,ETRS89,51.714319,3.683558,"Nieuw Haamstede, Vuurtorenpad, badstrand","Nieuw Haamstede, Vuurtorenpad, badstrand"
18371,nieuwhulckesteyn,ETRS89,52.255704,5.463053,Nieuw-Hulckesteyn,badstrand
7140,nieuwpoort.lek,ETRS89,51.939076,4.8638976,Nieuwpoort Lek,Nieuwpoort Lek
356,nieuwvlietbad.oost.badstrand,ETRS89,51.393569,3.454546,"Nieuwvliet-Bad, oost, badstrand","Nieuwvliet-Bad, oost, badstrand"
10577,nieuwvossemeer,ETRS89,51.584608,4.201577,Nieuw-Vossemeer,Nieuw-Vossemeer
4977,nijkerk.2,ETRS89,52.255659,5.44788,"Nijkerk, 02","Nijkerk, 02"
14229,nijkerk.nijkerkernauw,ETRS89,52.261739,5.470182,"Nijkerk, Nijkerkernauw","Nijkerk, Nijkerkernauw"
16860,nijkerk.nijkerkersluis,ETRS89,52.262993,5.476557,"Nijkerk, Nijkerkersluis","Nijkerk, Nijkerkersluis"
12634,nijmegen.maaswaalkanaal,ETRS89,51.826797,5.808602,"Nijmegen, Maas-Waalkanaal",voorheen Hatert
17788,nonnetjesweg,ETRS89,52.416478,5.623854,Nonnetjesweg,Hoge Vaart
15728,noord.981,ETRS89,51.859825,4.650897,"Noord, 981","Noord, 981"
7811,noord.982,ETRS89,51.866749,4.641462,"Noord, 982","Noord, 982"
4704,noord.983,ETRS89,51.873297,4.632278,"Noord, 983","Noord, 983"
15327,noord.984,ETRS89,51.881185,4.626074,"Noord, 984","Noord, 984"
18192,noorderbalgen,ETRS89,53.358039,5.380449,Noorderbalgen,Noorderbalgen
7669,noorderdam,ETRS89,51.980839,4.089509,Noorderdam,Noorderdam
13272,noordergat.vandeplomp.badstrand,ETRS89,51.719079,4.7917,"Noordergat, van de Plomp, badstrand","Noordergat, van de Plomp, badstrand"
14880,noordmeep.oost,ETRS89,53.336464,5.333917,"Noord Meep, oost","Noord Meep, oost"
7022,noordpolderzijl,ETRS89,53.432884,6.582293,Noordpolderzijl,Noordpolderzijl
17911,noordwijk.10kmuitdekust.flachsee,ETRS89,52.290014,4.305106,"Noordwijk, 10 km uit de kust Flachsee",Flachseemeting
12953,noordwijk.1kmuitdekust,ETRS89,52.255608,4.418981,"Noordwijk, 1 km uit de kust","Noordwijk, 1 km uit de kust"
10169,noordwijk.20kmuitdekust,ETRS89,52.340886,4.173695,"Noordwijk, 20 km uit de kust","Noordwijk, 20 km uit de kust"
6273,noordwijk.2kmuitdekust.flachsee,ETRS89,52.253814,4.412317,"Noordwijk, 2 km uit de kust Flachsee",Flachseemeting
18080,noordwijk.30kmuitdekust,ETRS89,52.386719,4.046746,"Noordwijk, 30 km uit de kust","Noordwijk, 30 km uit de kust"
17077,noordwijk.4kmuitdekust.flachsee,ETRS89,52.268569,4.368681,"Noordwijk, 4 km uit de kust Flachsee",Flachseemeting
10498,noordwijk.50kmuitdekust,ETRS89,52.480053,3.785347,"Noordwijk, 50 km uit de kust","Noordwijk, 50 km uit de kust"
13826,noordwijk.70kmuitdekust,ETRS89,52.585331,3.53006,"Noordwijk, 70 km uit de kust","Noordwijk, 70 km uit de kust"
18801,noordwijk.aanzee,ETRS89,52.27761,4.454418,"Noordwijk, aan Zee","Noordwijk, aan Zee"
5985,noordwijkaanzee.boulevard,ETRS89,52.243415,4.424869,"Noordwijk aan Zee, Boulevard","Noordwijk aan Zee, Boulevard"
11506,noordwijk.meetpost,ETRS89,52.273107,4.294811,"Noordwijk, meetpost","Noordwijk, meetpost"
18758,nulderhoek,ETRS89,52.267329,5.502319,Nulderhoek,Nulderhoek
9185,numansdorp,ETRS89,51.716285,4.436327,Numansdorp,Numansdorp
16089,nunnenplaatje.zuidwest,ETRS89,51.643984,3.86726,"Nunnenplaatje, zuidwest","Nunnenplaatje, zuidwest"
6111,ochten,ETRS89,51.903374,5.563024,Ochten,Ochten
15086,oensel.hurwenensekil,ETRS89,51.811784,5.290045,"Oensel, Hurwenensekil","kilometer 932, recreatieplas"
14474,oesterdam,ETRS89,51.473934,4.227061,Oesterdam,Oesterdam
4925,oesterdam.speelmansplaten.badstrand,ETRS89,51.501648,4.18516,"Oesterdam, Speelmansplaten, badstrand","Oesterdam, Speelmansplaten, badstrand"
11223,oesterdam.westzijde.badstrand,ETRS89,51.478623,4.219455,"Oesterdam, westzijde, badstrand","Oesterdam, westzijde, badstrand"
11438,olburgen.zwarteschaar,ETRS89,52.03555,6.136088,"Olburgen, Zwarte Schaar","Olburgen, Zwarte Schaar"
14749,oldebroekerweg,ETRS89,52.461181,5.721204,Oldebroekerweg,Oldebroekertocht
15635,oliegeul,ETRS89,51.65101,3.738763,Oliegeul,Oliegeul
10870,olsterweg,ETRS89,52.486208,5.767031,Olsterweg,Oostwoldertocht
302,oolerplas,ETRS89,51.187211,5.945608,Oolerplas,Oolerplas
2779,ooltgensplaat.hellegat.badstrand,ETRS89,51.684634,4.425265,"Ooltgensplaat, Hellegat, badstrand","Ooltgensplaat, Hellegat, badstrand"
3239,oort,ETRS89,53.424277,6.242051,Oort,zuidrand Brakzand
1013,oosterdijk,ETRS89,52.750662,5.267284,Oosterdijk,Oosterdijk
13611,oosterhoofd,ETRS89,53.316607,7.014638,Oosterhoofd,Oosterhoofd
12201,oosterhout,ETRS89,51.630371,4.871365,Oosterhout,Oosterhout
17858,oosterleek,ETRS89,52.606788,5.202825,Oosterleek,Oosterleek
5261,oosterom.oost,ETRS89,53.378239,5.451069,"Oosterom, oost","Oosterom, oost"
11597,oosterschelde.4,ETRS89,51.65514,3.69342,"Oosterschelde, 4",voorheen Schaar
18283,oostfriesegaatje,ETRS89,53.375185,6.95832,Oostfriese Gaatje,Oostfriese Gaatje
544,oostfriesegaatje.midden,ETRS89,53.390853,6.990011,"Oostfriese Gaatje, midden","Oostfriese Gaatje, midden"
13791,oostfriesegaatje.noord,ETRS89,53.434134,6.916686,"Oostfriese Gaatje, noord","Oostfriese Gaatje, noord"
6921,oostkapelleduinweg.badstrand,ETRS89,51.583776,3.54112,"Oostkapelle Duinweg, badstrand","Oostkapelle Duinweg, badstrand"
4845,oostmeep,ETRS89,53.311314,5.410762,Oost Meep,Oost Meep
11035,oostmeep.oost,ETRS89,53.293331,5.446894,"Oost Meep, oost","Oost Meep, oost"
18353,oostmeep.west,ETRS89,53.322994,5.358695,"Oost Meep, west","Oost Meep, west"
13897,oostvoorne,ETRS89,51.92553,4.103611,Oostvoorne,Oostvoorne
1192,oostvoorne.badstrand,ETRS89,51.911163,4.048644,"Oostvoorne, badstrand","Oostvoorne, badstrand"
9188,opperduit.lek,ETRS89,51.8962802,4.7198061,Opperduit Lek,Opperduit Lek
1460,oranjeplaat.badstrand,ETRS89,51.51678,3.706816,"Oranjeplaat, badstrand","Oranjeplaat, badstrand"
13798,ossenisse,ETRS89,51.407884,3.966769,Ossenisse,vh Overloop van Hansweert
15535,oudbeijerland,ETRS89,51.825528,4.385572,Oud Beijerland,km 999
1357,oudbeijerland.badstrand,ETRS89,51.830109,4.395771,"Oud Beijerland, badstrand","Oud Beijerland, badstrand"
4194,ouddorp,ETRS89,51.797831,3.929932,Ouddorp,Ouddorp
9178,ouddorp.depunt.grevelingen,ETRS89,51.780095,3.885069,"Ouddorp, De Punt, Grevelingen","Ouddorp, De Punt, Grevelingen"
6633,ouddorp.diepeput,ETRS89,51.796183,3.934769,"Ouddorp, diepe put","Ouddorp, diepe put"
1725,ouddorp.strand,ETRS89,51.831487,3.925506,"Ouddorp, strand","Ouddorp, strand"
6427,oudemirdum,ETRS89,52.822004,5.467314,Oudemirdum,Oudemirdum
7101,oudemirdum.ijsselmeer.noordoost.meetpaal9,ETRS89,52.810189,5.48847,"Oudemirdum, IJsselmeer, noordoost, meetpaal 09",1000-01-01
9032,oudetonge.badstrand,ETRS89,51.676415,4.207675,"Oude-Tonge, badstrand","Oude-Tonge, badstrand"
3135,oudewestereems,ETRS89,53.496162,6.697226,Oude Westereems,Oude Westereems
3302,oudewestereems.noord,ETRS89,53.528384,6.662908,"Oude Westereems, noord","Oude Westereems, noord"
18189,oudezeug,ETRS89,52.859168,5.103472,Oude Zeug,Oude Zeug
10231,oudezeug.ijsselmeer.midden.noord.meetpaal47,ETRS89,52.91201,5.223985,"Oude Zeug, IJsselmeer , midden, noord, meetpaal 47","Oude Zeug, IJsselmeer , midden, noord, meetpaal 47"
14015,oudezeug.ijsselmeer.midden.noord.meetpaal48,ETRS89,52.87351,5.118499,"Oude Zeug, IJsselmeer , midden, noord, meetpaal 48","Oude Zeug, IJsselmeer , midden, noord, meetpaal 48"
8238,oudnaarden,ETRS89,52.324849,5.230986,Oud Naarden,Oud Naarden
401,oudvalkeveen,ETRS89,52.308327,5.193257,Oud-Valkeveen,Oud-Valkeveen
3339,ouwerkerk.hoekvanouwerkerk.badstrand,ETRS89,51.616176,3.961335,"Ouwerkerk, Hoek van Ouwerkerk, badstrand","Ouwerkerk, Hoek van Ouwerkerk, badstrand"
17470,paap,ETRS89,53.348944,6.944522,Paap,Paap
13078,pampus.oost,ETRS89,52.366482,5.087658,"Pampus, oost","Pampus, oost"
13758,pampus.west,ETRS89,52.363683,5.059078,"Pampus, west","Pampus, west"
13095,pannengat.boei1,ETRS89,53.243317,5.19098,"Pannengat, boei 1","Pannengat, boei 1"
4713,papenbeek.leukermeer.recreatiestrandvakantiepark,ETRS89,51.567382,6.062421,"Papenbeek, Leukermeer, Recreatiestrand Vakantiepark","Papenbeek, Leukermeer, Recreatiestrand Vakantiepark"
16489,papendrecht,ETRS89,51.822533,4.723611,Papendrecht,km 972.5
14888,pasvanrilland.boei81a,ETRS89,51.380516,4.211838,"Pas van Rilland, boei 81A","Pas van Rilland, boei 81A"
4117,pauluszand,ETRS89,51.762329,4.860298,Pauluszand,Pauluszand
8890,perkpolder.badstrand,ETRS89,51.401619,4.016338,"Perkpolder, badstrand","Perkpolder, badstrand"
11441,pernis,ETRS89,51.896583,4.390528,Pernis,km 1008
4335,petten.5kmuitdekust,ETRS89,52.831866,4.615138,"Petten, 5 km uit de kust","Petten, 5 km uit de kust"
14399,petten.strand,ETRS89,52.775785,4.661061,"Petten, strand","Petten, strand"
7998,philipsdam.oost,ETRS89,51.661678,4.195802,"Philipsdam, oost","Philipsdam, oost"
6026,philipsdam.west,ETRS89,51.665512,4.149443,"Philipsdam, west","Philipsdam, west"
5600,pieterburenwad,ETRS89,53.457101,6.453042,Pieterburenwad,1
6660,plaatvanoudetonge.oost,ETRS89,51.672527,4.13955,"Plaat van Oude Tonge, oost","Plaat van Oude Tonge, oost"
2101,plasvanwijck.heteren,ETRS89,51.963229,5.752846,"Plas van Wijck, Heteren","Plas van Wijck, Heteren"
15437,plaswrceijsden,ETRS89,50.818162,5.699367,Plas WRC Eijsden,Hoge Weerd
10345,plaswrceijsden.oostmaarland.noord,ETRS89,50.807845,5.705312,"Plas WRC Eijsden, Oost Maarland, noord","Plas WRC Eijsden, Oost Maarland, noord"
9402,poeldonk.dungensebrug,ETRS89,51.680673,5.368564,"Poeldonk, Dungense Brug","Poeldonk, Dungense Brug"
11136,poortershaven.ro,ETRS89,51.940318,4.202026,"Poortershaven, ro",km 1023.1
15282,poortugaal,ETRS89,51.842247,4.396084,Poortugaal,km 998
3376,portaisola,ETRS89,51.134037,5.855281,Porta Isola,Porta Isola
14289,pottengat,ETRS89,52.637245,5.323093,Pottengat,Pottengat
7651,puttershoek,ETRS89,51.811648,4.565993,Puttershoek,Puttershoek
17764,q1.1,ETRS89,52.925335,4.150361,Q1 platform,Q1 platform
10672,raamsdonksveer,ETRS89,51.681731,4.877359,Raamsdonksveer,Donge
7698,raamsdonkveerbrughillen,ETRS89,51.682081,4.855087,Raamsdonkveer brug Hillen,Raamsdonkveer brug Hillen
8537,ramsdiep,ETRS89,52.630065,5.931705,Ramsdiep,kilometer 10
1239,ramspolbrug.ramsdiep,ETRS89,52.612666,5.841944,"Ramspolbrug, Ramsdiep","Ramspolbrug, Ramsdiep"
6604,ranselgat,ETRS89,53.527608,6.723824,Ranselgat,Ranselgat
4796,ranselgat.zuid,ETRS89,53.493937,6.810293,"Ranselgat, zuid","Ranselgat, zuid"
7556,ravenswaay.beneden,ETRS89,51.946648,5.376294,"Ravenswaay, beneden",ARK km 63.5
1854,recreatiegebiedmookerplas,ETRS89,51.732233,5.929823,Recreatiegebied Mookerplas,Recreatiegebied Mookerplas
1086,recreatiegebieduiterdijkschellinkhout,ETRS89,52.63273,5.120501,Recreatiegebied Uiterdijk Schellinkhout,Recreatiegebied Uiterdijk Schellinkhout
18408,recreatieoordveluwestrandbad,ETRS89,52.453215,5.821841,Recreatieoord Veluwe Strandbad,Recreatieoord Veluwe Strandbad
12629,recreatieparkdescherpenhof,ETRS89,52.298177,6.099814,Recreatiepark De Scherpenhof,Recreatiepark De Scherpenhof
11279,recreatieterreinhellegatsplein,ETRS89,51.705842,4.398554,Recreatieterrein Hellegatsplein,Recreatieterrein Hellegatsplein
71,redichemsewaard,ETRS89,51.975318,5.238752,Redichemse Waard,recreatieplas
8938,reevediep,ETRS89,52.527562,5.893674,Reevediep,Reevediep
2107,renesse.badstrand.j.vanrenessewegbadstrand,ETRS89,51.74224,3.763166,"Renesse, badstrand, J. van Renesseweg badstrand","Renesse, badstrand, J. van Renesseweg badstrand"
5356,renesse.badstrand.luieweg,ETRS89,51.739668,3.750863,"Renesse, badstrand, Luieweg","Renesse, badstrand, Luieweg"
3223,reve,ETRS89,52.517857,5.860605,Reve,Reve
14739,rhederlaag.bahrschestrand,ETRS89,51.987341,6.041818,"Rhederlaag, Bahrsche Strand","Rhederlaag, Bahrsche Strand"
3603,rhederlaag.giesekop,ETRS89,51.992371,6.058402,"Rhederlaag, Giese Kop","Rhederlaag, Giese Kop"
3980,rhederlaag.lathumsehoek,ETRS89,51.988441,6.037961,"Rhederlaag, Lathumse Hoek",recreatieplas
5078,rhederlaag.noordoever,ETRS89,52.002495,6.046758,"Rhederlaag, Noordoever","Rhederlaag, Noordoever"
6342,rietplaat,ETRS89,51.747494,4.776338,Rietplaat,Rietplaat
14321,rietplaat.badstrand,ETRS89,51.748397,4.776977,"Rietplaat, badstrand","Rietplaat, badstrand"
16119,rietweg,ETRS89,52.435452,5.566606,Rietweg,Larsertocht
777,rilland.antwerpskanaalpand,ETRS89,51.405709,4.237887,"Rilland, Antwerps kanaalpand",linker oever km 1042
10722,rilland.bath,ETRS89,51.39878,4.21014,"Rilland, Bath","Rilland, Bath"
15560,rilland.bathsebrug,ETRS89,51.42503,4.231181,"Rilland, Bathsebrug",voorheen Kreekrakbrug spuikanaal
8849,rilland.bathsespuikanaal.inloop,ETRS89,51.46291,4.22577,"Rilland, Bathse Spuikanaal, inloop","Rilland, Bathse Spuikanaal, inloop"
6423,ritthem.fortrammekens.badstrand,ETRS89,51.451945,3.656545,"Ritthem, Fort Rammekens, badstrand","Ritthem, Fort Rammekens, badstrand"
3568,rivierabeach.noord,ETRS89,52.448052,5.805669,"Riviera Beach, noord","Riviera Beach, noord"
12357,rivierabeach.zuid,ETRS89,52.442927,5.800884,"Riviera Beach, Zuid","Riviera Beach, Zuid"
12358,robbenplaat,ETRS89,53.435463,6.893198,Robbenplaat,Robbenplaat
13319,rockanje.2eslag,ETRS89,51.867792,4.048874,"Rockanje, 2e Slag","Rockanje, 2e Slag"
7709,roermond,ETRS89,51.196378,5.982344,Roermond,monding van de Roer
14989,roermond.beneden,ETRS89,51.213466,5.980419,"Roermond, beneden","Roermond, beneden"
8778,roermond.boven,ETRS89,51.2005,5.9815,"Roermond, boven","Roermond, boven"
5303,roermond.deweerd.noorderplas,ETRS89,51.208666,5.969767,"Roermond, De Weerd, noorderplas",dagstrand
530,roermond.doevesbeemd.noord,ETRS89,51.208545,5.976062,"Roermond, Doevesbeemd, noord",camping van Ass
824,roermond.doevesbeemd.noord.2,ETRS89,51.207193,5.97676,"Roermond, Doevesbeemd, noord, 2",campings
18132,roermond.doevesbeemd.west,ETRS89,51.208435,5.976361,"Roermond, Doevesbeemd, west",camping Hermans
9827,roermond.recreatiestrandcampinghatenboer,ETRS89,51.195627,5.97448,"Roermond, Recreatiestrand Camping Hatenboer","Roermond, Recreatiestrand Camping Hatenboer"
17454,roermond.resortmarinaoolderhuuske.recreatiestrand,ETRS89,51.190285,5.954914,"Roermond, Resort Marina Oolderhuuske, recreatiestrand","Roermond, Resort Marina Oolderhuuske, recreatiestrand"
12406,roermond.stuw.boven,ETRS89,51.21073,5.982902,"Roermond, stuw, boven","Roermond, stuw, boven"
16226,roggenplaatgeulwest,ETRS89,51.645561,3.760565,Roggenplaat geul west,Roggenplaat geul west
12234,roptazijl,ETRS89,53.210131,5.4369,Roptazijl,Roptazijl
15458,rotterdam.brienenoordbrug,ETRS89,51.90525,4.542468,"Rotterdam, Brienenoordbrug",rechter oever kilometer 995.2
18180,rotterdam.lekhaven,ETRS89,51.904099,4.429597,"Rotterdam, Lekhaven",rechter oever km 1005.2
3003,rotterdam.nieuwemaas.boerengat,ETRS89,51.9184,4.5003,"Rotterdam, Nieuwe Maas, Boerengat","Rotterdam, Nieuwe Maas, Boerengat"
12741,rotterdamsehoek,ETRS89,52.760831,5.533865,Rotterdamse Hoek,Rotterdamse Hoek
4069,rotterdamsehoek.ijsselmeer,ETRS89,52.748722,5.552,Rotterdamsehoek IJsselmeer,Rotterdamsehoek IJsselmeer
16247,runderweg,ETRS89,52.519541,5.524222,Runderweg,Oostervaart
10953,saeftinge.boei76,ETRS89,51.367093,4.217928,"Saeftinge, boei 76","Saeftinge, boei 76"
10565,sambeek.beneden,ETRS89,51.6458,5.972,"Sambeek, beneden","Sambeek, beneden"
1214,sambeek.boven,ETRS89,51.63225,6.0036,"Sambeek, boven","Sambeek, boven"
11432,sasvangent,ETRS89,51.230267,3.807499,Sas van Gent,noordzijde brug
13972,sasvangent.grens,ETRS89,51.210291,3.802218,"Sas van Gent, grens","Sas van Gent, grens"
14116,schaar.stroomgat,ETRS89,51.65163,3.09968,Schaar Stroomgat,Schaar Stroomgat
13906,schaarvanoudendoel,ETRS89,51.350292,4.250659,Schaar van Ouden Doel,Schaar van Ouden Doel
15310,schaarvanspijkerplaat.vlissingen,ETRS89,51.429896,3.631034,"Schaar van Spijkerplaat, Vlissingen","Schaar van Spijkerplaat, Vlissingen"
1625,schaarvanwaarde.boeisvw3,ETRS89,51.414287,4.038815,"Schaar van Waarde, boei SVW3","Schaar van Waarde, boei SVW3"
14943,scharendijke.diepeput,ETRS89,51.742883,3.848149,"Scharendijke, diepe put","Scharendijke, diepe put"
7308,scharendijke.ellemeetbadstrand,ETRS89,51.740741,3.818102,"Scharendijke, Ellemeet badstrand","Scharendijke, Ellemeet badstrand"
7611,scharendijke.repart,ETRS89,51.739664,3.831751,"Scharendijke, Repart","Scharendijke, Repart"
16734,scheelhoek,ETRS89,51.812052,4.080231,Scheelhoek,Scheelhoek
18144,schellingwoude,ETRS89,52.342823,4.996866,Schellingwoude,Schellingwoude
15515,schellinkhouterdijk.hoorn,ETRS89,52.641219,5.077931,"Schellinkhouterdijk, Hoorn","Schellinkhouterdijk, Hoorn"
6615,schenkeldijk,ETRS89,51.744218,4.630642,Schenkeldijk,kilometer 986
8652,scheurwest,ETRS89,51.40926,3.269829,Scheur west,Scheur west
11304,scheveningen.buitenhaven,ETRS89,52.098721,4.258827,"Scheveningen, buitenhaven","Scheveningen, buitenhaven"
5912,scheveningen.gemaalschouteverversingskanaal,ETRS89,52.089999,4.267029,"Scheveningen, Gemaal Schoute verversingskanaal","Scheveningen, Gemaal Schoute verversingskanaal"
18348,scheveningen.noorderstrand,ETRS89,52.111263,4.273329,"Scheveningen, Noorderstrand","Scheveningen, Noorderstrand"
5833,scheveningen.vuurtorenbadstrand,ETRS89,52.109391,4.265492,"Scheveningen, vuurtoren badstrand","Scheveningen, vuurtoren badstrand"
15192,scheveningen.zuiderstrand,ETRS89,52.091658,4.246922,"Scheveningen, Zuiderstrand","Scheveningen, Zuiderstrand"
7145,scheveningen.zwartepad,ETRS89,52.122688,4.293488,"Scheveningen, Zwarte Pad","Scheveningen, Zwarte Pad"
11168,schiermonnikoog.eilanderbalg,ETRS89,53.474708,6.335251,Schiermonnikoog.Eilanderbalg,Schiermonnikoog.Eilanderbalg
11255,schiermonnikoog.noord,ETRS89,53.594837,6.165377,"Schiermonnikoog, noord","Schiermonnikoog, noord"
2297,schiermonnikoog.waddenzee,ETRS89,53.468937,6.202908,"Schiermonnikoog, Waddenzee","Schiermonnikoog, Waddenzee"
8407,schokkerhaven,ETRS89,52.608294,5.754798,Schokkerhaven,Schokkerhaven
11533,schokkerhaven.strand,ETRS89,52.612048,5.7438,"Schokkerhaven, strand","Schokkerhaven, strand"
1055,schore,ETRS89,52.957356,4.9445,Schore,Schore
3951,schoreloswal,ETRS89,51.462993,4.006431,Schore loswal,Schore loswal
14206,schotsmancampenswegbadstrand,ETRS89,51.574656,3.649992,Schotsman Campensweg badstrand,Schotsman Campensweg badstrand
13083,schouwen.10kmuitdekust,ETRS89,51.719192,3.493973,"Schouwen, 10 km uit de kust","Schouwen, 10 km uit de kust"
17723,schouwen.1kmuitdekust,ETRS89,51.665744,3.593157,"Schouwen, 1 km uit de kust","Schouwen, 1 km uit de kust"
18216,schouwen.20kmuitdekust,ETRS89,51.778637,3.385635,"Schouwen, 20 km uit de kust","Schouwen, 20 km uit de kust"
14890,schouwen.30kmuitdekust,ETRS89,51.839054,3.2732,"Schouwen, 30 km uit de kust","Schouwen, 30 km uit de kust"
