network_id,station_id,gap_length,mae_49pct_model,mae_70pct_model,n_placements
lubw_rhein,CXX334,14,0.4924873117038183,0.492482214655195,20
lubw_rhein,CXX334,30,0.5083519789377848,0.5341473369598388,20
lubw_rhein,CXX334,60,0.7694105141560236,0.811094812989235,20
lubw_rhein,CXX334,90,1.0746819219059414,1.12199260102378,20
lubw_rhein,CXX334,180,2.1803887206051082,2.3665764752891327,20
lubw_rhein,CXX334,365,3.91766483971844,4.183020360267326,20
lubw_rhein,CXX359,7,0.45125788961138047,0.42970297813415537,20
lubw_rhein,CXX359,14,0.6641720652580262,0.6288626629965647,20
lubw_rhein,CXX359,30,0.6642685070037841,0.6245492188135783,20
lubw_rhein,CXX359,60,0.9904393343130747,0.9494292829434077,20
lubw_rhein,CXX359,90,1.3586529165373908,1.2540943933592903,20
lubw_rhein,CXX359,180,2.433554873691665,2.3559136439032025,20
lubw_rhein,CXX359,365,4.723431251068638,4.808310206361012,20
foen_aare_aaregebiet,2016,7,0.24808346094403952,0.2542923491341727,20
foen_aare_aaregebiet,2016,14,0.32376562207085746,0.346589932850429,20
foen_aare_aaregebiet,2016,30,0.4129603296279907,0.4279628272374471,20
foen_aare_aaregebiet,2016,60,0.47756884595553084,0.5037494298140208,20
foen_aare_aaregebiet,2016,90,0.800366194428338,0.8344292589505514,20
foen_aare_aaregebiet,2016,180,2.0650972863833106,2.1764751207351685,20
foen_aare_aaregebiet,2016,365,4.164835667840096,4.463616013811712,20
foen_aare_aaregebiet,2019,7,0.44814815861838203,0.43384608800070634,20
foen_aare_aaregebiet,2019,14,0.5223723317895617,0.4901203437532697,20
foen_aare_aaregebiet,2019,30,0.5990590391159057,0.5866829557259877,20
foen_aare_aaregebiet,2019,60,0.6018733222484588,0.5876237420876821,20
foen_aare_aaregebiet,2019,90,0.7155681393146515,0.7109088642756144,20
foen_aare_aaregebiet,2019,180,1.1445344686163796,1.1483599088960224,20
foen_aare_aaregebiet,2019,365,2.1843436102305374,2.237855569008605,20
foen_aare_aaregebiet,2029,7,0.39029477678026464,0.3775143359048026,20
foen_aare_aaregebiet,2029,14,0.43602178376061573,0.41869071701594757,20
foen_aare_aaregebiet,2029,30,0.6217534588178,0.6278814904848734,20
foen_aare_aaregebiet,2029,60,0.7882556403954825,0.7924675567626953,20
foen_aare_aaregebiet,2029,90,1.1254186082522075,1.109169958305359,20
foen_aare_aaregebiet,2029,180,2.98542635345459,3.0016395534515383,20
foen_aare_aaregebiet,2029,365,6.005529067386993,6.063856137252181,20
foen_aare_aaregebiet,2030,7,0.22350334126608704,0.21217614800589418,20
foen_aare_aaregebiet,2030,14,0.2709008915764945,0.2529488359178816,20
foen_aare_aaregebiet,2030,30,0.2992509656906128,0.2711130014419556,20
foen_aare_aaregebiet,2030,60,0.36232458640734355,0.3391617962678274,20
foen_aare_aaregebiet,2030,90,0.5159994258774651,0.49397606213887524,20
foen_aare_aaregebiet,2030,180,1.1490456565115186,1.1477977688948315,20
foen_aare_aaregebiet,2030,365,2.246050086123323,2.192974334147205,20
foen_aare_aaregebiet,2085,7,0.3854918229239327,0.38947440310886927,20
foen_aare_aaregebiet,2085,14,0.5426681135722569,0.5452832775115967,20
foen_aare_aaregebiet,2085,30,0.6847654230435689,0.6877180455525715,20
foen_aare_aaregebiet,2085,60,0.8470153413613637,0.8444182819048563,20
foen_aare_aaregebiet,2085,90,1.1476245714611477,1.1538791168848674,20
foen_aare_aaregebiet,2085,180,2.7670886821481915,2.809375670486026,20
foen_aare_aaregebiet,2085,365,5.670449426849574,5.732286833000183,20
foen_aare_aaregebiet,2113,7,0.2938837334769112,0.29953956345149446,20
foen_aare_aaregebiet,2113,14,0.4428894418307713,0.44652990872519355,20
foen_aare_aaregebiet,2113,30,0.5181160847663879,0.5430524499575297,20
foen_aare_aaregebiet,2113,60,0.6527050203641256,0.6891397377332051,20
foen_aare_aaregebiet,2113,90,0.8743087561713324,0.921464697986179,20
foen_aare_aaregebiet,2113,180,2.0566964382542503,2.1240222384293874,20
foen_aare_aaregebiet,2113,365,4.079282248964701,4.286950645274333,20
foen_aare_aaregebiet,2135,7,0.27692849458966934,0.2643825438363211,20
foen_aare_aaregebiet,2135,14,0.28805644791466845,0.26425522163936066,20
foen_aare_aaregebiet,2135,30,0.33427333240509033,0.313778090540568,20
foen_aare_aaregebiet,2135,60,0.372122117249171,0.34583826495806375,20
foen_aare_aaregebiet,2135,90,0.5031597557491726,0.45435714713202585,20
foen_aare_aaregebiet,2135,180,0.9119664782365163,0.8122907721307543,20
foen_aare_aaregebiet,2135,365,2.065108404849327,1.67413987579607,20
foen_aare_aaregebiet,2205,7,0.20139984130859373,0.19521141161237446,20
foen_aare_aaregebiet,2205,14,0.26634919302804133,0.2741072368621827,20
foen_aare_aaregebiet,2205,30,0.3361266609191894,0.3488855642636617,20
foen_aare_aaregebiet,2205,60,0.37509252339998883,0.4012321638425192,20
foen_aare_aaregebiet,2205,90,0.5714006305482652,0.6175994524531894,20
foen_aare_aaregebiet,2205,180,1.5082182694329156,1.5825996794011858,20
foen_aare_aaregebiet,2205,365,2.9951351966335347,3.1847192399717357,20
foen_aare_aaregebiet,2457,7,0.5629557600021362,0.493425205366952,20
foen_aare_aaregebiet,2457,14,0.546101736000606,0.5087318565504891,20
foen_aare_aaregebiet,2457,30,0.6090993391036987,0.5616236470222472,20
foen_aare_aaregebiet,2457,60,0.7387799755732218,0.7069534255981444,20
foen_aare_aaregebiet,2457,90,0.9569366676860385,0.9074521806081137,20
foen_aare_aaregebiet,2457,180,1.563014977476332,1.4516598376592,20
foen_aare_aaregebiet,2457,365,3.158088657556821,2.959712456149271,20
huc8_02040101,01425000,7,0.2791639627729144,0.2944906224523272,20
huc8_02040101,01425000,14,0.49173897215298246,0.5091836832250868,20
huc8_02040101,01425000,30,0.616527183175087,0.6258533831834793,20
huc8_02040101,01425000,60,0.7505362338622412,0.756472839653492,20
huc8_02040101,01425000,90,1.077287644704183,1.0893793168067933,20
huc8_02040101,01425000,180,1.7787063747511969,1.7016133669482336,20
huc8_02040101,01425000,365,2.6912652839242597,2.635001044103544,20
huc8_02040101,01426500,7,0.5145075815916061,0.49114006502287727,20
huc8_02040101,01426500,14,0.5342033665520804,0.526537985077926,20
huc8_02040101,01426500,30,0.5491667156343659,0.5514921201492349,20
huc8_02040101,01426500,60,0.8221089821358522,0.8001029416322707,20
huc8_02040101,01426500,90,0.9125246471199725,0.8798603790054719,20
huc8_02040101,01426500,180,1.5357701881552737,1.3312933980706665,20
huc8_02040101,01426500,365,2.794321415216343,2.314582271219933,20
huc8_02040101,01427000,7,0.44471992228712354,0.43874389135411807,20
huc8_02040101,01427000,14,0.6182993154600263,0.6259540960013068,20
huc8_02040101,01427000,30,0.5328879175597491,0.5231567887475249,20
huc8_02040101,01427000,60,0.6849677673854555,0.7171727908554797,20
huc8_02040101,01427000,90,0.791501989942458,0.8173667707968917,20
huc8_02040101,01427000,180,1.4095400171848014,1.42218769384962,20
huc8_02040101,01427000,365,2.03450672914269,2.7239596680795506,20
huc8_02040101,01427207,7,0.3470823641972883,0.34306938317205227,20
huc8_02040101,01427207,14,0.4191303849946208,0.42830502131687737,20
huc8_02040101,01427207,30,0.4355095165253927,0.46157467092356336,20
huc8_02040101,01427207,60,0.5510969066283045,0.6003575703804381,20
huc8_02040101,01427207,90,0.7056182090662964,0.7577629996153215,20
