date,t2m_deg_c
2018-11-05,8.96
2018-11-06,9.76
2018-11-07,8.86
2018-11-08,8.54
2018-11-09,8.15
2018-11-10,7.67
2018-11-11,7.36
2018-11-12,6.73
2018-11-13,5.84
2018-11-14,6.05
2018-11-15,3.28
2018-11-16,1.58
2018-11-17,-0.64
2018-11-18,-1.79
2018-11-19,-0.99
2018-11-20,-1.06
2018-11-21,-0.32
2018-11-22,-0.04
2018-11-23,1.72
2018-11-24,2.65
2018-11-25,1.91
2018-11-26,0.89
2018-11-27,-2.71
2018-11-28,-2.8
2018-11-29,-4.02
2018-11-30,-3.44
2018-12-01,-1.31
2018-12-02,-0.21
2018-12-03,3.45
2018-12-04,2.63
2018-12-05,-1.08
2018-12-06,-0.15
2018-12-07,5.56
2018-12-08,4.4
2018-12-09,4.81
2018-12-10,1.85
2018-12-11,1.02
2018-12-12,-1.5
2018-12-13,-4.45
2018-12-14,-3.31
2018-12-15,-3.67
2018-12-16,-5.07
2018-12-17,-3.42
2018-12-18,-0.8
2018-12-19,-2.06
2018-12-20,-2.05
2018-12-21,1.56
2018-12-22,3.14
2018-12-23,2.87
2018-12-24,-0.69
2018-12-25,0.43
2018-12-26,0.72
2018-12-27,2.35
2018-12-28,1.18
2018-12-29,1.58
2018-12-30,2.07
2018-12-31,1.3
2019-01-01,3.08
2019-01-02,-0.95
2019-01-03,-3.83
2019-01-04,-2.74
2019-01-05,1.05
2019-01-06,-1.92
2019-01-07,-1.41
2019-01-08,0.81
2019-01-09,-0.72
2019-01-10,-2.44
2019-01-11,-3.88
2019-01-12,0.77
2019-01-13,1.24
2019-01-14,-0.2
2019-01-15,0.11
2019-01-16,0.82
2019-01-17,0.92
2019-01-18,-3.5
2019-01-19,-5.94
2019-01-20,-5.89
2019-01-21,-7.79
2019-01-22,-8.05
2019-01-23,-8.84
2019-01-24,-7.64
2019-01-25,-7.53
2019-01-26,-2.31
2019-01-27,0.43
2019-01-28,-0.32
2019-01-29,-1.94
2019-01-30,-4.83
2019-01-31,-3.06
2019-02-01,-2.27
2019-02-02,0.62
2019-02-03,-0.97
2019-02-04,-3.93
2019-02-05,-6.12
2019-02-06,-5.25
2019-02-07,-5.54
2019-02-08,-0.91
2019-02-09,0.52
2019-02-10,1.3
2019-02-11,1.22
2019-02-12,-0.72
2019-02-13,1.25
2019-02-14,1.97
2019-02-15,2.45
2019-02-16,1.18
2019-02-17,0.94
2019-02-18,0.77
2019-02-19,1.79
2019-02-20,1.5
2019-02-21,2.31
2019-02-22,-0.2
2019-02-23,-4.46
2019-02-24,-0.8
2019-02-25,1.67
2019-02-26,3.25
2019-02-27,3.8
2019-02-28,4.98
2019-03-01,4.53
2019-03-02,1.82
2019-03-03,5.76
2019-03-04,6.71
2019-03-05,3.22
2019-03-06,4.04
2019-03-07,6.78
2019-03-08,4.96
2019-03-09,5.61
2019-03-10,5.12
2019-03-11,1.68
2019-03-12,1.99
2019-03-13,3.77
2019-03-14,3.61
2019-03-15,5.71
2019-03-16,5.79
2019-03-17,8.09
2019-03-18,3.76
2019-03-19,1.74
2019-03-20,3.69
2019-03-21,7.28
2019-03-22,9.61
2019-03-23,9.57
2019-03-24,7.22
2019-03-25,3.17
2019-03-26,3.49
2019-03-27,4.19
2019-03-28,5.41
2019-03-29,7.28
2019-03-30,8.67
2019-03-31,8.35
2019-04-01,3.99
2019-04-02,7.17
2019-04-03,10.92
2019-04-04,10.98
2019-04-05,10.77
2019-04-06,10.19
2019-04-07,9.29
2019-04-08,11.67
2019-04-09,8.89
2019-04-10,4.64
2019-04-11,2.61
2019-04-12,2.26
2019-04-13,3.07
2019-04-14,4.92
2019-04-15,5.97
2019-04-16,6.33
2019-04-17,7.59
2019-04-18,10.51
2019-04-19,11.84
2019-04-20,12.63
2019-04-21,11.8
2019-04-22,10.12
2019-04-23,10.67
2019-04-24,14.07
2019-04-25,16.48
2019-04-26,16.78
2019-04-27,10.44
2019-04-28,8.55
2019-04-29,7.76
2019-04-30,9.89
2019-05-01,9.15
2019-05-02,11.83
2019-05-03,8.13
2019-05-04,4.97
2019-05-05,4.95
2019-05-06,5.57
2019-05-07,6.15
2019-05-08,10.03
2019-05-09,11.08
2019-05-10,11.2
2019-05-11,11.14
2019-05-12,8.14
2019-05-13,8.4
2019-05-14,6.0
2019-05-15,5.1
2019-05-16,8.73
2019-05-17,11.95
2019-05-18,13.44
2019-05-19,15.84
2019-05-20,14.08
2019-05-21,14.83
2019-05-22,11.81
2019-05-23,11.85
2019-05-24,14.81
2019-05-25,15.41
2019-05-26,15.41
2019-05-27,17.68
2019-05-28,13.33
2019-05-29,11.33
2019-05-30,12.91
2019-05-31,16.42
2019-06-01,19.65
2019-06-02,21.1
2019-06-03,20.92
2019-06-04,21.71
2019-06-05,21.82
2019-06-06,19.49
2019-06-07,18.43
2019-06-08,17.01
2019-06-09,18.62
2019-06-10,21.95
2019-06-11,22.84
2019-06-12,23.52
2019-06-13,18.98
2019-06-14,22.22
2019-06-15,23.74
2019-06-16,18.32
2019-06-17,18.64
2019-06-18,20.08
2019-06-19,22.08
2019-06-20,21.75
2019-06-21,20.0
2019-06-22,19.37
2019-06-23,18.62
2019-06-24,20.82
2019-06-25,23.49
2019-06-26,26.91
2019-06-27,22.13
2019-06-28,18.07
2019-06-29,21.03
2019-06-30,24.99
2019-07-01,24.2
2019-07-02,19.15
2019-07-03,16.04
2019-07-04,16.92
2019-07-05,18.68
2019-07-06,21.3
2019-07-07,16.08
2019-07-08,14.14
2019-07-09,13.76
2019-07-10,15.35
2019-07-11,18.12
2019-07-12,16.89
2019-07-13,15.94
2019-07-14,15.97
2019-07-15,15.92
2019-07-16,15.54
2019-07-17,17.12
2019-07-18,19.5
2019-07-19,20.11
2019-07-20,22.52
2019-07-21,21.09
2019-07-22,21.53
2019-07-23,23.03
2019-07-24,23.84
2019-07-25,25.14
2019-07-26,24.31
2019-07-27,22.33
2019-07-28,22.44
2019-07-29,24.93
2019-07-30,23.56
2019-07-31,21.97
2019-08-01,20.06
2019-08-02,19.83
2019-08-03,16.52
2019-08-04,18.78
2019-08-05,20.52
2019-08-06,21.46
2019-08-07,19.57
2019-08-08,19.11
2019-08-09,21.5
2019-08-10,20.28
2019-08-11,20.97
2019-08-12,18.41
2019-08-13,18.12
2019-08-14,16.72
2019-08-15,16.98
2019-08-16,17.15
2019-08-17,18.15
2019-08-18,22.45
2019-08-19,19.6
2019-08-20,19.03
2019-08-21,16.64
2019-08-22,17.34
2019-08-23,18.52
2019-08-24,20.19
2019-08-25,21.44
2019-08-26,21.97
2019-08-27,21.71
2019-08-28,22.57
2019-08-29,23.3
2019-08-30,22.52
2019-08-31,22.88
2019-09-01,22.55
2019-09-02,15.41
2019-09-03,15.96
2019-09-04,17.87
2019-09-05,16.16
2019-09-06,14.75
2019-09-07,12.9
2019-09-08,13.61
2019-09-09,13.13
2019-09-10,13.37
2019-09-11,14.75
2019-09-12,14.92
2019-09-13,16.54
2019-09-14,13.59
2019-09-15,15.22
2019-09-16,13.79
2019-09-17,12.0
2019-09-18,9.52
2019-09-19,8.43
2019-09-20,9.31
2019-09-21,11.67
2019-09-22,12.31
2019-09-23,13.42
2019-09-24,14.63
2019-09-25,13.26
2019-09-26,13.74
2019-09-27,14.52
2019-09-28,13.53
2019-09-29,14.56
2019-09-30,14.15
2019-10-01,13.7
2019-10-02,10.65
2019-10-03,7.03
2019-10-04,7.88
2019-10-05,7.43
2019-10-06,5.3
2019-10-07,4.54
2019-10-08,7.61
2019-10-09,10.48
2019-10-10,8.64
2019-10-11,9.59
2019-10-12,12.18
2019-10-13,14.11
2019-10-14,12.45
2019-10-15,12.5
2019-10-16,10.93
2019-10-17,10.22
2019-10-18,12.37
2019-10-19,11.17
2019-10-20,11.09
2019-10-21,12.87
2019-10-22,12.85
2019-10-23,12.06
2019-10-24,10.72
2019-10-25,11.53
2019-10-26,11.02
2019-10-27,10.31
2019-10-28,5.81
2019-10-29,4.08
2019-10-30,2.08
2019-10-31,-0.39
2019-11-01,1.99
2019-11-02,6.78
2019-11-03,6.93
2019-11-04,8.82
2019-11-05,6.66
2019-11-06,4.97
2019-11-07,4.79
2019-11-08,6.28
2019-11-09,4.38
2019-11-10,2.15
2019-11-11,0.75
2019-11-12,2.04
2019-11-13,0.94
2019-11-14,0.86
2019-11-15,5.19
2019-11-16,6.86
2019-11-17,8.71
2019-11-18,6.26
2019-11-19,3.51
2019-11-20,5.96
2019-11-21,6.5
2019-11-22,7.11
2019-11-23,5.78
2019-11-24,4.56
2019-11-25,4.33
2019-11-26,3.79
2019-11-27,4.03
2019-11-28,5.82
2019-11-29,4.39
2019-11-30,-0.81
2019-12-01,-0.58
2019-12-02,0.09
2019-12-03,-0.33
2019-12-04,-0.94
2019-12-05,-3.04
2019-12-06,-2.1
2019-12-07,2.23
2019-12-08,3.77
2019-12-09,3.9
2019-12-10,0.51
2019-12-11,-2.31
2019-12-12,-1.68
2019-12-13,-0.8
2019-12-14,1.19
2019-12-15,2.29
2019-12-16,1.94
2019-12-17,1.85
2019-12-18,3.99
2019-12-19,4.45
2019-12-20,5.8
2019-12-21,4.28
2019-12-22,2.1
2019-12-23,3.93
2019-12-24,3.25
2019-12-25,2.93
2019-12-26,1.43
2019-12-27,-0.53
2019-12-28,-2.15
2019-12-29,-2.54
2019-12-30,-1.09
2019-12-31,0.03
2020-01-01,-0.73
2020-01-02,-2.6
2020-01-03,-1.03
2020-01-04,1.23
2020-01-05,-1.89
2020-01-06,-1.93
2020-01-07,-2.2
2020-01-08,0.21
2020-01-09,1.52
2020-01-10,2.03
2020-01-11,0.33
2020-01-12,-0.83
2020-01-13,-0.03
2020-01-14,-0.98
2020-01-15,-1.75
2020-01-16,-0.42
2020-01-17,0.78
2020-01-18,0.88
2020-01-19,0.06
2020-01-20,-0.36
2020-01-21,-2.44
2020-01-22,-1.7
2020-01-23,-1.28
2020-01-24,-4.23
2020-01-25,-3.74
2020-01-26,-1.75
2020-01-27,0.3
2020-01-28,0.94
2020-01-29,-0.14
2020-01-30,0.72
2020-01-31,5.29
2020-02-01,7.57
2020-02-02,5.66
2020-02-03,6.57
2020-02-04,1.95
2020-02-05,-1.04
2020-02-06,-1.39
2020-02-07,0.37
2020-02-08,-0.78
2020-02-09,0.99
2020-02-10,5.89
2020-02-11,2.8
2020-02-12,1.11
2020-02-13,1.38
2020-02-14,2.41
2020-02-15,2.19
2020-02-16,4.77
2020-02-17,6.93
2020-02-18,3.51
2020-02-19,1.91
2020-02-20,1.86
2020-02-21,2.02
2020-02-22,4.3
2020-02-23,7.25
2020-02-24,3.55
2020-02-25,6.09
2020-02-26,2.2
2020-02-27,1.09
2020-02-28,0.51
2020-02-29,2.12
2020-03-01,4.7
2020-03-02,4.65
2020-03-03,3.21
2020-03-04,1.49
2020-03-05,2.83
2020-03-06,4.63
2020-03-07,2.1
2020-03-08,2.49
2020-03-09,2.87
2020-03-10,2.96
2020-03-11,8.71
2020-03-12,8.5
2020-03-13,4.56
2020-03-14,1.69
2020-03-15,1.15
2020-03-16,3.21
2020-03-17,6.94
2020-03-18,7.62
2020-03-19,9.49
2020-03-20,8.37
2020-03-21,1.66
2020-03-22,-2.57
2020-03-23,-2.14
2020-03-24,-1.66
2020-03-25,-0.86
2020-03-26,1.89
2020-03-27,6.45
2020-03-28,7.56
2020-03-29,2.0
2020-03-30,-0.75
2020-03-31,-0.72
2020-04-01,0.61
2020-04-02,3.38
2020-04-03,3.84
2020-04-04,6.23
2020-04-05,6.0
2020-04-06,8.9
2020-04-07,10.1
2020-04-08,9.72
2020-04-09,11.08
2020-04-10,9.65
2020-04-11,9.12
2020-04-12,11.05
2020-04-13,7.41
2020-04-14,1.95
2020-04-15,5.6
2020-04-16,10.55
2020-04-17,11.15
2020-04-18,11.07
2020-04-19,7.58
2020-04-20,6.34
2020-04-21,7.49
2020-04-22,8.68
2020-04-23,10.89
2020-04-24,11.66
2020-04-25,7.4
2020-04-26,9.37
2020-04-27,11.32
2020-04-28,14.3
2020-04-29,11.71
2020-04-30,11.83
2020-05-01,11.34
2020-05-02,8.85
2020-05-03,9.23
2020-05-04,10.38
2020-05-05,6.59
2020-05-06,6.97
2020-05-07,8.67
2020-05-08,12.45
2020-05-09,15.12
2020-05-10,15.22
2020-05-11,10.69
2020-05-12,5.45
2020-05-13,8.25
2020-05-14,9.32
2020-05-15,9.4
2020-05-16,10.49
2020-05-17,11.59
2020-05-18,14.21
2020-05-19,15.67
2020-05-20,13.43
2020-05-21,12.41
2020-05-22,13.23
2020-05-23,13.91
2020-05-24,10.95
2020-05-25,10.45
2020-05-26,11.37
2020-05-27,14.15
2020-05-28,11.64
2020-05-29,11.94
2020-05-30,10.86
2020-05-31,12.34
2020-06-01,14.69
2020-06-02,14.69
2020-06-03,16.15
2020-06-04,15.3
2020-06-05,14.07
2020-06-06,13.72
2020-06-07,14.24
2020-06-08,13.69
2020-06-09,14.99
2020-06-10,14.29
2020-06-11,17.32
2020-06-12,19.72
2020-06-13,21.8
2020-06-14,19.26
2020-06-15,18.41
2020-06-16,18.23
2020-06-17,19.1
2020-06-18,17.87
2020-06-19,16.12
2020-06-20,15.16
2020-06-21,15.17
2020-06-22,18.11
2020-06-23,16.48
2020-06-24,15.55
2020-06-25,17.03
2020-06-26,17.28
2020-06-27,20.38
2020-06-28,21.76
2020-06-29,16.78
2020-06-30,16.88
2020-07-01,20.25
2020-07-02,20.32
2020-07-03,17.67
2020-07-04,18.83
2020-07-05,21.01
2020-07-06,18.27
2020-07-07,14.96
2020-07-08,14.08
2020-07-09,17.22
2020-07-10,21.78
2020-07-11,14.04
2020-07-12,14.86
2020-07-13,16.1
2020-07-14,17.08
2020-07-15,16.7
2020-07-16,15.0
2020-07-17,14.34
2020-07-18,17.31
2020-07-19,20.17
2020-07-20,20.22
2020-07-21,17.56
2020-07-22,17.0
2020-07-23,17.53
2020-07-24,19.77
2020-07-25,20.69
2020-07-26,19.21
2020-07-27,19.76
2020-07-28,22.96
2020-07-29,20.12
2020-07-30,19.67
2020-07-31,19.66
2020-08-01,20.29
2020-08-02,18.26
2020-08-03,16.2
2020-08-04,14.76
2020-08-05,16.77
2020-08-06,19.26
2020-08-07,22.75
2020-08-08,24.04
2020-08-09,24.88
2020-08-10,22.2
2020-08-11,22.57
2020-08-12,22.7
2020-08-13,22.97
2020-08-14,22.21
2020-08-15,19.93
2020-08-16,20.47
2020-08-17,21.21
2020-08-18,18.38
2020-08-19,19.09
2020-08-20,20.79
2020-08-21,23.03
2020-08-22,21.1
2020-08-23,18.33
2020-08-24,16.99
2020-08-25,17.33
2020-08-26,19.36
2020-08-27,15.8
2020-08-28,17.32
2020-08-29,17.54
2020-08-30,17.04
2020-08-31,14.78
2020-09-01,12.58
2020-09-02,13.11
2020-09-03,15.16
2020-09-04,18.43
2020-09-05,18.77
2020-09-06,14.54
2020-09-07,14.53
2020-09-08,15.56
2020-09-09,17.81
2020-09-10,15.43
2020-09-11,15.56
2020-09-12,18.22
2020-09-13,19.11
2020-09-14,20.53
2020-09-15,20.27
2020-09-16,19.77
2020-09-17,14.64
2020-09-18,11.55
2020-09-19,12.35
2020-09-20,14.5
2020-09-21,15.31
2020-09-22,16.56
2020-09-23,17.08
2020-09-24,16.55
2020-09-25,12.81
2020-09-26,7.34
2020-09-27,8.22
2020-09-28,7.59
2020-09-29,9.56
2020-09-30,10.47
2020-10-01,11.58
2020-10-02,13.13
2020-10-03,16.92
2020-10-04,13.68
2020-10-05,10.59
2020-10-06,10.75
2020-10-07,10.57
2020-10-08,10.6
2020-10-09,12.45
2020-10-10,9.77
2020-10-11,6.24
2020-10-12,6.79
2020-10-13,5.34
2020-10-14,6.08
2020-10-15,7.52
2020-10-16,6.16
2020-10-17,5.58
2020-10-18,5.92
2020-10-19,5.43
2020-10-20,5.21
2020-10-21,8.42
2020-10-22,10.2
2020-10-23,12.0
2020-10-24,11.11
2020-10-25,9.04
2020-10-26,9.94
2020-10-27,6.78
2020-10-28,5.38
2020-10-29,6.7
2020-10-30,8.27
2020-10-31,11.05
2020-11-01,8.93
2020-11-02,12.59
2020-11-03,11.21
2020-11-04,6.83
2020-11-05,3.46
2020-11-06,3.64
2020-11-07,3.27
2020-11-08,1.98
2020-11-09,2.42
2020-11-10,3.08
2020-11-11,3.14
2020-11-12,3.55
2020-11-13,5.03
2020-11-14,7.75
2020-11-15,5.2
2020-11-16,4.94
2020-11-17,6.56
2020-11-18,5.54
2020-11-19,5.35
2020-11-20,1.52
2020-11-21,-0.56
2020-11-22,0.47
2020-11-23,2.79
2020-11-24,-0.66
2020-11-25,-2.46
2020-11-26,-1.51
2020-11-27,0.12
2020-11-28,-0.49
2020-11-29,-0.62
2020-11-30,-1.25
2020-12-01,-2.76
2020-12-02,-3.79
2020-12-03,-3.09
2020-12-04,-0.97
2020-12-05,2.23
2020-12-06,4.28
2020-12-07,4.28
2020-12-08,2.52
2020-12-09,1.68
2020-12-10,-0.58
2020-12-11,-0.24
2020-12-12,-0.53
2020-12-13,0.23
2020-12-14,0.45
2020-12-15,-0.75
2020-12-16,0.88
2020-12-17,-0.3
2020-12-18,1.12
2020-12-19,-0.06
2020-12-20,-1.38
2020-12-21,-0.22
2020-12-22,4.23
2020-12-23,6.04
2020-12-24,5.03
2020-12-25,-0.12
2020-12-26,-2.38
2020-12-27,-2.7
2020-12-28,-0.72
2020-12-29,-0.31
2020-12-30,-1.18
2020-12-31,-2.03
2021-01-01,-2.73
2021-01-02,-2.27
2021-01-03,0.65
2021-01-04,0.3
2021-01-05,-0.7
2021-01-06,-1.9
2021-01-07,-3.38
2021-01-08,-4.63
2021-01-09,-4.28
2021-01-10,-3.76
2021-01-11,-5.43
2021-01-12,-4.07
2021-01-13,-1.48
2021-01-14,-2.84
2021-01-15,-4.8
2021-01-16,-7.56
2021-01-17,-8.05
2021-01-18,-6.54
2021-01-19,-0.96
2021-01-20,-1.0
2021-01-21,-1.43
2021-01-22,1.04
2021-01-23,-0.39
2021-01-24,-2.68
2021-01-25,-3.82
2021-01-26,-4.15
2021-01-27,-3.1
2021-01-28,-2.32
2021-01-29,-2.53
2021-01-30,-2.65
2021-01-31,-8.61
2021-02-01,-7.9
2021-02-02,-0.1
2021-02-03,1.73
2021-02-04,2.03
2021-02-05,0.24
2021-02-06,-2.35
2021-02-07,-7.18
2021-02-08,-9.27
2021-02-09,-9.98
2021-02-10,-11.01
2021-02-11,-11.22
2021-02-12,-12.39
2021-02-13,-10.09
2021-02-14,-10.84
2021-02-15,-8.45
2021-02-16,-2.02
2021-02-17,0.79
2021-02-18,1.27
2021-02-19,1.91
2021-02-20,1.08
2021-02-21,1.67
2021-02-22,1.23
2021-02-23,3.27
2021-02-24,4.0
2021-02-25,4.97
2021-02-26,3.58
2021-02-27,1.27
2021-02-28,1.32
2021-03-01,2.2
2021-03-02,2.96
2021-03-03,1.45
2021-03-04,3.2
2021-03-05,-0.94
2021-03-06,-1.38
2021-03-07,-0.38
2021-03-08,-0.71
2021-03-09,-1.87
2021-03-10,-0.27
2021-03-11,1.92
2021-03-12,3.22
2021-03-13,3.72
2021-03-14,2.69
2021-03-15,1.29
2021-03-16,1.29
2021-03-17,0.11
2021-03-18,-0.04
2021-03-19,-0.83
2021-03-20,-3.95
2021-03-21,-0.33
2021-03-22,0.15
2021-03-23,0.87
2021-03-24,3.71
2021-03-25,6.91
2021-03-26,8.41
2021-03-27,5.2
2021-03-28,4.02
2021-03-29,7.89
2021-03-30,11.78
2021-03-31,13.88
2021-04-01,12.49
2021-04-02,6.02
2021-04-03,3.21
2021-04-04,2.97
2021-04-05,2.13
2021-04-06,-1.15
2021-04-07,-0.26
2021-04-08,0.86
2021-04-09,3.46
2021-04-10,6.88
2021-04-11,8.47
2021-04-12,3.29
2021-04-13,1.83
2021-04-14,1.76
2021-04-15,0.74
2021-04-16,1.84
2021-04-17,3.14
2021-04-18,5.5
2021-04-19,6.65
2021-04-20,8.99
2021-04-21,8.78
2021-04-22,5.07
2021-04-23,4.48
2021-04-24,5.52
2021-04-25,4.34
2021-04-26,3.55
2021-04-27,4.28
2021-04-28,8.51
2021-04-29,10.68
2021-04-30,9.1
2021-05-01,8.75
2021-05-02,4.57
2021-05-03,5.27
2021-05-04,8.46
2021-05-05,7.09
2021-05-06,5.93
2021-05-07,5.37
2021-05-08,6.51
2021-05-09,12.7
2021-05-10,16.12
2021-05-11,18.18
2021-05-12,15.17
2021-05-13,10.32
2021-05-14,9.93
2021-05-15,10.61
2021-05-16,10.97
2021-05-17,10.58
2021-05-18,10.29
2021-05-19,9.12
2021-05-20,9.39
2021-05-21,10.81
2021-05-22,10.93
2021-05-23,9.8
2021-05-24,11.13
2021-05-25,10.12
2021-05-26,9.7
2021-05-27,10.2
2021-05-28,10.06
2021-05-29,9.95
2021-05-30,9.5
2021-05-31,11.97
2021-06-01,14.01
2021-06-02,15.18
2021-06-03,16.07
2021-06-04,17.93
2021-06-05,19.29
2021-06-06,18.32
2021-06-07,18.84
2021-06-08,18.58
2021-06-09,18.03
2021-06-10,18.52
2021-06-11,18.83
2021-06-12,17.83
2021-06-13,12.64
2021-06-14,15.77
2021-06-15,18.78
2021-06-16,20.57
2021-06-17,21.92
2021-06-18,22.29
2021-06-19,23.85
2021-06-20,24.72
2021-06-21,24.2
2021-06-22,18.37
2021-06-23,18.15
2021-06-24,18.61
2021-06-25,16.53
2021-06-26,17.79
2021-06-27,19.64
2021-06-28,21.29
2021-06-29,21.02
2021-06-30,18.26
2021-07-01,16.14
2021-07-02,15.07
2021-07-03,17.24
2021-07-04,18.85
2021-07-05,18.05
2021-07-06,21.11
2021-07-07,18.31
2021-07-08,19.42
2021-07-09,18.98
2021-07-10,17.92
2021-07-11,19.64
2021-07-12,18.64
2021-07-13,21.87
2021-07-14,19.42
2021-07-15,19.27
2021-07-16,20.54
2021-07-17,20.43
2021-07-18,20.58
2021-07-19,17.46
2021-07-20,14.99
2021-07-21,16.72
2021-07-22,18.5
2021-07-23,19.75
2021-07-24,20.32
2021-07-25,21.34
2021-07-26,22.12
2021-07-27,21.94
2021-07-28,20.37
2021-07-29,18.92
2021-07-30,20.25
2021-07-31,19.83
2021-08-01,15.87
2021-08-02,16.3
2021-08-03,16.56
2021-08-04,16.67
2021-08-05,15.31
2021-08-06,16.76
2021-08-07,18.78
2021-08-08,18.06
2021-08-09,17.66
2021-08-10,18.7
2021-08-11,17.58
2021-08-12,19.2
2021-08-13,21.7
2021-08-14,22.45
2021-08-15,22.97
2021-08-16,20.6
2021-08-17,13.99
2021-08-18,14.57
2021-08-19,16.87
2021-08-20,16.98
2021-08-21,18.26
2021-08-22,17.89
2021-08-23,16.01
2021-08-24,14.17
2021-08-25,14.76
2021-08-26,13.13
2021-08-27,11.75
2021-08-28,12.85
2021-08-29,13.39
2021-08-30,13.86
2021-08-31,14.0
2021-09-01,14.29
2021-09-02,15.23
2021-09-03,16.87
2021-09-04,16.37
2021-09-05,15.42
2021-09-06,16.61
2021-09-07,17.32
2021-09-08,16.58
2021-09-09,16.65
2021-09-10,18.07
2021-09-11,17.07
2021-09-12,17.88
2021-09-13,17.34
2021-09-14,17.24
2021-09-15,17.64
2021-09-16,16.79
2021-09-17,13.75
2021-09-18,12.54
2021-09-19,10.58
2021-09-20,9.96
2021-09-21,10.34
2021-09-22,11.05
2021-09-23,13.34
2021-09-24,13.69
2021-09-25,15.68
2021-09-26,15.69
2021-09-27,15.72
2021-09-28,15.54
2021-09-29,12.94
2021-09-30,10.2
2021-10-01,10.23
2021-10-02,12.44
2021-10-03,12.25
2021-10-04,14.33
2021-10-05,14.97
2021-10-06,11.78
2021-10-07,10.28
2021-10-08,8.87
2021-10-09,5.56
2021-10-10,5.44
2021-10-11,5.73
2021-10-12,6.63
2021-10-13,4.02
2021-10-14,5.87
2021-10-15,8.73
2021-10-16,7.33
2021-10-17,5.66
2021-10-18,8.58
2021-10-19,9.65
2021-10-20,13.32
2021-10-21,11.64
2021-10-22,6.71
2021-10-23,4.77
2021-10-24,4.1
2021-10-25,3.56
2021-10-26,6.38
2021-10-27,7.09
2021-10-28,6.44
2021-10-29,5.33
2021-10-30,5.53
2021-10-31,7.26
2021-11-01,7.46
2021-11-02,5.38
2021-11-03,5.73
2021-11-04,6.55
2021-11-05,4.62
2021-11-06,4.2
2021-11-07,3.11
2021-11-08,4.28
2021-11-09,3.89
2021-11-10,2.83
2021-11-11,2.59
2021-11-12,2.68
2021-11-13,2.57
2021-11-14,3.74
2021-11-15,2.26
2021-11-16,4.16
2021-11-17,2.43
2021-11-18,4.11
2021-11-19,6.46
2021-11-20,6.46
2021-11-21,2.6
2021-11-22,2.24
2021-11-23,0.18
2021-11-24,1.5
2021-11-25,-1.1
2021-11-26,-0.65
2021-11-27,-1.29
2021-11-28,-1.09
2021-11-29,-1.48
2021-11-30,0.17
2021-12-01,1.94
2021-12-02,0.58
2021-12-03,-3.39
2021-12-04,-1.53
2021-12-05,0.22
2021-12-06,-2.47
2021-12-07,-2.91
2021-12-08,-2.67
2021-12-09,-1.74
2021-12-10,-2.72
2021-12-11,-4.53
2021-12-12,-3.93
2021-12-13,1.02
2021-12-14,0.65
2021-12-15,0.96
2021-12-16,1.49
2021-12-17,1.25
2021-12-18,1.25
2021-12-19,2.53
2021-12-20,-1.24
2021-12-21,-2.36
2021-12-22,-3.5
2021-12-23,-3.8
2021-12-24,2.75
2021-12-25,-4.99
2021-12-26,-9.2
2021-12-27,-5.69
2021-12-28,-2.24
2021-12-29,1.41
2021-12-30,3.7
2021-12-31,6.65
2022-01-01,7.04
2022-01-02,4.05
2022-01-03,5.55
2022-01-04,4.63
2022-01-05,1.01
2022-01-06,-1.77
2022-01-07,-2.83
2022-01-08,-1.29
2022-01-09,-1.56
2022-01-10,-0.91
2022-01-11,-5.41
2022-01-12,-4.75
2022-01-13,-0.72
2022-01-14,-0.12
2022-01-15,-0.28
2022-01-16,-2.33
2022-01-17,0.13
2022-01-18,-2.19
2022-01-19,-1.65
2022-01-20,-0.94
2022-01-21,-4.07
2022-01-22,-1.93
2022-01-23,-0.45
2022-01-24,0.55
2022-01-25,-0.42
2022-01-26,-1.57
2022-01-27,-0.71
2022-01-28,0.86
2022-01-29,0.6
2022-01-30,1.76
2022-01-31,-1.03
2022-02-01,-0.61
2022-02-02,1.58
2022-02-03,0.66
2022-02-04,1.59
2022-02-05,0.78
2022-02-06,1.77
2022-02-07,1.32
2022-02-08,1.53
2022-02-09,3.73
2022-02-10,3.46
2022-02-11,1.82
2022-02-12,-0.75
2022-02-13,-0.89
2022-02-14,-1.25
2022-02-15,1.14
2022-02-16,3.52
2022-02-17,6.98
2022-02-18,4.5
2022-02-19,3.08
2022-02-20,3.6
2022-02-21,4.68
2022-02-22,2.41
2022-02-23,3.28
2022-02-24,2.77
2022-02-25,1.61
2022-02-26,0.94
2022-02-27,-0.02
2022-02-28,-1.84
2022-03-01,-1.22
2022-03-02,-0.44
2022-03-03,-0.27
2022-03-04,-1.22
2022-03-05,-1.18
2022-03-06,-2.25
2022-03-07,-1.29
2022-03-08,0.25
2022-03-09,1.53
2022-03-10,0.24
2022-03-11,-1.74
2022-03-12,-0.94
2022-03-13,0.82
2022-03-14,2.71
2022-03-15,3.84
2022-03-16,4.93
2022-03-17,5.07
2022-03-18,4.58
2022-03-19,2.01
2022-03-20,2.17
2022-03-21,2.21
2022-03-22,4.55
2022-03-23,6.37
2022-03-24,7.81
2022-03-25,7.35
2022-03-26,8.5
2022-03-27,8.23
2022-03-28,10.46
2022-03-29,6.74
2022-03-30,5.15
2022-03-31,2.5
2022-04-01,0.83
2022-04-02,0.27
2022-04-03,-0.71
2022-04-04,1.91
2022-04-05,4.52
2022-04-06,8.48
2022-04-07,9.17
