scenario_id,model,mask_type,mask_seed,stations,variables,protocol,horizon_bin,horizon_order,minimum_horizon_days,maximum_horizon_days,hidden_cells,MAE,RMSE,climatology_MAE,skill
PNT-B1-T-SYNC-P30-test-R0117,climatology,point,117,B1,T,online_causal,2-3,2,2,3,85,0.8141176924985998,1.0183897867424199,0.8141176924985998,0.0
PNT-B1-T-SYNC-P30-test-R0117,climatology,point,117,B1,T,online_causal,4-7,3,4,5,3,1.350000222524007,1.5080342805981601,1.350000222524007,0.0
PNT-B1-T-SYNC-P30-test-R0117,persistence,point,117,B1,T,online_causal,1,1,1,1,241,0.2751037164347795,0.3680722291336671,0.7815352589262966,0.6479957707695394
PNT-B1-T-SYNC-P30-test-R0117,persistence,point,117,B1,T,online_causal,2-3,2,2,3,85,0.4152940455605002,0.5328060507866961,0.8141176924985998,0.48988451008118283
PNT-B1-T-SYNC-P30-test-R0117,persistence,point,117,B1,T,online_causal,4-7,3,4,5,3,0.33333349227905273,0.4760951751533067,1.350000222524007,0.7530863427149361
PNT-B1-T-SYNC-P30-test-R0117,causal_gru,point,117,B1,T,online_causal,1,1,1,1,241,0.9327567538779801,1.1831970169891084,0.7815352589262966,-0.19349286321315495
PNT-B1-T-SYNC-P30-test-R0117,causal_gru,point,117,B1,T,online_causal,2-3,2,2,3,85,0.9573059474720674,1.163063168199815,0.8141176924985998,-0.17588151724600176
PNT-B1-T-SYNC-P30-test-R0117,causal_gru,point,117,B1,T,online_causal,4-7,3,4,5,3,1.8508543968200684,1.8561612831666956,1.350000222524007,-0.3710030309177632
PNT-B1-T-SYNC-P30-test-R0118,climatology,point,118,B1,T,online_causal,1,1,1,1,223,0.7621075572454341,1.0008236019211205,0.7621075572454341,0.0
PNT-B1-T-SYNC-P30-test-R0118,climatology,point,118,B1,T,online_causal,2-3,2,2,3,95,0.7384210373225965,0.9524622089959291,0.7384210373225965,0.0
PNT-B1-T-SYNC-P30-test-R0118,climatology,point,118,B1,T,online_causal,4-7,3,4,5,11,0.9227276281876997,1.0758720038820035,0.9227276281876997,0.0
PNT-B1-T-SYNC-P30-test-R0118,persistence,point,118,B1,T,online_causal,1,1,1,1,223,0.27847533856806733,0.3578084470322846,0.7621075572454341,0.6345983766719356
PNT-B1-T-SYNC-P30-test-R0118,persistence,point,118,B1,T,online_causal,2-3,2,2,3,95,0.4157894636455335,0.5427997613347663,0.7384210373225965,0.43692088574138743
PNT-B1-T-SYNC-P30-test-R0118,persistence,point,118,B1,T,online_causal,4-7,3,4,5,11,0.3272729786959561,0.4348462180361899,0.9227276281876997,0.6453200611986197
PNT-B1-T-SYNC-P30-test-R0118,causal_gru,point,118,B1,T,online_causal,1,1,1,1,223,0.9383948335733114,1.1479504144836994,0.7621075572454341,-0.23131548119671064
PNT-B1-T-SYNC-P30-test-R0118,causal_gru,point,118,B1,T,online_causal,2-3,2,2,3,95,0.9422415331790321,1.1692272242396529,0.7384210373225965,-0.2760220599828225
PNT-B1-T-SYNC-P30-test-R0118,causal_gru,point,118,B1,T,online_causal,4-7,3,4,5,11,0.9557084170254794,1.3018926739795937,0.9227276281876997,-0.03574271305017307
PNT-B1-T-SYNC-P30-test-R0119,climatology,point,119,B1,T,online_causal,1,1,1,1,223,0.7349775986821128,0.943695184268312,0.7349775986821128,0.0
PNT-B1-T-SYNC-P30-test-R0119,climatology,point,119,B1,T,online_causal,2-3,2,2,3,97,0.7871133408595606,1.0666571909941762,0.7871133408595606,0.0
PNT-B1-T-SYNC-P30-test-R0119,climatology,point,119,B1,T,online_causal,4-7,3,4,5,9,0.8666666083865695,1.032526560881284,0.8666666083865695,0.0
PNT-B1-T-SYNC-P30-test-R0119,persistence,point,119,B1,T,online_causal,1,1,1,1,223,0.2520179085667358,0.33254013772473423,0.7349775986821128,0.6571080410904648
PNT-B1-T-SYNC-P30-test-R0119,persistence,point,119,B1,T,online_causal,2-3,2,2,3,97,0.46804127373646215,0.6172770752360187,0.7871133408595606,0.4053699137847905
PNT-B1-T-SYNC-P30-test-R0119,persistence,point,119,B1,T,online_causal,4-7,3,4,5,9,0.8666665818956163,0.9831920263625947,0.8666666083865695,3.0566486564076456e-08
PNT-B1-T-SYNC-P30-test-R0119,causal_gru,point,119,B1,T,online_causal,1,1,1,1,223,0.9206278821278046,1.1443172750467887,0.7349775986821128,-0.25259311818289576
PNT-B1-T-SYNC-P30-test-R0119,causal_gru,point,119,B1,T,online_causal,2-3,2,2,3,97,0.9694808709252741,1.180428081462621,0.7871133408595606,-0.23169157553162623
PNT-B1-T-SYNC-P30-test-R0119,causal_gru,point,119,B1,T,online_causal,4-7,3,4,5,9,0.7523414293924967,0.9356226303372097,0.8666666083865695,0.13191367694078615
PNT-B1-T-SYNC-P30-test-R0120,climatology,point,120,B1,T,online_causal,1,1,1,1,230,0.7913043188012164,1.032335880434961,0.7913043188012164,0.0
PNT-B1-T-SYNC-P30-test-R0120,climatology,point,120,B1,T,online_causal,2-3,2,2,3,88,0.8448863408782266,1.0897638429227379,0.8448863408782266,0.0
PNT-B1-T-SYNC-P30-test-R0120,climatology,point,120,B1,T,online_causal,4-7,3,4,7,11,0.3999998786232688,0.4981783384737657,0.3999998786232688,0.0
PNT-B1-T-SYNC-P30-test-R0120,persistence,point,120,B1,T,online_causal,1,1,1,1,230,0.2726087103719297,0.3655252284107336,0.7913043188012164,0.655494474256229
PNT-B1-T-SYNC-P30-test-R0120,persistence,point,120,B1,T,online_causal,2-3,2,2,3,88,0.5159090635451403,0.6733565494473736,0.8448863408782266,0.3893745956303746
PNT-B1-T-SYNC-P30-test-R0120,persistence,point,120,B1,T,online_causal,4-7,3,4,7,11,0.4727270386435769,0.6410215841081819,0.3999998786232688,-0.181817955221943
PNT-B1-T-SYNC-P30-test-R0120,causal_gru,point,120,B1,T,online_causal,1,1,1,1,230,0.966309888984846,1.207532112102207,0.7913043188012164,-0.2211608935090279
PNT-B1-T-SYNC-P30-test-R0120,causal_gru,point,120,B1,T,online_causal,2-3,2,2,3,88,0.9824019291184165,1.2576333949998988,0.8448863408782266,-0.16276223390858457
PNT-B1-T-SYNC-P30-test-R0120,causal_gru,point,120,B1,T,online_causal,4-7,3,4,7,11,0.9315693595192649,1.0075815033933537,0.3999998786232688,-1.3289241054911503
PNT-S2-T-SYNC-P30-test-R0101,climatology,point,101,S2,T,online_causal,1,1,1,1,225,0.6871110852559408,0.878319127295651,0.6871110852559408,0.0
PNT-S2-T-SYNC-P30-test-R0101,climatology,point,101,S2,T,online_causal,2-3,2,2,3,90,0.6688889026641845,0.8887881658497463,0.6688889026641845,0.0
PNT-S2-T-SYNC-P30-test-R0101,climatology,point,101,S2,T,online_causal,4-7,3,4,7,14,0.5999999386923653,0.7058428742285181,0.5999999386923653,0.0
PNT-S2-T-SYNC-P30-test-R0101,persistence,point,101,S2,T,online_causal,1,1,1,1,225,0.23066669464111328,0.30847293985589563,0.6871110852559408,0.6642949013765472
PNT-S2-T-SYNC-P30-test-R0101,persistence,point,101,S2,T,online_causal,2-3,2,2,3,90,0.4122222105662028,0.5480267869263806,0.6688889026641845,0.38372096035033365
PNT-S2-T-SYNC-P30-test-R0101,persistence,point,101,S2,T,online_causal,4-7,3,4,7,14,1.1285716124943324,1.26660419886108,0.5999999386923653,-0.8809528796851738
PNT-S2-T-SYNC-P30-test-R0101,causal_gru,point,101,S2,T,online_causal,1,1,1,1,225,0.7619352552625868,0.9209491482236507,0.6871110852559408,-0.10889675863514103
PNT-S2-T-SYNC-P30-test-R0101,causal_gru,point,101,S2,T,online_causal,2-3,2,2,3,90,0.6382464991675483,0.7660234158147575,0.6688889026641845,0.04581090129405285
PNT-S2-T-SYNC-P30-test-R0101,causal_gru,point,101,S2,T,online_causal,4-7,3,4,7,14,1.0342206954956055,1.331021991358685,0.5999999386923653,-0.7237013352860953
PNT-S2-T-SYNC-P30-test-R0102,climatology,point,102,S2,T,online_causal,1,1,1,1,220,0.6665908965197477,0.8628902508115408,0.6665908965197477,0.0
PNT-S2-T-SYNC-P30-test-R0102,climatology,point,102,S2,T,online_causal,2-3,2,2,3,96,0.5848958591620127,0.748627241541868,0.5848958591620127,0.0
PNT-S2-T-SYNC-P30-test-R0102,climatology,point,102,S2,T,online_causal,4-7,3,4,5,13,0.4423077656672551,0.680639173227547,0.4423077656672551,0.0
PNT-S2-T-SYNC-P30-test-R0102,persistence,point,102,S2,T,online_causal,1,1,1,1,220,0.2240908991206776,0.2968777090436623,0.6665908965197477,0.6638254433256592
PNT-S2-T-SYNC-P30-test-R0102,persistence,point,102,S2,T,online_causal,2-3,2,2,3,96,0.3489582637945811,0.4829380477089028,0.5848958591620127,0.4033839386475777
PNT-S2-T-SYNC-P30-test-R0102,persistence,point,102,S2,T,online_causal,4-7,3,4,5,13,0.8846155313345102,1.2124357250339446,0.4423077656672551,-1.0
PNT-S2-T-SYNC-P30-test-R0102,causal_gru,point,102,S2,T,online_causal,1,1,1,1,220,0.6948965614492243,0.8645167352173146,0.6665908965197477,-0.04246332357261351
PNT-S2-T-SYNC-P30-test-R0102,causal_gru,point,102,S2,T,online_causal,2-3,2,2,3,96,0.6445855498313904,0.7958870500003716,0.5848958591620127,-0.10205182637964949
PNT-S2-T-SYNC-P30-test-R0102,causal_gru,point,102,S2,T,online_causal,4-7,3,4,5,13,0.8799768961392916,1.0473174553566378,0.4423077656672551,-0.9895126526023779
PNT-S2-T-SYNC-P30-test-R0103,climatology,point,103,S2,T,online_causal,1,1,1,1,232,0.6713361781218956,0.8636392954586386,0.6713361781218956,0.0
PNT-S2-T-SYNC-P30-test-R0103,climatology,point,103,S2,T,online_causal,2-3,2,2,3,89,0.6235955109756984,0.8353832745950965,0.6235955109756984,0.0
PNT-S2-T-SYNC-P30-test-R0103,climatology,point,103,S2,T,online_causal,4-7,3,4,7,7,0.2357142312186105,0.25980758967247697,0.2357142312186105,0.0
PNT-S2-T-SYNC-P30-test-R0103,climatology,point,103,S2,T,online_causal,8-30,4,8,8,1,0.39999961853027344,0.39999961853027344,0.39999961853027344,0.0
PNT-S2-T-SYNC-P30-test-R0103,persistence,point,103,S2,T,online_causal,1,1,1,1,232,0.23060348321651591,0.314107980149784,0.6713361781218956,0.6565007357988015
PNT-S2-T-SYNC-P30-test-R0103,persistence,point,103,S2,T,online_causal,2-3,2,2,3,89,0.3370786088236262,0.4110824260959463,0.6235955109756984,0.4594595328368838
PNT-S2-T-SYNC-P30-test-R0103,persistence,point,103,S2,T,online_causal,4-7,3,4,7,7,1.0571423939296178,1.2200698960270207,0.2357142312186105,-3.48484755657024
PNT-S2-T-SYNC-P30-test-R0103,persistence,point,103,S2,T,online_causal,8-30,4,8,8,1,1.3999996185302734,1.3999996185302734,0.39999961853027344,-2.5000023841880648
PNT-S2-T-SYNC-P30-test-R0103,causal_gru,point,103,S2,T,online_causal,1,1,1,1,232,0.6897153977690071,0.846004167871057,0.6713361781218956,-0.027377073135740337
PNT-S2-T-SYNC-P30-test-R0103,causal_gru,point,103,S2,T,online_causal,2-3,2,2,3,89,0.6800823586710384,0.834334793495611,0.6235955109756984,-0.09058251174220078
PNT-S2-T-SYNC-P30-test-R0103,causal_gru,point,103,S2,T,online_causal,4-7,3,4,7,7,0.42012548446655273,0.47085203390868646,0.2357142312186105,-0.7823509522295755
PNT-S2-T-SYNC-P30-test-R0103,causal_gru,point,103,S2,T,online_causal,8-30,4,8,8,1,0.3759441375732422,0.3759441375732422,0.39999961853027344,0.06013875974536875
PNT-S2-T-SYNC-P30-test-R0104,climatology,point,104,S2,T,online_causal,1,1,1,1,232,0.6806034425209309,0.8596185063934405,0.6806034425209309,0.0
PNT-S2-T-SYNC-P30-test-R0104,climatology,point,104,S2,T,online_causal,2-3,2,2,3,87,0.7408045735852472,0.883257477869981,0.7408045735852472,0.0
PNT-S2-T-SYNC-P30-test-R0104,climatology,point,104,S2,T,online_causal,4-7,3,4,6,10,1.0850001335144044,1.218298284302344,1.0850001335144044,0.0
PNT-S2-T-SYNC-P30-test-R0104,persistence,point,104,S2,T,online_causal,1,1,1,1,232,0.22198272368003583,0.2963135145394097,0.6806034425209309,0.6738442537730639
PNT-S2-T-SYNC-P30-test-R0104,persistence,point,104,S2,T,online_causal,2-3,2,2,3,87,0.362068938112807,0.44811230125165136,0.7408045735852472,0.5112490513381768
PNT-S2-T-SYNC-P30-test-R0104,persistence,point,104,S2,T,online_causal,4-7,3,4,6,10,0.45999999046325685,0.5291503252929923,1.0850001335144044,0.5760369273197422
PNT-S2-T-SYNC-P30-test-R0104,causal_gru,point,104,S2,T,online_causal,1,1,1,1,232,0.7234967433173081,0.8772126906874026,0.6806034425209309,-0.06302245642117521
PNT-S2-T-SYNC-P30-test-R0104,causal_gru,point,104,S2,T,online_causal,2-3,2,2,3,87,0.8047813930730711,0.9616345731487089,0.7408045735852472,-0.08636126418361245
PNT-S2-T-SYNC-P30-test-R0104,causal_gru,point,104,S2,T,online_causal,4-7,3,4,6,10,1.0208521842956544,1.1490797696250283,1.0850001335144044,0.059122526566858125
PNT-S2-T-SYNC-P30-test-R0105,climatology,point,105,S2,T,online_causal,1,1,1,1,243,0.6927983299694924,0.8967878105144872,0.6927983299694924,0.0
PNT-S2-T-SYNC-P30-test-R0105,climatology,point,105,S2,T,online_causal,2-3,2,2,3,77,0.596753250468861,0.7966447561786273,0.596753250468861,0.0
PNT-S2-T-SYNC-P30-test-R0105,climatology,point,105,S2,T,online_causal,4-7,3,4,7,9,0.8833333651224772,0.9610469104539819,0.8833333651224772,0.0
PNT-S2-T-SYNC-P30-test-R0105,persistence,point,105,S2,T,online_causal,1,1,1,1,243,0.225925896883992,0.30191431818578884,0.6927983299694924,0.6738937045446678
PNT-S2-T-SYNC-P30-test-R0105,persistence,point,105,S2,T,online_causal,2-3,2,2,3,77,0.29220784174931513,0.36980177296254463,0.596753250468861,0.5103372432077556
PNT-S2-T-SYNC-P30-test-R0105,persistence,point,105,S2,T,online_causal,4-7,3,4,7,9,0.5666667090521919,0.6403123509288183,0.8833333651224772,0.35849054114057877
PNT-S2-T-SYNC-P30-test-R0105,causal_gru,point,105,S2,T,online_causal,1,1,1,1,243,0.7247106921035076,0.8886248111055457,0.6927983299694924,-0.04606298940619613
PNT-S2-T-SYNC-P30-test-R0105,causal_gru,point,105,S2,T,online_causal,2-3,2,2,3,77,0.7715414158709637,0.9337180398169672,0.596753250468861,-0.29289855608624515
PNT-S2-T-SYNC-P30-test-R0105,causal_gru,point,105,S2,T,online_causal,4-7,3,4,7,9,0.9117524358961318,1.0634121576855702,0.8833333651224772,-0.03217253179349133
PNT-S2-T-SYNC-P30-test-R0106,climatology,point,106,S2,T,online_causal,1,1,1,1,251,0.6599601198477574,0.8365111876956463,0.6599601198477574,0.0
PNT-S2-T-SYNC-P30-test-R0106,climatology,point,106,S2,T,online_causal,2-3,2,2,3,75,0.8006666692097982,1.0793980325444992,0.8006666692097982,0.0
PNT-S2-T-SYNC-P30-test-R0106,climatology,point,106,S2,T,online_causal,4-7,3,4,4,3,1.0666664441426594,1.4329459369167987,1.0666664441426594,0.0
PNT-S2-T-SYNC-P30-test-R0106,persistence,point,106,S2,T,online_causal,1,1,1,1,251,0.22111549225461435,0.29314883528738406,0.6599601198477574,0.6649562820468269
PNT-S2-T-SYNC-P30-test-R0106,persistence,point,106,S2,T,online_causal,2-3,2,2,3,75,0.37999999364217124,0.4779121476317107,0.8006666692097982,0.5253955131950172
PNT-S2-T-SYNC-P30-test-R0106,persistence,point,106,S2,T,online_causal,4-7,3,4,4,3,0.5333334604899088,0.6976151850491654,1.0666664441426594,0.49999977648253546
PNT-S2-T-SYNC-P30-test-R0106,causal_gru,point,106,S2,T,online_causal,1,1,1,1,251,0.6790590818184781,0.8354310370929459,0.6599601198477574,-0.028939569826016864
PNT-S2-T-SYNC-P30-test-R0106,causal_gru,point,106,S2,T,online_causal,2-3,2,2,3,75,0.721439692179362,0.856117419554362,0.8006666692097982,0.09895126158883039
PNT-S2-T-SYNC-P30-test-R0106,causal_gru,point,106,S2,T,online_causal,4-7,3,4,4,3,0.9722932179768881,0.9970930838233777,1.0666664441426594,0.0884749179877169
PNT-S2-T-SYNC-P30-test-R0107,climatology,point,107,S2,T,online_causal,1,1,1,1,237,0.6837552529347094,0.8770936373407912,0.6837552529347094,0.0
PNT-S2-T-SYNC-P30-test-R0107,climatology,point,107,S2,T,online_causal,2-3,2,2,3,85,0.621176461612477,0.7811380040217014,0.621176461612477,0.0
PNT-S2-T-SYNC-P30-test-R0107,climatology,point,107,S2,T,online_causal,4-7,3,4,5,7,0.5000002724783761,0.5618847876533928,0.5000002724783761,0.0
PNT-S2-T-SYNC-P30-test-R0107,persistence,point,107,S2,T,online_causal,1,1,1,1,237,0.21392402970841162,0.3080495050242388,0.6837552529347094,0.6871336215842734
PNT-S2-T-SYNC-P30-test-R0107,persistence,point,107,S2,T,online_causal,2-3,2,2,3,85,0.2788235103382784,0.35529605344127385,0.621176461612477,0.5511363878558821
PNT-S2-T-SYNC-P30-test-R0107,persistence,point,107,S2,T,online_causal,4-7,3,4,5,7,0.3999999591282436,0.4629100793175908,0.5000002724783761,0.20000051770863236
PNT-S2-T-SYNC-P30-test-R0107,causal_gru,point,107,S2,T,online_causal,1,1,1,1,237,0.7160208919380284,0.8749710075368906,0.6837552529347094,-0.04718887184388487
PNT-S2-T-SYNC-P30-test-R0107,causal_gru,point,107,S2,T,online_causal,2-3,2,2,3,85,0.796366657930262,1.0054633154608656,0.621176461612477,-0.2820296761777139
PNT-S2-T-SYNC-P30-test-R0107,causal_gru,point,107,S2,T,online_causal,4-7,3,4,5,7,0.5515420096261161,0.76131050325778,0.5000002724783761,-0.1030834181194753
PNT-S2-T-SYNC-P30-test-R0108,climatology,point,108,S2,T,online_causal,1,1,1,1,221,0.6687783116129189,0.8622290537980996,0.6687783116129189,0.0
PNT-S2-T-SYNC-P30-test-R0108,climatology,point,108,S2,T,online_causal,2-3,2,2,3,101,0.7376237623762376,0.9268278744337964,0.7376237623762376,0.0
PNT-S2-T-SYNC-P30-test-R0108,climatology,point,108,S2,T,online_causal,4-7,3,4,4,7,0.5285709926060268,0.81328247623065,0.5285709926060268,0.0
PNT-S2-T-SYNC-P30-test-R0108,persistence,point,108,S2,T,online_causal,1,1,1,1,221,0.21266965952394234,0.28348188059164403,0.6687783116129189,0.6820027566219387
PNT-S2-T-SYNC-P30-test-R0108,persistence,point,108,S2,T,online_causal,2-3,2,2,3,101,0.4118811494053,0.5568653372747995,0.7376237623762376,0.44161079073912346
PNT-S2-T-SYNC-P30-test-R0108,persistence,point,108,S2,T,online_causal,4-7,3,4,4,7,0.4285713604518345,0.5424810576759772,0.5285709926060268,0.18918864930737422
PNT-S2-T-SYNC-P30-test-R0108,causal_gru,point,108,S2,T,online_causal,1,1,1,1,221,0.7309020870950966,0.8782341500094087,0.6687783116129189,-0.09289143263684996
PNT-S2-T-SYNC-P30-test-R0108,causal_gru,point,108,S2,T,online_causal,2-3,2,2,3,101,0.7302686058648742,0.907980037574448,0.7376237623762376,0.009971420236881912
PNT-S2-T-SYNC-P30-test-R0108,causal_gru,point,108,S2,T,online_causal,4-7,3,4,4,7,1.0400512559073312,1.2415524458190088,0.5285709926060268,-0.9676661611329453
PNT-S2-T-SYNC-P30-test-R0109,climatology,point,109,S2,T,online_causal,1,1,1,1,239,0.6656903562186652,0.8605486537128605,0.6656903562186652,0.0
PNT-S2-T-SYNC-P30-test-R0109,climatology,point,109,S2,T,online_causal,2-3,2,2,3,82,0.712195163819848,0.969378778714018,0.712195163819848,0.0
PNT-S2-T-SYNC-P30-test-R0109,climatology,point,109,S2,T,online_causal,4-7,3,4,6,8,0.7750000357627869,0.972111109666386,0.7750000357627869,0.0
PNT-S2-T-SYNC-P30-test-R0109,persistence,point,109,S2,T,online_causal,1,1,1,1,239,0.21046023189273338,0.2757264870565171,0.6656903562186652,0.6838466564421708
PNT-S2-T-SYNC-P30-test-R0109,persistence,point,109,S2,T,online_causal,2-3,2,2,3,82,0.34146326344187666,0.4353298775796427,0.712195163819848,0.5205481856820768
PNT-S2-T-SYNC-P30-test-R0109,persistence,point,109,S2,T,online_causal,4-7,3,4,6,8,0.28750020265579224,0.3297729128443789,0.7750000357627869,0.6290320136916863
PNT-S2-T-SYNC-P30-test-R0109,causal_gru,point,109,S2,T,online_causal,1,1,1,1,239,0.7146043139022763,0.884717416670802,0.6656903562186652,-0.07347854332975179
PNT-S2-T-SYNC-P30-test-R0109,causal_gru,point,109,S2,T,online_causal,2-3,2,2,3,82,0.8213484694318074,0.9743407518170853,0.712195163819848,-0.15326319407522693
PNT-S2-T-SYNC-P30-test-R0109,causal_gru,point,109,S2,T,online_causal,4-7,3,4,6,8,1.124696433544159,1.4416944846919622,0.7750000357627869,-0.45122113760573757
PNT-S2-T-SYNC-P30-test-R0110,climatology,point,110,S2,T,online_causal,1,1,1,1,238,0.6430672056534711,0.8415983962235323,0.6430672056534711,0.0
PNT-S2-T-SYNC-P30-test-R0110,climatology,point,110,S2,T,online_causal,2-3,2,2,3,89,0.6112358543310272,0.7926629225608728,0.6112358543310272,0.0
PNT-S2-T-SYNC-P30-test-R0110,climatology,point,110,S2,T,online_causal,4-7,3,4,4,2,1.3999996185302734,1.4560215062660562,1.3999996185302734,0.0
PNT-S2-T-SYNC-P30-test-R0110,persistence,point,110,S2,T,online_causal,1,1,1,1,238,0.20168068829704733,0.28343632781396944,0.6430672056534711,0.6863769656981594
PNT-S2-T-SYNC-P30-test-R0110,persistence,point,110,S2,T,online_causal,2-3,2,2,3,89,0.3494380833057875,0.49525840587517145,0.6112358543310272,0.428308923912467
PNT-S2-T-SYNC-P30-test-R0110,persistence,point,110,S2,T,online_causal,4-7,3,4,4,2,1.200000286102295,1.2041598142720522,1.3999996185302734,0.14285670494534763
PNT-S2-T-SYNC-P30-test-R0110,causal_gru,point,110,S2,T,online_causal,1,1,1,1,238,0.6951473220055845,0.8480550045858118,0.6430672056534711,-0.08098705064456002
PNT-S2-T-SYNC-P30-test-R0110,causal_gru,point,110,S2,T,online_causal,2-3,2,2,3,89,0.7004160773888063,0.8476942308841743,0.6112358543310272,-0.14590149191326995
PNT-S2-T-SYNC-P30-test-R0110,causal_gru,point,110,S2,T,online_causal,4-7,3,4,4,2,0.837531566619873,1.0583751714937926,1.3999996185302734,0.4017630036934454
PNT-S2-T-SYNC-P30-test-R0111,climatology,point,111,S2,T,online_causal,1,1,1,1,227,0.6685022152467971,0.8420331928469869,0.6685022152467971,0.0
PNT-S2-T-SYNC-P30-test-R0111,climatology,point,111,S2,T,online_causal,2-3,2,2,3,94,0.6606382309122288,0.8618695337093207,0.6606382309122288,0.0
PNT-S2-T-SYNC-P30-test-R0111,climatology,point,111,S2,T,online_causal,4-7,3,4,4,8,1.0312503576278687,1.5673427934619049,1.0312503576278687,0.0
PNT-S2-T-SYNC-P30-test-R0111,persistence,point,111,S2,T,online_causal,1,1,1,1,227,0.22246695195000601,0.32441069725886795,0.6685022152467971,0.6672158343291714
PNT-S2-T-SYNC-P30-test-R0111,persistence,point,111,S2,T,online_causal,2-3,2,2,3,94,0.3819148489769469,0.5545747183556923,0.6606382309122288,0.4219001700074373
PNT-S2-T-SYNC-P30-test-R0111,persistence,point,111,S2,T,online_causal,4-7,3,4,4,8,0.8500001430511475,1.152171849764663,1.0312503576278687,0.17575772288083524
PNT-S2-T-SYNC-P30-test-R0111,causal_gru,point,111,S2,T,online_causal,1,1,1,1,227,0.7021862819856484,0.8573339186373664,0.6685022152467971,-0.05038736741719818
PNT-S2-T-SYNC-P30-test-R0111,causal_gru,point,111,S2,T,online_causal,2-3,2,2,3,94,0.713394154893591,0.8601461377774193,0.6606382309122288,-0.07985599608505134
PNT-S2-T-SYNC-P30-test-R0111,causal_gru,point,111,S2,T,online_causal,4-7,3,4,4,8,0.7923905253410339,0.8834956711774988,1.0312503576278687,0.23162157522667093
PNT-S2-T-SYNC-P30-test-R0112,climatology,point,112,S2,T,online_causal,1,1,1,1,237,0.6457805553066076,0.8238724442751192,0.6457805553066076,0.0
PNT-S2-T-SYNC-P30-test-R0112,climatology,point,112,S2,T,online_causal,2-3,2,2,3,86,0.7401162524556004,0.9115378075239255,0.7401162524556004,0.0
PNT-S2-T-SYNC-P30-test-R0112,climatology,point,112,S2,T,online_causal,4-7,3,4,5,6,0.36666639645894367,0.4082480179287562,0.36666639645894367,0.0
PNT-S2-T-SYNC-P30-test-R0112,persistence,point,112,S2,T,online_causal,1,1,1,1,237,0.22827006995929444,0.31589401757688457,0.6457805553066076,0.646520682477169
PNT-S2-T-SYNC-P30-test-R0112,persistence,point,112,S2,T,online_causal,2-3,2,2,3,86,0.3406977099041606,0.4676761271990299,0.7401162524556004,0.539670006200007
PNT-S2-T-SYNC-P30-test-R0112,persistence,point,112,S2,T,online_causal,4-7,3,4,5,6,1.1833333174387615,1.320984370664518,0.36666639645894367,-2.2272750622002024
PNT-S2-T-SYNC-P30-test-R0112,causal_gru,point,112,S2,T,online_causal,1,1,1,1,237,0.7136708090576944,0.8737800375412579,0.6457805553066076,-0.1051289841312324
