request_ordinal,target_station_id,direction,cache_path,status,response_sha256
554,06610000,UM,results/framework/public_catalog/nldi_cache/06610000_UM_200.json,complete,3de32170b98a752d7837aaac8653dfbc483d13a48e9079d550389ec01cfaa5a1
555,06610000,DM,results/framework/public_catalog/nldi_cache/06610000_DM_200.json,complete,37cb7a322a9a18b27fa5573095a14789127b0621fa23469e94c64f80a6e2ecc7
556,06893060,UM,results/framework/public_catalog/nldi_cache/06893060_UM_200.json,missing,
557,06893060,DM,results/framework/public_catalog/nldi_cache/06893060_DM_200.json,missing,
558,06893620,UM,results/framework/public_catalog/nldi_cache/06893620_UM_200.json,missing,
559,06893620,DM,results/framework/public_catalog/nldi_cache/06893620_DM_200.json,missing,
560,06893820,UM,results/framework/public_catalog/nldi_cache/06893820_UM_200.json,missing,
561,06893820,DM,results/framework/public_catalog/nldi_cache/06893820_DM_200.json,missing,
562,06893890,UM,results/framework/public_catalog/nldi_cache/06893890_UM_200.json,missing,
563,06893890,DM,results/framework/public_catalog/nldi_cache/06893890_DM_200.json,missing,
564,06894000,UM,results/framework/public_catalog/nldi_cache/06894000_UM_200.json,complete,3c44f30daebd7f5554a739798c1f1bdba68cad7ad2a30f225863f68df778ffcc
565,06894000,DM,results/framework/public_catalog/nldi_cache/06894000_DM_200.json,complete,39a038bfa8f6d9d32a2204c46ff985bc35e52f74e954cfc178eb638d10e29cb3
566,07075250,UM,results/framework/public_catalog/nldi_cache/07075250_UM_200.json,complete,8d2e3a18e8e2cc4ce05c91c0cb91ae37928386925aab48b326fe8a1fbde98d35
567,07075250,DM,results/framework/public_catalog/nldi_cache/07075250_DM_200.json,complete,1c29e7ae547f169bf054bd590e1b3e00c793a4c4c6fe5d94b036aca0b62a1f4b
568,07075270,UM,results/framework/public_catalog/nldi_cache/07075270_UM_200.json,missing,
569,07075270,DM,results/framework/public_catalog/nldi_cache/07075270_DM_200.json,missing,
570,07076000,UM,results/framework/public_catalog/nldi_cache/07076000_UM_200.json,missing,
571,07076000,DM,results/framework/public_catalog/nldi_cache/07076000_DM_200.json,missing,
572,07096000,UM,results/framework/public_catalog/nldi_cache/07096000_UM_200.json,missing,
573,07096000,DM,results/framework/public_catalog/nldi_cache/07096000_DM_200.json,missing,
574,07097000,UM,results/framework/public_catalog/nldi_cache/07097000_UM_200.json,missing,
575,07097000,DM,results/framework/public_catalog/nldi_cache/07097000_DM_200.json,missing,
576,07099400,UM,results/framework/public_catalog/nldi_cache/07099400_UM_200.json,complete,ae493cdf4caeb8bc762e6afc11bcbaff726cbacc0c504e7ef26cb3310cae4de9
577,07099400,DM,results/framework/public_catalog/nldi_cache/07099400_DM_200.json,complete,ca1b2bbcc2691f76196bfb43f13f6e476ce88aa064faaff1ec81693524bbec1a
578,07099969,UM,results/framework/public_catalog/nldi_cache/07099969_UM_200.json,missing,
579,07099969,DM,results/framework/public_catalog/nldi_cache/07099969_DM_200.json,missing,
580,07105530,UM,results/framework/public_catalog/nldi_cache/07105530_UM_200.json,missing,
581,07105530,DM,results/framework/public_catalog/nldi_cache/07105530_DM_200.json,missing,
582,07106000,UM,results/framework/public_catalog/nldi_cache/07106000_UM_200.json,missing,
583,07106000,DM,results/framework/public_catalog/nldi_cache/07106000_DM_200.json,missing,
584,07106500,UM,results/framework/public_catalog/nldi_cache/07106500_UM_200.json,missing,
585,07106500,DM,results/framework/public_catalog/nldi_cache/07106500_DM_200.json,missing,
586,07109500,UM,results/framework/public_catalog/nldi_cache/07109500_UM_200.json,missing,
587,07109500,DM,results/framework/public_catalog/nldi_cache/07109500_DM_200.json,missing,
588,07143672,UM,results/framework/public_catalog/nldi_cache/07143672_UM_200.json,missing,
589,07143672,DM,results/framework/public_catalog/nldi_cache/07143672_DM_200.json,missing,
590,07144100,UM,results/framework/public_catalog/nldi_cache/07144100_UM_200.json,missing,
591,07144100,DM,results/framework/public_catalog/nldi_cache/07144100_DM_200.json,missing,
592,07311900,UM,results/framework/public_catalog/nldi_cache/07311900_UM_200.json,missing,
593,07311900,DM,results/framework/public_catalog/nldi_cache/07311900_DM_200.json,missing,
594,07312100,UM,results/framework/public_catalog/nldi_cache/07312100_UM_200.json,missing,
595,07312100,DM,results/framework/public_catalog/nldi_cache/07312100_DM_200.json,missing,
596,07312500,UM,results/framework/public_catalog/nldi_cache/07312500_UM_200.json,complete,382fc4b1c10c7df350a8e9bc916aa27ccb4c6747e19e62700412d59e48117771
597,07312500,DM,results/framework/public_catalog/nldi_cache/07312500_DM_200.json,complete,2898e7ea54a0971da81066ea269e966c5bfce36e02c071e41f432c30c318ea50
598,07312700,UM,results/framework/public_catalog/nldi_cache/07312700_UM_200.json,missing,
599,07312700,DM,results/framework/public_catalog/nldi_cache/07312700_DM_200.json,missing,
600,08405200,UM,results/framework/public_catalog/nldi_cache/08405200_UM_200.json,missing,
601,08405200,DM,results/framework/public_catalog/nldi_cache/08405200_DM_200.json,missing,
602,08406500,UM,results/framework/public_catalog/nldi_cache/08406500_UM_200.json,complete,24b3834a146d62a4f6a24121b2ec8ed6afb741d12301966b9036bd24024b5f67
603,08406500,DM,results/framework/public_catalog/nldi_cache/08406500_DM_200.json,complete,b762add7bd4e68a73475753def3e2533ca1df40b85ab8db2cf7ec65bed5a3e54
604,08407500,UM,results/framework/public_catalog/nldi_cache/08407500_UM_200.json,missing,
605,08407500,DM,results/framework/public_catalog/nldi_cache/08407500_DM_200.json,missing,
606,09522005,UM,results/framework/public_catalog/nldi_cache/09522005_UM_200.json,missing,
607,09522005,DM,results/framework/public_catalog/nldi_cache/09522005_DM_200.json,missing,
608,09534000,UM,results/framework/public_catalog/nldi_cache/09534000_UM_200.json,missing,
609,09534000,DM,results/framework/public_catalog/nldi_cache/09534000_DM_200.json,missing,
610,09534550,UM,results/framework/public_catalog/nldi_cache/09534550_UM_200.json,missing,
611,09534550,DM,results/framework/public_catalog/nldi_cache/09534550_DM_200.json,missing,
612,10133650,UM,results/framework/public_catalog/nldi_cache/10133650_UM_200.json,missing,
613,10133650,DM,results/framework/public_catalog/nldi_cache/10133650_DM_200.json,missing,
614,10133800,UM,results/framework/public_catalog/nldi_cache/10133800_UM_200.json,complete,ec0b031f7251d1472d7cb010a7ca06bc4823436992bd6d7c24d21c3d8afc2b46
615,10133800,DM,results/framework/public_catalog/nldi_cache/10133800_DM_200.json,complete,e0dafa847be70b80eabef6ec2af303e09abc1a91acc1594b0ab2084df1340aa3
616,10133980,UM,results/framework/public_catalog/nldi_cache/10133980_UM_200.json,missing,
617,10133980,DM,results/framework/public_catalog/nldi_cache/10133980_DM_200.json,missing,
618,10348200,UM,results/framework/public_catalog/nldi_cache/10348200_UM_200.json,missing,
619,10348200,DM,results/framework/public_catalog/nldi_cache/10348200_DM_200.json,missing,
620,10350500,UM,results/framework/public_catalog/nldi_cache/10350500_UM_200.json,complete,f3301035ecf8af71e14338777e334fd2ccd82073f252da03aece94a60c169945
621,10350500,DM,results/framework/public_catalog/nldi_cache/10350500_DM_200.json,complete,715d6d4a729567717cd058885dcb9e55ff0d9659778443c7f03835d256368474
622,10351600,UM,results/framework/public_catalog/nldi_cache/10351600_UM_200.json,missing,
623,10351600,DM,results/framework/public_catalog/nldi_cache/10351600_DM_200.json,missing,
624,255327081275900,UM,results/framework/public_catalog/nldi_cache/255327081275900_UM_200.json,missing,
625,255327081275900,DM,results/framework/public_catalog/nldi_cache/255327081275900_DM_200.json,missing,
626,255432081303900,UM,results/framework/public_catalog/nldi_cache/255432081303900_UM_200.json,complete,2f62ca771b8f2655b261ba9425a18d1ba3b17424610ade8d7f88b05e1d08b0f7
627,255432081303900,DM,results/framework/public_catalog/nldi_cache/255432081303900_DM_200.json,complete,8794e5607b5df92ecc656a5566cb840c43bfd07a2dc23fce01ad179813cc3ffd
628,255534081324000,UM,results/framework/public_catalog/nldi_cache/255534081324000_UM_200.json,missing,
629,255534081324000,DM,results/framework/public_catalog/nldi_cache/255534081324000_DM_200.json,missing,
630,255654081350200,UM,results/framework/public_catalog/nldi_cache/255654081350200_UM_200.json,missing,
631,255654081350200,DM,results/framework/public_catalog/nldi_cache/255654081350200_DM_200.json,missing,
632,255726081303700,UM,results/framework/public_catalog/nldi_cache/255726081303700_UM_200.json,missing,
633,255726081303700,DM,results/framework/public_catalog/nldi_cache/255726081303700_DM_200.json,missing,
634,285531082412600,UM,results/framework/public_catalog/nldi_cache/285531082412600_UM_200.json,missing,
635,285531082412600,DM,results/framework/public_catalog/nldi_cache/285531082412600_DM_200.json,missing,
636,300803081354500,UM,results/framework/public_catalog/nldi_cache/300803081354500_UM_200.json,missing,
637,300803081354500,DM,results/framework/public_catalog/nldi_cache/300803081354500_DM_200.json,missing,
638,301124081395901,UM,results/framework/public_catalog/nldi_cache/301124081395901_UM_200.json,missing,
639,301124081395901,DM,results/framework/public_catalog/nldi_cache/301124081395901_DM_200.json,missing,
640,301204081434900,UM,results/framework/public_catalog/nldi_cache/301204081434900_UM_200.json,missing,
641,301204081434900,DM,results/framework/public_catalog/nldi_cache/301204081434900_DM_200.json,missing,
642,301510081383500,UM,results/framework/public_catalog/nldi_cache/301510081383500_UM_200.json,missing,
643,301510081383500,DM,results/framework/public_catalog/nldi_cache/301510081383500_DM_200.json,missing,
644,301817081393600,UM,results/framework/public_catalog/nldi_cache/301817081393600_UM_200.json,missing,
645,301817081393600,DM,results/framework/public_catalog/nldi_cache/301817081393600_DM_200.json,missing,
646,302309081333001,UM,results/framework/public_catalog/nldi_cache/302309081333001_UM_200.json,missing,
647,302309081333001,DM,results/framework/public_catalog/nldi_cache/302309081333001_DM_200.json,missing,
648,302609081453300,UM,results/framework/public_catalog/nldi_cache/302609081453300_UM_200.json,missing,
649,302609081453300,DM,results/framework/public_catalog/nldi_cache/302609081453300_DM_200.json,missing,
650,302657081312400,UM,results/framework/public_catalog/nldi_cache/302657081312400_UM_200.json,missing,
651,302657081312400,DM,results/framework/public_catalog/nldi_cache/302657081312400_DM_200.json,missing,
652,375350097262800,UM,results/framework/public_catalog/nldi_cache/375350097262800_UM_200.json,complete,7ed6e6b5982c27b4f545c5b3e8812d71f35299fd641eafcd34a1bbedc051d0fb
653,375350097262800,DM,results/framework/public_catalog/nldi_cache/375350097262800_DM_200.json,complete,2ec1d36fa5bcbcebc4010c4e5d41c99f5ee916b8cb04829ecc977f2474f23cb3
654,410333095530101,UM,results/framework/public_catalog/nldi_cache/410333095530101_UM_200.json,missing,
655,410333095530101,DM,results/framework/public_catalog/nldi_cache/410333095530101_DM_200.json,missing,
656,412126095565201,UM,results/framework/public_catalog/nldi_cache/412126095565201_UM_200.json,missing,
657,412126095565201,DM,results/framework/public_catalog/nldi_cache/412126095565201_DM_200.json,missing,
658,412320088154101,UM,results/framework/public_catalog/nldi_cache/412320088154101_UM_200.json,missing,
659,412320088154101,DM,results/framework/public_catalog/nldi_cache/412320088154101_DM_200.json,missing,
