scenario_id,station_id,model,training_seed,mask_seed,gap_length,anchor_id,anchor_year,annual_demeaned_MAE,annual_demeaned_climatology_MAE,n_evaluated,annual_demeaned_skill,denominator_guard_degC,detrending_definition
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0108,P3,xgboost,-1.0,108,120.0,ANCHOR-publishedv2-developmenttest-P3-T-MAM-R0108,2019.0,1.0880904632144504,1.063069408999549,120,-0.023536613887185975,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0109,P3,air_hydro,-1.0,109,120.0,ANCHOR-publishedv2-developmenttest-P3-T-MAM-R0109,2020.0,0.5755737392558741,0.5956666353676054,120,0.0337317803595486,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0109,P3,air_only,-1.0,109,120.0,ANCHOR-publishedv2-developmenttest-P3-T-MAM-R0109,2020.0,0.5435159819398135,0.5956666353676054,120,0.08755006631453854,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0109,P3,climatology,-1.0,109,120.0,ANCHOR-publishedv2-developmenttest-P3-T-MAM-R0109,2020.0,0.5956666353676054,0.5956666353676054,120,0.0,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0109,P3,donor_regression,-1.0,109,120.0,ANCHOR-publishedv2-developmenttest-P3-T-MAM-R0109,2020.0,0.45705027289289857,0.5956666353676054,120,0.23270795146879797,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0109,P3,kalman,-1.0,109,120.0,ANCHOR-publishedv2-developmenttest-P3-T-MAM-R0109,2020.0,0.3461052042934891,0.5956666353676054,120,0.41896157390132116,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0109,P3,linear,-1.0,109,120.0,ANCHOR-publishedv2-developmenttest-P3-T-MAM-R0109,2020.0,0.3918875427767155,0.5956666353676054,120,0.34210257968390523,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0109,P3,pchip,-1.0,109,120.0,ANCHOR-publishedv2-developmenttest-P3-T-MAM-R0109,2020.0,0.6627938976867829,0.5956666353676054,120,-0.11269266790098298,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0109,P3,random_forest,-1.0,109,120.0,ANCHOR-publishedv2-developmenttest-P3-T-MAM-R0109,2020.0,0.5580943841693214,0.5956666353676054,120,0.06307597063095016,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0109,P3,xgboost,-1.0,109,120.0,ANCHOR-publishedv2-developmenttest-P3-T-MAM-R0109,2020.0,0.6172767074902852,0.5956666353676054,120,-0.03627880233604741,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0110,P3,air_hydro,-1.0,110,120.0,ANCHOR-publishedv2-developmenttest-P3-T-MAM-R0110,2019.0,0.5781521053353551,0.5912499308586121,120,0.022152773031594908,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0110,P3,air_only,-1.0,110,120.0,ANCHOR-publishedv2-developmenttest-P3-T-MAM-R0110,2019.0,0.5884578692543926,0.5912499308586121,120,0.004722303476915268,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0110,P3,climatology,-1.0,110,120.0,ANCHOR-publishedv2-developmenttest-P3-T-MAM-R0110,2019.0,0.5912499308586121,0.5912499308586121,120,0.0,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0110,P3,donor_regression,-1.0,110,120.0,ANCHOR-publishedv2-developmenttest-P3-T-MAM-R0110,2019.0,0.6551837312510328,0.5912499308586121,120,-0.10813329026453533,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0110,P3,kalman,-1.0,110,120.0,ANCHOR-publishedv2-developmenttest-P3-T-MAM-R0110,2019.0,0.4116467703238457,0.5912499308586121,120,0.30376859456701666,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0110,P3,linear,-1.0,110,120.0,ANCHOR-publishedv2-developmenttest-P3-T-MAM-R0110,2019.0,0.5650377574111475,0.5912499308586121,120,0.04433349093064476,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0110,P3,pchip,-1.0,110,120.0,ANCHOR-publishedv2-developmenttest-P3-T-MAM-R0110,2019.0,0.7746847299783027,0.5912499308586121,120,-0.31024916798435287,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0110,P3,random_forest,-1.0,110,120.0,ANCHOR-publishedv2-developmenttest-P3-T-MAM-R0110,2019.0,0.8351309686639665,0.5912499308586121,120,-0.41248383310792236,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0110,P3,xgboost,-1.0,110,120.0,ANCHOR-publishedv2-developmenttest-P3-T-MAM-R0110,2019.0,0.832178192668491,0.5912499308586121,120,-0.4074897082186604,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0111,P3,air_hydro,-1.0,111,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0111,2020.0,0.8505108881660398,0.5826664638519288,120,-0.45968738709179857,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0111,P3,air_only,-1.0,111,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0111,2020.0,0.6331115403928906,0.5826664638519288,120,-0.08657624845520773,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0111,P3,climatology,-1.0,111,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0111,2020.0,0.5826664638519288,0.5826664638519288,120,0.0,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0111,P3,donor_regression,-1.0,111,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0111,2020.0,0.49013594217019546,0.5826664638519288,120,0.15880529843785174,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0111,P3,kalman,-1.0,111,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0111,2020.0,0.41568479157883564,0.5826664638519288,120,0.2865819171558287,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0111,P3,linear,-1.0,111,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0111,2020.0,0.5494911471521012,0.5826664638519288,120,0.056937062209673095,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0111,P3,pchip,-1.0,111,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0111,2020.0,0.6139751378334743,0.5826664638519288,120,-0.0537334408686716,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0111,P3,random_forest,-1.0,111,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0111,2020.0,0.5278584751739412,0.5826664638519288,120,0.09406408653702047,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0111,P3,xgboost,-1.0,111,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0111,2020.0,0.40151666482289633,0.5826664638519288,120,0.31089793263795507,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0112,P3,air_hydro,-1.0,112,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0112,2018.0,0.8622029993896725,0.5793402632077534,120,-0.48824974569475676,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0112,P3,air_only,-1.0,112,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0112,2018.0,0.5091466886358985,0.5793402632077534,120,0.1211612225658193,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0112,P3,climatology,-1.0,112,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0112,2018.0,0.5793402632077534,0.5793402632077534,120,0.0,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0112,P3,donor_regression,-1.0,112,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0112,2018.0,0.5182679339976477,0.5793402632077534,120,0.10541702879747028,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0112,P3,kalman,-1.0,112,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0112,2018.0,0.6235273086749622,0.5793402632077534,120,-0.07627131803777831,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0112,P3,linear,-1.0,112,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0112,2018.0,0.7263233627082013,0.5793402632077534,120,-0.25370772382816287,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0112,P3,pchip,-1.0,112,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0112,2018.0,0.6441996713881394,0.5793402632077534,120,-0.111953910852433,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0112,P3,random_forest,-1.0,112,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0112,2018.0,0.7346004743610539,0.5793402632077534,120,-0.2679948572772053,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0112,P3,xgboost,-1.0,112,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0112,2018.0,0.6827699375152588,0.5793402632077534,120,-0.1785300985897733,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0113,P3,air_hydro,-1.0,113,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0113,2019.0,0.7216050082483597,0.5538333320617675,120,-0.30292809492347605,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0113,P3,air_only,-1.0,113,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0113,2019.0,0.5452523299662834,0.5538333320617675,120,0.015493834694888298,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0113,P3,climatology,-1.0,113,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0113,2019.0,0.5538333320617675,0.5538333320617675,120,0.0,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0113,P3,donor_regression,-1.0,113,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0113,2019.0,0.47256590080440103,0.5538333320617675,120,0.1467362590020186,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0113,P3,kalman,-1.0,113,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0113,2019.0,0.533324659788351,0.5538333320617675,120,0.03703040443064065,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0113,P3,linear,-1.0,113,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0113,2019.0,0.6673336217116609,0.5538333320617675,120,-0.20493582288982726,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0113,P3,pchip,-1.0,113,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0113,2019.0,0.5076563835689922,0.5538333320617675,120,0.08337697610375194,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0113,P3,random_forest,-1.0,113,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0113,2019.0,0.535059351551485,0.5538333320617675,120,0.03389824956976184,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0113,P3,xgboost,-1.0,113,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0113,2019.0,0.47755736033121743,0.5538333320617675,120,0.13772369287813702,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,P3,air_hydro,-1.0,114,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0114,2020.0,0.8326613956733263,0.5914442646503448,120,-0.40784423053892715,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,P3,air_only,-1.0,114,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0114,2020.0,0.6619910041660233,0.5914442646503448,120,-0.11927876172302532,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,P3,climatology,-1.0,114,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0114,2020.0,0.5914442646503448,0.5914442646503448,120,0.0,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,P3,donor_regression,-1.0,114,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0114,2020.0,0.5333647909450201,0.5914442646503448,120,0.09819940301502572,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,P3,kalman,-1.0,114,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0114,2020.0,0.4560400987078402,0.5914442646503448,120,0.22893816718732418,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,P3,linear,-1.0,114,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0114,2020.0,0.5427746418750647,0.5914442646503448,120,0.08228944920795367,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,P3,pchip,-1.0,114,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0114,2020.0,0.6336856725978793,0.5914442646503448,120,-0.0714207753329168,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,P3,random_forest,-1.0,114,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0114,2020.0,0.5606173927822948,0.5914442646503448,120,0.05212134720128614,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,P3,xgboost,-1.0,114,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0114,2020.0,0.4075093759430779,0.5914442646503448,120,0.31099276753661165,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,P3,air_hydro,-1.0,115,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0115,2020.0,0.7086395841922872,0.5940970420837403,120,-0.19280106446381162,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,P3,air_only,-1.0,115,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0115,2020.0,0.549955431342891,0.5940970420837403,120,0.07430033751056331,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,P3,climatology,-1.0,115,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0115,2020.0,0.5940970420837403,0.5940970420837403,120,0.0,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,P3,donor_regression,-1.0,115,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0115,2020.0,0.4845352208096661,0.5940970420837403,120,0.18441738220038306,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,P3,kalman,-1.0,115,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0115,2020.0,0.4270858385932711,0.5940970420837403,120,0.28111771589485257,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,P3,linear,-1.0,115,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0115,2020.0,0.49990367166923755,0.5940970420837403,120,0.15854879546972356,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,P3,pchip,-1.0,115,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0115,2020.0,0.6483024886293273,0.5940970420837403,120,-0.09124005458008422,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,P3,random_forest,-1.0,115,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0115,2020.0,0.5639887480842235,0.5940970420837403,120,0.050679084167654986,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,P3,xgboost,-1.0,115,120.0,ANCHOR-publishedv2-developmenttest-P3-T-JJA-R0115,2020.0,0.48273252169291175,0.5940970420837403,120,0.18745173347476662,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,P3,air_hydro,-1.0,116,120.0,ANCHOR-publishedv2-developmenttest-P3-T-SON-R0116,2018.0,0.4467316900128416,0.45188781631236175,120,0.01141019101067342,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,P3,air_only,-1.0,116,120.0,ANCHOR-publishedv2-developmenttest-P3-T-SON-R0116,2018.0,0.30977005880188796,0.45188781631236175,120,0.3144978739861326,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,P3,climatology,-1.0,116,120.0,ANCHOR-publishedv2-developmenttest-P3-T-SON-R0116,2018.0,0.45188781631236175,0.45188781631236175,120,0.0,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,P3,donor_regression,-1.0,116,120.0,ANCHOR-publishedv2-developmenttest-P3-T-SON-R0116,2018.0,0.3798845228639108,0.45188781631236175,120,0.15933886873966874,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,P3,kalman,-1.0,116,120.0,ANCHOR-publishedv2-developmenttest-P3-T-SON-R0116,2018.0,0.3994222300438522,0.45188781631236175,120,0.11610312200195139,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,P3,linear,-1.0,116,120.0,ANCHOR-publishedv2-developmenttest-P3-T-SON-R0116,2018.0,0.5204994917800564,0.45188781631236175,120,-0.15183342633045838,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,P3,pchip,-1.0,116,120.0,ANCHOR-publishedv2-developmenttest-P3-T-SON-R0116,2018.0,0.2663268477403899,0.45188781631236175,120,0.4106350334608384,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,P3,random_forest,-1.0,116,120.0,ANCHOR-publishedv2-developmenttest-P3-T-SON-R0116,2018.0,1.0985171017636377,0.45188781631236175,120,-1.4309509177036577,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,P3,xgboost,-1.0,116,120.0,ANCHOR-publishedv2-developmenttest-P3-T-SON-R0116,2018.0,0.9156615219812152,0.45188781631236175,120,-1.0263027435735856,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,P3,air_hydro,-1.0,117,120.0,ANCHOR-publishedv2-developmenttest-P3-T-SON-R0117,2019.0,0.9298003968268291,1.0249999772177802,120,0.09287764147015609,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,P3,air_only,-1.0,117,120.0,ANCHOR-publishedv2-developmenttest-P3-T-SON-R0117,2019.0,0.7661123115347834,1.0249999772177802,120,0.2525733379874908,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,P3,climatology,-1.0,117,120.0,ANCHOR-publishedv2-developmenttest-P3-T-SON-R0117,2019.0,1.0249999772177802,1.0249999772177802,120,0.0,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,P3,donor_regression,-1.0,117,120.0,ANCHOR-publishedv2-developmenttest-P3-T-SON-R0117,2019.0,0.8297344200759972,1.0249999772177802,120,0.19050298681157463,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,P3,kalman,-1.0,117,120.0,ANCHOR-publishedv2-developmenttest-P3-T-SON-R0117,2019.0,0.56365226446743,1.0249999772177802,120,0.4500953395166061,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,P3,linear,-1.0,117,120.0,ANCHOR-publishedv2-developmenttest-P3-T-SON-R0117,2019.0,0.661765092791933,1.0249999772177802,120,0.35437550487737357,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,P3,pchip,-1.0,117,120.0,ANCHOR-publishedv2-developmenttest-P3-T-SON-R0117,2019.0,0.5871760491545022,1.0249999772177802,120,0.4271453051654598,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,P3,random_forest,-1.0,117,120.0,ANCHOR-publishedv2-developmenttest-P3-T-SON-R0117,2019.0,0.7350460344089396,1.0249999772177802,120,0.28288190171074956,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,P3,xgboost,-1.0,117,120.0,ANCHOR-publishedv2-developmenttest-P3-T-SON-R0117,2019.0,0.7168761682510376,1.0249999772177802,120,0.3006086007953891,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-P3-T-D120-PUBLISHED_V2-DEVELOPMENT_TEST-R0118,P3,air_hydro,-1.0,118,120.0,ANCHOR-publishedv2-developmenttest-P3-T-SON-R0118,2019.0,0.853819860022185,1.0809722456667157,120,0.21013711180385486,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
