network_id,target_station,donor_station,gap_length,realized_mae,n_placements
huc8_01090001,01104475,01104453,90,1.9511865103086223,20
huc8_01090001,01104475,01104455,90,1.9291306228683571,20
huc8_01090001,01104475,01104460,90,1.7463017568057981,20
huc8_01090004,01115098,01115110,90,2.079382743623529,20
huc8_01090004,01115098,01115170,90,2.1728135437360114,20
huc8_01090004,01115098,01115183,90,1.9750896389853108,20
huc8_01090004,01115098,01115184,90,2.178982764185066,20
huc8_01090004,01115098,01115190,90,2.006847412236172,20
huc8_01090004,01115098,01115265,90,2.0304979474671443,20
huc8_01090004,01115098,01115275,90,2.0115046623537935,20
huc8_01090004,01115098,01115276,90,2.182186054659443,20
huc8_01090004,01115110,01115098,90,1.8600686921632767,20
huc8_01090004,01115110,01115170,90,1.994253467972161,20
huc8_01090004,01115110,01115183,90,1.1026186655727233,20
huc8_01090004,01115110,01115184,90,1.9512286737272206,20
huc8_01090004,01115110,01115190,90,1.4193867176312798,20
huc8_01090004,01115110,01115265,90,1.6603635349777168,20
huc8_01090004,01115110,01115275,90,1.2424348209580003,20
huc8_01090004,01115110,01115276,90,1.9631537263485168,20
huc8_01090004,01115170,01115098,90,1.5115223382092573,20
huc8_01090004,01115170,01115110,90,1.4654804833499353,20
huc8_01090004,01115170,01115183,90,1.378628862875631,20
huc8_01090004,01115170,01115184,90,1.6068714290703414,20
huc8_01090004,01115170,01115190,90,1.357731675625867,20
huc8_01090004,01115170,01115265,90,1.4142465432034854,20
huc8_01090004,01115170,01115275,90,1.359815133803033,20
huc8_01090004,01115170,01115276,90,1.602077496079803,20
huc8_01090004,01115183,01115098,90,2.134708317453089,20
huc8_01090004,01115183,01115110,90,1.9172171617391083,20
huc8_01090004,01115183,01115170,90,2.2239247404220253,20
huc8_01090004,01115183,01115184,90,2.210346835876109,20
huc8_01090004,01115183,01115190,90,1.5698017413285732,20
huc8_01090004,01115183,01115265,90,1.9259562318501082,20
huc8_01090004,01115183,01115275,90,1.6348123019800103,20
huc8_01090004,01115183,01115276,90,2.216752260923185,20
huc8_01090004,01115184,01115098,90,1.504560510251837,20
huc8_01090004,01115184,01115110,90,1.3804932795965872,20
huc8_01090004,01115184,01115170,90,1.734706456997453,20
huc8_01090004,01115184,01115183,90,1.1143898292555325,20
