network_id,policy,k,protected_fraction,selected,worst_target_mae,oracle_mae,regret,independent_realized_outcomes
huc8_03070103,simple_risk_minimax,10,0.5555555555555556,02208450|02203655|02207160|02208493|02203831|02207185|02203863|02207120|02205865|02207385,1.6164803830174292,0.8318237834431661,0.7846565995742631,True
huc8_03070103,greedy_mutual_information,10,0.5555555555555556,02203655|02207160|02208493|02203831|02207400|02208450|02207120|02203900|02205865|02207185,1.9247159466734511,0.8318237834431661,1.092892163230285,True
huc8_03070103,qr_pivot,10,0.5555555555555556,02203950|02207160|02207400|02208493|02207120|02208450|02203831|02205865|02207185|02208150,1.710722861888539,0.8318237834431661,0.878899078445373,True
huc8_03070103,distance_even,10,0.5555555555555556,02203655|02203863|02203900|02203960|02205865|02207120|02207160|02207385|02208150|02208493,1.849742014188811,0.8318237834431661,1.017918230745645,True
huc8_03070103,oracle,10,0.5555555555555556,02203655|02205865|02207120|02207160|02207185|02207385|02207400|02208150|02208450|02208493,0.8318237834431661,0.8318237834431661,0.0,True
huc8_03070103,random,10,0.5555555555555556,random_ensemble,2.1413925113483336,0.8318237834431661,1.3095687279051675,True
huc8_03070103,simple_risk_minimax,11,0.6111111111111112,02208450|02203655|02207160|02208493|02203831|02207185|02203863|02207120|02205865|02207385|02208150,1.6164803830174292,0.9802103534584166,0.6362700295590127,True
huc8_03070103,greedy_mutual_information,11,0.6111111111111112,02203655|02207160|02208493|02203831|02207400|02208450|02207120|02203900|02205865|02207185|02208150,1.7327632523237537,0.9802103534584166,0.7525528988653372,True
huc8_03070103,qr_pivot,11,0.6111111111111112,02203950|02207160|02207400|02208493|02207120|02208450|02203831|02205865|02207185|02208150|02203655,1.0036474314012631,0.9802103534584166,0.02343707794284655,True
huc8_03070103,distance_even,11,0.6111111111111112,02203655|02203863|02203873|02203950|02204037|02205865|02207135|02207185|02207400|02208150|02208493,1.935403723980831,0.9802103534584166,0.9551933705224145,True
huc8_03070103,oracle,11,0.6111111111111112,02203655|02203950|02204037|02205865|02207120|02207160|02207185|02207400|02208150|02208450|02208493,0.9802103534584166,0.9802103534584166,0.0,True
huc8_03070103,random,11,0.6111111111111112,random_ensemble,2.1188988545050322,0.9802103534584166,1.1386885010466157,True
huc8_03070103,simple_risk_minimax,12,0.6666666666666666,02208450|02203655|02207160|02208493|02203831|02207185|02203863|02207120|02205865|02207385|02208150|02203873,1.6164803830174292,0.9091179570073307,0.7073624260100986,True
huc8_03070103,greedy_mutual_information,12,0.6666666666666666,02203655|02207160|02208493|02203831|02207400|02208450|02207120|02203900|02205865|02207185|02208150|02204037,1.7327632523237537,0.9091179570073307,0.823645295316423,True
huc8_03070103,qr_pivot,12,0.6666666666666666,02203950|02207160|02207400|02208493|02207120|02208450|02203831|02205865|02207185|02208150|02203655|02204037,1.0036474314012631,0.9091179570073307,0.09452947439393244,True
huc8_03070103,distance_even,12,0.6666666666666666,02203655|02203863|02203873|02203950|02203960|02205865|02207120|02207160|02207185|02207400|02208150|02208493,2.091169140851865,0.9091179570073307,1.1820511838445344,True
huc8_03070103,oracle,12,0.6666666666666666,02203655|02203831|02203950|02205865|02207120|02207135|02207160|02207185|02207400|02208150|02208450|02208493,0.9091179570073307,0.9091179570073307,0.0,True
huc8_03070103,random,12,0.6666666666666666,random_ensemble,2.047517053740712,0.9091179570073307,1.1383990967333812,True
huc8_03070103,simple_risk_minimax,13,0.7222222222222222,02208450|02203655|02207160|02208493|02203831|02207185|02203863|02207120|02205865|02207385|02208150|02203873|02207400,1.291145129634733,0.871220001142907,0.41992512849182595,True
huc8_03070103,greedy_mutual_information,13,0.7222222222222222,02203655|02207160|02208493|02203831|02207400|02208450|02207120|02203900|02205865|02207185|02208150|02204037|02207135,1.7327632523237537,0.871220001142907,0.8615432511808467,True
huc8_03070103,qr_pivot,13,0.7222222222222222,02203950|02207160|02207400|02208493|02207120|02208450|02203831|02205865|02207185|02208150|02203655|02204037|02203900,1.079726753560842,0.871220001142907,0.20850675241793493,True
huc8_03070103,distance_even,13,0.7222222222222222,02203655|02203831|02203873|02203900|02203960|02204037|02205865|02207135|02207160|02207385|02207400|02208450|02208493,2.280099735129043,0.871220001142907,1.4088797339861359,True
huc8_03070103,oracle,13,0.7222222222222222,02203655|02203831|02203950|02205865|02207120|02207135|02207160|02207185|02207385|02207400|02208150|02208450|02208493,0.871220001142907,0.871220001142907,0.0,True
huc8_03070103,random,13,0.7222222222222222,random_ensemble,1.9563534883771994,0.871220001142907,1.0851334872342924,True
huc8_03070103,simple_risk_minimax,14,0.7777777777777778,02208450|02203655|02207160|02208493|02203831|02207185|02203863|02207120|02205865|02207385|02208150|02203873|02207400|02203960,2.091169140851865,0.582982776817097,1.5081863640347681,True
huc8_03070103,greedy_mutual_information,14,0.7777777777777778,02203655|02207160|02208493|02203831|02207400|02208450|02207120|02203900|02205865|02207185|02208150|02204037|02207135|02203863,1.1048231319389328,0.582982776817097,0.5218403551218358,True
huc8_03070103,qr_pivot,14,0.7777777777777778,02203950|02207160|02207400|02208493|02207120|02208450|02203831|02205865|02207185|02208150|02203655|02204037|02203900|02203873,1.291145129634733,0.582982776817097,0.708162352817636,True
