network_id,station_id,gap_length,season_plurality,observed_recovery_loss,dur_season,simple,empirical,surface,support_status,horizon_group
usgs2_huc2_08,08017044,60.0,DJF,1.601934783299764,0.9509801317370232,1.4817603087741902,1.176744172275918,1.0194825158752132,interpolated,fallback
usgs2_huc2_08,08017044,90.0,SON,2.0886825999153986,1.3268346536408735,1.7705713549784716,1.555040311164326,1.4184658296658816,direct,direct
usgs2_huc2_08,295124089542100,7.0,JJA,0.5156791618892125,0.44634054124524114,0.2635863125193054,0.6270706840242659,0.685151068694522,direct,direct
usgs2_huc2_08,295124089542100,14.0,DJF,0.5801485695157732,0.4708851932070064,0.5828286731871464,1.176744172275918,0.843497902082704,interpolated,fallback
usgs2_huc2_08,295124089542100,30.0,DJF,0.8750277655919392,0.7053899662610769,0.9292316818991118,1.0044838531494142,0.9382211570610688,direct,direct
usgs2_huc2_08,295124089542100,60.0,DJF,1.3655435604254405,0.9509801317370232,1.3389472969602516,1.176744172275918,1.1432288418694356,interpolated,fallback
usgs2_huc2_08,295124089542100,90.0,SON,2.180220043129391,1.3268346536408735,1.6337055142155483,2.1736173631919757,1.5658209006075603,direct,direct
usgs2_huc2_12,08065350,7.0,MAM,0.4816096469334194,0.463169164851598,0.4517310277677728,0.6355902255262647,0.7517040407933429,direct,direct
usgs2_huc2_12,08065350,14.0,DJF,0.8727689525059292,0.4708851932070064,0.7783854844189866,1.4219518498983563,0.9159759364342164,interpolated,fallback
usgs2_huc2_12,08065350,30.0,DJF,1.0093354409535726,0.7053899662610769,1.0544954247286678,1.2992088697274524,1.0355721560509945,direct,direct
usgs2_huc2_12,08065350,60.0,DJF,1.330062524318695,0.9509801317370232,1.2709337676256411,1.4219518498983563,1.27202006599253,interpolated,fallback
usgs2_huc2_12,08065350,90.0,MAM,2.018233358065287,1.4020199584317707,1.5216819504227417,2.10533367268112,1.7072707454840903,direct,direct
usgs2_huc2_12,08065350,180.0,MAM,2.8785108399391177,1.747930565822711,2.40070463081495,4.569495265801748,2.682835711442948,direct,direct
usgs2_huc2_12,08070200,7.0,MAM,0.7032053402491977,0.463169164851598,0.565555707061306,0.7516712506839206,0.6419640701008628,direct,direct
usgs2_huc2_12,08070200,14.0,DJF,1.021607550212315,0.4708851932070064,0.7625002531848102,1.4219518498983563,0.7893694360315129,interpolated,fallback
usgs2_huc2_12,08070200,30.0,DJF,1.1725524349212646,0.7053899662610769,0.8466748731406211,1.0884021300395328,0.9007664865068068,direct,direct
usgs2_huc2_12,08070200,60.0,DJF,1.373179673353831,0.9509801317370232,1.0091647423879506,1.4219518498983563,1.1052140486966722,interpolated,fallback
usgs2_huc2_12,08070200,90.0,MAM,1.9796209614011973,1.4020199584317707,1.2705464635682406,1.609184876977073,1.4949926566096596,direct,direct
usgs2_huc2_12,08070200,180.0,MAM,2.517634755505456,1.747930565822711,2.1963598181360413,5.010490606096056,2.440634839382949,direct,direct
usgs2_huc2_12,08180850,7.0,MAM,0.5669541549682617,0.463169164851598,0.5492776883829062,0.7137040393011911,0.5157691805657346,direct,direct
usgs2_huc2_12,08180850,14.0,DJF,0.7643660504477365,0.4708851932070064,0.6733071395169965,1.4219518498983563,0.6559813904996418,interpolated,fallback
usgs2_huc2_12,08180850,30.0,DJF,0.8159251448313395,0.7053899662610769,0.704229374405795,1.0064634725729626,0.7563235647831433,direct,direct
usgs2_huc2_12,08180850,60.0,DJF,0.9753571008046468,0.9509801317370232,0.8831242042267504,1.4219518498983563,0.9421814645130164,interpolated,fallback
usgs2_huc2_12,08180850,90.0,MAM,1.3708147715462575,1.4020199584317707,1.1524248395328835,1.6835833013799455,1.3069827156679683,direct,direct
usgs2_huc2_12,08180850,180.0,MAM,2.067313319312201,1.747930565822711,2.093746571491556,3.2906764481862383,2.1770648747216828,direct,direct
usgs2_huc2_12,08211200,7.0,MAM,0.694116724559239,0.463169164851598,0.5479592805957125,0.7375374693529947,0.5541820076693897,direct,direct
usgs2_huc2_12,08211200,14.0,DJF,0.7836759131295341,0.4708851932070064,0.6060151264707299,1.4219518498983563,0.6938759723814882,interpolated,fallback
usgs2_huc2_12,08211200,30.0,DJF,0.8887843672434489,0.7053899662610769,0.5813354977280354,0.9189842617193856,0.8010972494775753,direct,direct
usgs2_huc2_12,08211200,60.0,DJF,1.0442399574915568,0.9509801317370232,0.7753755757997527,1.4219518498983563,0.9944375961053564,interpolated,fallback
usgs2_huc2_12,08211200,90.0,MAM,1.318411405245463,1.4020199584317707,1.0675950794452638,1.4585210484835835,1.3645445883024896,direct,direct
usgs2_huc2_12,08211200,180.0,MAM,2.2951292109489443,1.747930565822711,2.029039539328085,2.7548467949761286,2.2373316168000708,direct,direct
usgs2_huc2_12,08211503,7.0,MAM,0.9616341495513916,0.463169164851598,0.5342939415950827,1.190321079935346,0.6687193106408997,direct,direct
usgs2_huc2_12,08211503,14.0,DJF,1.2070430428641183,0.4708851932070064,0.6206824437904339,1.4219518498983563,0.8229639403840299,interpolated,fallback
usgs2_huc2_12,08211503,30.0,DJF,1.2782956975301103,0.7053899662610769,0.6374710614366199,1.660038378016154,0.9330600524701907,direct,direct
usgs2_huc2_12,08211503,60.0,DJF,1.4324717569351195,0.9509801317370232,0.8611654389563079,1.4219518498983563,1.1373445507238642,interpolated,fallback
usgs2_huc2_12,08211503,90.0,MAM,1.740964747005039,1.4020199584317707,1.1779327958382622,1.9133840583377413,1.5269595394914364,direct,direct
usgs2_huc2_12,08211503,180.0,MAM,2.9124492284986707,1.747930565822711,2.151704515489537,5.36385628159841,2.410800841945842,direct,direct
usgs2_huc2_15,09402300,7.0,JJA,0.54981858253479,0.44634054124524114,0.5487248911114135,0.5860469193458557,0.4821856675479146,direct,direct
usgs2_huc2_15,09402300,14.0,JJA,0.6162491600854055,0.6546254613434578,0.8626430568627785,1.534635485451077,0.6343395646806265,interpolated,fallback
usgs2_huc2_15,09402300,30.0,DJF,0.71378231716156,0.7053899662610769,1.0345779599488705,0.7498478043874106,0.7209997876084245,direct,direct
usgs2_huc2_15,09402300,60.0,MAM,0.7679966309865315,1.2202289127262784,1.302746105831658,1.534635485451077,0.9154904528322488,interpolated,fallback
usgs2_huc2_15,09402300,90.0,MAM,1.022792525715298,1.4020199584317707,1.5966381172348334,1.0017348235607149,1.1898778436476467,direct,direct
usgs2_huc2_15,09402300,180.0,MAM,1.9027931523323056,1.747930565822711,2.5919167051336363,1.7771212897989486,2.011229069460448,direct,direct
usgs2_huc2_15,09402300,365.0,DJF,3.967849969811636,1.7698273859548541,4.723619280554026,1.534635485451077,1.9337271004847407,extrapolated,fallback
usgs2_huc2_15,09406000,7.0,JJA,0.7317452202524457,0.44634054124524114,0.5794107112640019,0.8871744010278156,0.6645912830472684,direct,direct
usgs2_huc2_15,09406000,14.0,JJA,0.9713709490639824,0.6546254613434578,0.8752123948289141,1.534635485451077,0.8323949360742539,interpolated,fallback
usgs2_huc2_15,09406000,30.0,DJF,1.024195868730545,0.7053899662610769,0.97974862204928,1.2056393593152364,0.9311119042560668,direct,direct
usgs2_huc2_15,09406000,60.0,MAM,1.2681546947161355,1.2202289127262784,1.2171193680515735,1.534635485451077,1.1618776646445252,interpolated,fallback
usgs2_huc2_15,09406000,90.0,MAM,1.7455559071699778,1.4020199584317707,1.4972854232367407,1.7908425640569796,1.4923844756827935,direct,direct
usgs2_huc2_15,09406000,180.0,MAM,3.920563291814593,1.747930565822711,2.5341990822337697,3.897074557452732,2.4284100728778317,direct,direct
usgs2_huc2_15,09406000,365.0,DJF,8.330148755935772,1.7698273859548541,4.69444325088776,1.534635485451077,2.279225282382071,extrapolated,fallback
usgs2_huc2_15,09429490,7.0,JJA,0.6932530389513287,0.44634054124524114,0.575910166324024,0.5461564195496694,0.4801081723093493,direct,direct
usgs2_huc2_15,09429490,14.0,JJA,0.7532425934927803,0.6546254613434578,1.0773344471583295,1.534635485451077,0.628968557266707,interpolated,fallback
usgs2_huc2_15,09429490,30.0,DJF,0.8416458565394084,0.7053899662610769,1.321891736642499,0.9923071219921112,0.7169567914467753,direct,direct
usgs2_huc2_15,09429490,60.0,MAM,1.1090256287256877,1.2202289127262784,1.515192914063121,1.534635485451077,0.9233709032364288,interpolated,fallback
usgs2_huc2_15,09429490,90.0,MAM,1.413639238463508,1.4020199584317707,1.7666668131183585,1.5528447863207924,1.2203952568543746,direct,direct
usgs2_huc2_15,09429490,180.0,MAM,3.360713086658054,1.747930565822711,2.6894311027059103,3.3893496734778084,2.0749271201822883,direct,direct
usgs2_huc2_15,09429490,365.0,DJF,9.429094322674896,1.7698273859548541,4.7796003774160045,1.534635485451077,1.904213845485372,extrapolated,fallback
usgs2_huc2_15,09505800,7.0,JJA,0.5390745169775827,0.44634054124524114,0.4952246909243414,0.6262866935219084,0.5519233494859468,direct,direct
usgs2_huc2_15,09505800,14.0,JJA,0.7303486057690213,0.6546254613434578,0.8996502031070956,1.534635485451077,0.7104211492493053,interpolated,fallback
usgs2_huc2_15,09505800,30.0,DJF,0.8568661076227825,0.7053899662610769,1.1520146755163796,1.011092520793279,0.8059412625192961,direct,direct
usgs2_huc2_15,09505800,60.0,MAM,1.2819468495051063,1.2202289127262784,1.3760773292165809,1.534635485451077,1.0279909060199428,interpolated,fallback
usgs2_huc2_15,09505800,90.0,MAM,1.6355216750568815,1.4020199584317707,1.6249835540034152,1.494505911400583,1.3435069069046817,direct,direct
usgs2_huc2_15,09505800,180.0,MAM,3.06419267961714,1.747930565822711,2.6453730781092477,2.861860029795434,2.1824028856929245,direct,direct
usgs2_huc2_15,09505800,365.0,DJF,7.177154263104479,1.7698273859548541,4.750967800600972,1.534635485451077,2.09689192503875,extrapolated,fallback
usgs2_huc2_18,11044000,7.0,DJF,0.4459559386117117,0.2857295721324808,0.6111237161682788,0.7168570337976728,0.5612142889807971,direct,direct
usgs2_huc2_18,11044000,14.0,DJF,0.6609653663635253,0.4708851932070064,1.005631060257824,1.3243899889035673,0.7172529852910596,interpolated,fallback
usgs2_huc2_18,11044000,30.0,DJF,0.7605246823628742,0.7053899662610769,1.3152459867302984,1.3645086770534516,0.8087086089048325,direct,direct
usgs2_huc2_18,11044000,60.0,DJF,0.8955691243807475,0.9509801317370232,1.6464631068073932,1.3243899889035673,1.0065290940945906,interpolated,fallback
usgs2_huc2_18,11044000,90.0,DJF,1.1238800362481012,1.1107252446243259,1.91093170959777,2.080960162623723,1.290425005358651,direct,direct
usgs2_huc2_18,11044000,180.0,DJF,2.5084514985614352,1.414687020145989,2.894043337824572,2.9626881272580894,2.1900614217361185,direct,direct
usgs2_huc2_18,11044000,365.0,MAM,4.907162834663914,2.152082763694151,5.085570742778029,1.3243899889035673,2.475204379858258,extrapolated,fallback
usgs2_huc2_18,11126000,7.0,DJF,0.2403374086107526,0.2857295721324808,0.2855222377093693,0.3560827979360308,0.593255336148154,direct,direct
usgs2_huc2_18,11126000,14.0,DJF,0.3099938031605311,0.4708851932070064,0.6272837157145517,1.3243899889035673,0.7568165872438716,interpolated,fallback
usgs2_huc2_18,11126000,30.0,MAM,0.4411900364557902,0.9407456021579343,1.018683708727162,0.5471870319684347,0.8535293184476154,direct,direct
usgs2_huc2_18,11126000,60.0,DJF,0.5122025287946066,0.9509801317370232,1.4683079274705912,1.3243899889035673,1.045572329814168,interpolated,fallback
usgs2_huc2_18,11126000,90.0,DJF,0.6936000528335571,1.1107252446243259,1.7869662417480592,0.8414846239036985,1.307149319225284,direct,direct
usgs2_huc2_18,11126000,180.0,DJF,1.034421818362342,1.414687020145989,2.9321625564861677,1.330263411421246,2.187760528170342,direct,direct
usgs2_huc2_18,11126000,365.0,MAM,1.7428871363809666,2.152082763694151,5.094549614033079,1.3243899889035673,2.60814207155076,extrapolated,fallback
usgs2_huc2_18,11475560,7.0,DJF,0.5774680130822317,0.2857295721324808,0.722057340866713,0.6933035706111363,0.4472824547840832,direct,direct
usgs2_huc2_18,11475560,14.0,DJF,0.703973285811288,0.4708851932070064,1.173396206544258,1.3243899889035673,0.5953304781303671,interpolated,fallback
usgs2_huc2_18,11475560,30.0,MAM,0.8594013768831887,0.9407456021579343,1.5486672565417718,1.0441495681524278,0.6824463226424712,direct,direct
usgs2_huc2_18,11475560,60.0,DJF,1.0478888835906983,0.9509801317370232,1.793309298838503,1.3243899889035673,0.8755538023453027,interpolated,fallback
usgs2_huc2_18,11475560,90.0,DJF,1.3678030109405517,1.1107252446243259,2.04559222448859,1.64301383521027,1.133292782051594,direct,direct
usgs2_huc2_18,11475560,180.0,DJF,2.124718235810598,1.414687020145989,2.994263107119413,2.5600398471368684,1.881693783608236,direct,direct
usgs2_huc2_18,11475560,365.0,MAM,3.299024690353707,2.152082763694151,5.110516172140771,1.3243899889035673,2.212984201528776,extrapolated,fallback
usgs2_huc4_0306,02176930,7.0,MAM,0.9079279116221836,0.463169164851598,0.5731399652500304,0.8437971397978918,0.5771248942398026,direct,direct
usgs2_huc4_0306,02176930,14.0,MAM,1.2079024700607572,0.6738775450017574,0.7662358945261776,1.6753665817809271,0.7322241021132166,interpolated,fallback
usgs2_huc4_0306,02176930,30.0,DJF,1.3591286756396292,0.7053899662610769,0.865556018277087,1.2571165125052135,0.8181387157254627,direct,direct
usgs2_huc4_0306,02176930,60.0,DJF,1.514852996746699,0.9509801317370232,1.0530241018902513,1.6753665817809271,1.0209654162267472,interpolated,fallback
usgs2_huc4_0306,02176930,90.0,SON,1.5951303555965424,1.3268346536408735,1.3308879061574532,1.5896038719508383,1.3228946446011691,direct,direct
usgs2_huc4_0306,02176930,180.0,MAM,2.9306071503990223,1.747930565822711,2.2904181738478857,3.29317126408992,2.1966184314911668,direct,direct
usgs2_huc4_0306,02176930,365.0,MAM,4.244163308274256,2.152082763694151,4.416033939275762,1.6753665817809271,2.6590639410196286,extrapolated,fallback
usgs2_huc4_0306,02181350,7.0,MAM,0.9450591157163892,0.463169164851598,0.5325697132939256,0.7655998673609326,0.5928364742323801,direct,direct
usgs2_huc4_0306,02181350,14.0,MAM,1.2435244655609132,0.6738775450017574,0.7566708660661439,1.6753665817809271,0.7472953805482642,interpolated,fallback
usgs2_huc4_0306,02181350,30.0,DJF,1.3688743014335631,0.7053899662610769,0.8600660175504435,1.0111902320543924,0.826160961843855,direct,direct
usgs2_huc4_0306,02181350,60.0,DJF,1.5263757711251578,0.9509801317370232,1.092179951815394,1.6753665817809271,1.0221879115597527,interpolated,fallback
usgs2_huc4_0306,02181350,90.0,SON,1.5609323998292288,1.3268346536408735,1.3630579568118977,1.4812135530047947,1.337974544531869,direct,direct
usgs2_huc4_0306,02181350,180.0,MAM,3.0366208804713355,1.747930565822711,2.3488620371260023,3.0629252388830537,2.3295122414891503,direct,direct
usgs2_huc4_0306,02181350,365.0,MAM,4.353711507777645,2.152082763694151,4.465869171373302,1.6753665817809271,2.506184078929717,extrapolated,fallback
usgs2_huc4_0306,022035975,7.0,MAM,0.8473090798514231,0.463169164851598,0.4691891566146124,0.7490398421287535,0.6568234985779791,direct,direct
usgs2_huc4_0306,022035975,14.0,MAM,1.1949539852142332,0.6738775450017574,0.8834852566183622,1.6753665817809271,0.8175805660702135,interpolated,fallback
usgs2_huc4_0306,022035975,30.0,DJF,1.3640547971725463,0.7053899662610769,1.2122555768688588,1.3846829578240711,0.9034200285714454,direct,direct
usgs2_huc4_0306,022035975,60.0,DJF,1.5327962735493976,0.9509801317370232,1.4101373750178523,1.6753665817809271,1.1086188825268115,interpolated,fallback
usgs2_huc4_0306,022035975,90.0,SON,1.7633077150980632,1.3268346536408735,1.6648671803860202,2.012808244117101,1.4413541656263074,direct,direct
usgs2_huc4_0306,022035975,180.0,MAM,3.711931428432465,1.747930565822711,2.553249729045284,4.308246588318436,2.486979000346451,direct,direct
usgs2_huc4_0306,022035975,365.0,MAM,6.356417351030324,2.152082763694151,4.621960932382073,1.6753665817809271,2.6294259750608338,extrapolated,fallback
usgs2_huc4_0401,04024000,7.0,DJF,0.4508432586842849,0.2857295721324808,0.3930214522519919,0.4207534952119646,0.6517930071585716,direct,direct
usgs2_huc4_0401,04024000,14.0,DJF,0.5710277687406154,0.4708851932070064,0.7676225182989038,1.2062458749635276,0.8103630323576443,interpolated,fallback
usgs2_huc4_0401,04024000,30.0,DJF,0.9390944920349842,0.7053899662610769,1.1568658459051715,0.8955044888952169,0.9050138148899384,direct,direct
usgs2_huc4_0401,04024000,60.0,DJF,1.025254663887745,0.9509801317370232,1.402450081064487,1.2062458749635276,1.1278368742386893,interpolated,fallback
usgs2_huc4_0401,04024000,90.0,JJA,2.2589883668623685,1.3743931530380793,1.6175849032225438,2.2793281194794464,1.474978183918594,direct,direct
usgs2_huc4_0401,04024000,180.0,MAM,5.196098673209341,1.747930565822711,2.49911942391404,5.5386855623059805,2.427115085336057,direct,direct
usgs2_huc4_0401,04026561,7.0,DJF,0.4093246239362932,0.2857295721324808,0.5519191236058418,0.452589181750175,0.6202295187077137,direct,direct
usgs2_huc4_0401,04026561,14.0,DJF,0.4944292869455616,0.4708851932070064,0.6188282529578737,1.2062458749635276,0.7798237071832536,interpolated,fallback
usgs2_huc4_0401,04026561,30.0,DJF,0.739390057834383,0.7053899662610769,0.650152386233698,0.7598895820887834,0.8671369684725131,direct,direct
usgs2_huc4_0401,04026561,60.0,JJA,0.8057661144149664,1.1946929749893656,0.8092732228203117,1.2062458749635276,1.0865698712751723,interpolated,fallback
usgs2_huc4_0401,04026561,90.0,JJA,1.563940240894015,1.3743931530380793,1.062493749375938,1.6318187622102027,1.412657202889978,direct,direct
usgs2_huc4_0401,04026561,180.0,MAM,3.761628594528273,1.747930565822711,2.0036596159469773,3.670143610159556,2.364522416066214,direct,direct
usgs2_huc4_0401,04027000,7.0,DJF,0.5032825728942407,0.2857295721324808,0.5444366823508668,0.4447937777580851,0.6779899479638456,direct,direct
usgs2_huc4_0401,04027000,14.0,DJF,0.4804423787391611,0.4708851932070064,0.6008969922769503,1.2062458749635276,0.8443040119799443,interpolated,fallback
usgs2_huc4_0401,04027000,30.0,DJF,0.6064065208104148,0.7053899662610769,0.6272837782734997,0.5411733579506501,0.9398477321063932,direct,direct
usgs2_huc4_0401,04027000,60.0,JJA,0.6898486531780024,1.1946929749893656,0.7902264061303346,1.2062458749635276,1.1794798386714334,interpolated,fallback
usgs2_huc4_0401,04027000,90.0,JJA,1.07485403933195,1.3743931530380793,1.0472932820090246,1.1217399697105488,1.5314437481130423,direct,direct
usgs2_huc4_0401,04027000,180.0,JJA,1.910262334685936,1.7163252734891186,1.9936889479460864,3.068969359782007,2.4552501795721025,direct,direct
usgs2_huc4_0601,03446000,7.0,MAM,0.5658780279755592,0.463169164851598,0.5066771069421494,0.5226233186019318,0.5584165413236551,direct,direct
usgs2_huc4_0601,03446000,14.0,SON,0.6786062766771231,0.6214837283051794,0.5272005749339976,1.0155983118708434,0.7058257362639055,interpolated,fallback
usgs2_huc4_0601,03446000,30.0,MAM,0.6337790506283442,0.9407456021579343,0.5329600628141553,0.6598714368641376,0.7982887439522137,direct,direct
usgs2_huc4_0601,03446000,60.0,DJF,0.7619767157485088,0.9509801317370232,0.7131323492234463,1.0155983118708434,0.9361751468923926,interpolated,fallback
usgs2_huc4_0601,03446000,90.0,DJF,0.9652340452538596,1.1107252446243259,0.9898894983829692,0.779094050886896,1.188229637461424,direct,direct
usgs2_huc4_0601,03451500,7.0,MAM,0.8056343477378999,0.463169164851598,0.5616361501784308,0.6718856507369451,0.667040152214706,direct,direct
usgs2_huc4_0601,03451500,14.0,SON,1.036227131826537,0.6214837283051794,0.6956830404286987,1.0155983118708434,0.8229630476108653,interpolated,fallback
usgs2_huc4_0601,03451500,30.0,DJF,1.1339199569622676,0.7053899662610769,0.763288945250453,1.080612123342355,0.9033405331882696,direct,direct
usgs2_huc4_0601,03451500,60.0,DJF,1.3760762933890025,0.9509801317370232,0.907107082394708,1.0155983118708434,1.0729567472688568,interpolated,fallback
usgs2_huc4_0601,03451500,90.0,DJF,1.457270419491662,1.1107252446243259,1.1570248652540602,1.3351157428913647,1.3582757833035102,direct,direct
usgs2_huc4_0601,03512000,7.0,MAM,0.6732695721302713,0.463169164851598,0.5009428540254062,0.6314518507538097,0.6100668747196278,direct,direct
usgs2_huc4_0601,03512000,14.0,DJF,0.9098657905203956,0.4708851932070064,0.5587715070866557,1.0155983118708434,0.7630928278363965,interpolated,fallback
usgs2_huc4_0601,03512000,30.0,DJF,0.9511590501169364,0.7053899662610769,0.5778769661941314,0.8703705359657604,0.8448500934357482,direct,direct
usgs2_huc4_0601,03512000,60.0,DJF,1.056256938745578,0.9509801317370232,0.7566099307091245,1.0155983118708434,1.0005526109371825,interpolated,fallback
usgs2_huc4_0601,03512000,90.0,DJF,1.209981962190734,1.1107252446243259,1.0342209779261125,0.9863170014017156,1.2614227248864154,direct,direct
usgs2_huc4_1111,07194880,7.0,DJF,0.7760442897251674,0.2857295721324808,0.5802232448644691,0.8844920533725193,0.5370689096434498,direct,direct
usgs2_huc4_1111,07194880,14.0,MAM,1.0243000841140746,0.6738775450017574,0.8088032617964387,1.532698309526654,0.6943188079228279,interpolated,fallback
usgs2_huc4_1111,07194880,30.0,MAM,1.046397068341573,0.9407456021579343,0.8742231884880085,1.2031846358140308,0.7895224099446982,direct,direct
usgs2_huc4_1111,07194880,60.0,MAM,1.0837718898455302,1.2202289127262784,1.064028655368802,1.532698309526654,0.9685650547725728,interpolated,fallback
usgs2_huc4_1111,07194880,90.0,MAM,1.2908994388580322,1.4020199584317707,1.3992635817318442,2.1464039736939724,1.250395080108176,direct,direct
usgs2_huc4_1111,07194880,180.0,MAM,2.911095549689399,1.747930565822711,2.409155085994113,2.4211777211732333,2.238543736731456,direct,direct
usgs2_huc4_1111,07198000,7.0,MAM,0.445213827405657,0.463169164851598,0.4306053053618093,0.5192623136043548,0.7085099380302537,direct,direct
usgs2_huc4_1111,07198000,14.0,MAM,0.6371538390432085,0.6738775450017574,0.6341905663312197,1.532698309526654,0.8882030606151082,interpolated,fallback
usgs2_huc4_1111,07198000,30.0,MAM,0.696045047601064,0.9407456021579343,0.6733542507327881,0.6947694068908692,0.9953608951586304,direct,direct
usgs2_huc4_1111,07198000,60.0,MAM,1.1337377990881603,1.2202289127262784,0.915108369551725,1.532698309526654,1.2015674819071998,interpolated,fallback
usgs2_huc4_1111,07198000,90.0,MAM,1.094982289844089,1.4020199584317707,1.2270999986669795,1.4237074896995137,1.5084106480370874,direct,direct
usgs2_huc4_1111,07198000,180.0,MAM,2.3028466964562733,1.747930565822711,2.361692398964684,2.027004485179896,2.5296935722016856,direct,direct
usgs2_huc4_1111,07263296,7.0,DJF,0.8953477001190185,0.2857295721324808,0.4914001563304409,0.7987316000802176,0.8109320236502091,direct,direct
usgs2_huc4_1111,07263296,14.0,MAM,1.1285002252033778,0.6738775450017574,0.7578809209042037,1.532698309526654,0.9996312006189856,interpolated,fallback
usgs2_huc4_1111,07263296,30.0,MAM,1.3668915505409245,0.9407456021579343,0.9235873326171342,1.4774739279190698,1.1109077554913662,direct,direct
usgs2_huc4_1111,07263296,60.0,MAM,1.616880719323953,1.2202289127262784,1.1041262903743825,1.532698309526654,1.3269646775841923,interpolated,fallback
usgs2_huc4_1111,07263296,90.0,MAM,1.914034757614136,1.4020199584317707,1.3704179241389416,2.408932799985721,1.6706986152569006,direct,direct
usgs2_huc4_1111,07263296,180.0,MAM,3.303501830452018,1.747930565822711,2.2993349419902844,3.694032553315162,2.8662700588703265,direct,direct
usgs2_huc4_1111,072632966,7.0,DJF,0.7793710429327827,0.2857295721324808,0.4521295301703671,0.7451839573042733,0.766668073028426,direct,direct
usgs2_huc4_1111,072632966,14.0,MAM,1.012556015763964,0.6738775450017574,0.6844755423836315,1.532698309526654,0.9506320754395728,interpolated,fallback
usgs2_huc4_1111,072632966,30.0,MAM,1.1651007690429689,0.9407456021579343,0.8566902320473304,1.2575702884236972,1.0592322217485104,direct,direct
usgs2_huc4_1111,072632966,60.0,MAM,1.396259338696798,1.2202289127262784,1.0918435715297263,1.532698309526654,1.26843875564,interpolated,fallback
usgs2_huc4_1111,072632966,90.0,MAM,1.7118222719298468,1.4020199584317707,1.364840741083231,2.411269224755366,1.5993907634174789,direct,direct
usgs2_huc4_1111,072632966,180.0,MAM,4.616213586105241,1.747930565822711,2.2905304699776496,3.147411786430412,2.8009844595860773,direct,direct
usgs2_huc4_1705,13176400,7.0,DJF,0.94304721940841,0.2857295721324808,0.5474126533355033,0.5992145486475369,0.6704316259925861,direct,direct
usgs2_huc4_1705,13176400,14.0,DJF,0.9447317823714444,0.4708851932070064,1.074337679323264,1.351491597969119,0.835171331241256,interpolated,fallback
usgs2_huc4_1705,13176400,30.0,DJF,1.2794989797770977,0.7053899662610769,1.3606963181992209,1.0014129856686729,0.929254603692848,direct,direct
usgs2_huc4_1705,13176400,60.0,MAM,1.7694459841971597,1.2202289127262784,1.5640868543223716,1.351491597969119,1.1415785247633483,interpolated,fallback
usgs2_huc4_1705,13176400,90.0,DJF,2.188973872045676,1.1107252446243259,1.8060932965775092,2.058152640278306,1.4589730647257122,direct,direct
usgs2_huc4_1705,13176400,180.0,DJF,4.5341199716226095,1.414687020145989,2.740695278387907,4.768794638039234,2.4065790884234675,direct,direct
usgs2_huc4_1705,13176400,365.0,SON,7.597703050946128,2.053419843562045,4.823693064076231,1.351491597969119,2.6528617829535377,extrapolated,fallback
usgs2_huc4_1705,13211205,7.0,DJF,0.3862867695944649,0.2857295721324808,0.565052043422386,0.3827150338888168,0.5082901396957282,direct,direct
usgs2_huc4_1705,13211205,14.0,DJF,0.456245242016656,0.4708851932070064,0.6236821558618499,1.351491597969119,0.6590253321812793,interpolated,fallback
usgs2_huc4_1705,13211205,30.0,DJF,0.4471020238399505,0.7053899662610769,0.6502008574527989,0.5673107086658478,0.7479419730299699,direct,direct
usgs2_huc4_1705,13211205,60.0,MAM,0.6423885725736618,1.2202289127262784,0.8115352540617558,1.351491597969119,0.948227120989416,interpolated,fallback
usgs2_huc4_1705,13211205,90.0,DJF,0.7531957628991869,1.1107252446243259,1.0699019600491628,0.8415238069852193,1.2306118344806365,direct,direct
usgs2_huc4_1705,13211205,180.0,DJF,1.2173758672210906,1.414687020145989,2.008929575706814,1.4982855684509986,2.0135331245712806,direct,direct
usgs2_huc4_1705,13211205,365.0,SON,1.815131834689885,2.053419843562045,4.117688803802594,1.351491597969119,2.402473222112784,extrapolated,fallback
usgs2_huc4_1705,13211210,7.0,DJF,0.4858713742664881,0.2857295721324808,0.5605324023226852,0.5148762382779802,0.5252979736618812,direct,direct
usgs2_huc4_1705,13211210,14.0,DJF,0.512743354184287,0.4708851932070064,0.6289608330607737,1.351491597969119,0.676746033070155,interpolated,fallback
usgs2_huc4_1705,13211210,30.0,DJF,0.5431653168201447,0.7053899662610769,0.6603478971131356,0.6972200046221416,0.7630114807073489,direct,direct
usgs2_huc4_1705,13211210,60.0,MAM,0.8459032080173493,1.2202289127262784,0.8213367019966848,1.351491597969119,0.9544472248131624,interpolated,fallback
usgs2_huc4_1705,13211210,90.0,DJF,0.924686236249076,1.1107252446243259,1.080192296338094,0.9183084239350424,1.2325875392164585,direct,direct
usgs2_huc4_1705,13211210,180.0,DJF,2.022699119157261,1.414687020145989,2.0106505656187093,2.5686847363401344,2.0614925311885166,direct,direct
usgs2_huc4_1705,13211210,365.0,SON,4.025243187257688,2.053419843562045,4.122616793291359,1.351491597969119,2.352640330870552,extrapolated,fallback
usgs2_huc4_1707,14034470,7.0,DJF,0.7702577284191335,0.2857295721324808,0.4926837188341193,0.6638188746552867,0.6281067858281812,direct,direct
usgs2_huc4_1707,14034470,14.0,DJF,0.8866112337367875,0.4708851932070064,0.5845776002141332,0.7085873695614422,0.7920772944636398,interpolated,fallback
