network_id,station_id,gap_length,min_loss,L_seasonal_boundary_ridge,L_donor_blup_ridge,L_xgboost,best_family,best_fixed_xgboost,best_fixed_xgboost_released,global_CV,global_CV_released,per_network_CV,per_network_CV_released,gap_rule,gap_rule_released,oracle,oracle_released,proposed_l0,proposed_l0_released,proposed_l0.5,proposed_l0.5_released,proposed_l1,proposed_l1_released,proposed_l0_abstain,proposed_l0_abstain_released,proposed_l0.5_abstain,proposed_l0.5_abstain_released,proposed_l1_abstain,proposed_l1_abstain_released
arso_drava,2160,60,1.1267145082553227,1.4769050851919108,1.2492728934125286,1.1267145082553227,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_drava,2160,90,1.4515765056345198,1.9013584248129014,1.5797860738124274,1.4515765056345198,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False
arso_drava,2160,180,2.815623845881886,3.589661947326185,2.970295428983231,2.815623845881886,2,2,True,1,True,2,True,2,True,2,True,1,True,1,True,1,True,1,False,1,False,1,False
arso_drava,2160,365,5.69583663427468,6.873389606258209,5.69583663427468,6.035760115329533,1,2,True,1,True,2,True,1,True,1,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_dravinja,2600,7,0.6317772432735989,0.7689113610879209,0.6647074122510322,0.6317772432735989,2,2,True,1,True,1,True,2,True,2,True,2,True,2,True,2,True,2,False,2,True,2,True
arso_dravinja,2600,14,0.6145895065580096,0.8051696612597541,0.6542497444918414,0.6145895065580096,2,2,True,1,True,1,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_dravinja,2600,30,0.8330655768712362,1.1614634767427414,0.8761935373224379,0.8330655768712362,2,2,True,1,True,1,True,2,True,2,True,2,True,2,True,2,True,2,False,2,True,2,True
arso_dravinja,2600,60,1.0102226168711979,1.3803653058340046,1.053200437490788,1.0102226168711979,2,2,True,1,True,1,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_dravinja,2600,90,1.2244732206927407,1.6978112313568883,1.2604560464190238,1.2244732206927407,2,2,True,1,True,1,True,2,True,2,True,2,True,2,True,2,True,2,False,2,True,2,True
arso_dravinja,2600,180,2.354890323665407,3.1544234448930917,2.3831952844417477,2.354890323665407,2,2,True,1,True,1,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,True
arso_dravinja,2600,365,3.9293252317578826,5.220799591343364,3.966875145831591,3.9293252317578826,2,2,True,1,True,1,True,1,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_dravinja,2620,7,0.5833050256116049,0.8226596273116987,0.6786910396340875,0.5833050256116049,2,2,True,1,True,1,True,2,True,2,True,2,True,2,True,2,True,2,False,2,True,2,True
arso_dravinja,2620,14,0.6770820518902371,0.8892535030604645,0.7568290775093754,0.6770820518902371,2,2,True,1,True,1,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_dravinja,2620,30,0.9649134257634481,1.234183067496164,1.033129020729972,0.9649134257634481,2,2,True,1,True,1,True,2,True,2,True,2,True,2,True,2,True,2,False,2,True,2,True
arso_dravinja,2620,60,1.200895844856898,1.5422008278080868,1.2802820314059193,1.200895844856898,2,2,True,1,True,1,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_dravinja,2620,90,1.4988835343519846,1.8536983484308416,1.5550996173528513,1.4988835343519846,2,2,True,1,True,1,True,2,True,2,True,2,True,2,True,2,True,2,False,2,True,2,True
arso_dravinja,2620,180,2.8936423893107306,3.5306199519367367,2.96179502510673,2.8936423893107306,2,2,True,1,True,1,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_dravinja,2620,365,5.001590726659723,6.156624073915312,5.15199585700511,5.001590726659723,2,2,True,1,True,1,True,1,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_dravinja,2640,7,0.3177083022510986,0.8981308347833539,0.3177083022510986,0.37738930829933703,1,2,True,1,True,2,True,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True
arso_dravinja,2640,14,0.334066926222807,0.9806117566290977,0.334066926222807,0.4138809501273292,1,2,True,1,True,2,True,2,True,1,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_dravinja,2640,30,0.3598780968808506,1.375065566560971,0.3598780968808506,0.506723834991455,1,2,True,1,True,2,True,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True
arso_dravinja,2640,60,0.42505753463411766,1.7352894295032502,0.42505753463411766,0.5855798565944036,1,2,True,1,True,2,True,2,True,1,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_dravinja,2640,90,0.5292816361948272,2.074498807563547,0.5292816361948272,0.7453239826096428,1,2,True,1,True,2,True,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True
arso_dravinja,2640,180,0.9098019774849406,3.8364440518987744,0.9098019774849406,1.3226450451016425,1,2,True,1,True,2,True,2,True,1,True,2,True,2,True,2,True,2,False,2,True,2,True
arso_dravinja,2640,365,1.5696890297128765,6.7138260775985446,1.5696890297128765,2.083744643867832,1,2,True,1,True,2,True,1,True,1,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_dravinja,2652,7,0.627294632451875,0.7986382881456865,0.686632937262117,0.627294632451875,2,2,True,1,True,1,True,2,True,2,True,2,True,2,True,2,True,2,False,2,True,2,True
arso_dravinja,2652,14,0.7223297874416623,0.9567579233572548,0.8008459705724367,0.7223297874416623,2,2,True,1,True,1,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_dravinja,2652,30,1.1232515074014664,1.413497106081234,1.1785440939763947,1.1232515074014664,2,2,True,1,True,1,True,2,True,2,True,2,True,2,True,2,True,2,False,2,True,2,True
arso_dravinja,2652,60,1.5016998592416446,1.8849184979831044,1.6002345364960084,1.5016998592416446,2,2,True,1,True,1,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_dravinja,2652,90,1.84645197113355,2.2696177646715197,1.919693221519303,1.84645197113355,2,2,True,1,True,1,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,True
arso_dravinja,2652,180,3.4192714753150937,4.115677330104412,3.511639240880433,3.4192714753150937,2,2,True,1,True,1,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_dravinja,2652,365,6.099697295388131,7.355623475388893,6.323051172463773,6.099697295388131,2,2,True,1,True,1,True,1,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_kamniska_bistrica,4400,7,0.35849894455501,0.4705835582386574,0.44747642401462573,0.35849894455501,2,2,True,1,True,2,True,2,True,2,True,2,True,1,True,1,True,2,False,1,False,1,False
arso_kamniska_bistrica,4400,14,0.3998686007090977,0.5081224242545137,0.47852591393393756,0.3998686007090977,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_kamniska_bistrica,4400,30,0.49283783245086665,0.6341071350059433,0.5969760459109519,0.49283783245086665,2,2,True,1,True,2,True,2,True,2,True,2,True,1,True,1,True,2,True,1,False,1,False
arso_kamniska_bistrica,4400,60,0.6662484335104624,0.9324181375606949,0.8845272329253412,0.6662484335104624,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_kamniska_bistrica,4400,90,0.7191122588581509,0.9996450771365565,0.9503211359034761,0.7191122588581509,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False
arso_kamniska_bistrica,4400,180,1.2459775765736896,1.6701102806342292,1.5955912867685789,1.2459775765736896,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
arso_kamniska_bistrica,4400,365,1.9665157808277705,2.5191184147804377,2.4115371327297144,1.9665157808277705,2,2,True,1,True,2,True,1,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_kamniska_bistrica,4430,7,0.5099495615277971,0.740816906122099,0.5441676439508835,0.5099495615277971,2,2,True,1,True,2,True,2,True,2,True,1,True,1,True,1,True,1,True,1,True,1,True
arso_kamniska_bistrica,4430,14,0.47491785423262556,0.7766335950680416,0.47491785423262556,0.4809573417050498,1,2,True,1,True,2,True,2,True,1,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_kamniska_bistrica,4430,30,0.5778006548862205,1.0051050276646138,0.5778006548862205,0.6233021703561147,1,2,True,1,True,2,True,2,True,1,True,2,True,1,True,1,True,2,False,1,False,1,False
arso_kamniska_bistrica,4430,60,0.864505720952204,1.4935468948342099,0.864505720952204,0.9251632805267971,1,2,True,1,True,2,True,2,True,1,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_kamniska_bistrica,4430,90,0.8554997672657596,1.604544069238895,0.8554997672657596,0.9355097098085615,1,2,True,1,True,2,True,2,True,1,True,2,True,1,True,1,True,2,False,1,False,1,False
arso_kamniska_bistrica,4430,180,1.552898128475267,2.7889377223564606,1.552898128475267,1.721696858035194,1,2,True,1,True,2,True,2,True,1,True,2,True,1,True,1,True,2,False,1,False,1,False
arso_kamniska_bistrica,4430,365,2.558112377382838,4.44925312956804,2.558112377382838,2.7948533015153183,1,2,True,1,True,2,True,1,True,1,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_kamniska_bistrica,4445,7,0.417599625150887,0.514945026776659,0.417599625150887,0.4567527512141637,1,2,True,1,True,2,True,2,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
arso_kamniska_bistrica,4445,14,0.5188348832647975,0.6250341246299783,0.5188348832647975,0.5377793495995657,1,2,True,1,True,2,True,2,True,1,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_kamniska_bistrica,4445,30,0.594796400864919,0.8063945345111225,0.6185724649305271,0.594796400864919,2,2,True,1,True,2,True,2,True,2,True,1,True,1,True,1,True,1,True,1,True,1,True
arso_kamniska_bistrica,4445,60,0.7357173835436502,1.0587981392592865,0.8056775194083,0.7357173835436502,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_kamniska_bistrica,4445,90,0.8619108300209046,1.1974639686133677,0.9351850480416255,0.8619108300209046,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False
arso_kamniska_bistrica,4445,180,1.5001385140419008,2.257323118902181,1.7598568018756733,1.5001385140419008,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False
arso_kamniska_bistrica,4445,365,2.4446129576669984,3.8746071702164384,3.0230256592854294,2.4446129576669984,2,2,True,1,True,2,True,1,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_kolpa,4820,7,0.6438216488701957,0.7222112186633226,0.6750475347177883,0.6438216488701957,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,True,2,True
arso_kolpa,4820,14,0.634933956350599,0.7960679345703171,0.7580806389121403,0.634933956350599,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_kolpa,4820,30,0.9479110306898753,1.1934777675641568,1.1220159859216037,0.9479110306898753,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,True,2,True
arso_kolpa,4820,60,1.3191158088048298,1.6737115923342756,1.5754489347334986,1.3191158088048298,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_kolpa,4820,90,1.673711190859477,1.9754853247799982,1.8546805737917953,1.673711190859477,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,True,2,True
arso_kolpa,4820,180,3.162866703616248,3.715404617266178,3.494653493604966,3.162866703616248,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,True
arso_kolpa,4820,365,4.278305483164853,5.06960968350481,4.7719149761333135,4.278305483164853,2,2,True,1,True,2,True,1,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_kolpa,4828,7,0.6154748035480522,0.8433244084545637,0.6154748035480522,0.6541709143774851,1,2,True,1,True,2,True,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True
arso_kolpa,4828,14,0.6365196694289897,0.9112986778853205,0.6365196694289897,0.7200365853309633,1,2,True,1,True,2,True,2,True,1,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_kolpa,4828,30,0.8004716541120891,1.229668896491866,0.8004716541120891,0.9491027169227602,1,2,True,1,True,2,True,2,True,1,True,2,True,2,True,2,True,2,False,2,True,2,True
arso_kolpa,4828,60,1.1079719760077384,1.733711795786384,1.1079719760077384,1.2749543480873107,1,2,True,1,True,2,True,2,True,1,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_kolpa,4828,90,1.3455646406282082,2.111544858145124,1.3455646406282082,1.6442162244584826,1,2,True,1,True,2,True,2,True,1,True,2,True,2,True,2,True,2,False,2,True,2,True
arso_kolpa,4828,180,2.3176909751545915,3.6133806521230722,2.3176909751545915,2.7818712776766885,1,2,True,1,True,2,True,2,True,1,True,2,True,2,True,2,True,2,False,2,False,2,True
arso_kolpa,4828,365,3.2419671961056706,5.125757677688748,3.2419671961056706,3.6721511897910135,1,2,True,1,True,2,True,1,True,1,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_kolpa,4860,7,0.7138781574794224,0.7514475852449496,0.743725425474834,0.7138781574794224,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,True,2,True
arso_kolpa,4860,14,0.8675587453160969,0.9330256972298466,0.9217455642229353,0.8675587453160969,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_kolpa,4860,30,1.20903018784523,1.3251296105328567,1.30577001942473,1.20903018784523,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,True,2,True
arso_kolpa,4860,60,1.823421095450719,1.969558774869294,1.9459168201357446,1.823421095450719,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_kolpa,4860,90,2.2602293940650093,2.448188677291693,2.4198838758248873,2.2602293940650093,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,True
arso_kolpa,4860,180,3.9467614015208348,4.314006952840664,4.268816135051901,3.9467614015208348,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_kolpa,4860,365,6.203898867999038,6.5960508040487,6.533977828271526,6.203898867999038,2,2,True,1,True,2,True,1,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_krka,7029,7,0.1916906202396122,0.19346344870971108,0.1916906202396122,0.19264756066458563,1,2,True,1,True,2,True,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True
arso_krka,7029,14,0.21443103279386247,0.22230432219730037,0.2230841753369687,0.21443103279386247,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_krka,7029,30,0.29600381358464556,0.31116175112155375,0.3071909962542657,0.29600381358464556,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
arso_krka,7029,60,0.37438383324940994,0.3910305976690791,0.38496319356080544,0.37438383324940994,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_krka,7029,90,0.4960884311993916,0.5204222385056554,0.5176626654402878,0.4960884311993916,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
arso_krka,7029,180,0.9134349874920314,0.972642219949696,0.965254521299167,0.9134349874920314,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,True,2,True
arso_krka,7029,365,1.8065996993208586,1.9595909894869117,1.9474949833992306,1.8065996993208586,2,2,True,1,True,2,True,1,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_krka,7060,7,0.2702102858679635,0.2974147765418276,0.28830345031767146,0.2702102858679635,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
arso_krka,7060,14,0.3470512975965227,0.42041556653528833,0.3523117463983244,0.3470512975965227,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_krka,7060,30,0.5178352632522584,0.6414207289360487,0.5263545200160749,0.5178352632522584,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
arso_krka,7060,60,0.7656369986076149,1.007782083782352,0.7656369986076149,0.7874090402126313,1,2,True,1,True,2,True,2,True,1,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_krka,7060,90,0.8692653592795905,1.129880607404469,0.8692653592795905,0.9020684950616624,1,2,True,1,True,2,True,2,True,1,True,2,True,2,True,2,True,2,False,2,True,2,True
arso_krka,7060,180,1.6562881587892193,2.158917366116491,1.6562881587892193,1.7141109943389892,1,2,True,1,True,2,True,2,True,1,True,2,True,2,True,2,True,2,False,2,True,2,True
arso_krka,7060,365,2.5355750626987796,3.2940381424548013,2.5355750626987796,2.568302880940372,1,2,True,1,True,2,True,1,True,1,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_krka,7110,7,0.3465431145259312,0.5437320865036196,0.3973234021952739,0.3465431145259312,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
arso_krka,7110,14,0.5034700744492666,0.7485557077983767,0.5461414509148,0.5034700744492666,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_krka,7110,30,0.7022428634961446,1.1048217618058866,0.7819332664787317,0.7022428634961446,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,True,2,True
arso_krka,7110,60,1.118983994881312,1.7936345626633892,1.2627646115979196,1.118983994881312,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_krka,7110,90,1.2836723908848233,2.11662889124884,1.4884694388421953,1.2836723908848233,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,True,2,True
arso_krka,7110,180,2.191314806514316,3.788613778574807,2.6683039111908426,2.191314806514316,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,True
arso_krka,7110,365,2.9967206885455404,5.729263586834165,4.0242449169892645,2.9967206885455404,2,2,True,1,True,2,True,1,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_krka,7160,7,0.38044063431876046,0.5062593128905784,0.4554251312906687,0.38044063431876046,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
arso_krka,7160,14,0.6024968392508371,0.7875206640037512,0.6873301183797719,0.6024968392508371,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,False,2,False
arso_krka,7160,30,0.854966157913208,1.1470529192144796,1.0092663647563458,0.854966157913208,2,2,True,1,True,2,True,2,True,2,True,2,True,2,True,2,True,2,False,2,True,2,True
