station_id,n_approved_days,n_qualifying_years,first_date,last_date,median_annual_amplitude_degC,anomaly_sd_degC,acf30,acf90,n_exact_pairs_30d,n_exact_pairs_90d,seasonal_variance_fraction,observed_temperature_range_degC,memory_range_index_per_degC,STANAME,DRAIN_SQKM,LAT_GAGE,LNG_GAGE,STATE,CLASS,AGGECOREGION,NDAMS_2009,STOR_NID_2009,STOR_NOR_2009,MAJ_NDAMS_2009,RAW_DIS_NEAREST_DAM,RAW_DIS_NEAREST_MAJ_DAM,upstream_major_dam_2009
14034500,3776,10,2009-06-10,2019-12-31,17.35,1.0884044710834953,0.21967723063227354,-0.10563626173015724,3671,3617,0.9514560870227496,19.299999999999997,0.011382239929133346,"WILLOW CREEK AT HEPPNER, OREG.",251.8,45.350406,-119.550022,OR,Non-ref,WestXeric,1.0,69.0,21.18,1.0,0.6,0.6,1
14046890,5764,16,2004-01-17,2019-12-31,12.149999999999999,1.3528536393616497,0.3622158426270554,0.06407573534080277,5680,5611,0.8070424253035784,18.4,0.01968564362103562,"PINE CREEK NEAR CLARNO, OR",168.6,44.910407,-120.440863,OR,Ref,WestMnts,0.0,0.0,0.0,0.0,,,0
14076500,5169,14,2005-11-03,2019-12-31,12.75,0.946716002787263,0.07606932144272886,-0.014133871615145958,5136,5076,0.9328588836641447,15.299999999999999,0.004971851074688161,"DESCHUTES RIVER NEAR CULVER, OREG.",6943.0,44.498729,-121.321156,OR,Non-ref,WestMnts,17.0,111.91,102.59,5.0,11.1,38.2,1
14087400,5171,14,2005-11-02,2019-12-31,5.100000000000001,0.6982523689654425,0.435056732081151,0.1052677156294676,5139,5079,0.6570239625378931,7.5,0.058007564277486795,"CROOKED RIVER BELOW OPAL SPRINGS, NEAR CULVER, OR",11810.2,44.492341,-121.298377,OR,Non-ref,WestMnts,44.0,22.68,22.47,8.0,32.7,32.7,1
14091500,5168,14,2005-11-03,2019-12-31,7.3500000000000005,0.6044969340214548,0.08391650444537935,0.017558612387044942,5134,5074,0.8773860142909142,8.6,0.009757733075044111,"METOLIUS RIVER NEAR GRANDVIEW, OR",818.1,44.626228,-121.483943,OR,Non-ref,WestMnts,1.0,26.68,26.68,1.0,29.5,29.5,1
14092500,5148,14,2005-11-04,2019-12-31,8.600000000000001,0.7526902160155955,0.5888465787870499,-0.05126592252865803,5095,5036,0.9240253118538844,10.4,0.05661986334490864,"DESCHUTES RIVER NEAR MADRAS, OR",20857.1,44.725952,-121.246994,OR,Non-ref,WestMnts,67.0,85.2,81.98,17.0,0.2,3.8,1
14138720,7247,20,2000-01-01,2019-12-31,1.4000000000000004,0.43852598083793265,0.8130127807093674,0.4988050169303507,7159,7099,0.26510055401023724,4.3,0.18907273969985292,"BULL RUN RIVER AT LOWER FLUME NR BRIGHTWOOD, OR",13.1,45.470952,-121.865357,OR,Non-ref,WestMnts,1.0,1364.45,941.0,1.0,1.9,1.9,1
14138850,7266,20,2000-01-01,2019-12-31,14.9,1.399773789485923,0.2829751696468869,0.16107772041026355,7197,7137,0.8645688026073584,17.3,0.016356946222363403,"BULL RUN RIVER NEAR MULTNOMAH FALLS, OR",124.5,45.498174,-122.012305,OR,Non-ref,WestMnts,1.0,143.65,99.07,1.0,13.7,13.7,1
14138870,7272,20,2000-01-01,2019-12-31,12.85,1.1999634640005095,0.324809113928447,0.1917428643490532,7209,7149,0.8613811769004172,15.700000000000001,0.0206884785941686,"FIR CREEK NEAR BRIGHTWOOD, OR",14.0,45.480119,-122.025638,OR,Ref,WestMnts,0.0,0.0,0.0,0.0,,,0
14138900,7185,19,2000-01-01,2019-12-31,10.799999999999999,1.1252941955472409,0.2348859185136551,0.10115448508251391,7069,6975,0.8446092804702767,12.7,0.018494954213673632,"NORTH FORK BULL RUN RIVER NEAR MULTNOMAH FALLS, OR",21.7,45.494286,-122.035917,OR,Ref,WestMnts,0.0,0.0,0.0,0.0,,,0
14139800,7249,20,2000-01-01,2019-12-31,14.55,1.3631852502546538,0.2877287525058885,0.17648105104255954,7165,7112,0.8653786521894988,17.7,0.016255861723496523,"SOUTH FORK BULL RUN RIVER NEAR BULL RUN, OR",40.7,45.444564,-122.109529,OR,Ref,WestMnts,0.0,0.0,0.0,0.0,,,0
14141500,4920,13,2006-05-26,2019-12-31,16.9,1.6064034847710875,0.31211097780041674,0.10871006899680749,4853,4782,0.8598017737422553,20.4,0.015299557735314547,"LITTLE SANDY RIVER NEAR BULL RUN, OREG.",59.9,45.415398,-122.171475,OR,Ref,WestMnts,0.0,0.0,0.0,0.0,,,0
14145500,4078,11,2008-10-01,2019-12-31,11.7,1.1085743979952711,0.42408590398597473,0.15179222410451937,4020,3957,0.8936186876076758,13.5,0.031413770665627755,"M F WILLAMETTE R AB SALT CR., NR OAKRIDGE, OREG",1017.0,43.722068,-122.438659,OR,Non-ref,WestMnts,1.0,431.62,425.07,1.0,1.9,1.9,1
14148000,4046,11,2008-11-14,2019-12-31,13.1,1.0988157713506763,0.2968781126682952,0.15609044218814844,3997,3938,0.9130313213948036,15.600000000000001,0.01903064824796764,"MF WILLAMETTE RIVER BLW N FORK, NR OAKRIDGE, OR.",2409.2,43.801235,-122.560888,OR,Non-ref,WestMnts,2.0,182.39,179.63,1.0,11.8,15.1,1
14150000,6719,18,2001-08-01,2019-12-31,12.900000000000002,1.2186567276909226,0.6606322483256196,0.3473963123895524,6681,6621,0.9114588827514274,16.3,0.04052958578684783,"MIDDLE FORK WILLAMETTE RIVER NEAR DEXTER, OREG.",2605.2,43.945682,-122.837297,OR,Non-ref,WestMnts,4.0,408.91,392.36,3.0,3.5,3.5,1
14150800,4031,11,2008-11-13,2019-12-31,18.6,1.701869561217291,0.21884010233811269,-0.01014456552641444,3967,3906,0.8707580180956369,22.8,0.009598250102548802,"WINBERRY CREEK NEAR LOWELL,OR",113.3,43.914292,-122.688676,OR,Ref,WestMnts,0.0,0.0,0.0,0.0,,,0
14151000,6655,18,2001-08-02,2019-12-31,13.95,2.0666610347846794,0.07460642720468953,-0.06064369758827644,6583,6494,0.6798614322387492,21.900000000000002,0.0034066861737301153,"FALL CREEK BLW WINBERRY CREEK, NEAR FALL CREEK, OR",481.1,43.944293,-122.774794,OR,Non-ref,WestMnts,1.0,320.37,294.74,1.0,1.4,1.4,1
14152000,6660,17,2000-10-06,2019-12-31,13.0,1.1626531734380814,0.4502100331209576,0.25209689069572466,6488,6250,0.9093869335423539,17.3,0.026023701336471534,"MIDDLE FORK WILLAMETTE RIVER AT JASPER, OR",3491.4,43.998182,-122.905913,OR,Non-ref,WestMnts,5.0,349.26,333.38,4.0,11.5,11.5,1
14153500,6620,18,2001-08-03,2019-12-31,16.7,1.4247295883481994,0.37320246311469013,0.08925474974436572,6493,6433,0.894333115247375,20.9,0.01785657718252106,"COAST FORK WILLAMETTE R BLW COTTAGE GROVE DAM, OR",275.0,43.720678,-123.049799,OR,Non-ref,WestMnts,1.0,224.2,147.97,1.0,0.5,0.5,1
14154500,3589,10,2009-08-07,2019-12-31,20.95,1.8343683813583727,0.33205017411039417,0.012599153789776383,3416,3289,0.8840303190418897,24.200000000000003,0.013721081574809675,"ROW RIVER ABOVE PITCHER CREEK NEAR, DORENA, OREG",546.8,43.735957,-122.873402,OR,Ref,WestMnts,0.0,0.0,0.0,0.0,,,0
14155500,6705,18,2001-08-02,2019-12-31,16.0,1.3616830817280023,0.23233742073947591,0.13360101539401,6654,6594,0.8846882801272355,19.7,0.011793777702511467,"ROW RIVER NEAR COTTAGE GROVE, OR",696.4,43.792901,-122.991466,OR,Non-ref,WestMnts,1.0,231.94,137.22,1.0,3.0,3.0,1
14159200,6947,19,2000-12-01,2019-12-31,10.200000000000001,0.9269985570102727,0.25056444933455263,0.12619974555010552,6895,6835,0.8764474571996224,12.899999999999999,0.019423600723608735,SO FK MCKENZIE RIVER ABV COUGAR LAKE NR RAINBOW OR,414.3,44.047067,-122.217825,OR,Ref,WestMnts,0.0,0.0,0.0,0.0,,,0
14159500,6901,19,2000-12-20,2019-12-31,12.1,1.3948373602947122,0.49480945704623575,0.12533487520043776,6823,6763,0.8531493933516117,14.599999999999998,0.033891058701796976,"SOUTH FORK MCKENZIE RIVER NEAR RAINBOW, OR",539.6,44.135958,-122.248391,OR,Non-ref,WestMnts,1.0,500.42,475.29,1.0,1.0,1.0,1
14161100,3885,10,2008-10-23,2019-12-31,17.299999999999997,1.4933216640101887,0.3357895079134747,0.08974267719672249,3805,3729,0.888404248023958,20.0,0.016789475395673735,"BLUE RIVER BELOW TIDBITS CREEK, NR BLUE RIVER, OR",118.4,44.217904,-122.265068,OR,Ref,WestMnts,0.0,0.0,0.0,0.0,,,0
14162200,6701,18,2001-08-09,2019-12-31,14.85,1.9529072923834996,0.3492477813888833,0.08226925893803316,6653,6593,0.7158691759967458,21.2,0.016473951952305815,"BLUE RIVER AT BLUE RIVER, OR",227.6,44.162348,-122.333119,OR,Non-ref,WestMnts,1.0,482.11,449.61,1.0,1.1,1.1,1
14162500,6920,19,2000-11-03,2019-12-31,10.8,0.8764409702477296,0.31834769707311883,0.2212773717036691,6838,6753,0.9093379141648835,13.0,0.02448828439023991,"MCKENZIE RIVER NEAR VIDA, OR",2402.7,44.124849,-122.47062,OR,Non-ref,WestMnts,7.0,168.46,158.36,4.0,12.5,12.5,1
14164900,3842,10,2009-06-25,2019-12-31,14.850000000000001,1.2382130641226896,0.3814501152078271,0.22370831988176895,3812,3752,0.8997765576844493,18.6,0.02050807071009823,"McKENZIE RIVER ABV HAYDEN BR, AT SPRINGFIELD,OR",2960.3,44.071237,-122.964527,OR,Non-ref,WestMnts,12.0,137.63,129.41,4.0,1.9,52.0,1
14166000,7012,19,2000-10-05,2019-12-31,16.3,1.25448674650092,0.33680652894732227,0.23750407051798494,6967,6907,0.9218457760458374,20.400000000000002,0.016510123968005993,"WILLAMETTE RIVER AT HARRISBURG, OR",8895.2,44.270401,-123.173704,OR,Non-ref,WestMnts,24.0,208.08,189.33,10.0,19.2,48.5,1
14169000,6220,15,2001-08-08,2019-12-31,20.900000000000002,1.4337010888983681,0.14093769927471309,0.031619089242058876,6031,5778,0.9425327158934659,23.9,0.005896974865050757,"LONG TOM RIVER NEAR ALVADORE,OREG.",660.5,44.123457,-123.299817,OR,Non-ref,WestMnts,6.0,227.09,191.42,1.0,0.4,0.4,1
14174000,6652,18,2001-08-11,2019-12-31,18.7,1.408806202216729,0.3001469487357222,0.20814546529950484,6558,6499,0.9204058329690196,22.7,0.013222332543423886,"WILLAMETTE RIVER AT ALBANY, OR",12574.7,44.638733,-123.106762,OR,Non-ref,WestMnts,43.0,159.42,144.26,12.0,18.3,33.1,1
14178000,7292,20,2000-01-01,2019-12-31,13.6,1.1267933330524826,0.28367101172136083,0.1546012023843193,7249,7197,0.8982945527591479,16.2,0.017510556279096347,"NO SANTIAM R BLW BOULDER CRK, NR DETROIT, OR",557.7,44.706789,-122.101186,OR,Non-ref,WestMnts,0.0,0.0,0.0,0.0,,,0
14179000,7215,20,2000-01-01,2019-12-31,13.350000000000001,1.1427316723835697,0.30058636172857167,0.17478359477832306,7098,7044,0.8830959126892032,16.3,0.018440881087642434,"BREITENBUSH R ABV FRENCH CR NR DETROIT, OR.",272.5,44.752622,-122.128965,OR,Ref,WestMnts,0.0,0.0,0.0,0.0,,,0
14180300,7283,20,2000-01-01,2019-12-31,16.7,1.3568727563389285,0.27803275294493673,0.12786380407123876,7232,7171,0.9057588251014209,19.2,0.014480872549215455,"BLOWOUT CREEK NEAR DETROIT, OR",66.6,44.6529,-122.130908,OR,Ref,WestMnts,0.0,0.0,0.0,0.0,,,0
14181500,7285,20,2000-01-01,2019-12-31,10.6,1.3272773080211129,0.40270812168929576,-0.012550736580842778,7235,7176,0.8196541208217341,14.500000000000002,0.0277729739096066,"NORTH SANTIAM RIVER AT NIAGARA, OR",1171.0,44.752622,-122.298412,OR,Non-ref,WestMnts,2.0,485.35,165.98,2.0,1.2,1.2,1
14182500,5695,15,2000-04-06,2015-12-06,21.299999999999997,1.7785270510354438,0.27732627807450244,0.15136873407174103,5640,5579,0.8995488766542032,26.0,0.010666395310557786,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",286.8,44.791511,-122.578974,OR,Ref,WestMnts,0.0,0.0,0.0,0.0,,,0
14184100,3865,10,2009-06-02,2019-12-31,16.549999999999997,1.383647589283571,0.363166319542368,0.19721058348385936,3835,3775,0.9088444397776082,22.0,0.016507559979198547,"NORTH SANTIAM R AT GREENS BRIDGE, NR JEFFERSON, OR",1894.6,44.7079,-122.97287,OR,Non-ref,WestMnts,6.0,300.09,102.7,2.0,15.6,54.7,1
14185000,4075,11,2008-10-29,2019-12-31,18.8,1.584038761065578,0.307764285280683,0.036706518553125025,4039,3979,0.8965002114096345,22.9,0.013439488440204499,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",458.2,44.391792,-122.497582,OR,Ref,WestMnts,0.0,0.0,0.0,0.0,,,0
14185900,4075,11,2008-10-22,2019-12-31,19.7,1.6444861026029487,0.3099473732472751,0.04462510044714155,4032,3973,0.8999684512307665,23.2,0.013359800571003238,"QUARTZVILLE CREEK NEAR CASCADIA, OREG.",258.2,44.540124,-122.435915,OR,Ref,WestMnts,0.0,0.0,0.0,0.0,,,0
14187200,6526,17,2001-08-23,2019-12-31,8.6,0.8746939785596783,0.35866354212282625,0.1968636180112712,6456,6340,0.8697227661641316,14.0,0.02561882443734473,"SOUTH SANTIAM RIVER NEAR FOSTER,OR",1444.9,44.412347,-122.688696,OR,Non-ref,WestMnts,3.0,419.3,184.64,2.0,1.5,1.5,1
14197900,5955,15,2001-10-19,2018-10-18,20.9,1.5262920165501446,0.31719892000100824,0.2214795439991007,5764,5703,0.9251183362246196,25.2,0.01258725873019874,"WILLAMETTE RIVER AT NEWBERG, OR",21563.0,45.284563,-122.961489,OR,Non-ref,WestMnts,141.0,148.2,106.21,20.0,3.4,12.1,1
14202980,6326,17,2002-05-01,2019-12-31,12.299999999999999,1.1605381739596619,0.44730629014233786,0.1746549584374489,6181,6113,0.8743377416679841,17.0,0.02631213471425517,"SCOGGINS CREEK BL HENRY HAGG LK NR GASTON,OREG.",100.5,45.46928,-123.200109,OR,Non-ref,WestMnts,0.0,0.0,0.0,0.0,,,0
14206950,6173,17,2002-09-07,2019-12-31,21.400000000000002,1.7647367884471832,0.10487564390912514,0.06414603400196474,5995,5937,0.8879345890576014,24.7,0.004245977486199398,"FANNO CREEK AT DURHAM, OR",80.7,45.403452,-122.754819,OR,Non-ref,WestMnts,0.0,0.0,0.0,0.0,,,0
14210000,6452,17,2001-07-12,2019-12-31,17.299999999999997,1.2483730818385546,0.35240606239161354,0.19036108942917496,6265,6146,0.9313073627692344,20.200000000000003,0.017445844672852154,"CLACKAMAS RIVER AT ESTACADA, OR",1763.2,45.299843,-122.353975,OR,Non-ref,WestMnts,8.0,64.96,62.57,6.0,0.2,0.2,1
14211010,6361,17,2002-06-21,2019-12-31,20.2,1.4598636482111256,0.34471955305351837,0.19590718945990931,6292,6230,0.9271580577609059,23.400000000000002,0.014731604831346938,"CLACKAMAS RIVER NEAR OREGON CITY, OR",2436.1,45.379287,-122.577313,OR,Non-ref,WestMnts,15.0,47.19,45.46,6.0,6.7,19.8,1
14211400,7224,20,2000-01-01,2019-12-31,20.549999999999997,1.7809808371532971,0.13084382370933184,0.08020664483566588,7119,7053,0.8690572773243764,24.5,0.005340564233033952,"JOHNSON CREEK AT REGNER ROAD, AT GRESHAM, OR",39.8,45.486509,-122.421757,OR,Non-ref,WestMnts,0.0,0.0,0.0,0.0,,,0
14211499,7081,19,2000-01-29,2019-12-31,17.9,1.613323635606384,0.09501322854621637,0.05094852618151658,6939,6798,0.8639727105892812,22.200000000000003,0.004279875159739476,"KELLEY CREEK AT SE 159TH DRIVE AT PORTLAND, OR",12.3,45.476787,-122.498424,OR,Non-ref,WestMnts,0.0,0.0,0.0,0.0,,,0
14211500,7300,20,2000-01-01,2019-12-31,21.35,1.8177032976400749,0.11759878789244299,0.06613563636870459,7265,7205,0.8779696099264785,25.599999999999998,0.004593702652048555,"JOHNSON CREEK AT SYCAMORE, OR",68.5,45.47762,-122.507869,OR,Non-ref,WestMnts,1.0,0.54,0.54,0.0,3.8,,0
14211550,7274,20,2000-01-01,2019-12-31,19.9,1.5996244895365228,0.08812009162127993,0.032719049848273764,7214,7153,0.891341227231525,24.1,0.0036564353369825694,"JOHNSON CREEK AT MILWAUKIE, OR",137.3,45.452897,-122.64315,OR,Non-ref,WestMnts,2.0,0.43,0.43,0.0,7.3,,0
14316495,5917,14,2000-01-01,2016-10-03,19.15,1.6053650968909214,0.2621262900306809,0.1466080611652302,5748,5700,0.9014793680584614,22.2,0.011807490541922563,"BOULDER CREEK NEAR TOKETEE FALLS, OR",79.0,43.303454,-122.530324,OR,Ref,WestMnts,0.0,0.0,0.0,0.0,,,0
14316500,6122,15,2000-06-01,2019-12-31,12.4,0.9665285610629011,0.27952066022372213,0.12591980733738228,5914,5636,0.9239972240225889,14.5,0.019277286911980836,"N UMPQUA RIVER ABV COPELAND CK NR TOKETEE FALLS,OR",1217.3,43.295954,-122.536713,OR,Non-ref,WestMnts,11.0,22.05,13.98,3.0,3.5,3.5,1
14318000,7259,20,2000-01-01,2019-12-31,21.150000000000002,1.7417873882371993,0.2115697730200621,0.07228255151300685,7183,7123,0.903112495772868,25.0,0.008462790920802484,"LITTLE RIVER AT PEEL, OREG.",459.5,43.252618,-123.026172,OR,Ref,WestMnts,1.0,3.09,3.09,1.0,27.1,27.1,1
14320934,4382,12,2007-08-31,2019-12-31,16.5,1.530250798288617,0.22073755965814784,0.07310596777864906,4233,4213,0.8440201666346235,19.9,0.011092339681313963,"LITTLE WOLF CREEK NEAR TYEE, OR",23.5,43.431227,-123.586757,OR,Ref,WestMnts,0.0,0.0,0.0,0.0,,,0
14330000,7233,20,2000-01-01,2019-12-31,12.7,1.1225029654822511,0.27883609183572444,0.14480728299968054,7131,7071,0.8993215560599854,15.7,0.017760260626479264,"ROGUE RIVER BELOW PROSPECT, OR",985.7,42.730405,-122.516425,OR,Non-ref,WestMnts,2.0,0.95,0.7,2.0,3.3,3.3,1
14337600,7184,20,2000-01-01,2019-12-31,9.35,0.6741600422439286,0.32684237313551073,0.16089872295536417,7044,6991,0.9424384407786126,11.600000000000001,0.02817606664961299,"ROGUE RIVER NEAR MCLEOD, OR",2438.1,42.655404,-122.715041,OR,Non-ref,WestMnts,6.0,259.61,239.42,4.0,3.9,3.9,1
14338000,7112,19,2000-01-01,2019-12-31,23.700000000000003,1.9240132152063771,0.265920928614844,0.09978436373665785,7003,6882,0.9174685155189461,27.1,0.00981258039169166,"ELK CREEK NEAR TRAIL, OR",335.9,42.678736,-122.741987,OR,Non-ref,WestMnts,1.0,1.84,0.0,1.0,0.4,0.4,1
14339000,7234,20,2000-01-01,2019-12-31,11.399999999999999,0.8473231799506312,0.23753101727630757,0.19896348848657122,7152,7077,0.9369391674699993,14.099999999999998,0.016846171438036,"ROGUE RIVER AT DODGE BRIDGE, NEAR EAGLE POINT, OR",3154.8,42.524847,-122.84282,OR,Non-ref,WestMnts,9.0,201.36,185.5,6.0,3.3,12.6,1
14359000,6841,17,2000-01-01,2019-12-31,14.5,1.1072683568277444,0.26980386520743016,0.21922394422470254,6594,6422,0.9271612207043877,17.5,0.015417363726138866,"ROGUE RIVER AT RAYGOLD NEAR CENTRAL POINT, OR",5310.4,42.437346,-122.987268,OR,Non-ref,WestMnts,46.0,136.19,124.63,17.0,0.3,17.5,1
14361500,4472,12,2007-08-31,2019-12-31,16.5,1.3163343807904142,0.31032168222868833,0.19543527682222017,4409,4349,0.9190530139694949,19.9,0.015594054383351173,"ROGUE RIVER AT GRANTS PASS, OR",6362.3,42.430396,-123.317836,OR,Non-ref,WestMnts,51.0,114.24,104.52,18.0,7.3,29.0,1
14362000,7210,20,2000-01-01,2019-12-31,10.65,1.2023043167132001,0.39037231732018646,-0.06699910330132364,7089,7025,0.886128098145734,16.5,0.023658928322435543,"APPLEGATE RIVER NEAR COPPER, OR",580.2,42.063736,-123.111436,OR,Non-ref,WestMnts,3.0,192.4,177.31,1.0,0.9,0.9,1
14366000,7162,20,2000-01-01,2019-12-31,16.450000000000003,1.4514330916403642,0.4202031499510018,0.14905311259371112,7008,6970,0.9059944468600664,23.4,0.017957399570555633,"APPLEGATE RIVER NEAR APPLEGATE, OR",1252.8,42.241511,-123.140048,OR,Non-ref,WestMnts,3.0,89.1,82.11,1.0,20.8,20.8,1
14369500,6938,18,2000-01-01,2019-12-31,19.200000000000003,1.5974507105861064,0.400117290081572,0.18149280777033006,6659,6499,0.9142778360871978,24.400000000000002,0.016398249593507046,"APPLEGATE RIVER NEAR WILDERVILLE, OR",1809.7,42.354006,-123.406728,OR,Non-ref,WestMnts,4.0,61.93,57.1,1.0,14.9,41.0,1
14372300,7301,20,2000-01-01,2019-12-31,19.3,1.4317556631950348,0.23506547348394013,0.1572907644184891,7267,7207,0.9342852422950562,24.8,0.009478446511449199,"ROGUE RIVER NEAR AGNESS, OR",10196.5,42.580387,-124.059533,OR,Non-ref,WestMnts,58.0,82.3,75.38,19.0,53.2,87.6,1
15056210,4291,11,2003-10-12,2019-12-31,6.6,0.8780468775424659,0.33684889596281853,0.14700977478500413,4075,3955,0.8643072321900047,7.5,0.044913186128375804,TAIYA R NR SKAGWAY AK,472.3,59.511618,-135.346275,AK,Ref,Alaska,0.0,0.0,0.0,0.0,,,0
15081497,6708,17,2000-01-01,2019-12-31,17.5,1.8289072208922168,0.32174432829569244,0.1640714378529504,6513,6320,0.8760293984865141,20.5,0.015694845282716703,STANEY C NR KLAWOCK AK,132.5,55.801029,-133.110322,AK,Non-ref,Alaska,0.0,0.0,0.0,0.0,,,0
15085100,5497,13,2003-09-30,2019-06-25,15.5,1.595362851381871,0.46255539537440266,0.26904948206285134,5299,5158,0.8714450739010365,18.4,0.02513888018339145,OLD TOM C NR KASAAN AK,15.3,55.395194,-132.408627,AK,Ref,Alaska,0.0,0.0,0.0,0.0,,,0
15258000,5678,14,2002-12-21,2019-12-31,12.649999999999999,1.0775103389538623,0.34126741001374655,0.26856841131414344,5543,5370,0.9111339395886182,15.5,0.02201725225895139,KENAI R AT COOPER LANDING AK,1669.7,60.492193,-149.80992,AK,Non-ref,Alaska,1.0,0.0,0.0,0.0,,,0
15261000,7286,20,2000-01-01,2019-12-31,9.5,1.283044222487778,0.563695732092815,0.3727128381728084,7237,7177,0.8416149435509245,14.0,0.040263980863772496,COOPER C AT MOUTH NR COOPER LANDING AK,118.2,60.47998,-149.882711,AK,Non-ref,Alaska,0.0,0.0,0.0,0.0,,,0
15297610,6904,18,2000-01-01,2019-12-31,10.9,1.2830415210160782,0.32940164691481716,0.26086788046325016,6813,6688,0.8321741119480593,13.3,0.024767041121414823,RUSSELL C NR COLD BAY AK,77.8,55.176906,-162.689511,AK,Ref,Alaska,0.0,0.0,0.0,0.0,,,0
394220106431500,4961,13,2006-04-29,2019-12-31,17.6,1.4377355935091658,0.2531734612570031,0.08090361754252356,4897,4837,0.9348630725391129,19.8,0.012786538447323387,"EAGLE RIVER BELOW MILK CREEK NEAR WOLCOTT, CO",1571.9,39.705,-106.725833,CO,Non-ref,WestMnts,13.0,170.18,166.87,6.0,10.0,15.5,1
