catalog_schema_version,pair_id,anchor_id,event_id,control_id,station_id,target,event_type,season,episode_length,raw_episode_length,window_length,episode_component_count,raw_episode_start_index,raw_episode_end_index,raw_episode_start_date,raw_episode_end_date,window_start_index,window_end_index,window_center_index,window_start_date,window_end_date,window_center_date,event_start_index,event_end_index,event_center_index,event_start_date,event_end_date,event_center_date,event_peak_index,event_peak_date,event_peak_value,event_min_index,event_min_date,event_min_value,event_intensity,rising_phase_start_index,rising_phase_end_index,rising_phase_start_date,rising_phase_end_date,peak_phase_start_index,peak_phase_end_index,peak_phase_start_date,peak_phase_end_date,recession_phase_start_index,recession_phase_end_index,recession_phase_start_date,recession_phase_end_date,control_start_index,control_end_index,control_center_index,control_start_date,control_end_date,control_center_date,threshold,threshold_quantile,threshold_operator,threshold_reference_split,threshold_reference_scope,threshold_training_samples,minimum_training_samples,event_definition,minimum_duration_days,merge_gap_days,fixed_window_length,climatology_half_window_days,threshold_doy_half_window_days,event_climatology_value,control_context_days,event_window_eligible,event_left_context_available,event_right_context_available,analysis_eligible,analysis_exclusion_reason,episode_boundary_policy,control_match_year_distance,control_match_day_of_year_distance,control_reuse_policy,data_version,evaluation_split,source_split
event_catalog_v2,M7BPAIR-M7BEVENT201803102018031020180310208774B59765-M7BCONTROL20180310201803092018030913C68C8E2403-B5C2BAF9A028,M7BANCHOR-M7BEVENT201803102018031020180310208774B59765-M7BCONTROL20180310201803092018030913C68C8E2403-B5C2BAF9A028,M7BEVENT-20180310-20180310-20180310-208774B59765,M7BCONTROL-20180310-20180309-20180309-13C68C8E2403,S2,T,rapid_warming,MAM,1,1,1,1,4451,4451,2018-03-10,2018-03-10,4451,4451,4451,2018-03-10,2018-03-10,2018-03-10,4451,4451,4451,2018-03-10,2018-03-10,2018-03-10,4451,2018-03-10,9,,,,0,,,,,,,,,,,,,4450,4450,4450,2018-03-09,2018-03-09,2018-03-09,0.40000000000000036,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201803162018031620180316A6C5ABE91531-M7BCONTROL20180316201803152018031587FABB3CFD19-B2A683F89A29,M7BANCHOR-M7BEVENT201803162018031620180316A6C5ABE91531-M7BCONTROL20180316201803152018031587FABB3CFD19-B2A683F89A29,M7BEVENT-20180316-20180316-20180316-A6C5ABE91531,M7BCONTROL-20180316-20180315-20180315-87FABB3CFD19,S2,T,rapid_warming,MAM,1,1,1,1,4457,4457,2018-03-16,2018-03-16,4457,4457,4457,2018-03-16,2018-03-16,2018-03-16,4457,4457,4457,2018-03-16,2018-03-16,2018-03-16,4457,2018-03-16,10.4,,,,0,,,,,,,,,,,,,4456,4456,4456,2018-03-15,2018-03-15,2018-03-15,0.40000000000000036,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201804112018041120180411BADE2579B02C-M7BCONTROL20180411201804102018041027563FCDA196-CE4653BB3212,M7BANCHOR-M7BEVENT201804112018041120180411BADE2579B02C-M7BCONTROL20180411201804102018041027563FCDA196-CE4653BB3212,M7BEVENT-20180411-20180411-20180411-BADE2579B02C,M7BCONTROL-20180411-20180410-20180410-27563FCDA196,S2,T,rapid_warming,MAM,1,1,1,1,4483,4483,2018-04-11,2018-04-11,4483,4483,4483,2018-04-11,2018-04-11,2018-04-11,4483,4483,4483,2018-04-11,2018-04-11,2018-04-11,4483,2018-04-11,13.699999999999999,,,,0.29999999999999893,,,,,,,,,,,,,4482,4482,4482,2018-04-10,2018-04-10,2018-04-10,0.40000000000000036,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201804182018041820180418C2FA8007AB44-M7BCONTROL20180418201804172018041747C875301E8B-4B6247C10A7C,M7BANCHOR-M7BEVENT201804182018041820180418C2FA8007AB44-M7BCONTROL20180418201804172018041747C875301E8B-4B6247C10A7C,M7BEVENT-20180418-20180418-20180418-C2FA8007AB44,M7BCONTROL-20180418-20180417-20180417-47C875301E8B,S2,T,rapid_warming,MAM,1,1,1,1,4490,4490,2018-04-18,2018-04-18,4490,4490,4490,2018-04-18,2018-04-18,2018-04-18,4490,4490,4490,2018-04-18,2018-04-18,2018-04-18,4490,2018-04-18,13.4,,,,0,,,,,,,,,,,,,4489,4489,4489,2018-04-17,2018-04-17,2018-04-17,0.40000000000000036,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201804302018043020180430F4990CC6E686-M7BCONTROL2018043020180429201804292B713622F354-20B478EA832E,M7BANCHOR-M7BEVENT201804302018043020180430F4990CC6E686-M7BCONTROL2018043020180429201804292B713622F354-20B478EA832E,M7BEVENT-20180430-20180430-20180430-F4990CC6E686,M7BCONTROL-20180430-20180429-20180429-2B713622F354,S2,T,rapid_warming,MAM,1,1,1,1,4502,4502,2018-04-30,2018-04-30,4502,4502,4502,2018-04-30,2018-04-30,2018-04-30,4502,4502,4502,2018-04-30,2018-04-30,2018-04-30,4502,2018-04-30,14.6,,,,0.19999999999999929,,,,,,,,,,,,,4501,4501,4501,2018-04-29,2018-04-29,2018-04-29,0.40000000000000036,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201805052018050520180505DE801495708E-M7BCONTROL2018050520180504201805043FEC95A678B4-23A2E69F95C5,M7BANCHOR-M7BEVENT201805052018050520180505DE801495708E-M7BCONTROL2018050520180504201805043FEC95A678B4-23A2E69F95C5,M7BEVENT-20180505-20180505-20180505-DE801495708E,M7BCONTROL-20180505-20180504-20180504-3FEC95A678B4,S2,T,rapid_warming,MAM,1,1,1,1,4507,4507,2018-05-05,2018-05-05,4507,4507,4507,2018-05-05,2018-05-05,2018-05-05,4507,4507,4507,2018-05-05,2018-05-05,2018-05-05,4507,2018-05-05,14.5,,,,0.099999999999999645,,,,,,,,,,,,,4506,4506,4506,2018-05-04,2018-05-04,2018-05-04,0.40000000000000036,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201805082018050820180508BBEF521397F6-M7BCONTROL201805082018050720180507C690BBE99E62-219B7C919A8E,M7BANCHOR-M7BEVENT201805082018050820180508BBEF521397F6-M7BCONTROL201805082018050720180507C690BBE99E62-219B7C919A8E,M7BEVENT-20180508-20180508-20180508-BBEF521397F6,M7BCONTROL-20180508-20180507-20180507-C690BBE99E62,S2,T,rapid_warming,MAM,1,1,1,1,4510,4510,2018-05-08,2018-05-08,4510,4510,4510,2018-05-08,2018-05-08,2018-05-08,4510,4510,4510,2018-05-08,2018-05-08,2018-05-08,4510,2018-05-08,14.800000000000001,,,,0,,,,,,,,,,,,,4509,4509,4509,2018-05-07,2018-05-07,2018-05-07,0.40000000000000036,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201805102018051020180510333990D34EE6-M7BCONTROL201805102018050920180509E98C8EC18FFA-D0ED01EF9E6F,M7BANCHOR-M7BEVENT201805102018051020180510333990D34EE6-M7BCONTROL201805102018050920180509E98C8EC18FFA-D0ED01EF9E6F,M7BEVENT-20180510-20180510-20180510-333990D34EE6,M7BCONTROL-20180510-20180509-20180509-E98C8EC18FFA,S2,T,rapid_warming,MAM,1,1,1,1,4512,4512,2018-05-10,2018-05-10,4512,4512,4512,2018-05-10,2018-05-10,2018-05-10,4512,4512,4512,2018-05-10,2018-05-10,2018-05-10,4512,2018-05-10,15.300000000000001,,,,0,,,,,,,,,,,,,4511,4511,4511,2018-05-09,2018-05-09,2018-05-09,0.40000000000000036,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201805162018051620180516531517A9A987-M7BCONTROL201805162018051520180515F1F7CBC21E09-E9A42D08DFF7,M7BANCHOR-M7BEVENT201805162018051620180516531517A9A987-M7BCONTROL201805162018051520180515F1F7CBC21E09-E9A42D08DFF7,M7BEVENT-20180516-20180516-20180516-531517A9A987,M7BCONTROL-20180516-20180515-20180515-F1F7CBC21E09,S2,T,rapid_warming,MAM,1,1,1,1,4518,4518,2018-05-16,2018-05-16,4518,4518,4518,2018-05-16,2018-05-16,2018-05-16,4518,4518,4518,2018-05-16,2018-05-16,2018-05-16,4518,2018-05-16,15.5,,,,0.19999999999999929,,,,,,,,,,,,,4517,4517,4517,2018-05-15,2018-05-15,2018-05-15,0.40000000000000036,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2018052320180523201805238963456BD980-M7BCONTROL2018052320180522201805226A5539D57299-AE45B42B4E7D,M7BANCHOR-M7BEVENT2018052320180523201805238963456BD980-M7BCONTROL2018052320180522201805226A5539D57299-AE45B42B4E7D,M7BEVENT-20180523-20180523-20180523-8963456BD980,M7BCONTROL-20180523-20180522-20180522-6A5539D57299,S2,T,rapid_warming,MAM,1,1,1,1,4525,4525,2018-05-23,2018-05-23,4525,4525,4525,2018-05-23,2018-05-23,2018-05-23,4525,4525,4525,2018-05-23,2018-05-23,2018-05-23,4525,2018-05-23,17.300000000000001,,,,1.7763568394002505e-15,,,,,,,,,,,,,4524,4524,4524,2018-05-22,2018-05-22,2018-05-22,0.40000000000000036,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20180603201806032018060308EB3C912D52-M7BCONTROL201806032018060220180602078605CD7009-8FD8C9F5CECE,M7BANCHOR-M7BEVENT20180603201806032018060308EB3C912D52-M7BCONTROL201806032018060220180602078605CD7009-8FD8C9F5CECE,M7BEVENT-20180603-20180603-20180603-08EB3C912D52,M7BCONTROL-20180603-20180602-20180602-078605CD7009,S2,T,rapid_warming,JJA,1,1,1,1,4536,4536,2018-06-03,2018-06-03,4536,4536,4536,2018-06-03,2018-06-03,2018-06-03,4536,4536,4536,2018-06-03,2018-06-03,2018-06-03,4536,2018-06-03,17.600000000000001,,,,0.099999999999997868,,,,,,,,,,,,,4535,4535,4535,2018-06-02,2018-06-02,2018-06-02,0.40000000000000213,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2018060720180607201806070C2980F655A1-M7BCONTROL20180607201806062018060659413C7EB3EC-50553B02A5FF,M7BANCHOR-M7BEVENT2018060720180607201806070C2980F655A1-M7BCONTROL20180607201806062018060659413C7EB3EC-50553B02A5FF,M7BEVENT-20180607-20180607-20180607-0C2980F655A1,M7BCONTROL-20180607-20180606-20180606-59413C7EB3EC,S2,T,rapid_warming,JJA,1,1,1,1,4540,4540,2018-06-07,2018-06-07,4540,4540,4540,2018-06-07,2018-06-07,2018-06-07,4540,4540,4540,2018-06-07,2018-06-07,2018-06-07,4540,2018-06-07,17.699999999999999,,,,0.29999999999999716,,,,,,,,,,,,,4539,4539,4539,2018-06-06,2018-06-06,2018-06-06,0.40000000000000213,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2018061620180616201806163C41BD12D79F-M7BCONTROL2018061620180615201806151684AB6F7958-B6B8BA3A11D0,M7BANCHOR-M7BEVENT2018061620180616201806163C41BD12D79F-M7BCONTROL2018061620180615201806151684AB6F7958-B6B8BA3A11D0,M7BEVENT-20180616-20180616-20180616-3C41BD12D79F,M7BCONTROL-20180616-20180615-20180615-1684AB6F7958,S2,T,rapid_warming,JJA,1,1,1,1,4549,4549,2018-06-16,2018-06-16,4549,4549,4549,2018-06-16,2018-06-16,2018-06-16,4549,4549,4549,2018-06-16,2018-06-16,2018-06-16,4549,2018-06-16,18.100000000000001,,,,0.19999999999999929,,,,,,,,,,,,,4548,4548,4548,2018-06-15,2018-06-15,2018-06-15,0.40000000000000213,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2018062420180623201806242BEB22E93174-M7BCONTROL20180624201806212018062207DDA7D26832-8F849E078682,M7BANCHOR-M7BEVENT2018062420180623201806242BEB22E93174-M7BCONTROL20180624201806212018062207DDA7D26832-8F849E078682,M7BEVENT-20180624-20180623-20180624-2BEB22E93174,M7BCONTROL-20180624-20180621-20180622-07DDA7D26832,S2,T,rapid_warming,JJA,2,2,2,1,4556,4557,2018-06-23,2018-06-24,4556,4557,4556,2018-06-23,2018-06-24,2018-06-23,4556,4557,4556,2018-06-23,2018-06-24,2018-06-23,4557,2018-06-24,18.800000000000001,,,,0.099999999999997868,,,,,,,,,,,,,4554,4555,4554,2018-06-21,2018-06-22,2018-06-21,0.40000000000000213,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,2,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20180628201806282018062844DF66FA9406-M7BCONTROL2018062820180627201806272065E817953F-3673A8613E8D,M7BANCHOR-M7BEVENT20180628201806282018062844DF66FA9406-M7BCONTROL2018062820180627201806272065E817953F-3673A8613E8D,M7BEVENT-20180628-20180628-20180628-44DF66FA9406,M7BCONTROL-20180628-20180627-20180627-2065E817953F,S2,T,rapid_warming,JJA,1,1,1,1,4561,4561,2018-06-28,2018-06-28,4561,4561,4561,2018-06-28,2018-06-28,2018-06-28,4561,4561,4561,2018-06-28,2018-06-28,2018-06-28,4561,2018-06-28,19.100000000000001,,,,0.19999999999999929,,,,,,,,,,,,,4560,4560,4560,2018-06-27,2018-06-27,2018-06-27,0.40000000000000213,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201807092018070920180709D42BE82D402A-M7BCONTROL201807092018070820180708689FB7BB9660-F4CE64FAFCEF,M7BANCHOR-M7BEVENT201807092018070920180709D42BE82D402A-M7BCONTROL201807092018070820180708689FB7BB9660-F4CE64FAFCEF,M7BEVENT-20180709-20180709-20180709-D42BE82D402A,M7BCONTROL-20180709-20180708-20180708-689FB7BB9660,S2,T,rapid_warming,JJA,1,1,1,1,4572,4572,2018-07-09,2018-07-09,4572,4572,4572,2018-07-09,2018-07-09,2018-07-09,4572,4572,4572,2018-07-09,2018-07-09,2018-07-09,4572,2018-07-09,19,,,,0.099999999999997868,,,,,,,,,,,,,4571,4571,4571,2018-07-08,2018-07-08,2018-07-08,0.40000000000000213,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20180803201808032018080381116185851C-M7BCONTROL2018080320180802201808029059C0C59436-AE14F9BFC77E,M7BANCHOR-M7BEVENT20180803201808032018080381116185851C-M7BCONTROL2018080320180802201808029059C0C59436-AE14F9BFC77E,M7BEVENT-20180803-20180803-20180803-81116185851C,M7BCONTROL-20180803-20180802-20180802-9059C0C59436,S2,T,rapid_warming,JJA,1,1,1,1,4597,4597,2018-08-03,2018-08-03,4597,4597,4597,2018-08-03,2018-08-03,2018-08-03,4597,4597,4597,2018-08-03,2018-08-03,2018-08-03,4597,2018-08-03,17.600000000000001,,,,0,,,,,,,,,,,,,4596,4596,4596,2018-08-02,2018-08-02,2018-08-02,0.40000000000000213,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201808112018081120180811AA2B24A5CC37-M7BCONTROL2018081120180810201808102EDCA02DE8FC-359925B257EA,M7BANCHOR-M7BEVENT201808112018081120180811AA2B24A5CC37-M7BCONTROL2018081120180810201808102EDCA02DE8FC-359925B257EA,M7BEVENT-20180811-20180811-20180811-AA2B24A5CC37,M7BCONTROL-20180811-20180810-20180810-2EDCA02DE8FC,S2,T,rapid_warming,JJA,1,1,1,1,4605,4605,2018-08-11,2018-08-11,4605,4605,4605,2018-08-11,2018-08-11,2018-08-11,4605,4605,4605,2018-08-11,2018-08-11,2018-08-11,4605,2018-08-11,18,,,,0.099999999999997868,,,,,,,,,,,,,4604,4604,4604,2018-08-10,2018-08-10,2018-08-10,0.40000000000000213,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2018081920180819201808191C12A0ACD1F0-M7BCONTROL201808192018081820180818059B0A4BF84E-9F2217EA02B8,M7BANCHOR-M7BEVENT2018081920180819201808191C12A0ACD1F0-M7BCONTROL201808192018081820180818059B0A4BF84E-9F2217EA02B8,M7BEVENT-20180819-20180819-20180819-1C12A0ACD1F0,M7BCONTROL-20180819-20180818-20180818-059B0A4BF84E,S2,T,rapid_warming,JJA,1,1,1,1,4613,4613,2018-08-19,2018-08-19,4613,4613,4613,2018-08-19,2018-08-19,2018-08-19,4613,4613,4613,2018-08-19,2018-08-19,2018-08-19,4613,2018-08-19,17.5,,,,0.099999999999997868,,,,,,,,,,,,,4612,4612,4612,2018-08-18,2018-08-18,2018-08-18,0.40000000000000213,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2018082320180823201808231BD9E2A62226-M7BCONTROL201808232018082220180822C6B86529EDDA-BE00B78C407F,M7BANCHOR-M7BEVENT2018082320180823201808231BD9E2A62226-M7BCONTROL201808232018082220180822C6B86529EDDA-BE00B78C407F,M7BEVENT-20180823-20180823-20180823-1BD9E2A62226,M7BCONTROL-20180823-20180822-20180822-C6B86529EDDA,S2,T,rapid_warming,JJA,1,1,1,1,4617,4617,2018-08-23,2018-08-23,4617,4617,4617,2018-08-23,2018-08-23,2018-08-23,4617,4617,4617,2018-08-23,2018-08-23,2018-08-23,4617,2018-08-23,18,,,,0.099999999999997868,,,,,,,,,,,,,4616,4616,4616,2018-08-22,2018-08-22,2018-08-22,0.40000000000000213,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2018082920180829201808297384781119BA-M7BCONTROL201808292018082820180828C579109026E7-42A7BC02DABD,M7BANCHOR-M7BEVENT2018082920180829201808297384781119BA-M7BCONTROL201808292018082820180828C579109026E7-42A7BC02DABD,M7BEVENT-20180829-20180829-20180829-7384781119BA,M7BCONTROL-20180829-20180828-20180828-C579109026E7,S2,T,rapid_warming,JJA,1,1,1,1,4623,4623,2018-08-29,2018-08-29,4623,4623,4623,2018-08-29,2018-08-29,2018-08-29,4623,4623,4623,2018-08-29,2018-08-29,2018-08-29,4623,2018-08-29,17.600000000000001,,,,0,,,,,,,,,,,,,4622,4622,4622,2018-08-28,2018-08-28,2018-08-28,0.40000000000000213,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201809012018090120180901F844E9B4C53B-M7BCONTROL20180901201809022018090283D4EAF82D13-EACA348A3E15,M7BANCHOR-M7BEVENT201809012018090120180901F844E9B4C53B-M7BCONTROL20180901201809022018090283D4EAF82D13-EACA348A3E15,M7BEVENT-20180901-20180901-20180901-F844E9B4C53B,M7BCONTROL-20180901-20180902-20180902-83D4EAF82D13,S2,T,rapid_warming,SON,1,1,1,1,4626,4626,2018-09-01,2018-09-01,4626,4626,4626,2018-09-01,2018-09-01,2018-09-01,4626,4626,4626,2018-09-01,2018-09-01,2018-09-01,4626,2018-09-01,17.899999999999999,,,,0.099999999999996897,,,,,,,,,,,,,4627,4627,4627,2018-09-02,2018-09-02,2018-09-02,0.20000000000000026,0.90000000000000002,>=,train,station_season,910,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201809032018090320180903B3AE70C80932-M7BCONTROL20180903201809042018090495532E1F546D-09824D914441,M7BANCHOR-M7BEVENT201809032018090320180903B3AE70C80932-M7BCONTROL20180903201809042018090495532E1F546D-09824D914441,M7BEVENT-20180903-20180903-20180903-B3AE70C80932,M7BCONTROL-20180903-20180904-20180904-95532E1F546D,S2,T,rapid_warming,SON,1,1,1,1,4628,4628,2018-09-03,2018-09-03,4628,4628,4628,2018-09-03,2018-09-03,2018-09-03,4628,4628,4628,2018-09-03,2018-09-03,2018-09-03,4628,2018-09-03,18.199999999999999,,,,0.10000000000000045,,,,,,,,,,,,,4629,4629,4629,2018-09-04,2018-09-04,2018-09-04,0.20000000000000026,0.90000000000000002,>=,train,station_season,910,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20180914201809142018091407D9F3304ED6-M7BCONTROL2018091420180913201809136F0C6AF70795-01942C8C0FAA,M7BANCHOR-M7BEVENT20180914201809142018091407D9F3304ED6-M7BCONTROL2018091420180913201809136F0C6AF70795-01942C8C0FAA,M7BEVENT-20180914-20180914-20180914-07D9F3304ED6,M7BCONTROL-20180914-20180913-20180913-6F0C6AF70795,S2,T,rapid_warming,SON,1,1,1,1,4639,4639,2018-09-14,2018-09-14,4639,4639,4639,2018-09-14,2018-09-14,2018-09-14,4639,4639,4639,2018-09-14,2018-09-14,2018-09-14,4639,2018-09-14,16.5,,,,0.10000000000000045,,,,,,,,,,,,,4638,4638,4638,2018-09-13,2018-09-13,2018-09-13,0.20000000000000026,0.90000000000000002,>=,train,station_season,910,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201809262018092620180926E93D82A50BB1-M7BCONTROL20180926201809252018092578777A797E0C-DC8A0EBF1B70,M7BANCHOR-M7BEVENT201809262018092620180926E93D82A50BB1-M7BCONTROL20180926201809252018092578777A797E0C-DC8A0EBF1B70,M7BEVENT-20180926-20180926-20180926-E93D82A50BB1,M7BCONTROL-20180926-20180925-20180925-78777A797E0C,S2,T,rapid_warming,SON,1,1,1,1,4651,4651,2018-09-26,2018-09-26,4651,4651,4651,2018-09-26,2018-09-26,2018-09-26,4651,4651,4651,2018-09-26,2018-09-26,2018-09-26,4651,2018-09-26,15.6,,,,0.099999999999998673,,,,,,,,,,,,,4650,4650,4650,2018-09-25,2018-09-25,2018-09-25,0.20000000000000026,0.90000000000000002,>=,train,station_season,910,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2018092820180928201809285820676CEE5E-M7BCONTROL2018092820180927201809272B20CF4D6D34-B7E347F7AABF,M7BANCHOR-M7BEVENT2018092820180928201809285820676CEE5E-M7BCONTROL2018092820180927201809272B20CF4D6D34-B7E347F7AABF,M7BEVENT-20180928-20180928-20180928-5820676CEE5E,M7BCONTROL-20180928-20180927-20180927-2B20CF4D6D34,S2,T,rapid_warming,SON,1,1,1,1,4653,4653,2018-09-28,2018-09-28,4653,4653,4653,2018-09-28,2018-09-28,2018-09-28,4653,4653,4653,2018-09-28,2018-09-28,2018-09-28,4653,2018-09-28,15.800000000000001,,,,8.0491169285323849e-16,,,,,,,,,,,,,4652,4652,4652,2018-09-27,2018-09-27,2018-09-27,0.20000000000000026,0.90000000000000002,>=,train,station_season,910,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
