network_id,station_id,gap_length,season,placement,gap_start,model_family,mae_deg_c,seed
foen_aare_aaregebiet,2029,90,SON,4,2018-09-14,neural_bilstm,3.3337337970733643,2
foen_aare_aaregebiet,2030,7,DJF,0,2013-01-01,neural_bilstm,7.297491550445557,2
foen_aare_aaregebiet,2030,7,JJA,1,2014-06-15,neural_bilstm,3.379603147506714,2
foen_aare_aaregebiet,2030,7,SON,2,2015-11-28,neural_bilstm,4.084155082702637,2
foen_aare_aaregebiet,2030,7,MAM,3,2017-05-12,neural_bilstm,1.2853305339813232,2
foen_aare_aaregebiet,2030,7,SON,4,2018-10-25,neural_bilstm,0.6373471021652222,2
foen_aare_aaregebiet,2030,30,DJF,0,2013-01-01,neural_bilstm,7.863428115844727,2
foen_aare_aaregebiet,2030,30,JJA,1,2014-06-13,neural_bilstm,3.56162166595459,2
foen_aare_aaregebiet,2030,30,SON,2,2015-11-23,neural_bilstm,4.541159629821777,2
foen_aare_aaregebiet,2030,30,MAM,3,2017-05-04,neural_bilstm,2.1964111328125,2
foen_aare_aaregebiet,2030,30,SON,4,2018-10-14,neural_bilstm,1.205960988998413,2
foen_aare_aaregebiet,2030,90,DJF,0,2013-01-01,neural_bilstm,8.372602462768555,2
foen_aare_aaregebiet,2030,90,JJA,1,2014-06-05,neural_bilstm,2.80386734008789,2
foen_aare_aaregebiet,2030,90,SON,2,2015-11-08,neural_bilstm,5.129948139190674,2
foen_aare_aaregebiet,2030,90,MAM,3,2017-04-11,neural_bilstm,3.566439151763916,2
foen_aare_aaregebiet,2030,90,SON,4,2018-09-14,neural_bilstm,2.720773935317993,2
foen_aare_aaregebiet,2085,7,DJF,0,2013-01-01,neural_bilstm,7.161303520202637,2
foen_aare_aaregebiet,2085,7,JJA,1,2014-06-15,neural_bilstm,3.933093786239624,2
foen_aare_aaregebiet,2085,7,SON,2,2015-11-28,neural_bilstm,5.030147075653076,2
foen_aare_aaregebiet,2085,7,MAM,3,2017-05-12,neural_bilstm,0.7628421783447266,2
foen_aare_aaregebiet,2085,7,SON,4,2018-10-25,neural_bilstm,0.996103584766388,2
foen_aare_aaregebiet,2085,30,DJF,0,2013-01-01,neural_bilstm,8.266805648803711,2
foen_aare_aaregebiet,2085,30,JJA,1,2014-06-13,neural_bilstm,3.865054845809937,2
foen_aare_aaregebiet,2085,30,SON,2,2015-11-23,neural_bilstm,5.331661701202393,2
foen_aare_aaregebiet,2085,30,MAM,3,2017-05-04,neural_bilstm,2.156735181808472,2
foen_aare_aaregebiet,2085,30,SON,4,2018-10-14,neural_bilstm,1.4004933834075928,2
foen_aare_aaregebiet,2085,90,DJF,0,2013-01-01,neural_bilstm,8.24895191192627,2
foen_aare_aaregebiet,2085,90,JJA,1,2014-06-05,neural_bilstm,2.7645833492279053,2
foen_aare_aaregebiet,2085,90,SON,2,2015-11-08,neural_bilstm,5.503870487213135,2
foen_aare_aaregebiet,2085,90,MAM,3,2017-04-11,neural_bilstm,3.476692676544189,2
foen_aare_aaregebiet,2085,90,SON,4,2018-09-14,neural_bilstm,2.920692205429077,2
foen_aare_aaregebiet,2113,7,DJF,0,2013-01-01,neural_bilstm,8.278124809265137,2
foen_aare_aaregebiet,2113,7,JJA,1,2014-06-15,neural_bilstm,2.9593372344970703,2
foen_aare_aaregebiet,2113,7,SON,2,2015-11-28,neural_bilstm,7.396876335144043,2
foen_aare_aaregebiet,2113,7,MAM,3,2017-05-12,neural_bilstm,1.1984909772872925,2
foen_aare_aaregebiet,2113,7,SON,4,2018-10-25,neural_bilstm,2.0763802528381348,2
foen_aare_aaregebiet,2113,30,DJF,0,2013-01-01,neural_bilstm,8.841676712036133,2
foen_aare_aaregebiet,2113,30,JJA,1,2014-06-13,neural_bilstm,3.331759691238404,2
foen_aare_aaregebiet,2113,30,SON,2,2015-11-23,neural_bilstm,7.5415544509887695,2
foen_aare_aaregebiet,2113,30,MAM,3,2017-05-04,neural_bilstm,2.4084205627441406,2
foen_aare_aaregebiet,2113,30,SON,4,2018-10-14,neural_bilstm,1.798377513885498,2
foen_aare_aaregebiet,2113,90,DJF,0,2013-01-01,neural_bilstm,9.020827293395996,2
foen_aare_aaregebiet,2113,90,JJA,1,2014-06-05,neural_bilstm,2.976534605026245,2
foen_aare_aaregebiet,2113,90,SON,2,2015-11-08,neural_bilstm,7.3830485343933105,2
foen_aare_aaregebiet,2113,90,MAM,3,2017-04-11,neural_bilstm,4.180173873901367,2
foen_aare_aaregebiet,2113,90,SON,4,2018-09-14,neural_bilstm,3.355211019515991,2
foen_aare_aaregebiet,2135,7,DJF,0,2013-01-01,neural_bilstm,7.730645179748535,2
foen_aare_aaregebiet,2135,7,JJA,1,2014-06-15,neural_bilstm,3.3645427227020264,2
foen_aare_aaregebiet,2135,7,SON,2,2015-11-28,neural_bilstm,5.171494483947754,2
foen_aare_aaregebiet,2135,7,MAM,3,2017-05-12,neural_bilstm,1.3328436613082886,2
foen_aare_aaregebiet,2135,7,SON,4,2018-10-25,neural_bilstm,1.2766326665878296,2
foen_aare_aaregebiet,2135,30,DJF,0,2013-01-01,neural_bilstm,8.621723175048828,2
foen_aare_aaregebiet,2135,30,JJA,1,2014-06-13,neural_bilstm,3.5483806133270264,2
foen_aare_aaregebiet,2135,30,SON,2,2015-11-23,neural_bilstm,5.533947467803955,2
foen_aare_aaregebiet,2135,30,MAM,3,2017-05-04,neural_bilstm,2.246944665908813,2
foen_aare_aaregebiet,2135,30,SON,4,2018-10-14,neural_bilstm,1.339854121208191,2
foen_aare_aaregebiet,2135,90,DJF,0,2013-01-01,neural_bilstm,8.937301635742188,2
foen_aare_aaregebiet,2135,90,JJA,1,2014-06-05,neural_bilstm,2.906790256500244,2
foen_aare_aaregebiet,2135,90,SON,2,2015-11-08,neural_bilstm,5.938742637634277,2
foen_aare_aaregebiet,2135,90,MAM,3,2017-04-11,neural_bilstm,3.602640151977539,2
foen_aare_aaregebiet,2135,90,SON,4,2018-09-14,neural_bilstm,3.0675368309021,2
foen_aare_aaregebiet,2205,7,DJF,0,2013-01-01,neural_bilstm,8.897880554199219,2
foen_aare_aaregebiet,2205,7,JJA,1,2014-06-15,neural_bilstm,3.11515474319458,2
foen_aare_aaregebiet,2205,7,SON,2,2015-11-28,neural_bilstm,6.677539348602295,2
foen_aare_aaregebiet,2205,7,MAM,3,2017-05-12,neural_bilstm,0.8165645599365234,2
foen_aare_aaregebiet,2205,7,SON,4,2018-10-25,neural_bilstm,2.528008222579956,2
foen_aare_aaregebiet,2205,30,DJF,0,2013-01-01,neural_bilstm,9.90522289276123,2
foen_aare_aaregebiet,2205,30,JJA,1,2014-06-13,neural_bilstm,3.485980987548828,2
foen_aare_aaregebiet,2205,30,SON,2,2015-11-23,neural_bilstm,7.028754234313965,2
foen_aare_aaregebiet,2205,30,MAM,3,2017-05-04,neural_bilstm,2.261183261871338,2
foen_aare_aaregebiet,2205,30,SON,4,2018-10-14,neural_bilstm,2.0284740924835205,2
foen_aare_aaregebiet,2205,90,DJF,0,2013-01-01,neural_bilstm,10.185908317565918,2
foen_aare_aaregebiet,2205,90,JJA,1,2014-06-05,neural_bilstm,3.2383029460906982,2
foen_aare_aaregebiet,2205,90,SON,2,2015-11-08,neural_bilstm,7.333119869232178,2
foen_aare_aaregebiet,2205,90,MAM,3,2017-04-11,neural_bilstm,3.8877828121185294,2
foen_aare_aaregebiet,2205,90,SON,4,2018-09-14,neural_bilstm,3.5908377170562744,2
foen_aare_aaregebiet,2457,7,DJF,0,2013-01-01,neural_bilstm,4.071763515472412,2
foen_aare_aaregebiet,2457,7,JJA,1,2014-06-15,neural_bilstm,4.5299906730651855,2
foen_aare_aaregebiet,2457,7,SON,2,2015-11-28,neural_bilstm,1.8304370641708367,2
foen_aare_aaregebiet,2457,7,MAM,3,2017-05-12,neural_bilstm,1.0487569570541382,2
foen_aare_aaregebiet,2457,7,SON,4,2018-10-25,neural_bilstm,1.0913633108139038,2
foen_aare_aaregebiet,2457,30,DJF,0,2013-01-01,neural_bilstm,4.393948078155518,2
foen_aare_aaregebiet,2457,30,JJA,1,2014-06-13,neural_bilstm,4.44019079208374,2
foen_aare_aaregebiet,2457,30,SON,2,2015-11-23,neural_bilstm,2.182789802551269,2
foen_aare_aaregebiet,2457,30,MAM,3,2017-05-04,neural_bilstm,1.7446181774139404,2
foen_aare_aaregebiet,2457,30,SON,4,2018-10-14,neural_bilstm,1.119288206100464,2
foen_aare_aaregebiet,2457,90,DJF,0,2013-01-01,neural_bilstm,4.7208452224731445,2
foen_aare_aaregebiet,2457,90,JJA,1,2014-06-05,neural_bilstm,3.8516414165496826,2
foen_aare_aaregebiet,2457,90,SON,2,2015-11-08,neural_bilstm,2.733430862426758,2
foen_aare_aaregebiet,2457,90,MAM,3,2017-04-11,neural_bilstm,2.761170148849488,2
foen_aare_aaregebiet,2457,90,SON,4,2018-09-14,neural_bilstm,1.989235758781433,2
gkd_bayern_alz,18403002,7,DJF,0,2002-01-01,neural_bilstm,6.385860919952393,0
gkd_bayern_alz,18403002,7,MAM,1,2004-04-10,neural_bilstm,3.5537734031677246,0
gkd_bayern_alz,18403002,7,SON,2,2006-11-30,neural_bilstm,1.9234737157821653,0
gkd_bayern_alz,18403002,7,JJA,3,2009-07-16,neural_bilstm,1.3683916330337524,0
gkd_bayern_alz,18403002,7,SON,4,2011-10-25,neural_bilstm,0.7078701853752136,0
gkd_bayern_alz,18403002,30,DJF,0,2002-01-01,neural_bilstm,9.482514381408691,0
gkd_bayern_alz,18403002,30,MAM,1,2004-04-08,neural_bilstm,5.824148178100586,0
gkd_bayern_alz,18403002,30,SON,2,2006-11-25,neural_bilstm,5.033316612243652,0
gkd_bayern_alz,18403002,30,JJA,3,2009-07-08,neural_bilstm,2.4588522911071777,0
gkd_bayern_alz,18403002,30,SON,4,2011-10-14,neural_bilstm,1.8620333671569824,0
gkd_bayern_alz,18403002,90,DJF,0,2002-01-01,neural_bilstm,10.169715881347656,0
gkd_bayern_alz,18403002,90,MAM,1,2004-03-31,neural_bilstm,3.8510780334472656,0
gkd_bayern_alz,18403002,90,SON,2,2006-11-10,neural_bilstm,7.202005386352539,0
gkd_bayern_alz,18403002,90,JJA,3,2009-06-15,neural_bilstm,4.477219104766846,0
gkd_bayern_alz,18403002,90,SON,4,2011-09-14,neural_bilstm,2.976612329483032,0
gkd_bayern_alz,18403002,7,DJF,0,2002-01-01,neural_bilstm,9.035402297973633,1
gkd_bayern_alz,18403002,7,MAM,1,2004-04-10,neural_bilstm,5.743185997009277,1
gkd_bayern_alz,18403002,7,SON,2,2006-11-30,neural_bilstm,4.218557357788086,1
gkd_bayern_alz,18403002,7,JJA,3,2009-07-16,neural_bilstm,7.4378838539123535,1
gkd_bayern_alz,18403002,7,SON,4,2011-10-25,neural_bilstm,0.9360708594322203,1
gkd_bayern_alz,18403002,30,DJF,0,2002-01-01,neural_bilstm,9.67098903656006,1
gkd_bayern_alz,18403002,30,MAM,1,2004-04-08,neural_bilstm,3.213590145111084,1
gkd_bayern_alz,18403002,30,SON,2,2006-11-25,neural_bilstm,5.138075828552246,1
gkd_bayern_alz,18403002,30,JJA,3,2009-07-08,neural_bilstm,7.723138332366943,1
gkd_bayern_alz,18403002,30,SON,4,2011-10-14,neural_bilstm,1.172600030899048,1
gkd_bayern_alz,18403002,90,DJF,0,2002-01-01,neural_bilstm,8.468111038208008,1
gkd_bayern_alz,18403002,90,MAM,1,2004-03-31,neural_bilstm,3.6391658782958975,1
gkd_bayern_alz,18403002,90,SON,2,2006-11-10,neural_bilstm,5.470485210418701,1
gkd_bayern_alz,18403002,90,JJA,3,2009-06-15,neural_bilstm,8.170117378234863,1
gkd_bayern_alz,18403002,90,SON,4,2011-09-14,neural_bilstm,3.5312349796295166,1
gkd_bayern_alz,18403002,7,DJF,0,2002-01-01,neural_bilstm,8.222933769226074,2
gkd_bayern_alz,18403002,7,MAM,1,2004-04-10,neural_bilstm,4.909217834472656,2
gkd_bayern_alz,18403002,7,SON,2,2006-11-30,neural_bilstm,3.3853073120117188,2
gkd_bayern_alz,18403002,7,JJA,3,2009-07-16,neural_bilstm,8.291508674621582,2
gkd_bayern_alz,18403002,7,SON,4,2011-10-25,neural_bilstm,0.1761707514524459,2
gkd_bayern_alz,18403002,30,DJF,0,2002-01-01,neural_bilstm,8.81881332397461,2
gkd_bayern_alz,18403002,30,MAM,1,2004-04-08,neural_bilstm,2.7158422470092773,2
gkd_bayern_alz,18403002,30,SON,2,2006-11-25,neural_bilstm,4.284922122955322,2
gkd_bayern_alz,18403002,30,JJA,3,2009-07-08,neural_bilstm,8.580974578857422,2
gkd_bayern_alz,18403002,30,SON,4,2011-10-14,neural_bilstm,0.760114848613739,2
gkd_bayern_alz,18403002,90,DJF,0,2002-01-01,neural_bilstm,7.608597278594971,2
gkd_bayern_alz,18403002,90,MAM,1,2004-03-31,neural_bilstm,3.79352617263794,2
gkd_bayern_alz,18403002,90,SON,2,2006-11-10,neural_bilstm,4.611096382141113,2
gkd_bayern_alz,18403002,90,JJA,3,2009-06-15,neural_bilstm,9.030916213989258,2
gkd_bayern_alz,18403002,90,SON,4,2011-09-14,neural_bilstm,3.395207643508911,2
gkd_bayern_fraenkische_saale,24405002,7,DJF,0,2003-01-01,neural_bilstm,4.313896656036377,0
gkd_bayern_fraenkische_saale,24405002,7,DJF,1,2005-02-01,neural_bilstm,5.425608158111572,0
gkd_bayern_fraenkische_saale,24405002,7,DJF,2,2007-12-09,neural_bilstm,2.013690233230591,0
gkd_bayern_fraenkische_saale,24405002,7,DJF,3,2010-01-10,neural_bilstm,5.823529243469238,0
gkd_bayern_fraenkische_saale,24405002,7,SON,4,2012-10-25,neural_bilstm,1.2078721523284912,0
gkd_bayern_fraenkische_saale,24405002,30,DJF,0,2003-01-01,neural_bilstm,4.188165664672852,0
gkd_bayern_fraenkische_saale,24405002,30,DJF,1,2005-01-30,neural_bilstm,5.754578113555908,0
gkd_bayern_fraenkische_saale,24405002,30,DJF,2,2007-12-04,neural_bilstm,3.5414483547210693,0
gkd_bayern_fraenkische_saale,24405002,30,DJF,3,2010-01-02,neural_bilstm,5.521267414093018,0
gkd_bayern_fraenkische_saale,24405002,30,SON,4,2012-10-14,neural_bilstm,1.1173510551452637,0
gkd_bayern_fraenkische_saale,24405002,90,DJF,0,2003-01-01,neural_bilstm,3.915738344192505,0
gkd_bayern_fraenkische_saale,24405002,90,DJF,1,2005-01-22,neural_bilstm,3.809658765792847,0
gkd_bayern_fraenkische_saale,24405002,90,SON,2,2007-11-19,neural_bilstm,3.153470754623413,0
gkd_bayern_fraenkische_saale,24405002,90,DJF,3,2009-12-10,neural_bilstm,5.1846466064453125,0
gkd_bayern_fraenkische_saale,24405002,90,SON,4,2012-09-14,neural_bilstm,2.717402935028076,0
gkd_bayern_fraenkische_saale,24405002,7,DJF,0,2003-01-01,neural_bilstm,6.659453392028809,1
gkd_bayern_fraenkische_saale,24405002,7,DJF,1,2005-02-01,neural_bilstm,7.762180328369141,1
gkd_bayern_fraenkische_saale,24405002,7,DJF,2,2007-12-09,neural_bilstm,4.369052886962891,1
gkd_bayern_fraenkische_saale,24405002,7,DJF,3,2010-01-10,neural_bilstm,8.171578407287598,1
gkd_bayern_fraenkische_saale,24405002,7,SON,4,2012-10-25,neural_bilstm,1.6915329694747925,1
gkd_bayern_fraenkische_saale,24405002,30,DJF,0,2003-01-01,neural_bilstm,6.563813209533691,1
gkd_bayern_fraenkische_saale,24405002,30,DJF,1,2005-01-30,neural_bilstm,8.126102447509766,1
gkd_bayern_fraenkische_saale,24405002,30,DJF,2,2007-12-04,neural_bilstm,5.917203426361084,1
gkd_bayern_fraenkische_saale,24405002,30,DJF,3,2010-01-02,neural_bilstm,7.894851207733154,1
gkd_bayern_fraenkische_saale,24405002,30,SON,4,2012-10-14,neural_bilstm,1.6142373085021973,1
gkd_bayern_fraenkische_saale,24405002,90,DJF,0,2003-01-01,neural_bilstm,6.225871562957764,1
gkd_bayern_fraenkische_saale,24405002,90,DJF,1,2005-01-22,neural_bilstm,5.75206184387207,1
gkd_bayern_fraenkische_saale,24405002,90,SON,2,2007-11-19,neural_bilstm,5.533720970153809,1
gkd_bayern_fraenkische_saale,24405002,90,DJF,3,2009-12-10,neural_bilstm,7.565072059631348,1
gkd_bayern_fraenkische_saale,24405002,90,SON,4,2012-09-14,neural_bilstm,2.9061920642852783,1
gkd_bayern_fraenkische_saale,24405002,7,DJF,0,2003-01-01,neural_bilstm,5.453707218170166,2
gkd_bayern_fraenkische_saale,24405002,7,DJF,1,2005-02-01,neural_bilstm,6.546465873718262,2
gkd_bayern_fraenkische_saale,24405002,7,DJF,2,2007-12-09,neural_bilstm,3.162454128265381,2
gkd_bayern_fraenkische_saale,24405002,7,DJF,3,2010-01-10,neural_bilstm,6.948574542999268,2
gkd_bayern_fraenkische_saale,24405002,7,SON,4,2012-10-25,neural_bilstm,1.2084912061691284,2
gkd_bayern_fraenkische_saale,24405002,30,DJF,0,2003-01-01,neural_bilstm,5.351036548614502,2
gkd_bayern_fraenkische_saale,24405002,30,DJF,1,2005-01-30,neural_bilstm,6.912539482116699,2
gkd_bayern_fraenkische_saale,24405002,30,DJF,2,2007-12-04,neural_bilstm,4.70500373840332,2
gkd_bayern_fraenkische_saale,24405002,30,DJF,3,2010-01-02,neural_bilstm,6.6812920570373535,2
gkd_bayern_fraenkische_saale,24405002,30,SON,4,2012-10-14,neural_bilstm,1.127886176109314,2
gkd_bayern_fraenkische_saale,24405002,90,DJF,0,2003-01-01,neural_bilstm,5.015294075012207,2
gkd_bayern_fraenkische_saale,24405002,90,DJF,1,2005-01-22,neural_bilstm,4.681173324584961,2
gkd_bayern_fraenkische_saale,24405002,90,SON,2,2007-11-19,neural_bilstm,4.322124004364014,2
gkd_bayern_fraenkische_saale,24405002,90,DJF,3,2009-12-10,neural_bilstm,6.3539814949035645,2
gkd_bayern_fraenkische_saale,24405002,90,SON,4,2012-09-14,neural_bilstm,2.720110416412353,2
huc8_02040102,01417500,7,DJF,0,2013-01-01,neural_bilstm,8.662176132202148,0
huc8_02040102,01417500,7,MAM,1,2014-03-08,neural_bilstm,8.129110336303711,0
huc8_02040102,01417500,7,SON,2,2015-09-24,neural_bilstm,2.082965612411499,0
huc8_02040102,01417500,7,MAM,3,2017-04-11,neural_bilstm,5.018532752990723,0
huc8_02040102,01417500,7,SON,4,2018-10-25,neural_bilstm,4.8203558921813965,0
huc8_02040102,01417500,30,DJF,0,2013-01-01,neural_bilstm,8.766687393188477,0
huc8_02040102,01417500,30,MAM,1,2014-03-05,neural_bilstm,8.24929428100586,0
huc8_02040102,01417500,30,SON,2,2015-09-19,neural_bilstm,3.0255119800567627,0
huc8_02040102,01417500,30,MAM,3,2017-04-03,neural_bilstm,4.605186462402344,0
huc8_02040102,01417500,30,SON,4,2018-10-14,neural_bilstm,4.392324924468994,0
huc8_02040102,01417500,90,DJF,0,2013-01-01,neural_bilstm,8.621221542358398,0
huc8_02040102,01417500,90,DJF,1,2014-02-26,neural_bilstm,5.753376483917236,0
huc8_02040102,01417500,90,SON,2,2015-09-04,neural_bilstm,3.694801092147827,0
huc8_02040102,01417500,90,MAM,3,2017-03-12,neural_bilstm,4.51377010345459,0
huc8_02040102,01417500,90,SON,4,2018-09-14,neural_bilstm,4.38191032409668,0
huc8_02040102,01421000,7,DJF,0,2013-01-01,neural_bilstm,5.73728609085083,0
huc8_02040102,01421000,7,MAM,1,2014-03-08,neural_bilstm,5.336278438568115,0
huc8_02040102,01421000,7,SON,2,2015-09-24,neural_bilstm,0.4921152889728546,0
huc8_02040102,01421000,7,MAM,3,2017-04-11,neural_bilstm,0.986088752746582,0
huc8_02040102,01421000,7,SON,4,2018-10-25,neural_bilstm,0.8089614510536194,0
huc8_02040102,01421000,30,DJF,0,2013-01-01,neural_bilstm,5.122122287750244,0
huc8_02040102,01421000,30,MAM,1,2014-03-05,neural_bilstm,4.599470615386963,0
huc8_02040102,01421000,30,SON,2,2015-09-19,neural_bilstm,1.135612964630127,0
huc8_02040102,01421000,30,MAM,3,2017-04-03,neural_bilstm,1.678783655166626,0
huc8_02040102,01421000,30,SON,4,2018-10-14,neural_bilstm,0.7877007126808167,0
huc8_02040102,01421000,90,DJF,0,2013-01-01,neural_bilstm,4.579917907714844,0
huc8_02040102,01421000,90,DJF,1,2014-02-26,neural_bilstm,2.77212142944336,0
huc8_02040102,01421000,90,SON,2,2015-09-04,neural_bilstm,1.4732348918914795,0
huc8_02040102,01421000,90,MAM,3,2017-03-12,neural_bilstm,2.2681314945220947,0
huc8_02040102,01421000,90,SON,4,2018-09-14,neural_bilstm,2.3961849212646484,0
huc8_02040102,01417500,7,DJF,0,2013-01-01,neural_bilstm,4.526493072509766,1
huc8_02040102,01417500,7,MAM,1,2014-03-08,neural_bilstm,3.9965474605560303,1
huc8_02040102,01417500,7,SON,2,2015-09-24,neural_bilstm,0.599516749382019,1
huc8_02040102,01417500,7,MAM,3,2017-04-11,neural_bilstm,3.908488750457764,1
huc8_02040102,01417500,7,SON,4,2018-10-25,neural_bilstm,1.7877453565597534,1
huc8_02040102,01417500,30,DJF,0,2013-01-01,neural_bilstm,5.267910957336426,1
huc8_02040102,01417500,30,MAM,1,2014-03-05,neural_bilstm,4.858012676239014,1
huc8_02040102,01417500,30,SON,2,2015-09-19,neural_bilstm,1.0505706071853638,1
huc8_02040102,01417500,30,MAM,3,2017-04-03,neural_bilstm,4.48293924331665,1
huc8_02040102,01417500,30,SON,4,2018-10-14,neural_bilstm,2.5637362003326416,1
huc8_02040102,01417500,90,DJF,0,2013-01-01,neural_bilstm,5.370219707489014,1
huc8_02040102,01417500,90,DJF,1,2014-02-26,neural_bilstm,4.635704040527344,1
huc8_02040102,01417500,90,SON,2,2015-09-04,neural_bilstm,2.329375505447388,1
huc8_02040102,01417500,90,MAM,3,2017-03-12,neural_bilstm,4.107084274291992,1
huc8_02040102,01417500,90,SON,4,2018-09-14,neural_bilstm,2.960747241973877,1
huc8_02040102,01421000,7,DJF,0,2013-01-01,neural_bilstm,1.415077805519104,1
huc8_02040102,01421000,7,MAM,1,2014-03-08,neural_bilstm,1.081586480140686,1
huc8_02040102,01421000,7,SON,2,2015-09-24,neural_bilstm,6.379717350006104,1
huc8_02040102,01421000,7,MAM,3,2017-04-11,neural_bilstm,2.6911814212799072,1
huc8_02040102,01421000,7,SON,4,2018-10-25,neural_bilstm,2.2993948459625244,1
huc8_02040102,01421000,30,DJF,0,2013-01-01,neural_bilstm,1.2778728008270264,1
huc8_02040102,01421000,30,MAM,1,2014-03-05,neural_bilstm,1.0097390413284302,1
huc8_02040102,01421000,30,SON,2,2015-09-19,neural_bilstm,5.7830681800842285,1
huc8_02040102,01421000,30,MAM,3,2017-04-03,neural_bilstm,2.562565326690674,1
huc8_02040102,01421000,30,SON,4,2018-10-14,neural_bilstm,2.7390408515930176,1
huc8_02040102,01421000,90,DJF,0,2013-01-01,neural_bilstm,1.1220149993896484,1
huc8_02040102,01421000,90,DJF,1,2014-02-26,neural_bilstm,1.6701748371124268,1
huc8_02040102,01421000,90,SON,2,2015-09-04,neural_bilstm,4.51472282409668,1
huc8_02040102,01421000,90,MAM,3,2017-03-12,neural_bilstm,2.294847011566162,1
huc8_02040102,01421000,90,SON,4,2018-09-14,neural_bilstm,3.0064802169799805,1
huc8_02040102,01417500,7,DJF,0,2013-01-01,neural_bilstm,0.8119577169418335,2
huc8_02040102,01417500,7,MAM,1,2014-03-08,neural_bilstm,1.0835840702056885,2
huc8_02040102,01417500,7,SON,2,2015-09-24,neural_bilstm,1.1054143905639648,2
huc8_02040102,01417500,7,MAM,3,2017-04-11,neural_bilstm,0.6482481956481934,2
huc8_02040102,01417500,7,SON,4,2018-10-25,neural_bilstm,1.483759880065918,2
huc8_02040102,01417500,30,DJF,0,2013-01-01,neural_bilstm,1.0684010982513428,2
huc8_02040102,01417500,30,MAM,1,2014-03-05,neural_bilstm,0.9635241031646729,2
huc8_02040102,01417500,30,SON,2,2015-09-19,neural_bilstm,0.9760704636573792,2
huc8_02040102,01417500,30,MAM,3,2017-04-03,neural_bilstm,0.760469377040863,2
huc8_02040102,01417500,30,SON,4,2018-10-14,neural_bilstm,1.833918809890747,2
huc8_02040102,01417500,90,DJF,0,2013-01-01,neural_bilstm,0.9238903522491456,2
huc8_02040102,01417500,90,DJF,1,2014-02-26,neural_bilstm,1.013432264328003,2
huc8_02040102,01417500,90,SON,2,2015-09-04,neural_bilstm,1.4697582721710205,2
huc8_02040102,01417500,90,MAM,3,2017-03-12,neural_bilstm,0.901641845703125,2
huc8_02040102,01417500,90,SON,4,2018-09-14,neural_bilstm,1.4125851392745972,2
huc8_02040102,01421000,7,DJF,0,2013-01-01,neural_bilstm,2.624666690826416,2
huc8_02040102,01421000,7,MAM,1,2014-03-08,neural_bilstm,2.307405710220337,2
huc8_02040102,01421000,7,SON,2,2015-09-24,neural_bilstm,0.3543725609779358,2
huc8_02040102,01421000,7,MAM,3,2017-04-11,neural_bilstm,2.867516040802002,2
huc8_02040102,01421000,7,SON,4,2018-10-25,neural_bilstm,1.6749311685562134,2
huc8_02040102,01421000,30,DJF,0,2013-01-01,neural_bilstm,2.5362253189086914,2
huc8_02040102,01421000,30,MAM,1,2014-03-05,neural_bilstm,2.146307468414306,2
huc8_02040102,01421000,30,SON,2,2015-09-19,neural_bilstm,1.8124802112579343,2
huc8_02040102,01421000,30,MAM,3,2017-04-03,neural_bilstm,2.089240550994873,2
huc8_02040102,01421000,30,SON,4,2018-10-14,neural_bilstm,1.5222594738006592,2
huc8_02040102,01421000,90,DJF,0,2013-01-01,neural_bilstm,2.1963844299316406,2
huc8_02040102,01421000,90,DJF,1,2014-02-26,neural_bilstm,1.6394745111465454,2
huc8_02040102,01421000,90,SON,2,2015-09-04,neural_bilstm,1.7328745126724243,2
huc8_02040102,01421000,90,MAM,3,2017-03-12,neural_bilstm,1.5240060091018677,2
huc8_02040102,01421000,90,SON,4,2018-09-14,neural_bilstm,1.8765065670013428,2
huc8_03010107,0208062765,7,DJF,0,2013-01-01,neural_bilstm,6.965399742126465,0
huc8_03010107,0208062765,7,SON,1,2015-10-15,neural_bilstm,1.0668989419937134,0
huc8_03010107,0208062765,7,MAM,2,2016-03-08,neural_bilstm,5.147105693817139,0
huc8_03010107,0208062765,7,JJA,3,2016-07-30,neural_bilstm,2.0227417945861816,0
huc8_03010107,0208062765,7,JJA,4,2018-07-31,neural_bilstm,1.2551095485687256,0
huc8_03010107,0208062765,30,DJF,0,2013-01-01,neural_bilstm,7.90110969543457,0
huc8_03010107,0208062765,30,SON,1,2015-10-12,neural_bilstm,1.2681725025177002,0
huc8_03010107,0208062765,30,MAM,2,2016-03-02,neural_bilstm,5.560210227966309,0
huc8_03010107,0208062765,30,JJA,3,2016-07-22,neural_bilstm,2.0487661361694336,0
huc8_03010107,0208062765,30,JJA,4,2018-07-20,neural_bilstm,1.4273518323898315,0
huc8_03010107,0208062765,90,SON,0,2013-11-06,neural_bilstm,7.211507320404053,0
huc8_03010107,0208062765,90,SON,1,2015-09-25,neural_bilstm,2.53786563873291,0
huc8_03010107,0208062765,90,DJF,2,2016-02-10,neural_bilstm,6.21237325668335,0
huc8_03010107,0208062765,90,JJA,3,2016-06-26,neural_bilstm,1.427745699882507,0
huc8_03010107,0208062765,90,JJA,4,2018-06-20,neural_bilstm,1.4454290866851809,0
huc8_03010107,02081094,7,DJF,0,2013-01-01,neural_bilstm,2.4992926120758057,0
huc8_03010107,02081094,7,SON,1,2015-10-15,neural_bilstm,1.0155946016311646,0
huc8_03010107,02081094,7,MAM,2,2016-03-08,neural_bilstm,2.326552629470825,0
